molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|SRW07|AATSC1s|MATS7i|SaaaC|MATS8i|AATSC8d|AATSC1pe|MATS1c|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|FNSA3|FNSA5|PBF|PNSA5|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|WNSA3|DPSA3|GRAVp|TASA|WNSA4|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
4_a18 (SD-208)|0|0|0|0.0|0|0.0|2|1.304335262|0.0|0.0|-0.113324634|-0.020226647|0.0|-0.009648044|-0.056245435|-0.015153358|-0.564165402|0.773173718|0.83508768|-0.098971722|0.904723479|0.721664823|-0.077885485|-0.099573708|0.115284206|-51.27494074|103.6318511|0.22090326|113.7529353|-0.034985357|-26.40375252|0.0|-1.2944582059999998|-20.652731600000003|51.01127638|2395.526727|401.1916387|-9.276994128|5348.394288|29.9246699|0.035654206|-105.0785813|363.2306414|1.0|1.0|1.0|1.0|1.0|2.77|2.54|22.0|-8.15|3.54|4.44|76.48|0.0|92.87|0.0|1.0|3.0|25.0|6.0|-6.31|352.75|0.0|1.0|3.11|5.12e-05|18.0|4.14e-05|0.0|7.06e-09|-0.09992|5.1755|-1542.276332|537.47|378.26|0.2761|239.56|396.17|0.69028|-1542.15786|-0.13588|0.0199445|5.2085|0.08|7.0969
12a_a36|1|0|0|0.0|0|7.412764017000001|2|1.297044783|0.0|5.351858133|-0.0427777779999999|0.078063311|0.0|-0.070252245|-0.065913514|0.003199301|-0.432975237|0.907322874|0.7934042040000001|-0.119322074|0.846614758|0.855821486|-0.076154312|-0.104828755|0.436020272|-64.36949846|109.9069212|0.179315373|110.1075804|-0.037738352|-39.52572284|5.277117996|-1.886917597|-28.71401279|58.79461567|2647.835699|503.9367075|-14.22926022|5710.355735|30.67992313|0.019102103|-313.5499672|598.1535763999999|0.0|0.0|1.0|0.0|2.0|4.75|0.0|17.0|-6.59|2.72|1.88|69.2|0.0|123.75|0.0|1.0|5.0|29.0|4.0|-6.72|381.43|0.0|0.0|1.86|0.000164|0.0625|0.000101|0.0|2.56e-07|-0.04946|3.8343|-1232.916523|653.94|338.0|0.4435|323.35|481.98|0.6997|-1232.707754|-0.1519299999999999|0.03544528|8.5603|13.0|7.8861
11b_a31|1|0|0|0.0|0|7.765993078999999|1|0.610137403|0.0|5.733341277|-0.172248605|-0.078907688|0.0|-0.1488994619999999|-0.046362952|-0.010716217|-0.564706551|0.833717183|0.834596039|-0.074254978|0.889561759|0.7943850720000001|-0.143839236|-0.148709304|0.26165445|-82.80602396|286.7721447|0.454541246|253.1028809|-0.044612791|-46.10900197|87.78853803|-1.784511651|-44.59898223|101.1192111|2410.572158|303.7286124|-13.83270059|5202.545866|37.09261324|0.0314298879999999|-189.0151528|397.3137532|0.0|1.0|1.0|1.0|2.0|3.41|2.29|16.0|-5.45|4.67|3.25|125.57|0.0|92.51|0.0|2.0|5.0|25.0|6.0|-6.73|357.38|0.0|1.0|2.69|1.82e-05|0.00649|0.000178|0.0|3.59e-06|-0.03574|3.8437|-1520.0430279999998|589.56|322.57|0.2634|322.57|479.66|0.70073|-1519.909742|-0.15936|0.04215313|4.7518|0.53|6.2757
8a_a32|1|1|1|0.0|0|7.773594467000001|0|0.609420757|0.0|5.733341277|-0.056633919|-0.0281981579999999|2.059960334|-0.020716518|-0.128684642|-0.001662219|-0.591393096|0.788133615|0.845443342|-0.2166242669999999|0.8966299409999999|0.7507116140000001|-0.083474428|-0.109412858|0.221908108|-68.61558335|73.64907732|0.185446274|116.298071|-0.035678106|-43.03057598|66.81560596|-1.641192863|-32.82934751|63.83886888|2574.085885|510.8273411|-14.03170956|5659.295213|29.86932167|0.017733503|-312.4144752|557.1050635|1.0|1.0|1.0|1.0|2.0|3.48|3.67|19.0|-7.65|6.49|4.65|140.04|0.0|110.69|1.0|1.0|7.0|27.0|4.0|-5.76|397.52|1.0|1.0|4.07|1.5199999999999998e-07|6.03e-05|1.02e-05|0.0|2.23e-08|-0.06166|3562.0|-1880.732222|667.29|348.07|0.4315|348.07|566.07|0.70316|-1880.536478|-0.1445|0.03498398|7.6703|45.0|7.3468
13g_a6|1|0|0|0.0|0|6.842683282|0|1.424099171|0.0|4.727387819|0.004767264|0.03536788|1.648997541|0.073394284|-0.080022038|-0.000644109|-0.46487852|0.836982172|0.774238891|-0.144664763|0.832753533|0.789769968|-0.074216821|-0.091949419|0.2141642839999999|-64.02222283|68.57626488|0.128027951|89.14285747|-0.0323525729999999|-44.57717132|0.0|-1.747038966|-35.98038956|63.95581946|2929.039254|607.1336751|-15.68456028|6332.20768|30.61752948|0.017929016|-328.2712049|744.1359788|1.0|1.0|1.0|1.0|2.0|3.61|2.34|27.0|-10.57|5.41|4.79|103.17|0.0|128.63|0.0|0.0|6.0|33.0|5.0|-6.31|431.49|0.0|1.0|3.47|2.77e-06|0.0012|8.8e-06|0.0|2.67e-11|-0.07536|5.9869|-1386.573241|739.55|381.82|0.8442|207.09|592.49|0.7034100000000001|-1386.3020800000002|-0.1327|0.03802398|13.3225|119.0|6.9245
21_a12|0|0|0|0.0|0|6.605297921|1|0.609915045|0.0|4.59511985|-0.058516436|-0.213225401|0.0|-0.01367083|-0.0546514309999999|-0.001825446|-0.522951134|0.923855679|0.835359152|-0.099516604|0.89838263|0.859899236|-0.068775342|-0.100098765|0.192026642|-50.37198585|75.46830038|0.15172224|76.35009799|-0.036878492|-25.34833425|0.0|-1.401382713|-17.416202300000002|40.76379649|2185.835701|426.8727514|-9.338859985|4652.242111|24.07584081|0.017360942|-272.5639702|380.2468615|1.0|1.0|0.0|1.0|1.0|4.05|2.81|17.0|-6.78|4.01|2.25|78.41|0.0|98.16|0.0|1.0|3.0|23.0|4.0|-6.45|319.38|0.0|1.0|2.68|0.00015|48.0|0.000173|0.0|1.67e-07|-0.0546899999999999|4.6851|-1327.451966|539.67|310.18|0.3665|264.64|397.31|0.57644|-1327.347724|-0.16784|0.02758166|3.2551|22.0|7.6576
12f_a31|1|0|0|0.0|0|7.765993078999999|1|0.6101347579999999|0.0|5.733341277|-0.033056721|0.043286807|0.0|-0.0944165219999999|-0.0164221939999999|0.000889251|-0.551471017|0.805862937|0.8167107029999999|-0.029803241|0.8530975000000001|0.7730604259999999|-0.097676974|-0.118239376|0.262896936|-82.48950216|159.84734269999998|0.299007775|208.6022728|-0.0337826789999999|-57.54866283|569.7325277000001|-1.891830012|-47.54067074|87.41178754|2710.311963|489.0460499|-16.44247509|5845.744358|34.31214739|0.021559868|-260.7571603|713.5657448|1.0|1.0|1.0|1.0|2.0|3.86|3.78|16.0|-8.02|6.43|4.48|117.37|0.0|117.78|0.0|1.0|10.0|30.0|5.0|-6.19|426.53|0.0|1.0|4.01|1.05e-06|0.0004469999999999|2.37e-05|0.0|9.53e-09|-0.03317|3.8305|-1696.741889|755.33|323.68|0.2664|323.68|665.22|0.7006600000000001|-1696.466804|-0.15894|0.04363832|3.3538|0.13|6.8861
9c_a31|1|0|0|0.0|0|7.765993078999999|1|0.610135804|0.0|5.733341277|-0.055520387|-0.0384827639999999|0.0|-0.1047269419999999|-0.062737615|-0.000813398|-0.546598398|0.8083148840000001|0.842823186|-0.108617754|0.8856644770000001|0.770283733|-0.103325018|-0.128097622|0.287455956|-81.63444414|153.5739377|0.325309894|207.3144829|-0.035867334|-52.02424796|552.8237349999999|-1.7933667130000002|-41.96335759|85.15486955|2592.448925|429.9685721|-14.56678943|5658.985169|34.07943198|0.024456662|-217.5897278|583.9691392000001|1.0|1.0|1.0|1.0|2.0|3.66|3.09|16.0|-7.24|5.64|3.7|117.37|0.0|108.16|0.0|1.0|8.0|28.0|5.0|-6.53|398.48|0.0|1.0|3.32|5.85e-06|0.00233|6.94e-05|0.0|5.79e-08|-0.03249|3849.0|-1618.115927|691.3|322.12|0.2554|322.12|588.58|0.7007399999999999|-1617.892493|-0.15975|0.04177078|2.2323|0.42|6.3768
12k_a36|1|0|0|0.0|0|7.412764017000001|2|1.297043952|0.0|5.351858133|-0.063399056|0.096315593|0.0|0.003690005|-0.058284869|0.003724542|-0.4373676689999999|0.90500247|0.811903388|-0.102077284|0.8647233590000001|0.856135378|-0.075717305|-0.101946803|0.367754573|-67.14870046|46.79001927|0.157229536|103.5614526|-0.037758075|-44.22843899|0.0|-2.038936068|-32.84907515|61.7723974|2792.202559|555.1026569|-16.38090333|6027.033337|31.85663123|0.016847116|-369.7499256|698.847203|0.0|0.0|1.0|0.0|2.0|4.89|0.0|17.0|-7.01|3.62|2.42|69.2|0.0|133.84|0.0|1.0|6.0|31.0|4.0|-6.34|407.47|0.0|0.0|2.37|2.6e-05|0.0106|2.82e-05|0.0|9.66e-08|-0.0497|5053.0|-1310.312649|697.92|338.46|0.3116|245.37|530.51|0.70031|-1310.072976|-0.15053|0.03274587|7.3988|14.0|7.8539
17e_a50|0|1|1|0.0|2|7.934155233999999|2|1.320916122|4.3906140030000005|5.82008293|0.038322942|-0.011278897|2.2384546640000003|-0.086639125|-0.114420412|0.012372059|-0.229030473|0.7596299459999999|0.7409645029999999|-0.202197068|0.7791604190000001|0.736221185|-0.046347299|-0.073011385|0.4239465089999999|-50.7956915|10.68364489|0.069891795|48.62532158|-0.02665495|-35.33972521|86.98647608|-1.67926185|-22.43349867|41.19554236|2883.936138|647.0975667|-12.90180444|6301.28046|23.07468625|0.010255676|-422.5418889|904.3172644|1.0|1.0|1.0|1.0|0.0|4.18|4.23|20.0|-7.33|4.23|4.68|51.77|0.0|138.0|0.0|1.0|6.0|33.0|4.0|-6.08|438.57|0.0|0.0|4.03|1.34e-05|0.00589|6.58e-06|0.0|4.63e-08|-0.03156|4.2373|-1375.268259|757.34|307.67|0.1809|292.6|602.89|0.66478|-1374.927998|-0.16649|0.02761851|8.8326|155.0|6.8097
17d_a50|0|1|1|0.0|2|8.105609402|2|1.338814635|4.380250483|6.042632834|0.03538699|0.006071856|2.234730384|-0.136180713|-0.125540541|0.01245647|-0.2294807539999999|0.754575205|0.748516466|-0.2177003589999999|0.789310938|0.7276268779999999|-0.044172353|-0.069790853|0.8020670809999999|-48.40178147|5.007868064|0.070113177|48.62532158|-0.025589979|-33.56790124|86.38197811|-1.535398758|-21.24595322|41.18485076|2824.70142|644.9008302|-12.30823045|6281.764548|23.53577933|0.013178555|-352.3903892|829.3813984|1.0|1.0|1.0|1.0|0.0|4.07|3.68|20.0|-7.07|4.0|4.29|51.77|0.0|133.19|0.0|1.0|6.0|32.0|4.0|-6.25|424.54|0.0|0.0|3.68|3.17e-05|0.0135|1.31e-05|0.0|8.55e-08|-0.03251|4.0506|-1335.962757|727.15|306.09|0.1819|306.09|579.45|0.66103|-1335.649722|-0.16716|0.02625058|7.9942|74.0|7.1308
12aq_a36|1|0|0|0.0|0|7.412764017000001|2|1.297043497|0.0|5.351858133|-0.135770278|0.076517478|0.0|-0.1031859869999999|-0.028591187|-0.004569485|-0.5356623070000001|0.892815402|0.839953955|-0.047695595|0.89459881|0.849217847|-0.1093001919999999|-0.122078233|0.162384515|-81.56528598|86.6958382|0.318529388|212.8220574|-0.042953452|-54.49698711|112.415579|-2.319486422|-48.79273723|87.31909781|2932.54604|455.31741460000006|-19.17486584|6296.75201|37.66374367|0.020701483|-350.0740123|689.2886595|0.0|0.0|1.0|0.0|3.0|4.83|0.0|17.0|-6.14|1.92|0.98|112.29|0.0|131.85|0.0|1.0|6.0|32.0|5.0|-7.79|424.46|0.0|0.0|1.15|0.000304|129.0|0.000359|0.0|7.19e-07|-0.06059|3.9049|-1401.637414|703.04|367.26|0.4988|317.51|534.96|0.7058300000000001|-1401.391057|-0.13908|0.03228003|8671.0|55.0|7.2596
5b_a40|0|0|0|0.0|1|8.149890544|0|0.604912077|1.616656116|6.167516491000001|0.064329005|-0.096549823|0.7222376540000001|0.179058252|0.020344828|0.006372485|-0.389789991|0.537115914|0.817071232|0.029485257|0.88618123|0.503365018|-0.077031845|-0.091267779|0.313503463|-45.78637031|169.18694230000003|0.118735598|59.56617021|-0.036507111|-22.96968039|49.25022097|-1.095213344|-19.38687321|48.2348504|2126.9310920000003|442.1045286|-9.187872156|4813.179854|22.09185326|0.012549086|-330.1175669|285.9136384|0.0|1.0|0.0|0.0|0.0|3.13|2.82|14.0|-5.25|4.93|4.39|75.5|1.0|84.17|0.0|2.0|3.0|21.0|3.0|-5.42|338.21|0.0|1.0|3.83|3.69e-06|0.00125|1.44e-05|0.0|5.65e-06|-0.07069|3.9759|-2096.767375|515.23|311.84|0.3005|311.84|411.1|0.59928|-2096.707754|-0.15999|0.01471235|9.3069|64.0|7.1938
18_a20|1|0|0|0.0|0|6.842683282|0|1.400923654|0.0|4.727387819|-0.12050413|0.163548857|1.983673343|-0.011236836|-0.054458882|-0.004071701|-0.597167441|0.809917509|0.7602869659999999|-0.090732503|0.8162774979999999|0.778639593|-0.0927760219999999|-0.095227339|0.356461863|-63.36348363|318.5587088|0.23863824|158.7879106|-0.035934845|-42.1615378|82.70867776|-1.904546783|-41.07622672|68.92770059|2809.844943|506.6038164|-15.91001426|6206.896662|29.4862782|0.013457694|-413.7552685|712.1606951|1.0|1.0|1.0|1.0|2.0|3.48|2.76|27.0|-10.0|5.54|4.69|97.55|0.0|125.07|0.0|0.0|5.0|32.0|4.0|-6.13|419.48|0.0|1.0|3.78|2.54e-06|0.00107|6.91e-06|0.0|9.93e-11|-0.05604|5.9778|-1352.32685|703.24|350.69|0.2991|207.41|531.11|0.6953699999999999|-1352.073755|-0.14685|0.03787435|8.0505|34.0|7.4685
14e_a23|0|1|1|-4.45581912|2|7.423568444|0|1.197957573|3.052208981|5.351858133|-0.272389934|0.023369734|0.650989437|0.021081733|-0.009871698|0.001951778|-0.5232404310000001|0.560094237|0.791790895|-0.014216155|0.8510270329999999|0.5415996160000001|-0.073376247|-0.089453046|0.267882223|-62.2612068|48.244071000000005|0.074607942|51.92870134|-0.03935934|-43.33511299|0.5612316039999999|-1.96796702|-35.54678231|63.61519626|3255.313968|644.0923882999999|-19.06744972|7663.17288|34.39302091|0.017954325|-412.7765217|658.8108151|0.0|1.0|1.0|1.0|1.0|3.54|3.62|26.0|-8.23|4.42|6.19|105.02|1.0|125.29|0.0|1.0|6.0|34.0|7.0|-6.06|479.48|1.0|0.0|4.5|4.1200000000000004e-07|0.000198|1.61e-06|0.0|5.94e-09|-0.08122|3.7033|-1966.943431|706.39|334.8|0.3178|334.8|571.39|0.63922|-1966.720803|-153.0|0.02250947|5.5469|3.0|8.5214
47s_a18|0|0|0|0.0|0|7.03438793|1|1.251176205|0.0|4.844187086|-0.045792331|-0.026883417|0.0|0.0134295589999999|-0.031515152|0.003686393|-0.46304239|0.724028067|0.712629555|-0.0540701129999999|0.745196689|0.716761234|-0.070258863|-0.08106112|0.306379663|-61.36410696|10.92659868|0.15456221|117.0051929|-0.030108416|-46.45326408|51.05656345|-2.107589125|-40.26287221|59.58080589|2992.734821|640.0051571|-17.25406952|6968.705069|27.77963709|0.010481057|-485.1995077|1093.725912|1.0|0.0|1.0|1.0|2.0|4.41|0.0|18.0|-9.42|4.06|3.93|76.5|1.0|149.34|0.0|1.0|10.0|36.0|3.0|-5.96|482.62|0.0|0.0|3.19|1.12e-06|0.000539|3.53e-06|0.0|3.8199999999999997e-10|-0.0491399999999999|3218.0|-1534.174077|809.4|385.29|0.5203|385.29|736.36|0.6926800000000001|-1533.737579|-0.13195|0.02195039|2.9991|616.0|6.2104
3d_a49|0|0|0|0.0|1|7.535296702|1|0.406515615|2.089548665|5.4161004020000005|-0.3456333889999999|-0.087308534|1.775376197|-0.068390038|0.017871379|-0.004253844|-0.202380888|0.914407252|0.808676284|0.029549308|0.863438637|0.846953747|-0.099295364|-0.094384452|0.464410121|-54.67520803|137.78978830000003|0.266928348|154.6267696|-0.036147237|-31.67236018|0.0|-1.698920144|-33.32030276|63.08192694|2809.9605100000003|424.6551631|-12.12984007|6018.145364|27.67490257|0.018844179|-297.31302830000004|549.3593871|0.0|0.0|1.0|1.0|3.0|3.29|0.0|21.0|-6.15|0.72|4.46|121.39|0.0|111.41|0.0|1.0|4.0|28.0|5.0|-6.58|392.45|0.0|1.0|1.85|6.42e-06|0.00252|3.6200000000000006e-05|0.0|7.1e-07|-0.05766|5.1844|-1594.552258|615.3|318.67|0.2899|239.15|455.47|0.67215|-1594.380348|-0.16147|0.04373784|2.3278|2.34|5.6308
IN1166_a11|1|0|0|0.0|0|6.842683282|0|1.429020445|0.0|4.727387819|-0.008507023|0.018376555|1.643912856|0.0266218529999999|-0.037793156|-0.001446486|-0.462344944|0.841211811|0.765593573|-0.067328767|0.827254552|0.790249345|-0.073965061|-0.0896538619999999|0.551933595|-61.90325275|112.0066065|0.136726441|94.40543077|-0.031642539|-42.74230509|20.83871871|-1.6137695069999998|-35.26269962|64.89703387|2865.055175|596.0640225999999|-15.08551944|6310.825439|31.46783535|0.021531291|-268.3203251|676.2770877|1.0|1.0|1.0|1.0|2.0|3.51|2.79|27.0|-10.18|5.01|4.53|103.17|0.0|123.82|0.0|0.0|5.0|32.0|5.0|-6.52|417.47|0.0|1.0|3.31|7.74e-06|0.00323|1.65e-05|0.0|6.59e-11|-0.07275|4.9857|-1347.256659|704.48|377.7|0.3425|248.68|554.63|0.6998300000000001|-1347.012407|-0.13823|0.04189898|4.3481|12.0|7.9318
13l_a6|1|0|0|0.0|0|7.412764017000001|1|1.4242139390000002|0.0|5.351858133|-0.132667824|0.090187973|0.0|-0.037558466|-0.086595185|-0.006280295|-0.564860904|0.8694295409999999|0.7908110340000001|-0.1470289659999999|0.84018367|0.827754203|-0.118071236|-0.126521431|0.210844002|-88.13242567|182.8275745|0.3569010139999999|248.6104661|-0.0451862259999999|-61.3913735|118.3485042|-2.53042863|-57.29112645|103.1523329|2967.923804|447.9705372|-21.92549054|6462.086665999999|39.65857501|0.018273048|-409.1314702|741.5222707|1.0|1.0|1.0|1.0|3.0|3.64|2.22|23.0|-8.89|4.55|3.8|115.15|0.0|124.98|0.0|1.0|7.0|33.0|5.0|-6.59|441.48|0.0|1.0|3.07|3.26e-06|0.00144|1.7100000000000002e-05|0.0|1.29e-09|-0.04885|3.6675|-1465.834958|735.52|349.26|0.3115|338.07|578.91|0.70515|-1465.560303|-0.14562|0.03092407|8.9893|385.0|6.4145
3_a47|0|0|0|0.0|0|0.0|0|1.304465159|0.0|0.0|-0.130414103|-0.013350303|1.416887578|0.103847816|0.013073797|-0.007967014|-0.457330633|0.900251233|0.720319618|0.022804181|0.780628097|0.815682427|-0.083129079|-0.0948001|0.4661246329999999|-49.71258151|98.29790989|0.145272519|76.18000386|-0.036461577|-26.06896797|1.139378223|-1.422001494|-22.85956767|48.10703|2243.894237|448.2137648|-10.02652614|5022.029588|24.35791949|0.016230658|-298.8724505|418.022895|1.0|0.0|1.0|1.0|2.0|2.59|2.89|22.0|-8.42|4.32|5.4|58.04|0.0|101.55|0.0|1.0|3.0|25.0|3.0|-5.16|347.8|0.0|1.0|4.02|2.86e-06|0.000995|4.49e-06|0.0|3.829999999999999e-09|-0.05717|5.6998|-1470.101469|556.65|332.54|0.2342|217.52|402.58|0.69138|-1469.969304|-0.15473|0.03619487|5.3274|316.0|6.5
12l_a36|1|0|0|0.0|0|7.412764017000001|2|1.297044247|0.0|5.351858133|-0.008712073|0.128666217|0.0|-0.05158636|-0.0452558729999999|0.001194592|-0.428857427|0.8707354620000001|0.8174432229999999|-0.079106537|0.8772535459999999|0.8212311840000001|-0.079972189|-0.107815735|0.3827446779999999|-70.17688229|39.27257375|0.15618077|101.6575135|-0.038052612|-45.67788557|1.281955437|-1.940683231|-33.88151556|66.38812034|2843.514589|549.2389652|-16.12160667|6121.6555530000005|33.56329135|0.02088234|-309.7725155|642.3830552000001|0.0|1.0|1.0|0.0|2.0|4.78|0.0|17.0|-6.66|2.75|1.76|92.99|0.0|128.47|0.0|1.0|5.0|31.0|5.0|-6.68|406.44|0.0|0.0|1.77|2.72e-05|0.0111|5.08e-05|0.0|2.21e-07|-0.0510399999999999|3.8619|-1325.15957|686.83|321.05|0.4524|321.05|530.75|0.6925|-1324.954011|-0.15869|0.03508404|7.2021|0.02|7699.0
12y_a36|1|0|0|0.0|0|7.412764017000001|2|1.29704385|0.0|5.351858133|-0.065314765|0.036174187|0.0|-0.049845887|-0.028440975|0.003724542|-0.434990282|0.90500247|0.820226782|-0.0498101409999999|0.873588247|0.856135378|-0.076585128|-0.098532865|0.424572485|-66.24017399|114.430624|0.16295867|109.55137340000002|-0.036493654|-44.53093547|14.40618351|-1.970657299|-34.61187706|64.53055627|2793.629988|562.7133986|-16.49293906|6082.16777|32.46293206|0.01873364|-343.8442493|698.847203|0.0|0.0|1.0|0.0|2.0|4.88|0.0|17.0|-7.01|3.62|2.42|69.2|0.0|133.84|0.0|1.0|6.0|31.0|4.0|-6.34|407.47|0.0|0.0|2.37|2.6e-05|0.0106|2.82e-05|0.0|9.66e-08|-0.05002|3.8794|-1310.315063|702.38|319.6|0.4358|319.6|532.91|0.66796|-1310.077567|-0.15671|0.03583863|8249.0|12.0|7.9208
41_a47|0|1|1|0.0|1|6.842683282|0|1.420292383|1.840145925|4.727387819|-0.072088843|-0.080388467|1.601942802|0.024881402|0.075316535|0.0047106|-0.276217719|0.62974551|0.8417952740000001|0.123676975|0.900915114|0.609110565|-0.061101947|-0.0899793719999999|0.245948366|-50.81597048|54.15850042|0.1768315369999999|99.86584673|-0.02929561|-28.69838714|0.0|-1.259711209|-19.48810377|44.86996758|2374.594252|464.8854878|-9.34366093|5042.636398|25.33076615|0.023067788|-172.98086630000003|439.9906467|1.0|1.0|1.0|1.0|1.0|3.18|3.18|21.0|-7.47|3.34|4.52|68.52|0.0|99.09|0.0|1.0|4.0|26.0|5.0|-6.66|348.38|0.0|1.0|3.06|0.000267|0.0929|0.000125|0.0|3.36e-08|-0.05053|4.0167|-1162.462261|603.1|333.8|0.2849|308.67|471.9|0.68638|-1162.288187|-0.15208|0.02982752|6.8546|0.01|8.0
EW7203_a60|0|0|0|0.0|0|7.412764017000001|2|0.604984431|0.0|5.351858133|0.0075638519999999|-0.092774356|0.0|0.03824498|-0.051413084|0.0036417359999999|-0.458129101|0.80330079|0.822401103|-0.089945913|0.8839272779999999|0.760234689|-0.076068195|-0.096226348|0.345488097|-62.23028092|80.48638339|0.113924842|73.67602619|-0.036566012|-40.24477665|0.0|-1.828300603|-31.81402579|62.22940284|2913.880231|573.0312689|-15.29301513|6403.777228|30.83771958|0.01793256|-345.1309687|666.0036144999999|0.0|1.0|1.0|1.0|2.0|4.75|3.21|17.0|-6.7|3.87|2.6|117.47|0.0|133.97|0.0|1.0|5.0|31.0|4.0|-6.35|425.51|0.0|0.0|3.09|1.81e-06|0.000768|1.53e-05|0.0|2e-07|-0.06188|5.0166|-1667.993536|678.83|352.3|0.2385|247.15|546.85|0.69857|-1667.78681|-0.1446599999999999|0.03203878|2.5159|9.0|8.0334
13b_a6|1|0|0|0.0|0|7.412764017000001|1|1.430640379|0.0|5.351858133|-0.0265090529999999|0.060593678|0.0|-0.104663349|-0.064811009|-0.00194781|-0.490758329|0.850080948|0.7788169070000001|-0.11338525|0.8370824240000001|0.8013954109999999|-0.093125205|-0.112915801|0.202093555|-74.04643339|154.7847961|0.2242827939999999|147.0772097|-0.0406496879999999|-48.5571926|554.4007331|-2.032484418|-40.04664055|82.07670290000002|2821.72831|508.6895893|-17.48058934|6000.952027|35.20276076|0.0203627189999999|-337.3706117|627.4287311|1.0|1.0|1.0|1.0|2.0|3.56|2.85|23.0|-9.01|4.98|4.32|95.85|0.0|116.79|0.0|1.0|5.0|31.0|5.0|-6.1|409.44|0.0|1.0|3.45|3.11e-06|0.0012699999999999|1.02e-05|0.0|9.77e-10|-0.0525799999999999|4.8494|-1350.061187|694.33|341.35|0.7846|255.67|574.07|0.7006600000000001|-1349.837661|-0.14898|0.02920955|13.5746|174.0|6.7595
11_a15|0|0|0|0.0|0|0.0|1|1.435688956|0.0|0.0|-0.029665252|-0.036023137|0.0|-0.0856783419999999|0.023543401|0.003766915|-0.363940085|0.843715005|0.718800243|0.0432314409999999|0.76664841|0.796300317|-0.064429158|-0.0974577669999999|0.632319408|-66.78526188|143.8088883|0.105461874|72.27026771|-0.033606127|-45.76619542|0.0|-1.949155337|-30.25595097|56.84224275|3022.859488|613.0036107000001|-15.7814467|7002.915718000001|31.14961732|0.018086221|-327.9935744|830.7967967000001|1.0|1.0|0.0|0.0|1.0|4.1|4.25|24.0|-8.9|4.33|6.69|59.51|0.0|138.24|0.0|1.0|6.0|34.0|4.0|-5.26|448.52|1.0|0.0|4.62|4.77e-07|0.000214|7.970000000000001e-07|0.0|1.27e-09|-0.03877|4.7106|-1450.705737|739.57|418.94|0.2657|263.2|568.22|0.70577|-1450.39211|-0.12134|0.03503399|1.3581|739.0|6.1314
13_a4|0|0|0|0.0|1|7.535296702|1|1.399843898|2.050136054|5.4161004020000005|-0.019846488|-0.059300584|0.0|-0.14818661|-0.0963182119999999|0.012019888|-0.143303992|0.645708528|0.744134785|-0.157188841|0.7986239909999999|0.6490618429999999|-0.050017793|-0.068249548|0.229685203|-33.41617993|11.85953992|0.029972995|14.67530603|-0.0279998139999999|-16.36114989|54.71349575|-1.091992764|-11.99053523|28.77218157|1910.137758|474.9422962|-6.7122666220000005|3983.972795|15.89399858|0.007566425|-355.01146810000006|373.9073307|0.0|0.0|1.0|0.0|0.0|3.39|2.87|17.0|-6.2|4.18|4.15|30.71|0.0|90.06|0.0|1.0|2.0|22.0|2.0|-5.39|287.36|0.0|1.0|3.57|8.18e-05|0.0235|3.77e-05|0.0|6.28e-07|-0.03168|4.4811|-898.3381672|536.09|297.09|0.2133|276.68|429.36|0.59537|-898.2009630000001|-0.17204|0.018124154|3.7228|4.0|5.3979
