molecula|SddssS|n9FaHRing|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|AATSC1s|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|MATS1i|MATS1c|n6aHRing|BIC2|MATS8s|GATS1pe|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RNCS|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|WNSA2|DPSA4|Mor01p|PPSA5|CYP2D6 inhibitor|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Heavy atom count|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50
12be_a36|0.0|0|0.0|0|7.412764017000001|2|1.297042758|-0.148313814|-0.009368126|-0.0419484829999999|2|0.118420241|0.0|-0.580823835|0.000482522|-0.08981965|10.95957887|0.00430921|1|0.002872872|-0.176729938|-0.3825349939999999|1|0.812921349|0.132962547|0.8350231859999999|-0.0780531429999999|-0.108962668|0.330453338|-54.15309606|23.42501577|63.31681179|-0.031937334|16.25222352|0.0|0.5660743979999999|-1.852365352|99.62604537|77.57811183|3039.9167260000004|553.6616295|-1285.166936|2552.721046|-15.37320593|0.433925602|16.14074295|0.839796323|-891.645944|39.14335412|766.4854363|24.02799032|0.0|0.0|0.21|17.0|-6.79|1.9|87.66|1.42|0.0|136.74|0.0|7.0|33.0|441.49|0.0|0.0|1.75|-4.15|0.0342|0.0315|2.62|1.0|0.0|1.6100000000000005e-07|7.11e-05|-0.0518799999999999|2.68|3.3487|-1462.0007349999998|-1461.968283|739.48|1256.67|370.25|237.59|594.44|0.40844|0.70465|-1461.68274|-0.13781|-0.18969|0.03245204|10.3044|7.3565
8d_a32|0.0|1|0.0|0|7.765993078999999|0|0.609420756|0.143684876|-0.010604502|-0.089662873|0|0.062782795|2.146260246|-0.519620595|-0.006974711|-0.044765977|10.31100269|-0.0682721729999999|3|-0.005162219|0.001558357|-0.629535754|0|0.825978584|-0.054095278|0.789198712|-0.109612139|-0.109968322|0.261692269|-68.88621406|10.01177286|321.2496412|-0.03346862|6.291941176|89.20994250000001|0.708567136|-1.539556512|81.54594837|78.89798692|2556.198518|446.6450457|-967.5408291|2371.595484|-13.21859008|0.2914328639999999|15.29958432|0.887243042|-608.0551435|29.684549600000004|557.1050635|12.43588915|0.0|2.84|0.26|19.0|-7.26|4.32|154.03|1.1|0.0|110.38|1.0|7.0|27.0|397.52|1.0|1.0|3.57|-4.36|0.000334|0.0173|3.17|0.0|0.0|5.51e-08|2.19e-05|-0.0535|4.26|3.5588|-1880.773727|-1880.733071|671.71|111.16|348.39|348.39|540.98|0.7026100000000001|0.7026100000000001|-1880.540067|-0.14765|-0.20115|0.04065536|1873.0|8.0809
6e_a40|0.0|0|0.0|1|8.421342866|1|0.604892975|0.128035402|-0.0148450439999999|-0.074872854|0|-0.15110197|0.744550501|-0.69771706|-0.0026177839999999|0.103594243|10.30179954|-0.205140551|2|-0.002992481|-0.020200684|-0.6319354389999999|0|0.8361555479999999|-0.011405885|0.648802794|-0.107312598|-0.1164147119999999|0.376602018|-70.52033811|10.43262695|185.1473293|-0.04873174|6.85578763|35.33106374|0.866991176|-2.095464821|84.95203628|80.95296505|3075.060648|490.3675161000001|-1377.032062|3854.417113|-21.04453212|0.133008824|12.49434084|0.791830204|-904.9148811|36.93694043|587.7345677999999|8.450255075|0.0|3.16|0.21|14.0|-4.63|3.72|173.43|2.12|2.0|125.15|1.0|5.0|30.0|476.98|1.0|1.0|3.68|-5.58|8.31e-06|0.00124|4.4|1.0|0.0|2.35e-05|0.0112|-0.09682|8.35|2.9549|-2831.191706|-2831.156883|671.95|1149.77|419.59|419.59|537.07|0.67187|0.67187|-2830.986514|-0.1195799999999999|-0.2164|0.03482243|11.5248|7.7447
16a_a23|0.0|1|0.0|2|7.423568444|1|1.197962324|-0.0147904689999999|-0.0054940769999999|-0.013055633|3|0.062601621|0.759926978|-0.302174246|0.012426121|-0.088255625|10.31321796|-0.071458049|2|0.01226642|-0.181609054|-0.380779155|2|0.8323974470000001|0.154144584|0.7199622309999999|-0.041095401|-0.07288672|0.181301571|-26.53751114|13.80568132|9.922436905|-0.025724725|8.915071155|91.92609822|0.585920722|-1.311960953|65.21027197|40.34319246|2924.629647|603.6746046|-847.2037686000001|1801.957216|-10.72715788|0.414079278|15.89802615|0.981208279|-547.0850515999999|28.35168303|668.3493171|18.14339594|0.0|0.0|0.14|20.0|-5.27|2.52|108.26|2.04|1.0|125.79|0.0|5.0|31.0|427.5|0.0|0.0|1.85|-4.31|0.0111|0.0208|2.66|0.0|0.0|5.38e-06|0.0023|-0.0502|2.49|1.6239|-1685.913359|-1685.8794469999998|670.04|1172.0|763.49|763.49|555.21|0.96307|0.96307|-1685.580443|-0.07625|-0.12645|0.03391189|18.4446|7.4037
11g_a5|0.0|0|0.0|1|7.139660336|0|1.388236041|-0.204002571|-0.004593347|0.009272269|2|-0.083337229|0.0|-0.252634073|0.00599982|-0.137618073|10.94877951|-0.007175378|2|0.006964153|-0.137739838|-0.267507083|2|0.814159231|-0.075382189|0.73551511|-0.067247149|-0.076326887|0.396049407|-44.19305139|15.25675|68.77977167|-0.025442296|10.02633335|0.0|0.543581314|-1.297557078|71.21847290000001|59.4498014|2823.738452|550.6745046|-852.7202582999998|935.4227938|-10.98794595|0.456418686|18.16867625|0.944734523|-560.3852433999999|30.75897687|648.1198739|21.05845771|1.0|2.34|0.08|28.0|-9.04|4.48|81.51|1.06|0.0|118.35|0.0|7.0|31.0|408.46|0.0|0.0|2.96|-4.31|0.0312|0.0199|2.75|0.0|0.0|9.229999999999999e-10|3.770000000000001e-07|-0.04322|2.3|4.2083|-1330.189793|-1330.144218|693.48|1180.25|294.62|274.87|542.13|0.56924|0.63081|-1329.927772|-0.1714|-0.2146199999999999|0.04557484|4314.0|7.5229
4c_a46|0.0|0|0.139403726|1|7.825245291|1|1.134637091|-0.068543882|-0.005085922|-0.048990529|1|-0.111750026|0.0|-0.300069396|0.010177371|-0.051150771|10.94298307|-0.068256579|1|0.010040825|-0.056422062|-0.421467037|1|0.726862617|0.072412685|0.65145414|-0.063644365|-0.087503927|0.305199509|-40.22007179|8.799732282999999|35.22734468|-0.029688832|5.56099297|53.13410852|0.840753785|-1.662574604|60.67664538|49.01980408|2455.604167|562.9269925|-1050.664428|2487.942529|-11.85656505|0.159246215|13.06174141|0.8211086059999999|-663.9676426|22.31552819|696.2528933|5.378517586|0.0|3.8|0.38|17.0|-7.62|5.24|57.01|3.4|0.0|115.03|0.0|5.0|29.0|389.49|0.0|0.0|4.44|-5.28|0.00109|0.00207|4.63|0.0|0.0|2.39e-08|9.32e-06|-0.04381|6.38|4.1026|-1245.4159619999998|-1245.392965|683.75|1176.07|302.21|227.16|617.56|0.42391|0.6986600000000001|-1245.114575|-0.17085|-0.21466|0.02299741|5.4491|5.6972
11_a3|0.0|0|0.0|0|6.823286122000001|0|0.605020608|0.119431379|-0.01008647|-0.127546771|3|-0.101436441|1.710245969|-0.363112913|-0.008037672|0.044912659|10.31163053|-0.023103765|1|-0.005959152|-0.0495219879999999|-0.577616902|3|0.724492061|0.132535663|0.834020779|-0.0955396769999999|-0.099420732|0.175996916|-45.19136777|6.800350988|253.1353625|-0.0391657429999999|3.216644354|80.34769756|0.752484736|-1.292469516|57.08178682|51.99171876|2097.896727|367.9098016|-611.3529698|1105.41974|-8.76293931|0.2475152639999999|10.29352296|0.8799677029999999|-289.1769972|24.61956593|311.6695405|10.0546353|1.0|2.07|0.0|21.0|-6.51|3.41|105.82|0.8|0.0|88.28|0.0|2.0|22.0|305.36|0.0|1.0|2.46|-3.71|0.0256|0.0601|2.22|0.0|0.0|3.06e-07|9.35e-05|-69.0|2.12|3.2232|-1288.195105|-1288.165162|508.58|834.82|384.66|384.66|346.18|0.6966600000000001|0.6966600000000001|-1288.058926|-0.13118|-0.20018|0.02994326|4.4522|7.3979
12aj_a36|0.0|0|0.0|0|7.412764017000001|2|1.29704406|-0.056210607|-0.00706023|-0.045035034|2|0.064171987|0.0|-0.402433117|0.002951176|-0.103202936|10.95354213|-0.042227364|1|0.003962098|-0.104118159|-0.43462267|1|0.812278823|0.091113865|0.856274847|-0.073002742|-0.10279655|0.251263868|-46.79363201|11.73352271|82.34300699|-0.0368515929999999|7.521007149|0.0|0.77492734|-1.953134451|76.5855549|58.52715472|2710.647462|530.0854761|-1251.929069|2275.825451|-15.14089115|0.22507266|15.35536375|0.905958957|-802.4672307|30.48195872|662.0530478999999|10.69455126|0.0|0.0|0.17|17.0|-6.97|2.19|69.2|2.24|0.0|128.72|0.0|5.0|30.0|395.46|0.0|0.0|2.14|-4.3|0.0274|0.02|3.04|0.0|0.0|1.08e-07|4.270000000000001e-05|-0.05275|3.48|3.6017|-1272.27339|-1272.241135|682.84|1157.64|344.24|237.06|539.55|0.4112|0.70423|-1271.9998859999998|-0.14818|-0.20093|0.03225532|7.8393|7.7696
12m_a36|0.0|0|0.0|0|7.412764017000001|2|1.297043522|0.013543656|-0.011502861|-0.133854569|2|0.14264424|0.0|-0.667165917|-0.006653538|-0.025127218|10.95440733|-0.038386106|1|-0.004569485|-0.052743904|-0.52644768|1|0.825587924|-0.075712087|0.849217847|-0.10031651|-0.121074678|0.4493096629999999|-67.27772044|15.24099981|42.78660249|-0.04260035|10.22144534|107.233999|0.7471181240000001|-2.300418875|96.11918789|82.51872026|2925.315028|477.48014630000006|-1542.786306|2637.948424|-19.16067782|0.252881876|13.67704354|0.8702895190000001|-1034.676602|38.24042793|689.2886595|14.91990864|0.0|0.0|0.13|17.0|-6.14|0.98|112.29|1.28|0.0|131.85|0.0|6.0|32.0|424.46|0.0|0.0|1.26|-3.8|0.0338|0.0676|2.11|0.0|0.0|7.19e-07|0.000305|-0.05114|3.88|3.8658|-1401.654499|-1401.6158890000002|692.4|1177.15|320.72|320.72|505.51|0.69382|0.69382|-1401.385923|-0.15879|-0.20993|0.03861003|9.1003|7.5229
17_a4|0.0|0|-4.533317957|1|7.535296702|1|1.219995452|-0.188642713|-0.006491052|-0.319716072|1|-0.01849014|0.0|-0.25315101|0.001892883|-0.3948966229999999|10.94611837|-0.094767116|1|0.002155864|-0.0179434139999999|-0.392770755|1|0.772721853|0.0147116789999999|0.484393047|-0.0887214819999999|-0.08932566|0.332034943|-45.75108579|5.472562628|17.08736223|-0.042181562|2.822041259|0.0|0.861696586|-1.5185362180000002|52.67753395|51.22364842|2351.601697|458.3237652|-783.0649279|1658.726841|-11.21677197|0.138303414|10.65499029|0.798764653|-403.8037909|25.24299609|319.5521911|6.61489113|0.0|2.94|0.11|17.0|-6.56|6.26|30.71|3.66|0.0|85.09|0.0|3.0|25.0|345.29|1.0|1.0|4.29|-4.81|0.0152|0.00532|4.01|0.0|0.0|2.74e-07|9.44e-05|-0.04186|4.44|4.3363|-1255.994721|-1255.968357|527.39|873.5|285.92|285.92|413.28|0.47353|0.47353|-1255.881628|-0.17559|-0.21745|0.02636403|6.3221|6057.0
14b_a50|0.0|1|0.0|2|7.934155233999999|2|1.267593742|-0.092558007|-0.003935732|0.0228205129999999|2|-0.068176984|2.115127752|-0.255822608|0.010215823|0.037777505|10.94501788|-0.041169251|2|0.011249462|-0.1786649189999999|-0.306633966|1|0.7887047979999999|0.030057537|0.71456262|-0.050362464|-0.076674952|0.7031402240000001|-33.02344264|14.70317076|25.31245624|-0.025558317|9.64109526|192.8987555|0.637281054|-1.533499045|64.58491917|47.72661339|2967.872393|592.81677|-1005.538915|2984.248708|-10.98912227|0.362718946|11.45638132|0.8030515570000001|-659.347336|26.29763086|825.4425942|14.30797341|1.0|3.64|0.35|20.0|-6.86|4.81|66.99|2.32|0.0|128.39|0.0|7.0|33.0|441.52|0.0|0.0|3.6|-4.78|0.0111|0.0074099999999999|3.51|0.0|0.0|1.3900000000000001e-07|6.12e-05|-0.02486|3.05|4.0775|-1431.068494|-1431.037684|718.64|1253.87|304.07|234.67|533.25|0.55594|0.64303|-1430.72987|-0.16874|-0.1936|0.03081037|6.7927|5.1818
12q_a36|0.0|0|0.0|0|7.412764017000001|2|1.29701394|-0.0543475329999999|-0.00761082|-0.043678703|2|0.068040097|0.0|-0.410984299|0.0005016269999999|-0.0651906459999999|10.9598352|-0.0433009009999999|1|0.0010871589999999|-0.103922055|-0.441747876|1|0.828371596|-0.017640538|0.8065052890000001|-0.07607684|-0.1060430969999999|0.324924033|-49.18227989|12.00048565|82.68142965|-0.038175515|7.758093617|0.0|0.768692389|-1.908775752|80.15866795|61.18276554|2786.514757|536.0103834|-1233.988474|2380.245597|-15.95501778|0.231307611|14.69971555|0.947876484|-797.7508892000001|32.10617123|629.5017194000001|11.60375275|0.0|0.0|0.14|17.0|-7.18|2.54|69.2|2.51|0.0|128.76|0.0|5.0|30.0|415.88|0.0|1.0|2.34|-4.59|0.0151|0.0106|3.31|0.0|0.0|6.65e-08|2.77e-05|-0.05602|3.79|3.8653|-1692.544456|-1692.5102989999998|683.51|1148.35|320.77|236.72|531.58|0.39919|0.6863199999999999|-1692.3116350000005|-0.1566|-0.2126199999999999|0.03415678|6.4226|8.2218
12p_a36|0.0|0|0.0|0|7.412764017000001|2|1.297044387|-0.0494658159999999|-0.008017607|-0.084341564|2|0.114716581|0.0|-0.432950771|-0.002526241|-0.084846674|10.96052769|-0.0433009009999999|1|-0.000673716|-0.101303149|-0.440709431|1|0.828371596|-0.035871448|0.698414933|-0.082569108|-0.108380023|0.315548061|-51.98017377|12.71795723|83.24921731|-0.039016808|8.006403882999999|0.0|0.759126153|-1.950840419|80.40682298|64.698131|2774.926334|471.1687161|-1228.123041|2308.958924|-15.4629378|0.240873847|14.3885803|0.906594718|-773.1468902|32.35623052|595.8790650000001|12.17776516|0.0|0.0|0.14|17.0|-6.86|2.44|69.2|2.4|0.0|123.71|0.0|5.0|30.0|399.42|0.0|0.0|2.15|-4.16|0.0515|0.0278|2.78|0.0|0.0|1.4e-07|5.58e-05|-0.0552299999999999|3.41|3.8372|-1332.182868|-1332.148901|660.71|1113.05|323.11|232.12|506.89|0.30159|0.66559|-1331.947748|-0.15608|-0.21131|0.03396697|6.7199|8.0458
12an_a36|0.0|0|0.0|0|7.412764017000001|2|0.6294007110000001|-0.05423417|-0.0070293469999999|-0.046532211|2|0.0966393909999999|0.0|-0.407702102|0.00285431|-0.131674913|10.33556631|-0.031635802|1|0.003710345|-0.07550872|-0.434819796|1|0.8344566859999999|-0.009636347|0.855081905|-0.073519599|-0.105145528|0.270501913|-49.67568778|11.69727417|82.43567331|-0.036995649|7.903608682000001|0.0|0.783512615|-1.997765039|81.70091433|61.37296195|2881.978785|565.1654879|-1349.848937|2399.367452|-16.89009799|0.216487385|15.82907093|0.8042935809999999|-912.0652916|31.9040205|725.9470896|10.65623343|0.0|0.0|0.17|17.0|-7.05|2.61|94.5|2.51|0.0|135.47|0.0|6.0|31.0|427.52|0.0|0.0|2.33|-4.51|0.0061|0.0132|3.19|0.0|0.0|8.95e-08|3.83e-05|-0.05561|3.37|3.7872|-1670.452238|-1670.417726|718.98|1215.98|327.38|239.49|571.76|0.44822|0.69094|-1670.182102|-0.15474|-0.21035|0.0345115999999999|6.2182|7.3979
4l_a46|0.0|0|0.171853072|1|7.825245291|1|1.134637095|-0.058870177|-0.004736212|-0.075241716|1|-0.067419714|0.0|-0.255755434|0.0066560469999999|-0.060895366|10.94631401|-0.161358058|1|0.006162668|0.0071939419999999|-0.3888343979999999|1|0.726535412|-0.001318857|0.7936534740000001|-0.09094885|-0.085194597|0.291762764|-51.45056667|3.721888783|177.7681018|-0.030068681|2.10550531|0.0|0.883450801|-1.533502748|51.66342604|55.17245545|2165.620022|504.7020036|-867.5160294|2087.583804|-9.6227739|0.116549199|9.833034117|0.692930243|-490.7614689|19.25417715|579.2365607|3.468091068|1.0|3.19|0.36|17.0|-7.0|5.02|50.94|3.06|0.0|105.77|0.0|3.0|26.0|347.45|0.0|1.0|4.08|-5.11|0.00182|0.0027|4.49|0.0|0.0|9.980000000000001e-08|3.47e-05|-0.01784|4.99|4.4542|-1092.745692|-1092.71063|612.39|1057.06|278.36|229.55|526.77|0.3756|0.68584|-1092.484863|-0.18567|-0.20351|0.03506136|3.7624|7.0088
16_a3|0.0|0|0.0|0|6.823286122000001|0|0.605020428|0.183636734|-0.010031024|-0.186717242|2|0.027762972|1.614080058|-0.371147877|-0.010377537|-0.013328983|10.31163046|-0.018884246|1|-0.008409607|0.0032314229999999|-0.614173961|2|0.767641592|-0.142670655|0.640070307|-0.108919585|-0.100138414|0.252612735|-53.7971544|6.027544549|248.6415425|-0.041233465|2.977102266|82.16042286|0.8296818009999999|-1.401937796|56.56724056|59.82469895|2184.788331|344.4962834|-692.4398741|1290.305313|-10.05903863|0.1703181989999999|11.22152755|0.941329444|-342.00731349999995|24.54661368|328.71459869999995|7.107249553|1.0|2.59|0.0|21.0|-7.16|4.57|92.93|2.26|0.0|90.44|0.0|2.0|23.0|322.36|0.0|1.0|3.5|-4.49|0.0033799999999999|0.0104|3.35|0.0|0.0|6.97e-08|2.25e-05|-0.07095|3.19|3.2208|-1371.388717|-1371.360243|520.28|856.09|384.94|384.94|368.22|0.6944100000000001|0.6944100000000001|-1371.250459|-0.13195|-0.2029|0.02847445|3613.0|7.3768
6_a4|0.0|0|0.0|1|7.535296702|1|1.271761557|-0.19701009|-0.001221193|0.010164572|2|0.042096749|2.186806868|-0.064723237|0.011457667|0.0032928379999999|10.92992785|-0.208689928|1|0.01098094|-0.046166422|-0.1738111839999999|2|0.76089528|-0.169533683|0.664247086|-0.052396457|-0.0670158929999999|0.417868437|-29.18838891|4.324187697|14.1731579|-0.024618083|2.408866521|45.93422613|0.814470803|-1.206286076|42.27020924|33.5125766|2342.371538|526.7333132|-671.9833521|1968.0178670000005|-7.639600225|0.1855291969999999|9.981741408|0.733355042|-374.340411|16.83786074|578.2065561000001|4.937800786|1.0|3.45|0.26|21.0|-7.99|5.23|43.6|3.09|0.0|109.7|0.0|3.0|27.0|354.45|0.0|1.0|4.23|-5.11|0.0043799999999999|0.00274|4.28|0.0|0.0|1.04e-08|3.67e-06|-0.04867|4.11|4.0354|-1108.585859|-1108.563418|613.83|1057.7|307.24|254.51|453.87|0.60542|0.5877|-1108.338577|-0.16959|-0.2182599999999999|0.02244097|3.2192|5.8861
13d_a6|0.0|0|0.0|0|7.412764017000001|1|1.424214188|-0.045686501|-0.010665225|-0.0122495089999999|1|0.077158715|0.0|-0.607917822|-0.003346018|-0.042531782|10.95129636|-0.10528143|1|-0.000899678|-0.106686991|-0.49314765|1|0.786837131|-0.027209556|0.7995080809999999|-0.092581323|-0.110731261|0.19992155|-63.04181168|20.96853949|156.67194009999997|-0.039696112|14.27820079|564.780402|0.769432845|-2.103893962|88.02705449|84.01035117|2882.382522|536.999346|-1432.613867|3075.022992|-18.40596467|0.230567155|15.47559904|0.703203572|-975.5161277|35.13035671|692.8471883999999|12.62632467|1.0|3.03|0.16|23.0|-9.4|4.57|95.85|1.5|0.0|121.6|0.0|6.0|32.0|423.47|0.0|1.0|3.74|-5.27|0.000471|0.00229|4.23|0.0|0.0|3.96e-10|1.68e-07|-0.05252|4.5|3.6298|-1389.403308|-1389.374844|723.61|1219.11|341.57|255.64|598.06|0.58381|0.7007399999999999|-1389.125098|-0.14894|-0.20146|0.02846332|14.0012|6.4437
2_a1|0.0|0|0.0|1|7.535296702|1|1.348828131|-0.049975995|-0.004621682|-0.014296455|1|-0.1056298369999999|0.0|-0.175623923|0.001576763|-0.0619710709999999|10.9520472|0.101798469|1|0.003205156|-0.145015842|-0.422863867|1|0.795932678|0.079586368|0.5574897879999999|-0.0622285999999999|-0.077270452|0.220315042|-28.32386891|5.135384136|6.281701359|-0.026492726|2.337413146|84.54541681|0.6944040029999999|-0.927245426|43.24570924|33.45925305|1884.85038|367.8635872|-422.0435297|1378.496713|-5.488475744|0.305595997|8.779158091000001|0.6619695520000001|-192.096651|17.36508791|299.6692382|8.075415099999999|1.0|2.69|0.18|17.0|-6.18|4.12|30.71|2.49|0.0|79.77|0.0|2.0|21.0|279.31|0.0|1.0|3.21|-3.78|243.0|0.0466|2.76|0.0|0.0|6.64e-07|0.000185|-0.02966|3.31|4.0877|-920.2093796|-920.184721|489.42|807.98|303.31|303.31|355.79|0.7007899999999999|0.7007899999999999|-920.078239|-0.1686|-0.19826|0.024658671|5.2754|5.2366
21_a34|0.0|0|0.0|1|8.002694162000001|2|1.425532331|0.026135784|-0.012535886|-0.091664226|1|-0.125881566|0.0|-0.7020096440000001|-0.001643445|-0.004734657|10.94874873|-0.009996155|1|0.00130996|-0.254686357|-0.514364527|1|0.740092842|0.116926272|0.660871869|-0.09533089|-0.117789944|0.527371706|-63.96857813|22.9240533|168.9671187|-0.041572921|15.38241267|77.34839362|0.728260094|-2.120218984|95.12565978|86.89263143|3115.110331|453.8692584|-1422.701428|2429.6035|-18.7187412|0.271739906|13.65523159|0.882583047|-954.6558014|38.30514214|659.7484451|16.08669155|0.0|3.52|0.12|23.0|-7.68|3.23|86.55|1.72|1.0|122.59|0.0|4.0|33.0|438.43|0.0|0.0|3.03|-4.71|0.0138|0.0085|3.02|0.0|0.0|2.07e-08|9.06e-06|-0.07534|7.78|3091.0|-1483.3359380000002|-1483.305698|698.17|1182.6|401.11|288.26|530.93|0.6893199999999999|0.69292|-1483.057743|-0.13338|-0.20872|0.03023936|7.9399|5.4737
IN1233_a59|0.0|0|0.0|0|6.842683282|0|1.400923654|0.1160337319999999|-0.008841844|-0.12050413|2|0.163548857|1.983673343|-0.5039851160000001|-0.005614194|-0.011236836|10.93301779|-0.054458882|1|-0.004071701|0.001996439|-0.597167441|2|0.74801464|-0.107446431|0.778639593|-0.092761756|-0.095213818|0.356444983|-61.73167061|7.208329477|318.5587088|-0.035929742|4.79704394|83.1557517|0.810795898|-1.904276352|72.32484741|68.94000009|2809.840422|506.6510632|-1267.269673|1822.396842|-15.91227368|0.1892041019999999|15.51626497|0.936631949|-843.3505049|29.49046561|712.1606951|8.961363774|1.0|2.76|0.08|27.0|-10.0|4.69|97.55|2.06|0.0|125.07|0.0|5.0|32.0|419.48|0.0|1.0|3.78|-5.16|0.00107|0.0029|3.85|0.0|0.0|9.93e-11|4.17e-08|-0.05605|5.35|3.5355|-1352.351584|-1352.326849|703.47|1204.16|350.69|237.54|531.14|0.51285|0.6953699999999999|-1352.073755|-0.14684|-0.20289|0.02473496|7.6059|7.4685
12c_a5|0.0|0|0.0|0|6.605297921|1|1.236775191|-0.212798523|-0.002685954|0.020594766|3|-0.086795626|0.0|-0.16115723|0.0054189009999999|-0.096073591|10.9455378|0.0072946769999999|1|0.00586291|-0.01261147|-0.223631474|2|0.797601178|0.05430631|0.782051277|-0.070873852|-0.066083881|0.450827114|-46.62294305|10.77147171|143.44655559999998|-0.022421317|7.085796743|13.26856229|0.583585895|-1.25559373|59.40070647|57.39441476|2697.345008|553.2961182|-825.9671665|2045.184304|-9.702606135|0.416414105|13.53008071|0.855075538|-543.3459436|25.27376659|735.3048881|15.92875034|1.0|2.78|0.24|23.0|-9.31|4.32|75.72|1.57|0.0|121.26|0.0|6.0|31.0|411.5|0.0|0.0|3.31|-4.33|0.0336|0.0191|2.84|0.0|0.0|4.93e-10|2.03e-07|-0.04565|2.06|4.0116|-1316.542713|-1316.5202869999998|694.24|1200.02|309.06|265.66|519.21|0.52074|0.6893600000000001|-1316.244961|-0.16563|-0.21128|0.02242648|3.5993|7.3279
3k_a32|0.0|1|0.0|0|7.97831097|0|0.609420759|-0.001009768|-0.005745086|-0.001250803|0|-0.047167919|2.256213388|-0.270019022|0.001221534|-0.0902541999999999|10.31100271|-0.077097565|3|0.002509816|-0.050938823|-0.5265375529999999|0|0.779649252|-0.127713677|0.7681279190000001|-0.0711378679999999|-0.090839907|0.31016741|-40.10830541|6.970844822|80.0971996|-0.029575784|3.930238317|0.0|0.78057227|-1.271758703|58.16707081|47.07915023|2392.3436100000004|494.8840288|-717.0314235000001|1970.06814|-9.40163104|0.21942773|11.6688363|0.89626209|-404.2701347|21.36272325|506.658189|6.9505405620000005|1.0|3.48|0.32|19.0|-7.23|5.78|110.94|2.41|0.0|105.36|0.0|3.0|25.0|366.5|0.0|1.0|4.75|-5.61|3.3600000000000004e-05|0.000904|4.97|0.0|0.0|5.86e-08|2.15e-05|-0.05321|3.81|3.5363|-1750.164914|-1750.1383649999998|611.65|1022.89|350.6|350.6|452.36|0.70268|0.70268|-1749.957584|-0.14667|-0.19988|0.02654958|5689.0|8.0605
14h_a23|0.0|1|0.0|2|7.423568444|0|1.197963488|0.043538466|-0.005921293|0.006191846|2|0.0316908439999999|0.7290938920000001|-0.307907256|0.009895793|-0.024318144|10.31321773|-0.034313725|2|0.009266617|-0.0686282459999999|-0.4460845129999999|2|0.79263722|0.143102066|0.669357479|-0.063825076|-0.081058742|0.223157991|-43.02851162|14.81983413|41.34207782|-0.033774476|9.990985411|86.83095818|0.753100584|-1.621174834|67.44368679|57.84834575|3010.418229|622.5428245|-1092.936262|2371.16134|-15.35036053|0.246899416|15.0735214|0.924279155|-736.8173055999999|30.23434844|646.2584547|12.79687369|0.0|3.2|0.04|26.0|-7.47|3.89|128.81|2.39|1.0|125.0|0.0|5.0|32.0|436.49|0.0|0.0|3.23|-4.9|0.0009109999999999|0.00554|3.3|0.0|0.0|3.39e-08|1.4800000000000002e-05|-0.08532|3.29|3.6689|-1722.1762399999998|-1722.148272|699.86|1190.62|337.93|306.09|569.53|0.67365|0.69933|-1721.9314420000003|-0.15209|-0.2374099999999999|0.02796857|13.4823|8.3468
17a_a10|0.0|0|0.0|1|7.535296702|2|1.3438501040000002|-0.218519541|-0.004333189|0.021150127|3|-0.082914437|1.863045777|-0.2946568739999999|0.009206558|-0.093735748|10.92970797|0.031632653|1|0.01029375|-0.225935253|-0.275154041|2|0.76281504|0.029106767|0.673253555|-0.055423599|-0.082689376|0.463842217|-39.18491085|14.20303963|51.96456548|-0.023625536|10.04165819|87.61514901|0.564726042|-1.488408763|76.48633670000001|53.38795048|3154.628148|603.6608262999999|-1052.3164359999998|1855.293376|-11.80945728|0.4352739579999999|16.96492079|0.967815851|-743.9958084|29.57794442|911.2106544|18.02431251|1.0|3.66|0.33|21.0|-7.32|2.5|76.38|1.29|0.0|142.16|0.0|6.0|35.0|468.55|0.0|0.0|2.64|-4.32|0.0986|0.0222|2.43|0.0|0.0|4.74e-08|2.22e-05|-0.04641|3.95|3.9887|-1524.557372|-1524.52012|767.6|1326.24|310.84|224.26|603.73|0.32889|0.67671|-1524.187115|-0.16562|-0.21203|0.03725238|5.3803|7.3098
