molecula|n9FaHRing|n9FaRing|SRW09|nAHRing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|nFaHRing|RASA|PBF|FPSA3|PNSA5|RNCS|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|Mor01p|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50
22_a20|0|0|6.842683282|0|1.4170330269999998|1.915285809|-0.00147607|4.727387819|0.023539095|0.0388043479999999|0.09301076|-0.079707783|0.009265667|-0.066832578|10.93106272|-0.038668966|1|1|0.008780074|0.155407313|-0.036258691|-0.060582944|-0.177976478|2|0.7478675859999999|1|0.946515026|0.425968568|0.0122876139999999|-44.14650378|9.022387025|-0.027118811|5.21001405|54.71081293|-1.3559405430000002|-25.39523478|52.90592556|47.00134116|0.477376285|616.3298149|-882.9300756000001|2396.806062|-11.49852068|0.22936173|0.913422548|5924.626340999999|149.350479|22.91425458|0.01345209|-352.4559681|664.4562602999999|1.0|1.0|1.0|3.41|0.08|-9.69|5.33|5.39|67.39|2.61|0.0|121.62|1.0|-5.6|31.0|4.0|401.46|0.0|0.0|1.0|-5.53|2.48e-06|0.000997|2.98e-06|0.0012|0.0|8.199999999999999e-08|4.07|3.9732|-1275.84854|312.05|0.2636|0.38233|0.66063|-1275.598059|0.0015|-0.16176|-0.21856|0.03226475|6141.0|6.6364
4b_a46|0|0|7.825245291|1|1.1346370890000002|2.189591837|-0.00113356|5.587248657999999|-0.022119857|0.047736111|-0.082722572|-0.058945144|0.012332859|-0.135121207|10.96200942|-0.111103941|1|1|0.011806162|-0.128843936|-0.079238184|-0.123416853|-0.16915334|2|0.7306307590000001|0|0.935245062|0.27128814|0.007568202|-38.30877966|7.986637869|-0.0229342729999999|2.251475261|56.7922535|-1.123779397|-15.59093155|42.65239101|32.7126858|0.428987199|510.1086157|-612.9404746|1750.333702|-6.822749952000001|0.189531974|0.751274223|4681.895329999999|103.3759991|15.43427855|0.007963679|-338.6757579|538.4165208|1.0|1.0|1.0|3.03|0.38|-7.2|4.69|4.77|43.6|2.58|0.0|101.7|1.0|-4.35|25.0|3.0|332.44|0.0|1.0|1.0|-4.63|4.49e-05|0.0149|2.35e-05|0.00782|0.0|2.12e-05|3.98|4.5515|-1033.556797|272.4|0.1784|0.68682|0.68682|-1033.3243619999998|0.1784|-0.19082|-0.21811|0.02176759|3.7571|6.2612
9d_a31|0|0|7.765993078999999|1|0.61013528|0.0|-0.012442213|5.733341277|-0.043220149|0.0359583329999999|-0.057650507|-0.696763933|-0.002456634|-0.0938310919999999|10.31169788|-0.021171445|2|2|0.000127275|-0.091744753|-0.134504227|-0.214049412|-0.550392027|0|0.8343242820000001|0|0.6943358040000001|0.3655337879999999|0.029032453|-81.53295088|154.8767865|-0.033844766|13.49577391|560.5224416|-1.793772606|-45.65350116|97.84665015|86.75457645|0.457506946|473.3981899|-1222.994263|1932.363213|-15.732784099999998|0.336380477|0.8433415740000001|5748.743284|229.34422830000003|34.77197803|0.023927395|-223.1115993|647.1500428999999|1.0|1.0|1.0|3.35|0.38|-7.63|6.04|4.09|117.37|1.31|0.0|112.97|1.0|-5.61|29.0|5.0|412.51|0.0|0.0|1.0|-4.39|2.48e-06|0.0010199999999999|4.06e-05|0.0167|0.0|9.69e-06|5.0|3.8478|-1657.471475|322.22|0.2611|0.7006899999999999|0.7006899999999999|-1657.1791449999998|0.2611|-0.15969|-0.19426|0.04331056|3.5077|6.2218
7l_a46|0|0|7.727094485|1|1.160371354|2.1525548|-0.00090473|5.533389489|0.017668261|0.04006734|-0.203375108|-0.038903382|0.013150047|-0.074511843|10.9642261|0.050638298|1|1|0.0125870169999999|-0.331246137|-0.087877164|-0.143129469|-0.1082221709999999|2|0.7746144629999999|0|0.907148114|0.253138137|0.011594057|-30.34397256|8.13531199|-0.022013621|2.698568452|51.39110437|-0.880544835|-13.17144326|38.22273917|32.8948756|0.46327253|437.65027010000006|-424.8156159|1246.417766|-5.1237682730000005|0.32532919|0.863142947|4046.614178|156.9538706|15.74158869|0.016330867|-168.5385796|375.721552|1.0|1.0|1.0|2.64|0.28|-6.29|3.59|3.59|43.6|1.89|0.0|86.96|1.0|-3.18|22.0|3.0|290.36|0.0|1.0|1.0|-3.72|0.000668|0.1939999999999999|0.0001889999999999|0.0548|0.0|0.000151|2.42|4.5464|-915.6081232|272.71|0.2024|0.68834|0.68834|-915.446686|0.2024|-0.18993|-0.2231699999999999|0.025086919|3.9009|5.7122
14_a1|0|0|7.423568444|1|1.430935835|0.0|-0.015636898|5.351858133|-0.175408303|0.035620155|0.1008839219999999|-0.766207981|-0.011639964|-0.029658865|10.94959842|-0.0492229479999999|1|1|-0.008385698|0.164429684|-0.020716495|-0.033765606|-0.567791164|1|0.7462411859999999|0|0.593170871|0.206941175|0.033047776|-72.59355177|161.1772893|-0.046308519|11.59015807|104.2594419|-2.083883365|-44.39360096|87.02320758|94.53410059|0.47517581|351.2799603|-1234.09038|1876.042189|-16.24082222|0.246642602|0.905399978|5748.712211|146.0634832|36.40268318|0.0243658979999999|-300.0800645|513.4628663999999|1.0|1.0|1.0|2.35|0.05|-7.69|4.04|3.63|103.12|1.54|0.0|106.85|1.0|-4.52|29.0|5.0|384.39|0.0|0.0|1.0|-4.25|3.03e-05|0.0116|5.660000000000001e-05|0.0218|0.0|7.81e-06|4.57|3.3061|-1292.588129|375.01|0.4442|0.6572600000000001|0.69894|-1292.359534|0.3497|-0.1336|-0.19322|0.03490867|5.3099|7.0269
7b_a8|0|0|7.535296702|1|1.395658671|1.4628217119999998|-0.009659873|5.4161004020000005|-0.038810124|0.040873016|-0.024156447|-0.4829936279999999|0.002074537|-0.052309137|10.9465091|-0.0254956129999999|1|1|0.003191529|-0.039357491|-0.021509048|-0.035044152|-0.415894017|1|0.7812177770000001|0|0.7223476129999999|0.282366236|0.033167971|-59.93853201|145.0783004|-0.041332642|11.89970852|75.93423425|-1.901301524|-36.39338307|73.70461365|80.62622045|0.4787988|432.6681725|-1138.832108|1780.952171|-14.82895606|0.246064343|0.918644854|6185.0105140000005|147.3863936|32.83731114|0.022982731|-304.2022276|545.9267515|0.0|1.0|1.0|3.37|0.09|-7.65|4.48|3.8|92.93|2.23|0.0|110.8|1.0|-5.25|30.0|5.0|396.4|0.0|0.0|1.0|-4.94|5.64e-06|0.00224|1.14e-05|0.00454|0.0|8.94e-06|5.51|3.26|-1330.622441|380.32|0.2517|0.44725|0.7025100000000001|-1330.392289|139.0|-0.13639|-0.20472|0.0273745|12.7344|4.8687
5a_a50|1|1|7.927685046000001|1|1.3972442980000002|4.202707546|-0.00148647|5.82008293|-0.017108794|0.038040936|0.017227585|-0.06986407|0.012640587|-0.256097122|10.93256969|-0.130929632|2|2|0.01228899|0.028229556|-0.102607753|-0.168135655|-0.161169418|1|0.788709546|1|0.969892876|0.2814514|0.010185297|-34.7974024|6.819160781|-0.022747617|2.900288114|60.04351409|-0.978147545|-11.08625592|44.17662122|26.21058426|0.4528093929999999|517.556163|-521.9610361|1605.985157|-6.477439183|0.33472483|0.8275167520000001|4770.917486|178.61652859999998|18.24602704|0.017576522|-176.38892919999998|462.1867149|1.0|1.0|1.0|3.28|0.14|-6.24|3.66|4.33|35.64|2.62|0.0|101.86|1.0|-3.89|25.0|2.0|326.39|0.0|1.0|1.0|-4.5|0.000129|42.0|3.14e-05|0.0102|0.0|0.000186|3.39|4.0159|-1029.930364|308.73|0.2735|0.39948|0.6725399999999999|-1029.734933|0.1156|-0.16659|-0.19146|0.02452028|5649.0|5.3872
1_a3|0|0|6.823286122000001|1|0.6195934120000001|0.0|-0.006053652|4.727387819|-0.073036903|0.034166667|-0.004409693|-0.248199745|-0.006610844|0.038572075|10.33805862|0.032569462|0|0|-0.005006707|-0.007705076|0.05038525|0.08803837|-0.486774367|2|0.7905285390000001|1|0.7762512779999999|0.521474118|0.008036786|-42.54530997|289.8942564|-0.034105115|1.697600903|0.0|-1.295994381|-20.88467272|49.05980305|49.13501083|0.4490711529999999|356.76228530000003|-595.6343396000001|1162.737831|-7.203984013|0.207914282|0.8151164259999999|4510.611026|95.55665364|19.78900457|0.014174378|-268.4830832|373.1494221|1.0|1.0|1.0|0.0|0.18|-5.77|2.28|1.85|77.1|1.52|0.0|91.52|2.0|-3.07|22.0|4.0|306.38|0.0|0.0|0.0|-3.3|0.0008529999999999|261.0|0.000503|154.0|0.0|0.000518|2.08|3.8645|-1273.316428|320.83|0.1775|0.30619|0.68912|-1273.1763970000002|0.0096|-0.1658599999999999|-0.21886|0.02599563|3.4319|6.1403
9n_a24|0|0|6.605297921|0|1.388847168|0.0|-0.003323852|4.59511985|0.001099755|0.024179894|-0.141205159|-0.182811885|0.008307337|-0.036651001|10.94875265|-0.03088354|1|1|0.008809179|-0.22754075|-0.12451554|-0.200646773|-0.225226606|2|0.7584388259999999|0|0.904556598|0.331008994|0.017608478|-52.53031811|48.691073|-0.026905672|8.042526681|24.72120326|-1.399094961|-23.79925701|67.36550766|47.11530904|0.4331595789999999|611.3234977000001|-945.545726|1361.307012|-12.28894317|0.347873491|0.764164944|5356.5828|235.1021924|27.88350328|0.021951174|-205.6223122|631.9206508|1.0|1.0|1.0|2.6|0.17|-8.64|4.41|4.14|66.93|1.42|0.0|114.29|1.0|-4.14|29.0|5.0|385.46|0.0|1.0|0.0|-4.29|7.2e-05|0.0278|5.14e-05|0.0198|0.0|8.909999999999999e-07|2.59|4.1028|-1239.1274939999998|302.2|0.2522|0.44042|0.63085|-1238.856882|0.0334|-0.1658099999999999|-0.20399|0.03188309|4.8123|7.7212
13a_a30|0|0|7.412764017000001|2|0.604984129|0.0|-0.011002918|5.351858133|-0.118776867|0.042560386|-0.036541822|-0.627166322|-0.003436924|0.0317047379999999|10.31162842|-0.0351777|1|1|-0.002215642|-0.065043716|0.003429114|0.006103754|-0.5640209589999999|1|0.8303425640000001|0|0.6963945559999999|0.478381813|0.01856512|-76.60916637|381.9643801|-0.042832838|8.456950359|102.6479456|-2.27014041|-49.96348386|88.22659517|86.55791128|0.4661332179999999|470.0167988|-1532.183327|2520.165025|-19.5115996|0.2001375339999999|0.873126469|6675.344631|135.07860209999998|36.14261279|0.017212819|-404.771677|713.7769663|1.0|1.0|0.0|0.0|0.13|-6.19|3.04|1.72|124.74|2.06|0.0|135.37|1.0|-5.01|32.0|5.0|441.51|0.0|0.0|0.0|-4.3|9.68e-06|0.00427|5e-05|0.0221|0.0|0.000288|4.54|3.5288|-1744.491614|351.35|0.1788|0.26119|0.6845600000000001|-1744.217986|0.1603|-0.14953|-0.20503|0.04590378|1.4855|7.8665
16h_a32|1|1|7.765993078999999|0|0.609420754|0.0|-0.015656019|5.733341277|-0.098975084|0.039958333|-0.069213021|-0.7828009570000001|-0.0048042729999999|0.061727488|10.31100268|-0.022634676|3|3|-0.002310082|-0.1234671109999999|-0.123297852|-0.219947482|-0.71364354|0|0.832040698|1|0.7991915079999999|0.44308098|0.02096013|-77.17316899|70.02855767|-0.038765425|8.461051377999999|35.90298920000001|-1.821974989|-32.75886858|90.15529448|64.87717961|0.459750275|507.7688359|-1157.597535|3282.554439|-15.6485794|0.2640948939999999|0.850995852|6151.056721|167.7935207|33.46862873|0.020432929|-299.7661014|573.3529948|1.0|1.0|1.0|3.45|0.26|-7.0|5.86|4.6|149.27|1.12|0.0|111.95|1.0|-6.48|28.0|5.0|413.52|1.0|0.0|1.0|-4.75|3.28e-07|0.000136|1.7800000000000002e-05|0.0073599999999999|0.0|4.09e-05|4.54|3.6182|-1955.99895|342.67|0.2914|0.70219|0.70219|-1955.772465|0.2914|-0.14972|-0.2|0.02818755|4.2275|8.0655
3k_a32|1|1|7.97831097|0|0.609420759|0.0|-0.005745086|5.973809612|-0.001250803|0.0381981979999999|-0.047167919|-0.270019022|0.001221534|-0.0902541999999999|10.31100271|-0.077097565|3|3|0.002509816|-0.084055305|-0.050938823|-0.090775221|-0.5265375529999999|0|0.779649252|1|0.8777482409999999|0.31016741|0.0123637989999999|-51.21653025|80.0971996|-0.029575784|3.930238317|0.0|-1.271758703|-22.61349991|58.16707081|47.07915023|0.472646737|494.8840288|-717.0314235000001|1970.06814|-9.40163104|0.21942773|0.89626209|5259.698672|123.7157466|21.36272325|0.012327787|-316.3794102|506.658189|1.0|1.0|1.0|3.48|0.32|-7.23|7.12|5.78|110.94|2.41|0.0|105.36|1.0|-7.04|25.0|3.0|366.5|0.0|0.0|1.0|-5.61|9.16e-08|3.3600000000000004e-05|2.47e-06|0.000904|0.0|2.15e-05|3.81|3.5363|-1750.164914|350.6|0.3082|0.70268|0.70268|-1749.957584|0.3082|-0.14667|-0.19988|0.02654958|5689.0|8.0605
10_a15|0|0|0.0|0|1.4356889780000002|0.0|-0.006872984|0.0|-0.0435725659999999|0.037209302|-0.0869138469999999|-0.384887119|0.001740635|-0.077096984|10.95972828|0.010152859|0|0|0.0034254209999999|-0.132759909|-0.120626133|-0.184255041|-0.391156537|2|0.713794823|0|0.933136945|0.640780603|0.010485777|-59.05618983|6.497096666|-0.036384844|3.550143186|0.0|-1.928396745|-17.88541558|65.80736417|36.83936823|0.449323734|542.9602292000001|-1122.067607|2305.991259|-12.31872585|0.169827351|0.815948972|6204.37804|98.81668286|25.50202895|0.0116026369999999|-384.2321709|673.7288405|1.0|1.0|1.0|3.64|0.12|-9.82|5.32|6.3|56.27|2.87|0.0|119.95|1.0|-6.22|30.0|4.0|397.47|1.0|0.0|1.0|-5.83|5.99e-07|0.0002379999999999|1.47e-06|0.000584|0.0|5.99e-08|5.16|3.6448|-1281.088565|340.17|0.1412|0.66799|0.70313|-1280.804272|0.0042|-0.15377|-0.18958|0.02738146|3.1460000000000004|8.1549
12e_a30|0|0|7.412764017000001|2|0.604984231|0.0|-0.0077937519999999|5.351858133|-0.029595542|0.041767677|-0.010682095|-0.444243861|0.0043261129999999|0.005418617|10.31162844|-0.055954785|1|1|0.0053380919999999|-0.018475151|-0.089279071|-0.154412059|-0.417089226|1|0.8246767140000001|0|0.816703705|0.407218612|0.024254701|-65.04681137|106.2790684|-0.035153347|10.6725953|0.0|-1.863127413|-34.82676424|80.10232244|68.59117243|0.46715936|541.7533217|-1235.889416|2392.685958|-15.46823639|0.292879147|0.8767337279999999|6421.289402|194.2788429|32.97692061|0.022696477|-274.7836441|704.0353382000001|1.0|1.0|1.0|0.0|0.17|-6.74|3.89|2.63|90.88|2.51|0.0|133.77|1.0|-5.44|31.0|5.0|428.51|0.0|0.0|0.0|-4.93|3.59e-06|0.00154|1.19e-05|0.0050799999999999|0.0|7.87e-05|3.58|3.4747|-1690.3021629999998|356.82|0.2055|0.3304|0.68605|-1690.030824|151.0|-0.1476|-0.19804|0.03344515|6.1598|7.9431
12y_a36|0|0|7.412764017000001|2|1.29704385|0.0|-0.00707164|5.351858133|-0.065314765|0.041767677|0.036174187|-0.410155116|0.002782748|-0.049845887|10.94917392|-0.028440975|1|1|0.003724542|0.06152178|-0.095253274|-0.1619981409999999|-0.434990282|1|0.820226782|0|0.83704133|0.424572485|0.019404665|-66.24017399|114.430624|-0.036493654|8.769742642|14.40618351|-1.970657299|-34.61187706|78.8341402|64.53055627|0.487285656|562.7133986|-1324.80348|2304.463084|-16.49293906|0.244264266|0.950403792|6082.16777|164.2102614|32.46293206|0.01873364|-343.8442493|698.847203|1.0|1.0|0.0|0.0|0.12|-7.01|3.62|2.42|69.2|2.38|0.0|133.84|1.0|-4.58|31.0|4.0|407.47|0.0|1.0|0.0|-4.55|2.6e-05|0.0106|2.82e-05|0.0115|0.0|3.94e-05|3.83|3.8794|-1310.350902|319.6|0.4358|0.66796|0.66796|-1310.077567|0.4358|-0.15671|-0.20673|0.03583863|8249.0|7.9208
47k_a18|0|0|7.03438793|1|1.25117623|0.0|-0.0067578909999999|4.844187086|-0.0605329409999999|0.033777778|-0.017736343|-0.5135996820000001|0.003047962|-0.02822032|10.94702256|-0.008576013|0|0|0.00493127|-0.026672956|-0.279965025|-0.421027889|-0.451417954|0|0.721697829|0|0.8309354040000001|0.3533268229999999|0.015080484|-69.77479556|20.66242736|-0.030255779|9.406543039|58.77865447|-2.208671853|-40.74641317|84.23875372|63.50225571|0.467246896|656.2580564|-1744.369889|2009.418849|-18.87222501|0.284695579|0.877042091|7575.637462000001|224.8475227|33.40602576|0.018313855|-340.0872332|1167.054827|1.0|1.0|1.0|0.0|0.3|-8.44|2.39|3.17|88.97|2.82|2.0|154.86|1.0|-5.84|38.0|4.0|513.63|0.0|0.0|0.0|-5.33|1.44e-06|0.000742|4.65e-06|0.0023899999999999|1.0|1.85e-06|8.45|3.0948|-1664.756029|400.63|0.5920000000000001|0.69823|0.69823|-1664.2657390000002|0.5920000000000001|-0.1277599999999999|-0.17135|0.02802749|5.2253|7.5376
12ax_a36|0|0|7.412764017000001|2|1.280791885|0.0|-0.007681676|5.351858133|-0.040458296|0.043383838|0.075802407|-0.414810497|-0.001012333|-0.057017299|10.958822|-0.034663063|1|1|-0.00097037|0.128253871|-0.101451485|-0.1716508239999999|-0.440372791|1|0.836170906|0|0.846837721|0.375647684|0.019128091|-72.11700812|36.17982162|-0.038813619|8.558226304|1.236876307|-1.940680931|-32.99232962|84.58859134|62.11847297|0.488501696|566.4430628|-1298.106146|2471.295987|-17.36585896|0.235146956|0.955040697|6741.969187999999|157.28794140000002|33.94393618|0.018645135|-354.3162187|661.6709012|1.0|1.0|0.0|0.0|0.14|-7.76|3.99|3.19|69.2|2.99|0.0|133.77|1.0|-5.08|31.0|4.0|450.32|0.0|1.0|1.0|-5.18|8.27e-06|0.00372|6.55e-06|0.00295|0.0|7.83e-06|4.42|3.8889|-2152.130959|318.82|0.5236|0.39564|0.69348|-2151.910753|0.4167|-0.15728|-0.21324|0.03044421|6.0402|7.9208
47j_a18|0|0|7.03438793|1|1.251176464|0.0|-0.007807275|4.844187086|-0.068902246|0.033563218|-0.048528478|-0.569931053|0.00031105|-0.006923502|10.94702285|0.0033281|0|0|0.002317206|-0.073551529|-0.218974385|-0.331885553|-0.48833504|0|0.7444236670000001|0|0.80651845|0.476575952|0.015967126|-73.69868165|95.57657747|-0.033837212|9.661420661|99.50526447|-2.368604851|-44.19607713|86.31641604|69.23713027|0.481373558|627.366638|-1842.467041|2064.803327|-20.47428768|0.235574938|0.928170101|7316.123159000001|183.246715|34.43235841|0.016220875|-411.3767328|1081.726154|1.0|1.0|1.0|0.0|0.28|-8.79|2.43|2.82|97.76|2.63|2.0|149.96|1.0|-5.83|37.0|4.0|499.6|0.0|0.0|0.0|-5.14|1.49e-06|0.000743|7.32e-06|0.00366|1.0|8.159999999999999e-07|8.09|3.1054|-1625.445572|399.25|0.5439|0.6983600000000001|0.6983600000000001|-1624.9784550000002|0.5439|-0.1285|-0.17273|0.03246539|5.2118|7.4559
8c_a31|0|0|7.765993078999999|1|0.610137334|0.0|-0.01275867|5.733341277|-0.104377029|0.03995098|-0.106461724|-0.574140137|-0.0080009219999999|-0.1903992189999999|10.31169969|-0.1029580369999999|2|2|-0.004832959|-0.178276512|-0.053983462|-0.09039853|-0.513257014|0|0.847752299|0|0.626072761|0.280934088|0.029669107|-70.64275621|133.3100368|-0.039640027|9.027343766|477.2277896000001|-1.66488115|-35.61776956|82.77037329|80.93682766|0.47508938|345.3445134|-918.3558307|1678.6836239999998|-12.06117028|0.27691747|0.90508624|4835.748065|152.7489054|30.23944586|0.021986076|-246.1066271|423.1367008|1.0|1.0|1.0|2.9|0.29|-6.13|4.89|3.13|114.29|0.85|0.0|93.45|1.0|-4.42|24.0|5.0|342.42|0.0|0.0|1.0|-3.63|3.79e-05|13.0|0.000237|0.0811|0.0|0.0002549999999999|1.83|3.8492|-1426.166503|322.11|0.2597|0.7005|0.7005|-1425.968408|0.2597|-0.15985|-0.19207|0.03744829|5.1815|6.0915
4p_a46|0|0|7.825245291|1|1.134636977|2.102855253|-0.004413243|5.587248657999999|-0.038295755|0.046533816|-0.164311513|-0.233901882|0.005152176|-0.205494852|10.93681929|-0.120823841|1|1|0.004453195|-0.251219946|0.066453878|0.101602982|-0.369670745|0|0.747019097|0|0.905966489|0.3352802039999999|0.007398064|-47.22779946|175.10295019999998|-0.029978645|2.379548177|0.0|-1.498932241|-32.07534663|51.05047787|60.7522985|0.423511708|513.8073925|-850.1003902999998|2219.4587530000003|-9.642472876|0.12579435|0.734640605|5167.091582|71.34266847|19.44852199|0.006740305|-424.4519674|585.8536976|1.0|1.0|0.0|3.2|0.3|-7.05|4.85|5.25|61.84|3.2|0.0|107.89|1.0|-5.8|27.0|3.0|357.45|0.0|1.0|1.0|-5.4|1.59e-06|0.000567|4.03e-06|0.00144|0.0|3.2e-05|4.89|3.9958|-1129.65844|310.28|0.2363|0.43709|0.70138|-1129.3914619999998|0.0763|-0.16819|-0.20749|0.03979459|5.3996|6.4672
14a_a25|0|0|6.842683282|0|1.420015394|1.667057351|-0.004483962|4.727387819|-0.05112778|0.038167849|0.051906412|-0.255585831|0.006085806|-0.046802062|10.93106303|-0.019985937|1|1|0.006158124|0.085350921|-0.0469914379999999|-0.077269115|-0.365062041|2|0.7385460309999999|1|0.850426305|0.326595394|0.012870836|-55.27820709|107.22698590000002|-0.033365179|5.546443318|58.18995584|-1.76835447|-30.017374100000005|63.96772039|54.17569023|0.492236681|558.2652611000001|-1160.842349|2142.5112510000004|-14.37809314|0.193247006|0.969421506|6315.975408|126.8576588|27.14918443|0.01323706|-402.7381076|712.1606951|1.0|1.0|1.0|3.06|0.08|-9.59|4.44|4.92|72.7|2.47|0.0|126.26|1.0|-5.39|32.0|4.0|419.48|0.0|0.0|1.0|-5.29|4.03e-06|0.0016899999999999|5.13e-06|0.00215|0.0|1.08e-07|5.79|3.9479|-1352.298438|314.05|0.3529|0.42461|0.6714|-1352.024616|0.1756|-0.16347|-0.2143|0.03250632|4.1656|6684.0
14y_a23|1|1|7.423568444|0|1.197960595|3.3149940630000003|-0.005875443|5.351858133|-0.022719307|0.046678487|0.041892637|-0.2996475999999999|0.009174505|-0.051539811|10.31321795|-0.031435038|2|2|0.007229683|0.07646106|-0.069023218|-0.125978901|-0.4598871539999999|2|0.802520527|1|0.925252932|0.2271539169999999|0.018804822|-55.74067298|39.66769923|-0.034303507|8.990852582999999|82.29531392|-1.612264842|-27.63946733|67.16839951|52.97547894|0.486730407|639.7735629|-1114.8134599999998|2336.815247|-16.40099384|0.21677451|0.948293868|7320.809595999999|149.890474|30.28429949|0.016527|-391.6770747|665.6233736|0.0|0.0|1.0|3.49|0.05|-8.57|4.64|5.32|105.02|3.99|1.0|130.3|1.0|-6.77|32.0|4.0|480.37|0.0|0.0|0.0|-6.13|1.7e-07|8.18e-05|7.37e-07|0.000354|0.0|1.29e-06|4.73|3.6413|-2549.104894|340.49|444.0|0.61338|0.61338|-2548.8917260000003|444.0|-0.14942|-0.2331599999999999|0.01307741|6.5205|8.4225
47g_a18|0|0|7.03438793|1|1.251175676|0.0|-0.005817448|4.844187086|-0.034211867|0.031179487|-0.048472184|-0.477030713|0.0036509859999999|0.033759227|10.94702253|-0.008224928|0|0|0.00531392|-0.071877686|-0.264839041|-0.3927204379999999|-0.4138670829999999|0|0.750610215|0|0.834424154|0.413435809|0.013404131|-72.53379954|111.5517627|-0.029212072|9.653129118|47.07867403|-2.307753726|-46.97287277|86.33162323|66.72693367|0.4913566339999999|708.1114197|-1958.412588|2268.439188|-21.03738872|0.268129223|0.966014041|7870.887027|227.5405903|33.87214455|0.016259076|-393.5416883|1347.416568|1.0|1.0|1.0|0.0|0.34|-9.22|3.22|3.6|88.97|2.79|2.0|164.47|1.0|-6.11|40.0|4.0|541.68|0.0|0.0|0.0|-5.52|7.76e-07|0.000421|3.01e-06|0.00163|1.0|3.27e-07|8.13|3.0965|-1743.375845|400.4|0.5955|0.69828|0.69828|-1742.7686640000002|0.5955|-0.12789|-0.17202|0.02960182|5.9864|8.0458
15_a10|0|0|7.535296702|1|1.277647202|2.124460476|-0.0027892409999999|5.4161004020000005|0.035396617|0.0353864729999999|-0.0729795729999999|-0.142251304|0.009882584|-0.055918786|10.92966702|-0.05940848|1|1|0.009514122|-0.1157120169999999|-0.085979341|-0.136323668|-0.208590561|2|0.808676284|1|0.915526801|0.710970489|0.018614889|-44.18725043|33.67392858|-0.025240716|6.61142847|108.7226878|-1.186313662|-21.03820054|56.66229609|46.39507481|0.434181679|545.6177511|-706.9960069|2288.954984|-8.964715924|0.353587352|0.767351752|5769.347123|210.7240726|23.27068984|0.020932674|-174.5122907|563.875765|1.0|1.0|1.0|3.31|0.23|-8.3|4.91|4.72|52.83|2.53|1.0|111.21|1.0|-4.48|28.0|4.0|390.87|0.0|1.0|1.0|-4.81|3.32e-05|13.0|1.56e-05|0.0061|0.0|1.96e-06|3.12|3.7997|-1604.08794|326.3|0.4553|0.41458|0.68543|-1603.851644|0.1647|-0.1574|-0.20983|0.03039798|6.1563|7.4815
17a_a10|0|0|7.535296702|2|1.3438501040000002|2.118111229|-0.004333189|5.4161004020000005|0.021150127|0.036545455|-0.082914437|-0.2946568739999999|0.009206558|-0.093735748|10.92970797|0.031632653|1|1|0.01029375|-0.132166258|-0.225935253|-0.360142554|-0.275154041|2|0.76281504|1|0.8538249840000001|0.463842217|0.020088947|-58.46202420000001|51.96456548|-0.023625536|10.04165819|87.61514901|-1.488408763|-27.70403316|76.48633670000001|53.38795048|0.4918223679999999|603.6608262999999|-1052.3164359999998|1855.293376|-11.80945728|0.4352739579999999|0.967815851|7078.918870999999|307.7420338|29.57794442|0.0254938|-91.52361858|911.2106544|0.0|1.0|1.0|3.66|0.33|-7.32|3.31|2.5|76.38|1.29|0.0|142.16|1.0|-3.68|35.0|6.0|468.55|0.0|1.0|0.0|-4.32|0.00021|0.0986|4.74e-05|0.0222|0.0|2.22e-05|3.95|3.9887|-1524.557372|310.84|0.2142|0.32889|0.67671|-1524.187115|0.0867|-0.16562|-0.21203|0.03725238|5.3803|7.3098
