molecula|NaaNH|n9FaHRing|SaaNH|SRW09|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|JGI4|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA5|PPSA3|TPSA_x|FNSA4|WPSA3|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GRAV|WNSA2|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50
20a_a10|0|0|0.0|7.535296702|1.343837243|2.113798134|-0.0774974029999999|-0.0034618129999999|0.049376168|0.036415094|1.896409603|0.008214031|-0.010695558|10.9296614|0.011011878|1|0.008297595|-0.058994157|-0.049146504|-0.081587712|-0.281099208|2|0.661219642|0.755429696|0.019448804|0.817646497|0.63495222|1|0.913681336|-0.072821454|0.591835899|0.013618456|-47.37850712|8.860330345|56.1599532|-0.028008251|5.764636687|-28.10115947|58.1398225|52.05222074|0.452402751|2998.608651|594.4519837|-947.5701424|2021.669282|-11.8557778|0.266548108|8.419180593|6729.996773999999|-616.5004457|0.016540298|-303.7731758|719.5272609|10.76131538|1.0|1.0|3.48|27.0|-9.44|5.77|76.62|2.53|2.0|0.0|0.0|4.0|33.0|-5.82|-5.59|0.000888|0.0011|4.36|0.0|-0.06611|-1389.164302|-1389.1321289999998|696.63|323.62|0.50193|0.6864600000000001|-1388.897416|107.0|2.9429|-0.2274199999999999|-1388.957848|1.2|5.9208
13m_a6|1|0|3.415695704|6.842683282|1.429020166|0.0|0.031719435|-0.010840005|-0.135152403|0.0446875|1.617900191|-0.0093684169999999|0.054340057|10.9505335|-0.018628955|1|-0.00687003|0.037052986|-0.068956229|-0.118693789|-0.568024162|2|0.870730542|0.7767360059999999|-0.031564227|0.832753533|0.82642394|1|0.715612461|-0.107644789|0.429009107|0.01858251|-75.05944278|12.95736535|198.3000783|-0.0378750189999999|9.035018118|-48.09294654|89.65257305|81.92876874|0.48094941|2951.567781|498.9881336|-1426.129413|2574.030011|-18.41524497|0.263701|8.435961541000001|6412.592679|-994.4232282|0.020928405|-329.5370141|724.3873672999999|14.59313027|1.0|1.0|3.59|27.0|-9.67|3.76|122.47|0.81|1.0|0.0|0.0|6.0|33.0|-7.23|-4.28|0.00987|0.0228|2.43|0.0|-0.07137|-1423.762467|-1423.712909|726.28|371.67|0.66475|0.64753|-1423.448957|0.1924|4.2913|-0.20954|-1423.511471|0.01|8.0
17_a20|1|0|3.445659565|6.842683282|1.4012598180000002|0.0|-0.064380628|-0.005457467|0.00038506|0.0388043479999999|1.652760156|-0.000495713|0.038629586|10.94884838|-0.072863159|1|0.000922796|0.1134578219999999|-0.116922879|-0.202695123|-0.456415963|3|0.760575852|0.7494736590000001|-0.127696675|0.812578598|0.71987165|1|0.912053544|-0.081404237|0.3874475579999999|0.015032258|-53.38406095|9.857999796|57.67438055|-0.0315649079999999|6.4647747870000005|-27.38007162|64.39681425|51.60929807|0.455285305|2761.976599|598.1153253|-1014.297158|2210.790304|-13.57480888|0.24569612|8.198616089|6012.640572|-665.1656349|0.016793117|-333.5397332|637.7803874|11.012753300000002|0.0|1.0|3.5|27.0|-10.14|4.85|91.14|1.45|2.0|0.0|0.0|4.0|31.0|-6.09|-5.08|0.0017699999999999|0.00336|3.75|0.0|-0.0706799999999999|-1291.949041|-1291.918735|673.68|365.45|0.69839|0.69839|-1291.692325|0.2977|3.9703|-0.21089|-1291.752049|2.25|5.6478
16j_a32|1|1|3.359912013|7.765993078999999|0.609420735|0.0|0.175152442|-0.0139074189999999|-0.086195934|0.046788618|2.076106145|-0.002456725|-0.135618491|10.31100263|0.021997616|3|-0.00030659|-0.11512706|-0.117577419|-0.202656848|-0.704356423|0|0.79965447|0.798237393|0.032797932|0.839271289|0.762429418|1|0.8259884120000001|-0.106897203|0.509776381|0.023266265|-76.45058155|16.63953228|124.4493461|-0.034287782|11.90023573|-39.13396528|91.93816239|71.35869023|0.442735754|2830.682695|590.7291534|-1299.659886|3448.428146|-17.53752467|0.3002094919999999|7.357962381|6507.757122|-929.4888072999998|0.021655546|-285.7717513|701.9321161|15.48758085|1.0|1.0|3.86|19.0|-7.77|5.24|149.27|1.57|3.0|0.0|1.0|8.0|30.0|-5.73|-5.41|1.57e-05|0.00172|4.59|0.0|-0.05016|-2034.621888|-2034.593521|729.78|341.65|0.70207|0.70207|-2034.344833|0.2907|3.4656|-0.2002799999999999|-2034.408854|9.0|8.0315
18d_a30|0|0|0.0|7.412764017000001|0.6049874|0.0|0.041146136|-0.0072724869999999|-0.064217094|0.040899471|0.0|0.001139238|-0.053728319|10.31163881|-0.087019298|1|0.002064369|-0.159104532|-0.0541804029999999|-0.120380857|-0.4624430539999999|1|0.669561738|0.815003426|-0.149451598|0.870930234|0.64876559|0|0.803280262|-0.103191184|0.346980269|0.017843227|-65.3088221|11.29282624|124.5022473|-0.037906966|7.147133584|-31.29400567|75.80070349|60.73891035|0.443774287|2848.574353|508.389239|-1175.558798|2894.162522|-15.18369704|0.216715605|7.063141946|6367.958933|-744.0011548|0.016577694|-358.5765637|618.6004214|10.49188139|1.0|1.0|4.75|17.0|-6.9|3.18|81.65|3.2|2.0|0.0|0.0|5.0|30.0|-6.02|-5.01|0.00171|0.00405|3.97|0.0|-0.05506|-1675.020297|-1674.987709|669.66|357.49|0.4325|0.69017|-1674.785879|0.3788|5.0115|-0.19673|-1674.8453470000002|21.0|7.6737
5_a15|0|0|0.0|0.0|1.419941043|0.0|-0.222657379|-0.008878343|-0.044921287|0.035982906|0.0|0.000420839|-0.0156037999999999|10.95880662|0.0118220069999999|0|0.003194793|0.1093187759999999|-0.187421793|-0.28098676|-0.340979744|2|0.8384601770000001|0.704479781|0.020920163|0.74438723|0.7950674740000001|0|0.8740541479999999|-0.0989946469999999|0.743577162|0.032616864|-73.61131563|24.25353664|93.65193084|-0.0273088679999999|18.03465935|-33.88634094|100.6631306|69.82487767|0.486150431|2940.77098|649.9369163|-1177.78105|2179.757502|-15.09973885|0.491010028|7.795174584|6656.720346|-875.7848531999999|0.036380071|-13.36968593|779.0599798999999|27.05181494|1.0|1.0|3.79|24.0|-9.65|6.01|74.73|2.0|3.0|0.0|0.0|8.0|33.0|-5.55|-5.66|0.000304|0.000967|4.86|0.0|-0.03714|-1470.816175|-1470.779775|737.16|341.96|0.62664|0.70244|-1470.487858|0.0199|4.3576|-0.18553|-1470.55517|13.0|7.8861
12s_a30|0|0|0.0|7.412764017000001|0.604984545|0.0|-0.00019297|-0.007621736|-0.095120438|0.04625323|0.0|-0.002544958|-0.035768573|10.31162892|-0.04950715|1|-0.001131023|-0.1597740919999999|-0.0546637159999999|-0.145315868|-0.446807335|1|0.609043558|0.83236194|-0.080971844|0.889479916|0.591758164|0|0.706713791|-0.103647048|0.404041243|0.019324097|-67.11451776|12.51292194|189.9114627|-0.040189672|8.102485674|-38.04400919|78.38074776|71.26547471|0.467381416|2977.11642|457.6180044|-1275.175837|2368.4646620000003|-16.8513047|0.209518167|8.066744794|6639.7334200000005|-825.7139305|0.017398791|-376.1910929|616.2856203|11.26623|1.0|1.0|4.63|17.0|-7.16|3.74|81.65|3.58|2.0|0.0|0.0|5.0|31.0|-6.06|-5.17|0.00141|0.00291|4.07|0.0|-0.0551|-1774.236634|-1774.202623|677.35|350.75|0.43338|0.68458|-1774.01033|0.1576|3.0335|-0.20495|-1774.072418|7.0|8129.0
24_a20|0|0|0.0|6.842683282|1.40648755|1.959359883|-0.217098257|-0.001547029|0.029711934|0.03625|2.041494094|0.009265667|-0.060940703|10.93106245|-0.04104|1|0.008780074|0.1468474119999999|-0.036258691|-0.060582944|-0.188335708|2|0.616352201|0.74131936|-0.07179846|0.802353442|0.607038752|1|0.952027295|-0.067869875|0.531656762|0.012814211|-42.82548904|8.085691548|30.27049276|-0.02714795|5.102023479|-24.46164548|51.30386873|46.85253003|0.457794721|2736.601949|600.7235847000001|-856.5097809|1961.887639|-10.80905198|0.228967757|6.852820269|6109.1040920000005|-540.4525990000001|0.013436544|-342.0394805|664.4562602999999|8.478379683|1.0|1.0|3.4|27.0|-9.32|4.78|80.28|1.86|2.0|0.0|0.0|4.0|31.0|-6.26|-4.93|0.00519|0.00469|3.52|0.0|-0.06748|-1291.896802|-1291.867578|685.66|345.59|0.46668|0.44916|-1291.647083|0.0108|3.6107|-0.22435|-1291.706729|318.0|6.4976
12ac_a36|1|0|3.4419617660000004|7.412764017000001|1.297043188|0.0|-0.050997272|-0.007639626|-0.073735973|0.042560386|0.0|0.000584134|-0.046730704|10.95345846|-0.0121300989999999|1|0.0018565629999999|0.060445359|-0.098698552|-0.166354116|-0.433636165|1|0.8058720979999999|0.811459853|-0.020272679|0.863165958|0.770400825|0|0.779673368|-0.104391657|0.4712820929999999|0.021508835|-72.4798052|14.93372351|152.9742102|-0.036062573|10.36858115|-38.66245764|86.51036063|70.61872461|0.44477577|2902.588755|541.3322795|-1377.116299|2455.459827|-17.38437788|0.268353853|8.126831024|6378.288017|-956.1407834|0.020208014|-321.66684580000003|716.9974499|14.03055543|1.0|0.0|4.86|17.0|-6.89|2.09|86.27|1.59|1.0|0.0|0.0|6.0|32.0|-7.21|-3.95|0.0653|0.0476|2.36|0.0|-0.0527399999999999|-1385.606133|-1385.566143|711.77|321.25|0.56186|0.56357|-1385.3211789999998|0.0249|4.0208|-0.20949|-1385.382927|13.0|7.8861
8d_a12|1|1|2.976279182|6.580639137|1.283835213|0.0|0.057525383|-0.0076893469999999|-0.048642535|0.038347953|2.075171777|0.000925796|-0.065870394|10.94458983|-0.046326855|1|0.001575111|0.0479437859999999|0.00930483|0.016135176|-0.484923957|1|0.8857286320000001|0.751098108|-0.080872311|0.8078610759999999|0.8405406040000001|1|0.858710112|-0.103548595|0.266886187|0.011348654|-57.57034769|6.309558958999999|78.55353315|-0.039118358|3.507952014|-24.05928792|64.53435462|49.58366734|0.465113852|2466.513191|477.4206699|-978.6959108|1288.818257|-12.09177064|0.166136296|6.93584319|5255.11762|-544.129679|0.012525773|-371.2392138|503.2240425|6.964006932|1.0|1.0|4.06|21.0|-8.37|2.67|65.96|2.83|2.0|0.0|0.0|3.0|27.0|-5.96|-4.61|0.0093|0.0085799999999999|3.51|0.0|-0.05488|-1138.296407|-1138.256361|600.2|331.53|0.6661|0.4997399999999999|-1138.086709|0.0853|2.1281|-0.20794|-1138.139635|25.0|7.6021
4r_a46|0|0|0.0|7.832410927000001|1.13129629|2.051582577|-0.173617329|-0.002826188|-0.074041799|0.044728682|0.0|0.006236535|-0.1129698999999999|10.96363493|-0.048758575|1|0.0061041|-0.237647432|-0.055572881|-0.086905208|-0.246070691|2|0.7794598220000001|0.810646641|-0.070397185|0.8549242340000001|0.76719475|0|0.8478197820000001|-0.081339886|0.261414008|0.011446215|-43.14814202|6.071841742999999|80.72661483|-0.0259595379999999|3.220912917|-22.31391864|51.22472631|48.13649426|0.456487948|2137.47734|449.7405899|-647.2221302999999|1451.6122289999998|-7.304896049|0.285368722|5.81085807|4775.760774|-343.3301143|0.015225417|-227.7097083|496.0386301|8.076584289|0.0|0.0|3.82|17.0|-6.25|3.43|63.83|1.52|0.0|0.0|0.0|3.0|25.0|-6.83|-3.55|271.0|0.0933|2.12|0.0|-0.03073|-1069.447946|-1069.419677|571.75|274.25|0.69085|0.69085|-1069.231407|0.1404|2.6630000000000003|-0.2207199999999999|-1069.284137|1413.0|5.8499
12af_a36|1|0|3.448611715|7.412764017000001|1.29704271|0.0|0.04293386|-0.00989889|-0.081537769|0.039953704|0.0|-0.00233752|-0.074383486|10.96037047|0.00146554|1|-0.000472698|0.154914099|-0.126068378|-0.213993335|-0.505160213|1|0.859938421|0.813346624|0.002492952|0.8631180940000001|0.817582774|0|0.755275519|-0.1054605669999999|0.154396546|0.021921402|-73.23838519|15.22358698|169.9519197|-0.035153522|10.57220682|-39.81177462|91.25505794|72.55107063|0.448767097|3013.98446|524.5103537|-1391.529319|3082.869129|-16.95376516|0.329759081|8.59579222|6499.41155|-966.3646141|0.0259433429999999|-236.4517911|757.7532208|18.01667275|0.0|0.0|4.98|17.0|-6.93|1.65|98.3|1.49|1.0|0.0|0.0|7.0|33.0|-7.66|-3.64|128.0|0.0997|1.85|0.0|-0.05882|-1440.982935|-1440.954069|737.4|383.86|0.50179|0.70508|-1440.675702|0.0035|6.9003|-0.19246|-1440.740243|15.0|7.8239
12i_a36|1|0|3.27619957|7.412764017000001|1.2401347459999998|0.0|0.043792895|-0.016027043|-0.29543904|0.0438779959999999|0.0|-0.011700732|0.128325344|10.96020192|-0.009876543|1|-0.007897954|0.135587069|-0.1187503719999999|-0.3344729369999999|-0.608318386|1|0.647732719|0.820041835|-0.01509434|0.87043328|0.624142499|0|0.830964232|-0.117424873|0.332782117|0.01973953|-75.66036485|12.71877085|108.9148111|-0.045665229|8.195085212|-35.3196406|90.11282843|67.53484704|0.460246812|3231.030388|535.4151566|-1588.867662|2351.232652|-18.95842684|0.230870141|7.549683919|7707.634338|-1023.755049|0.022430221|-346.8168661|672.4630346|14.45246358|1.0|1.0|4.8|17.0|-7.14|4.04|78.43|2.04|2.0|0.0|0.0|7.0|34.0|-6.4|-5.07|0.00291|4.0|3.86|0.0|-0.05065|-1645.2030949999998|-1645.171438|666.79|330.66|0.34255|0.70134|-1644.954647|0.1516|5.1836|-0.20475|-1645.017702|12.0|7.9208
14r_a23|0|1|0.0|7.423568444|1.197963203|3.201732471|-0.009140243|-0.006323791|-0.06921746|0.045277778|0.7087588690000001|0.007671236|-0.079935667|10.31321824|-0.064006338|2|0.0075222369999999|0.033038452|-0.073945564|-0.17267308|-0.454010253|2|0.616699629|0.7837821840000001|-0.1050445769999999|0.846632079|0.5935522360000001|1|0.8662226190000001|-0.085881409|0.375360556|0.019185345|-55.30494931|12.35476415|86.14846171|-0.03654528|7.956082857|-25.96781003|66.31173073|52.67940305|0.4661909429999999|2945.137191|557.8203557999999|-1106.098986|2306.754114|-15.15517566|0.211777163|7.555307147000001|6744.848704999999|-712.2932561000001|0.017092103|-371.2130393|599.5697147999999|11.00678143|0.0|1.0|3.47|26.0|-7.67|4.58|105.02|3.4|2.0|1.0|0.0|5.0|31.0|-6.31|-5.11|0.00114|0.00332|3.68|0.0|-0.06842|-1729.1556449999998|-1729.1326809999998|678.08|389.92|0.30482|0.68115|-1728.924789|0.0008|6.2620000000000005|-0.22378|-1728.98403|5.0|8.2684
11f_a5|1|0|2.967866825|6.605297921|1.370797007|0.0|-0.251797205|-0.0037371509999999|0.022233547|0.021060606|0.0|0.00722997|-0.178881726|10.94877949|-0.0080939669999999|1|0.008309782|-0.1323098|-0.128153787|-0.203228986|-0.230681941|2|0.785419245|0.756843253|-0.016518403|0.800575032|0.750555185|0|0.847356138|-0.074612137|0.368815548|0.0221464629999999|-51.92819555|15.41338844|106.23633909999998|-0.022252743|10.72733576|-33.11311829|73.05195434|62.99140465|0.463183664|2853.401015|589.7388387999999|-882.7793242999999|1125.122028|-10.77881574|0.489052404|9.683662007|5969.213977|-614.3924972|0.030351311|-15.23851001|753.9168511|21.12375879|0.0|1.0|3.35|23.0|-8.67|3.53|76.16|1.03|1.0|0.0|0.0|7.0|32.0|-6.99|-4.26|0.0477|0.0234|2.7|0.0|-0.03862|-1391.7602960000002|-1391.722248|729.96|299.8|0.6593600000000001|0.64937|-1391.444853|0.1834|2.1313|-0.20772|-1391.50739|12.0|7.9208
7_a47|0|0|0.0|0.0|1.304326965|0.0|0.00763426|-0.008206422|-0.143650735|0.04030303|1.303301032|-0.0091074509999999|-0.085507035|10.93671034|-0.0781924059999999|0|-0.00794321|-0.262805289|-0.021071408|-0.04311702|-0.46105149|2|0.6995252890000001|0.817389583|-0.124285418|0.8755534909999999|0.671549194|1|0.8473227320000001|-0.095957591|0.427432212|0.008915606|-54.113260200000006|5.027768049|86.09912617|-0.036250645|2.8353037860000003|-25.84337052|61.47335819|50.85512286|0.405265781|2491.885862|477.8297898|-919.9254234|1968.695833|-11.52827882|0.1830206469999999|6.485224033|5958.904826|-518.7725468|0.0130514639999999|-357.5076454|526.6144628999999|7.36009799|1.0|0.0|2.96|22.0|-9.45|6.52|58.04|3.69|2.0|0.0|0.0|4.0|28.0|-4.8|-6.06|0.000134|0.000345|5.49|0.0|-0.05297|-1647.996662|-1647.963177|604.84|333.26|0.69314|0.69314|-1647.7863539999998|0.2144|3406.0|-0.2073699999999999|-1647.841533|25.0|7.6
17f_a50|0|1|0.0|7.934155233999999|1.349854916|4.305828452|-0.2208117919999999|-0.002205848|0.022892513|0.03135101|2.187498662|0.012475826|-0.028989535|10.94501702|-0.132773563|2|0.0129274519999999|-0.275290802|-0.247590736|-0.407467272|-0.204651539|1|0.758335704|0.7851209440000001|-0.2257632789999999|0.8314734309999999|0.7241275009999999|1|0.911458734|-0.074859564|0.333180181|0.016414675|-46.03121141|10.09339793|54.44410182|-0.026836447|6.206439227000001|-17.89709978|55.9791334|39.19906437|0.472769049|2582.272632|560.4567739|-874.5930167000001|1929.981543|-10.14694362|0.278877895|7.200480876|5579.97966|-537.7880119|0.01617809|-271.9363523|652.6793116|9.947921993|1.0|1.0|3.81|20.0|-6.38|3.83|51.77|2.09|1.0|0.0|0.0|6.0|29.0|-6.64|-4.12|102.0|0.0291|2.83|0.0|-0.0336399999999999|-1219.2481369999998|-1219.220465|653.63|304.9|0.6573899999999999|0.6573899999999999|-1218.966516|0.1708|6.1931|-0.20148|-1219.02507|398.0|6.4001
12bg_a36|1|0|3.434779148|7.412764017000001|1.29692796|0.0|-0.040957653|-0.0076819|-0.044573523|0.044197531|0.0|-0.001012333|-0.060117593|10.95885259|-0.0206090089999999|1|-0.00097037|0.097928606|-0.101451485|-0.1716508239999999|-0.4459167329999999|1|0.884841888|0.836170906|-0.033696875|0.892249657|0.771220556|0|0.840610352|-0.102664465|0.543472602|0.019606406|-70.42534258|13.44952052|109.3374477|-0.036959207|9.22604612|-35.49918495|83.78068847|65.19942617|0.46245521|2925.402039|576.6383913|-1267.656166|2915.548359|-17.39163005|0.252132272|7.549463377|6753.439903|-869.5815023|0.01946912|-340.0625449|661.6709012|13.35534589|1.0|1.0|4.75|17.0|-7.76|3.19|69.2|2.99|2.0|0.0|0.0|5.0|31.0|-6.26|-5.18|0.00372|0.00295|3.93|0.0|-0.0542299999999999|-2152.13793|-2152.104584|703.94|318.36|0.69395|0.69395|-2151.914954|0.4409|6.6844|-0.21166|-2151.975577|15.0|7.8239
3_a3|0|0|0.0|7.285506549|0.605000514|0.0|0.159413311|-0.010040064|-0.114647585|0.034259259|2.063441043|-0.007818326|0.0483259979999999|10.31154314|0.069435247|2|-0.006362643|-0.030486489|0.041786524|0.081380229|-0.599804962|1|0.913546349|0.8083172479999999|0.123113049|0.885339037|0.8495058259999999|1|0.7538064790000001|-0.098797066|0.583866845|0.012617742|-45.05306124|5.753894372|112.2682304|-0.035057023|2.623868963|-22.30683222|55.67251784|54.67064981|0.415122657|2092.406045|343.74795510000007|-495.58367360000005|1349.6286710000002|-7.290134722999999|0.299996173|5.025797436|4677.617255|-225.9941764|0.023287455|-182.4099648|302.8386149|10.6194566|1.0|1.0|3.11|20.0|-6.15|4.07|121.17|1.41|0.0|0.0|0.0|2.0|21.0|-5.88|-4.39|0.00103|0.0126|3.26|0.0|-0.0637|-1592.904586|-1592.873593|491.26|370.38|0.29441|0.69206|-1592.792349|0.0851|2.1507|-0.20969|-1592.839065|1175.0|5.93
40_a47|0|1|0.0|6.823286122000001|1.420389717|1.715145925|-0.246203395|-0.004181351|-0.0934645509999999|0.041396825|1.566109469|0.002212256|-0.038143308|10.98214138|0.056362705|1|0.003634698|-0.130213023|-0.147591116|-0.338113214|-0.2636225|3|0.63155995|0.836942961|0.090270598|0.900790582|0.607650682|1|0.812233678|-0.083237511|0.237173658|0.02047837|-44.90375373|11.04737121|101.2934265|-0.027052191|5.959674083|-17.58259718|60.97203959|43.64000551|0.4574577489999999|2313.85811|438.171933|-583.7487984|868.5333132000001|-7.872806386000001|0.426343267|7.042383142|4862.524893|-314.91225539999994|0.029785575|-79.47051169|388.178924|16.06828586|0.0|1.0|3.07|21.0|-7.08|4.04|68.52|1.52|0.0|0.0|0.0|3.0|25.0|-6.78|-3.72|183.0|0.0643|2.19|0.0|-0.05086|-1123.174467|-1123.144637|571.5|332.97|0.67615|0.68492|-1122.9968210000002|0.2612|4.7542|-0.20317|-1123.049869|4.0|8.4
9b_a36|1|0|3.513187594|7.412764017000001|0.62670079|0.0|-0.053019801|-0.0058276019999999|-0.023369916|0.040166667|0.0|0.005050384|-0.077361324|10.33767255|-0.06502499|1|0.005458948|0.146828453|-0.053309522|-0.094526372|-0.4060950789999999|1|0.8421237309999999|0.7885597609999999|-0.1177413269999999|0.842671963|0.7961424690000001|0|0.8453794609999999|-0.098301686|0.2602997|0.017007854|-61.73294817|10.68084402|97.10089515|-0.036110824|6.707514535|-29.25555061|71.70079424|57.26650122|0.453252346|2715.020034|530.8939077|-1111.193067|2464.2160510000003|-14.24129533|0.21757783|7.549264797|5838.085413000001|-697.8234711|0.015872498|-354.7193098|620.9195447000001|9.967846072|1.0|1.0|4.73|17.0|-6.64|2.76|82.47|2.82|1.0|0.0|0.0|5.0|29.0|-6.46|-4.43|0.00992|0.0148|3.2|0.0|-0.05146|-1575.7800140000002|-1575.751975|666.01|321.74|0.69763|0.69763|-1575.557248|0.5392|6.2846|-0.20979|-1575.616432|21.0|7.6778
3e_a32|1|1|3.501917045|7.773594467000001|0.609420788|0.0|0.015619823|-0.006553709|-0.058503168|0.044949495|2.220794149|0.000655875|-0.114649277|10.31100276|-0.080731823|3|0.002004382|-0.1046390059999999|-0.076494363|-0.1395294259999999|-0.551661318|0|0.8315372|0.8046468659999999|-0.12378337|0.85921771|0.77923808|1|0.8681696109999999|-0.100056595|0.290874543|0.0124235339999999|-53.92151824|6.69516884|71.04473954|-0.030786645|3.608094688|-21.32040233|60.86894767|46.25723848|0.4513338939999999|2212.661182|467.865447|-647.0582188|1732.3689949999998|-8.941186293|0.224744634|5.863649531|4827.877259000001|-348.70626539999995|0.012891628|-296.6758413|421.3548777|6.94742943|1.0|1.0|3.33|19.0|-6.92|5.24|110.94|1.94|1.0|0.0|0.0|3.0|23.0|-5.2|-5.18|0.000103|0.00225|4.47|0.0|-0.0534399999999999|-1672.748189|-1672.722302|578.77|348.38|0.7025399999999999|0.7025399999999999|-1672.576776|0.2914|3.4537|-0.20098|-1672.62984|8.0|8.0862
8c_a31|1|0|3.435435563|7.765993078999999|0.610137334|0.0|-0.012583838|-0.01275867|-0.104377029|0.03995098|0.0|-0.0080009219999999|-0.1903992189999999|10.31169969|-0.1029580369999999|2|-0.004832959|-0.178276512|-0.053983462|-0.09039853|-0.513257014|0|0.922486359|0.847752299|-0.1759864119999999|0.896193695|0.87237334|0|0.626072761|-0.128067781|0.280934088|0.029669107|-70.64275621|16.3656112|206.2599245|-0.039640027|9.027343766|-35.61776956|82.77037329|80.93682766|0.47508938|2251.08563|345.3445134|-918.3558307|1678.6836239999998|-12.06117028|0.27691747|6.820988495|4835.748065|-506.5691518|0.021986076|-246.1066271|423.1367008|12.12761708|1.0|1.0|3.51|16.0|-6.13|3.13|114.29|0.85|0.0|0.0|0.0|5.0|24.0|-6.7|-3.63|13.0|0.0811|2.38|0.0|-0.03222|-1426.166503|-1426.129055|595.67|322.11|0.7005|0.7005|-1425.968408|0.2597|3.3453|-0.19207|-1426.024361|0.81|6.0915
3b_a49|0|0|0.0|7.535296702|1.343850026|2.104186262|-0.003115526|-0.0057605869999999|-0.055724324|0.034155556|1.844602991|0.000607064|-0.010613212|10.92976559|0.00361222|1|0.001356445|-0.151131362|0.000511959|0.000850823|-0.405529602|2|0.7745859279999999|0.794997634|0.006213385|0.845992028|0.749565191|1|0.749104358|-0.0846496|0.482434361|0.013576151|-51.77986692|8.304484449|153.4719941|-0.0276739079999999|5.07982433|-33.06194987|64.91785551|62.35407961|0.477583842|2660.339607|458.224537|-880.2577376|1796.6760370000002|-10.35481932|0.3431340539999999|7.236413572000001|5934.158315|-538.4506046|0.021477952|-191.9087104|641.1445234|13.13798859|1.0|1.0|3.37|21.0|-7.58|3.2|98.72|1.25|1.0|0.0|0.0|6.0|30.0|-7.42|-3.59|0.1169999999999999|102.0|1.84|0.0|-0.06115|-1293.3286859999998|-1293.291817|664.15|322.72|0.5798|0.6632|-1293.048179|0.0759|3.0055|-0.21985|-1293.106236|25.0|7.6021
12v_a36|1|0|3.468871488|7.412764017000001|1.297043692|0.0|-0.077763989|-0.008411281|-0.04314418|0.041767677|0.0|0.00127667|-0.086194201|10.96020642|-0.023932402|1|0.003077071|0.123026459|-0.1430106119999999|-0.239932418|-0.401336708|1|0.8913597320000001|0.828393514|-0.041914045|0.8792981679999999|0.84179881|0|0.802291339|-0.105200486|0.334379501|0.027145269|-69.20675352|17.85767346|130.0637965|-0.033118671|11.74777471|-33.82511043|88.07013157|69.27488156|0.461799225|2846.057239|527.7920397|-1176.51481|2328.221818|-14.33290989|0.372344602|8.456596706000001|6065.593390999999|-773.9771341000001|0.02867403|-167.9576969|679.7230552999999|18.86337805|1.0|0.0|4.82|17.0|-6.69|1.89|78.43|1.72|1.0|0.0|0.0|6.0|31.0|-6.93|-4.07|0.0464|35.0|2.65|0.0|-0.05219|-1347.475543|-1347.442792|671.56|334.77|0.69298|0.7016100000000001|-1347.2000369999998|0.0223|6.1869|-0.20404|-1347.260743|14.0|7.8539
