molecula|SddssS|NaaNH|n9FaRing|SaaNH|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|WNSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (water) (Hartree)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50
12b_a40|0.0|0|0|0.0|7.515889085|0|0|0.604989475|1.713497417|0.084915315|5.4161004020000005|-0.011794908|0|0.04020202|0.747253086|-0.158107422|0.00779293|0.107454819|10.31197236|-0.1537981269999999|0.004452418|0.279216571|0.023952313|0.038336814|-0.513870527|0|0.58925219|0.7137941109999999|0.026452642|-0.227384615|1|0.955647156|-0.074921647|0.2160572999999999|0.010845303|-37.05091872|80.72126798|25.26281742|-0.0338355829999999|-24.3068084|3.518538455|48.17000329|0.856829717|48.54667776|-19.27231874|43.22826564|0.494842289|544.3244990000001|860.5059425000001|0.143170283|8.132984007000001|0.979579799|81.54797734|-340.29531769999994|0.0|0.0|1.0|0.0|0.0|3.26|-8.39|6.58|6.74|5.07|0.0|101.78|2.0|-7.71|24.0|-4.09|1.0|5.79|-7.11|1.95e-08|8.09e-06|7.82e-08|6.68|1.7e-06|-0.08279|6.27|-3016.999329|960.94|306.0|490.5|0.69476|0.69476|306.0|4.5528|-0.22546|-3016.980996|0.04|7.3979
20a_a10|0.0|0|0|0.0|7.535296702|1|1|1.343837243|2.113798134|-0.0774974029999999|5.4161004020000005|0.049376168|2|0.036415094|1.896409603|-0.197323337|0.008214031|-0.010695558|10.9296614|0.011011878|0.008297595|-0.058994157|-0.049146504|-0.081587712|-0.281099208|2|0.661219642|0.755429696|0.036092601|0.019448804|1|0.913681336|-0.072821454|0.591835899|0.013618456|-43.19189039|66.52185003|56.1599532|-0.028008251|-30.82502228|5.764636687|47.01787447|0.733451892|58.1398225|-18.22250274|52.05222074|0.452402751|594.4519837|2021.669282|0.266548108|8.419180593|0.826159649|173.41938059999998|-616.5004457|1.0|0.0|1.0|1.0|0.0|3.48|-9.44|5.06|5.77|2.53|0.0|126.35|4.0|-5.68|33.0|-5.82|0.0|4.27|-5.59|2.07e-06|0.000888|2.56e-06|4.36|1.55e-07|-0.06611|3.98|-1389.164302|1200.92|0.2738|524.02|0.50193|0.6864600000000001|107.0|2.9429|-0.2274199999999999|-1388.957848|1.2|5.9208
15b_a50|0.0|0|1|0.0|7.934155233999999|1|1|1.353059441|4.112770601|-0.144363623|5.82008293|-0.05484142|1|0.032843915|2.018777006|-0.22696498|0.004641091|-0.06083723|10.94501702|-0.124047802|0.005203263|-0.17223348|-0.131737048|-0.2185722769999999|-0.310946931|1|0.79846758|0.8259784720000001|0.000882622|-0.216393362|1|0.8209134840000001|-0.080700307|0.447220762|0.020083792|-47.20879251|274.85729960000003|102.3838797|-0.028069672|-26.37622116|6.564219549|0.0|0.639017342|60.03646705|-16.04745006|58.69070955|0.478989976|469.3167805|1692.3273379999998|0.3609826579999999|6.89125222|0.919348867|206.3740238|-422.0195386|1.0|1.0|1.0|1.0|1.0|3.56|-5.72|2.71|3.26|1.66|0.0|105.46|5.0|-3.18|27.0|-6.98|0.0|2.37|-3.6|0.000654|0.2339999999999999|0.000249|2.11|0.000687|-0.0333399999999999|2.08|-1160.4989460000002|1035.3|0.1796|475.99|0.65917|0.65917|0.1796|6.9054|-0.20071|-1160.330621|79.0|7.1024
9i_a24|0.0|1|0|2.9199957480000003|7.153833802|0|0|1.4281889280000002|1.865102513|-0.113620183|5.209486153|2.01e-05|2|0.023854167|0.0|-0.190487553|0.004814196|-0.087363979|10.96661275|-0.00532872|0.005891639|-0.140841749|-0.1818753839999999|-0.336939175|-0.32068769|2|0.783500303|0.822658951|0.139004845|-0.0106944439999999|0|0.8260893640000001|-0.069812876|0.379687415|0.025118046|-30.56504777|10.13249376|82.21166337|-0.024639839|-15.60091656|5.613069697999999|1.634015079|0.499238289|51.05832236|-11.64783344|42.43894111|0.468272544|390.5119445|761.9885477000001|0.500761711|5.946747117|0.8806627109999999|236.7218826|-187.2109987|1.0|1.0|0.0|1.0|1.0|2.76|-6.05|2.42|2.72|0.67|0.0|82.17|3.0|-2.6|22.0|-7.01|0.0|1.73|-3.1|0.00248|716.0|0.000791|1.48|0.000258|-0.0473899999999999|1.13|-945.286637|825.7|0.2373|363.15|0.58977|0.6755800000000001|0.0029|7.1135|-0.21943|-945.222448|88.0|7.0555
16_a20|0.0|1|0|3.485659565|6.842683282|0|0|1.401259527|0.0|-0.014660441|4.727387819|0.00695144|2|0.0388043479999999|2.013871268|-0.254072625|8.23e-05|-0.061975089|10.93301779|-0.062750442|0.001157852|0.211127741|-0.070208458|-0.117308016|-0.458484451|2|0.7582110409999999|0.7478675859999999|-0.085041518|-0.10978034|1|0.915005572|-0.077793092|0.382481746|0.011604018|-43.51359744|69.28224942|55.92018945|-0.029561375|-33.67420774|5.023018225|3.46788153|0.780108103|60.02453683|-19.44924762|51.14820251|0.464473378|602.0075202|2161.751186|0.219891897|8.166385503999999|0.8673208|144.672972|-639.8099471|0.0|1.0|1.0|1.0|1.0|3.5|-10.52|6.38|5.46|2.2|0.0|121.69|4.0|-6.06|31.0|-5.42|0.0|4.37|-5.66|8.68e-07|0.000349|2.17e-06|4.69|1.22e-08|-0.05909|4.45|-1275.900951|1174.61|0.3431|554.41|0.32553|0.69524|0.1958|4.7315|-0.20722|-1275.6960869999998|26.0|7585.0
12al_a36|0.0|1|0|3.469383582|7.412764017000001|2|2|1.297043737|0.0|-0.06777947|5.351858133|-0.04314418|2|0.042739018|0.0|-0.4908576189999999|0.00127667|-0.074215038|10.96020817|-0.031635802|0.003077071|0.172830414|-0.1430106119999999|-0.239932418|-0.404703593|1|0.8913597320000001|0.8344566859999999|0.125005134|-0.055405405|0|0.801179217|-0.105915949|0.2689491989999999|0.026927826|-51.22331485|114.2305891|130.8308989|-0.035305316|-45.86257662|11.65999569|0.0|0.671084645|86.77628559|-23.23210974|68.94274882|0.456856406|527.2034213000001|2244.88081|0.328915355|8.774664332|0.841133748|216.4375922|-825.5263792000001|1.0|0.0|0.0|0.0|2.0|4.81|-6.69|2.77|1.89|1.72|0.0|130.24|6.0|-3.95|31.0|-6.93|0.0|1.81|-4.07|0.000113|0.0464|8.499999999999999e-05|2.65|8.340000000000001e-05|-0.04998|2.92|-1347.479819|1181.84|0.4466|554.23|0.6945399999999999|0.70417|0.0095|6.4473|-0.1955599999999999|-1347.257936|48.0|7.3188
14_a47|0.0|1|1|2.871076328|6.605297921|0|0|1.417758105|0.0|-0.126490693|4.59511985|-0.136491228|2|0.036632997|1.484493371|-0.2306964|-0.008212621|-0.01670074|10.95058279|0.0295267039999999|-0.006335783|0.05124606|-0.020596219|-0.061837113|-0.33240126|2|0.5975877820000001|0.777675668|-0.085385518|0.050943962|1|0.681598464|-0.094132436|0.2662137639999999|0.020106089|-47.18187618|64.60629385|160.57883|-0.034963476|-23.9422834|5.113919242|0.0|0.664709719|61.62381153|-17.63306222|57.32194098|0.474828277|343.7492333|670.2518865000001|0.335290281|6.909385453|0.904139078|169.0962983|-311.2496842|1.0|1.0|0.0|1.0|2.0|2.78|-7.79|3.97|4.88|2.49|0.0|86.58|3.0|-3.97|24.0|-6.21|0.0|3.16|-4.13|0.000108|0.0349|7.46e-05|2.91|5.27e-06|-0.06057|2.64|-1127.737484|849.76|0.2452|375.43|0.68345|0.68345|0.2452|2.2485|-0.22434|-1127.6593779999998|8.0|8.1
12j_a36|0.0|1|0|3.502198129|7.412764017000001|2|2|0.6293514410000001|0.0|-0.084183025|5.351858133|-0.0446165029999999|2|0.039061728|0.0|-0.41101009|0.00285431|0.039869055|10.33556498|-0.051080247|0.003710345|0.161289379|-0.07550872|-0.133106642|-0.436310965|1|0.906423012|0.820041835|-0.1241793309999999|-0.089459459|0|0.852586292|-0.105480639|0.362692602|0.018160631|-46.2113679|26.39145693|97.35760604|-0.037113558|-46.00836307|7.921272637|2.098786266|0.7758129420000001|80.59149538|-24.51120192|58.20533756|0.457280037|563.0803357000001|2536.987511|0.224187058|7.483427579|0.8425708820000001|148.06163930000002|-874.1588982999999|1.0|0.0|1.0|1.0|2.0|4.86|-7.05|3.33|2.61|2.51|0.0|135.47|6.0|-4.85|31.0|-6.64|0.0|2.33|-4.51|1.4300000000000002e-05|0.0061|3.09e-05|3.19|3.83e-05|-0.05098|3.37|-1670.448063|1198.96|0.4981|536.01|0.37116|0.69967|98.0|6.4451|-0.20593|-1670.245584|0.01|8.0
13_a15|0.0|0|0|0.0|0.0|1|1|1.4356889940000002|0.0|-0.139434143|0.0|-0.031457366|3|0.029206349|0.0|-0.393632585|0.001806571|-0.031047852|10.95980212|0.005149745|0.003766915|-0.010882979|-0.173728081|-0.272482143|-0.357554652|2|0.843715005|0.729838386|0.008210506|0.009456191|0|0.8854875790000001|-0.098053528|0.708462114|0.016196467|-43.2365883|142.67217639999998|72.25096855|-0.033811561|-39.03420883|6.447664726|0.0|0.755283433|72.41636305|-21.33321476|53.45565817|0.482317225|558.6934137000001|3581.589629|0.244716567|5.21465994|0.931684902|154.4025434|-780.6841766|1.0|1.0|1.0|0.0|1.0|4.13|-8.9|4.33|6.69|2.52|0.0|138.24|6.0|-6.32|34.0|-5.26|1.0|4.61|-6.1|4.77e-07|0.000214|7.970000000000001e-07|5.32|5.7e-07|-0.03946|5.04|-1450.756042|1231.11|208.0|549.33|0.63827|0.70626|0.0003|3.5479|-0.15229|-1450.462642|6.0|8.2218
12an_a36|0.0|1|0|3.489959714|7.412764017000001|2|2|0.6294007110000001|0.0|-0.05423417|5.351858133|-0.046532211|2|0.042739018|0.0|-0.407702102|0.00285431|-0.131674913|10.33556631|-0.031635802|0.003710345|0.170355752|-0.07550872|-0.133106642|-0.434819796|1|0.906423012|0.8344566859999999|-0.009636347|-0.055405405|0|0.836440154|-0.105145528|0.270501913|0.0173118669999999|-49.67568778|82.43567331|110.5140393|-0.036995649|-48.0034364|7.903608682000001|0.0|0.783512615|81.70091433|-24.99720254|61.37296195|0.44576647|565.1654879|2399.367452|0.216487385|8.773001855|0.8042935809999999|146.2760938|-912.0652916|1.0|0.0|1.0|1.0|2.0|4.85|-7.05|3.33|2.61|2.51|0.0|135.47|6.0|-4.85|31.0|-6.64|0.0|2.33|-4.51|1.4300000000000002e-05|0.0061|3.09e-05|3.19|3.83e-05|-0.05561|3.37|-1670.452238|1215.98|0.6702|571.76|0.44822|0.69094|0.0644|4.3963|-0.21035|-1670.244686|0.04|7.3979
14f_a23|0.0|0|1|0.0|7.423568444|0|0|1.197963246|3.366063739|-0.002304087|5.351858133|-0.027380305|2|0.04255787|0.745818086|-0.373510774|0.010561248|-0.0555907109999999|10.3132176|-0.041351617|0.010508236|0.101910723|-0.110069159|-0.199540201|-0.399688849|2|0.756252127|0.796412133|0.070514687|-0.06885759|1|0.894162392|-0.084419703|0.2096108239999999|0.027134452|-40.51498423|96.47955427|71.55380685|-0.031450478|-38.58595734|12.40242234|96.60179161|0.665778294|74.08536976|-21.26277654|58.85981824|0.478733036|604.5178506|2322.5224120000003|0.334221706|8.124287407|0.918402793|225.9578225|-733.1331894|0.0|0.0|1.0|1.0|1.0|3.57|-7.51|3.42|4.03|2.72|1.0|126.78|6.0|-5.63|32.0|-6.47|0.0|3.46|-5.02|2.32e-06|0.0010199999999999|9.57e-06|3.55|1.3699999999999998e-05|-0.07163|3.23|-1744.452086|1210.19|0.2462|572.35|0.60917|0.6733399999999999|0.1699|6.3534|-0.21743|-1744.2443850000002|2.0|8.6459
12as_a36|0.0|1|0|3.447017327|7.412764017000001|2|2|1.297043209|0.0|-0.051208473|5.351858133|-0.073735973|2|0.041728395|0.0|-0.452697599|0.000584134|-0.114290948|10.95347588|-0.025398105|0.0018565629999999|0.162571317|-0.098698552|-0.166354116|-0.4358775279999999|1|0.8058720979999999|0.817372883|-0.0389138329999999|-0.04244711|0|0.77043791|-0.109492809|0.291030086|0.019229943|-55.75872553|88.17694537|154.6869148|-0.037824788|-49.71556877|8.731418812000001|0.0|0.768125394|85.53474971|-25.48765709|68.71652969|0.454761514|519.1478419|2365.632846|0.231874606|8.768282531|0.834059821|156.2451686|-944.5958066|1.0|0.0|0.0|0.0|2.0|4.86|-6.89|3.16|2.09|1.59|0.0|133.95|6.0|-3.81|32.0|-7.21|0.0|1.84|-3.95|0.000154|0.0653|0.000112|2.36|5.4600000000000006e-05|-0.05789|4.84|-1385.601917|1207.35|0.5902|568.52|0.53815|0.68211|0.2402|4.8580000000000005|-0.21419|-1385.384524|59.0|7.2291
8a_a12|0.0|0|0|0.0|0.0|1|1|1.283813597|0.0|0.082323047|0.0|-0.052287869|3|0.0420317459999999|0.0|-0.362413703|-0.001510006|-0.050603335|10.95472846|-0.084035283|0.000249868|-0.3422915179999999|-0.135424346|-0.226106307|-0.5385001079999999|2|0.913877696|0.763500863|-0.1261547959999999|-0.146966854|0|0.892656426|-0.093050281|0.221703535|0.010336879|-30.69873711|46.32568673|55.59930083|-0.033836466|-24.96342938|2.773166902|0.0|0.791430726|55.45388635|-17.52581709|36.0527909|0.46777503|462.3571879|2093.2274030000003|0.208569274|5.113243051|0.878904705|108.02980890000002|-399.41487|1.0|1.0|1.0|1.0|1.0|4.06|-7.89|3.87|2.5|2.89|0.0|105.24|3.0|-3.9|25.0|-6.04|0.0|3.1|-4.21|0.000125|0.0408|6.19e-05|3.18|4.2e-06|-0.06246|3.41|-1046.0428949999998|952.71|0.2486|424.14|0.6309100000000001|0.6309100000000001|0.2486|3.6588|-0.2194199999999999|-1045.902509|199.0|6.7011
8b_a8|0.0|1|0|3.191799887|7.535296702|1|1|1.395658149|1.42474537|-0.023718767|5.4161004020000005|-0.182065125|1|0.040054466|0.0|-0.733216119|-0.0055544409999999|-0.0422693659999999|10.94650923|-0.03443232|-0.003593429|0.031896755|0.049587543|0.079250224|-0.5058761820000001|1|0.758899977|0.778853499|0.097555876|-0.0527918259999999|0|0.558354653|-0.11627069|0.28604765|0.032440348|-79.74587194|172.84152849999998|270.5854753|-0.047457424|-43.64473805|12.1771918|89.09854311|0.781454722|84.97574547|-29.07602182|99.62129245|0.4835310479999999|342.0904577|1821.324722|0.218545278|7.507665421|0.936224813|133.8974321|-872.8947609999999|0.0|0.0|1.0|0.0|2.0|3.52|-7.13|3.65|3.03|2.12|0.0|114.18|4.0|-4.77|31.0|-6.87|0.0|2.9|-4.43|1.6899999999999997e-05|7.0|3.69e-05|2.76|3.04e-05|-0.06114|6.41|-1407.0843|1098.17|0.2618|488.56|0.57234|0.70195|0.1515|5.8389|-0.19921|-1406.887058|5.08|5.2941
46_a18|0.0|0|0|0.0|7.03438793|2|2|1.251088279|0.0|-0.001181461|4.844187086|-0.018808538|1|0.03531746|0.0|-0.3872848129999999|0.002300582|-0.0669031009999999|10.94680484|-0.052591109|0.003512954|-0.069691797|-0.1483628609999999|-0.224171123|-0.448177615|0|0.7100921609999999|0.729629263|-0.015124585|-0.090469229|0|0.8265445990000001|-0.076485888|0.30524999|0.008975181|-49.54738918|0.946462387|123.2289237|-0.029244604|-38.60388092|4.5299444310000005|58.66827342|0.782232748|63.70285871|-20.77641329|55.92367899|0.4548138479999999|587.2068577|1848.661552|0.217767252|8.980343774|0.8342358790000001|154.7096476|-1003.700904|0.0|1.0|0.0|1.0|2.0|4.27|-8.82|3.68|3.3|3.33|1.0|151.14|7.0|-5.68|36.0|-6.14|0.0|2.93|-5.47|2.08e-06|0.000999|3.35e-06|4.36|7.27e-07|-0.04995|8.11|-1532.992457|1380.79|0.4249|635.89|0.69181|0.69181|0.4249|2656.0|-0.18219|-1532.562476|186.0|6.7305
15a_a22|0.0|0|0|0.0|6.842683282|0|0|1.4229176680000002|1.646649187|-0.136588366|4.727387819|-0.052476637|2|0.038167849|1.614660505|-0.280236463|0.005288335|-0.057308195|10.9464374|-0.015194063|0.005757758|0.036467904|-0.097476465|-0.165471815|-0.360663314|2|0.6819423609999999|0.7392451729999999|-0.09744639|-0.027029438|1|0.86664032|-0.081705465|0.410151945|0.02126757|-41.92018177|96.58317516|90.52525878|-0.031425179|-37.6479704|9.799599501|65.53409434|0.702735071|70.12529157|-21.33157831|56.35672103|0.444668211|588.2800507999999|2169.226845|0.297264929|8.157552588|0.800725296|201.7850124|-752.9594081|1.0|1.0|1.0|1.0|1.0|3.42|-9.21|3.87|4.31|1.73|0.0|124.05|6.0|-4.65|32.0|-6.61|0.0|3.19|-4.68|2.25e-05|0.00945|2.1e-05|3.18|2.56e-07|-0.0600399999999999|4.98|-1368.35331|1189.31|312.0|541.27|0.41078|0.69076|0.0955|5.2588|-0.21285|-1368.1368730000002|143.0|6.8447
14v_a23|0.0|0|1|0.0|7.423568444|0|0|1.1979575059999998|3.004639728|0.135774541|5.351858133|-0.299484129|2|0.047323232|0.636416435|-0.8122700340000001|-0.002390707|0.017156562|10.3132174|-0.015149431|-0.0004039459999999|0.170475376|-0.0962526|-0.2952674819999999|-0.650246427|2|0.598213287|0.787538583|0.132882353|-0.022236834|1|0.916605275|-0.09479984|0.31419322|0.019811827|-44.4776373|78.86310829|55.07999434|-0.042752869|-41.35406587|8.64241561|0.912757854|0.788328659|76.42257099|-28.23713101|57.56282152|0.457213347|605.3933675|2679.111279|0.211671341|7.743452839|0.84234449|139.8032821|-951.143515|0.0|0.0|1.0|1.0|1.0|3.62|-7.95|3.97|6.18|3.04|1.0|126.97|7.0|-6.89|35.0|-5.94|1.0|4.28|-6.0|1.29e-07|6.38e-05|1e-06|4.76|5.57e-06|-0.07843|5.17|-2042.182282|1206.02|348.0|533.44|0.6017100000000001|0.6017100000000001|348.0|4.5506|-0.2308599999999999|-2041.998955|4.0|8.4001
1c_a5|0.0|1|0|2.955525321|6.605297921|0|0|1.424607938|0.0|-0.268536978|4.59511985|-0.006491037|2|0.0248765429999999|0.0|-0.085301064|0.008031558|-0.228971551|10.9433337|-0.058823529|0.007357977|-0.133677441|0.034752304|0.0578378779999999|-0.20172074|2|0.71274658|0.7595197290000001|0.128385959|-0.109439124|0|0.88631419|-0.070346332|0.436308619|0.008349498|-34.82350689|160.5407184|58.16640976|-0.0281385329999999|-18.41507338|2.185709046|0.0|0.753027268|43.86175561|-14.3968489|39.09545876|0.476413155|453.4753671|873.709445|0.246972732|6.063350238|0.909902834|126.3615674|-294.64117410000006|1.0|1.0|0.0|1.0|1.0|2.78|-8.41|4.99|4.51|2.13|0.0|95.45|3.0|-4.25|24.0|-5.77|0.0|3.43|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|3.43|1.21e-06|-0.03965|3.17|-990.6223073|929.31|271.0|410.52|0.4444899999999999|0.53838|0.1076|1.7105|-0.22684|-990.516371|3981.0|5.4
4R4k_a46|0.0|0|0|0.0|7.825245291|1|1|1.134637098|2.145043462|-0.050636784|5.587248657999999|-0.088084767|1|0.0510113959999999|0.0|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|-0.1032662209999999|0.006050983|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|1|0.78837943|0.7477594870000001|-0.003017362|-0.141706595|0|0.890625164|-0.085931818|0.237621572|0.007883196|-47.73036108|173.3171354|58.20005971|-0.030434186|-24.33134018|2.232103603|0.0|0.866681099|49.58292992|-16.19450581|51.92513282|0.465590034|473.9155694|1767.850427|0.133318901|5.522208638|0.871222588|70.94107067|-413.632783|1.0|1.0|0.0|1.0|1.0|3.8|-6.61|4.26|4.77|2.84|0.0|100.96|2.0|-4.82|25.0|-5.46|0.0|3.81|-4.83|1.5e-05|5.0|1.4800000000000002e-05|4.05|8.28e-05|-0.02045|4.52|-1053.439174|994.13|0.2896|490.83|0.54119|0.68404|0.1008|1.8559|-0.19529|-1053.254911|97.0|7.0132
1j_a5|0.0|1|0|2.9426852410000004|6.605297921|0|0|1.427567371|0.0|-0.2031633169999999|4.59511985|-0.010620031|2|0.025987654|0.0|-0.175183967|0.00683534|-0.07622096|10.9487794|-0.032333695|0.006957291|-0.190920568|-0.010807075|-0.0178558139999999|-0.2470489089999999|2|0.74740095|0.7862755770000001|-0.084090414|-0.0614852279999999|0|0.847163872|-0.074505844|0.35883584|0.019690225|-39.64241895|73.73338699|82.09385267|-0.027258236|-21.49609451|5.680936139|1.471030887|0.616489567|54.3827755|-14.64139152|50.21875634|0.469085779|455.0425806|847.5275797|0.383510433|7.328149934|0.883543443|205.997426|-322.4414176|1.0|1.0|1.0|1.0|1.0|2.76|-8.14|4.5|4.21|1.57|0.0|96.98|4.0|-4.03|25.0|-6.15|0.0|3.19|-4.2|9.27e-05|0.0304|6.29e-05|3.03|2.36e-06|-0.03832|2.61|-1065.849941|959.39|0.5115|445.81|0.66182|0.6449|0.1644|2.2503|-0.20645|-1065.723417|24.0|7.6198
8c_a32|0.0|1|1|3.46252244|7.765993078999999|0|0|0.609420757|0.0|0.080016722|5.733341277|-0.04699673|0|0.036711712|2.143746338|-0.459589251|-0.003484915|-0.026048985|10.31100269|-0.0682721729999999|-0.001662219|-0.047650724|-0.0852122769999999|-0.1534110109999999|-0.578242111|0|0.788133615|0.845443342|-0.024032462|-0.11492754|1|0.801747512|-0.097480366|0.263222951|0.016240436|-46.47597924|126.6561213|119.85432240000002|-0.027548799|-35.6276568|5.935643221|78.19443734|0.600684883|74.36515033|-16.654735000000002|56.29419869|0.447542891|484.6996147|3038.837633|0.399315117|7.079719717000001|0.8100952690000001|241.4075262|-463.1595384|1.0|1.0|1.0|1.0|2.0|3.46|-7.65|6.49|4.19|1.1|0.0|110.47|7.0|-5.82|27.0|-6.45|1.0|3.56|-4.39|1.5e-06|0.000597|4.11e-05|3.21|8.86e-06|-0.04161|4.28|-1880.764533|1090.0|0.3272|516.78|0.70135|0.70135|0.3272|8.4922|-0.18873|-1880.597039|37.0|7.4318
1a_a18 (SB-431542)|0.0|1|0|3.3674017380000003|7.423568444|1|1|1.430935835|0.0|0.043282217|5.351858133|-0.175408303|1|0.035620155|0.0|-0.766207981|-0.011639964|-0.029658865|10.94959842|-0.0492229479999999|-0.008385698|0.164429684|-0.020716495|-0.033765606|-0.567791164|1|0.838928085|0.7462411859999999|-0.08530265|-0.083341531|0|0.5940412860000001|-0.122555709|0.210046675|0.033020439|-74.98172333|160.410387|240.8019609|-0.0462988229999999|-43.12110169|11.61820782|105.3125675|0.7531996609999999|87.15852628|-27.46300805|94.56841061|0.472443977|352.3666367|1890.195809|0.2468003389999999|7.52384981|0.895533283|146.3942108|-733.0587287000001|1.0|1.0|1.0|1.0|2.0|3.25|-7.69|4.04|3.63|1.54|0.0|106.85|4.0|-4.52|29.0|-6.73|0.0|2.85|-4.25|3.03e-05|0.0116|5.660000000000001e-05|2.7|7.81e-06|-0.05971|4.57|-1292.588031|1048.7|0.5767|464.08|0.55409|0.69868|0.3347|5.9926|-193.0|-1292.414518|125.0|6.9031
12_a1|0.0|1|0|3.3894574360000003|7.423568444|1|1|1.430936075|0.0|-0.0455890429999999|5.351858133|-0.02164054|1|0.036382114|0.0|-0.516204114|-0.0038943009999999|-0.0811332759999999|10.94945122|-0.051772288|-0.001416381|0.127560614|-0.104622651|-0.173618873|-0.487073772|1|0.8016064479999999|0.749817035|-0.045776997|-0.093957115|0|0.765121385|-0.104724018|0.210514881|0.033770552|-55.99493147|133.6600817|136.3310784|-0.039894864|-35.28166588|11.37734536|477.1158679|0.724666653|74.99749378|-23.15625812|75.59644237|0.46449367|444.1009824|1825.150911|0.275333347|7.679719277999999|0.867391557|159.81230209999998|-564.5066541|1.0|1.0|1.0|1.0|1.0|3.29|-8.2|4.87|4.41|1.67|0.0|103.47|3.0|-4.98|28.0|-6.02|0.0|3.44|-4.75|1.04e-05|0.00379|1.77e-05|3.54|2.3e-06|-0.07042|3.67|-1216.12881|1018.84|0.5867|482.51|0.69114|0.69763|0.2821|7.7454|-0.19916|-1215.975876|2.95|5.5302
13_a1|0.0|1|0|3.409865599|7.423568444|1|1|1.430073963|0.0|-0.046530797|5.351858133|-0.144782061|1|0.036382114|0.0|-0.597786194|-0.008672236|-0.0594321759999999|10.94989555|-0.084271845|-0.005924486|0.1769162319999999|-0.07665159|-0.120034915|-0.485427571|1|0.87703849|0.76714213|-0.051729721|-0.150485437|0|0.6794604670000001|-0.10668313|0.207843387|0.033737733|-64.94184903|148.7311076|186.4137189|-0.040302516|-36.08180773|11.41059871|528.3795274|0.7082629840000001|77.55889436|-23.43842502|84.56244352|0.477212829|395.1486144|1786.445642|0.291737016|7.493979856|0.912824292|169.6632599|-613.3907313999999|1.0|1.0|1.0|1.0|2.0|3.35|-7.94|4.75|3.87|1.74|0.0|104.88|4.0|-4.29|28.0|-6.48|0.0|3.23|-4.34|5.16e-05|0.0192|4.58e-05|2.94|4.24e-06|-0.04962|3.17|-1238.395767|1035.04|0.5339|472.52|0.65363|0.69782|0.3535|2.7595|-0.18883|-1238.22919|0.26|6585.0
14_a4|0.0|0|0|0.0|7.535296702|1|1|1.399909181|1.947126795|-0.2248919089999999|5.4161004020000005|-0.04986736|1|0.0409444439999999|0.0|-0.069682036|0.009588001|-0.08389836|10.94612798|0.117232935|0.008943549|-0.031578333|-0.016862096|-0.039321879|-0.199315317|1|0.507307223|0.77505994|0.158051825|0.204594017|0|0.8510382459999999|-0.071074269|0.218112446|0.013047382|-29.91067393|12.12963775|67.73740575|-0.03015272|-14.69670456|2.697931638|85.72299913|0.768457211|39.49511556|-13.71135194|35.84371234|0.40126838|386.9927769|1378.961008|0.231542789|5.304461808|0.6701974079999999|105.2894945|-205.7538638|1.0|0.0|0.0|0.0|0.0|3.14|-5.71|3.59|4.09|2.82|0.0|80.09|2.0|-3.4|21.0|-5.8|0.0|3.2|-3.97|0.000396|0.11|0.000106|3.09|0.000539|-0.03639|3.22|-918.9507745|794.51|0.1864|353.16|0.53298|0.55975|0.1067|2.3797|-0.2102|-918.896242|1.32|5.8794
