molecula|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|MATS7i|SaaaC|AATSC1are|BCUTi-1|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|n6aHRing|GATS1are|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA5|TPSA_x|WPSA3|RPCS|FNSA1|WNSA3|DPSA3|GeomPetitjeanIndex|TASA|MOMI-Z|WNSA4|FPSA1|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Lipinski|log P|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
GW6604_a52|6.605297921|0|0|1.427583999|0.0|-0.277102285|-0.002149879|-0.005328809|-0.0778992459999999|0.0|0.007746755|10.94914378|1|0.0070554269999999|-0.131886693|0.039867344|0.067497086|2|0.709088617|0.074868979|0.7550228990000001|0.689009112|0|0.87346455|-0.072069252|0.38374044|0.009021088|-35.62691523|62.55188751|2.204526664|0.2386028039999999|0.73529506|-17.55852148|39.97842884|0.4597869779999999|431.7909048|799.8313017999999|-7.13996301|0.26470494|4168.525878|130.8549791|-264.17863140000003|19.64292268|0.01768964|359.1060668|8.744745933999999|1.0|0.0|1.0|1.0|1.0|1.76|0.0|23.0|-8.03|4.49|4.2|1.91|0.0|0.0|90.49|0.0|1.0|3.0|-3.87|3.0|-5.95|0.0|1.0|3.08|0.000135|0.0|||||||||||||||107.0|6.9706
12au_a36|7.412764017000001|2|2|0.2992539489999999|0.0|0.074839187|-0.009897048|-0.351827031|0.075815782|0.0|-0.006862238|10.31810353|1|-0.001160331|0.1320241419999999|-0.15024383|-0.261631709|1|0.8183043390000001|-0.021932444|0.877827228|0.750657639|0|0.698996981|-0.110305773|0.284342092|0.021569487|-79.35600767|216.5471227|11.16356587|26.04051569|0.7160586109999999|-46.66686194|80.38496714|0.492871181|502.8713191000001|2384.109036|-19.68626738|0.283941389|7239.100414|204.2726719|-1141.803508|38.21494522|0.023021031|805.2286932|16.56175445|0.0|0.0|1.0|0.0|3.0|0.0|0.17|17.0|-6.87|1.28|2.15|0.84|1.0|0.0|142.02|0.0|1.0|7.0|-3.85|6.0|-8.03|0.0|0.0|1.18|0.0001409999999999|0.0|6.24|752.27|334.15|809.0|618.65|0.58518|0.70395|-1875.89525|-0.15162|6.1367|-0.2087099999999999|0.05174058|-1875.960827|8.0814|47.0|7.3279
11e_a5|7.139660336|1|1|1.338814635|0.0|-0.2114441819999999|-0.003208975|0.038643235|-0.07965|0.0|0.008268901|10.9487795|1|0.008721244|-0.127225457|-0.0924814769999999|-0.147721258|2|0.77509232|-0.048843135|0.8215345|0.747366251|0|0.876758791|-0.0790189759999999|0.372098505|0.0120552589999999|-52.34653881|81.64179149|5.290414418|0.0|0.72163516|-27.58835281|49.63167715|0.483563144|580.8135016|960.0428704|-12.38472918|0.27836484|5675.693973|184.4042616|-693.5448342|25.90670947|0.016933845|735.3048881|11.21791539|0.0|1.0|1.0|1.0|1.0|3.43|0.24|23.0|-8.95|5.03|4.29|1.83|2.0|0.0|125.71|0.0|1.0|7.0|-4.65|5.0|-6.28|0.0|1.0|3.63|2.23e-05|0.0|2.91|717.76|302.14|0.5347|571.06|0.66478|0.6505|-1316.239803|-0.16751|2.3124|-0.20559|0.03460011|-1316.301553|2.8694|0.04|7.3979
47g_a18|7.03438793|1|1|1.251175676|0.0|-0.005500039|-0.005817448|-0.034211867|-0.048472184|0.0|0.0036509859999999|10.94702253|0|0.00531392|-0.071877686|-0.264839041|-0.3927204379999999|0|0.765824398|-0.009917608|0.780474694|0.745431271|0|0.834424154|-0.08547236|0.413435809|0.013404131|-72.53379954|140.5114492|9.653129118|47.07867403|0.731870777|-46.97287277|66.72693367|0.4913566339999999|708.1114197|2268.439188|-21.03738872|0.268129223|7870.887027|227.5405903|-1661.953709|33.87214455|0.016259076|1347.416568|13.79782369|1.0|0.0|1.0|1.0|2.0|0.0|0.34|18.0|-9.22|3.22|3.6|2.79|3.0|2.0|164.47|1.0|1.0|13.0|-6.11|4.0|-6.4|0.0|0.0|2.83|7.76e-07|1.0|8.13|905.71|400.4|0.5955|874.26|0.69828|0.69828|-1742.7686640000002|-0.12789|4966.0|-0.17202|0.02960182|-1742.847918|5.9864|9.0|8.0458
38_a18|7.03438793|2|2|1.251175383|0.0|0.059724697|-0.00575311|-0.009006798|-0.066676644|0.0|0.000520558|10.94702086|0|0.001602741|-0.0993372269999999|-0.074661643|-0.11123356|0|0.745084567|-0.03302891|0.751875124|0.7400818459999999|0|0.8310704529999999|-0.082256123|0.423402315|0.00838904|-65.45657441|134.4282836|5.3122971560000005|74.46052717|0.880927895|-48.74349112|67.92930461|0.4666657999999999|661.3370874|1855.157022|-20.41289434|0.119072105|7261.130718|94.75345803|-1510.554181|29.11918324|0.007165119|1228.492038|5.701753365|1.0|0.0|1.0|1.0|3.0|0.0|0.34|18.0|-10.33|4.94|4.13|3.7|3.0|1.0|160.66|0.0|0.0|10.0|-6.98|3.0|-5.55|0.0|0.0|3.64|1.05e-07|1.0|8.95|861.93|384.55|0.5147|734.93|0.69235|0.69235|-1611.133158|-0.13229|1.9877|-0.18066|0.02653109|-1611.206669|2.7244|91.0|7041.0
13e_a6|6.842683282|0|0|1.429020445|0.0|-0.089778965|-0.006882528|-0.008507023|0.018376555|1.643912856|-0.003356527|10.95053349|1|-0.001446486|0.032420935|-0.126749697|-0.223618825|2|0.841211811|0.102257199|0.827254552|0.790249345|1|0.861676601|-0.093298845|0.175643236|0.0183790889999999|-62.36320497|92.4587065|8.211609879|0.0|0.722530518|-33.17101912|61.91072885|0.4442079679999999|575.965487|3457.565879|-14.71237941|0.277469482|6147.8097210000005|185.4673146|-750.3313497|30.46313253|0.019543118|676.2770877|13.06309302|1.0|1.0|1.0|1.0|2.0|2.79|0.08|27.0|-10.18|5.01|4.53|0.92|1.0|0.0|123.82|0.0|0.0|5.0|-5.11|5.0|-6.52|0.0|0.0|3.31|7.74e-06|0.0|3.36|713.3|381.78|0.8312|567.24|0.38609|0.7034199999999999|-1347.014564|-0.1327|10.1884|-0.20804|0.03809808|-1347.074898|13.2999|12.0|7.9208
1_a15|0.0|0|0|1.419940974|0.0|-0.22215316|-0.0084598019999999|-0.043374667|0.06459652|0.0|0.001244652|10.95880609|0|0.003816011|0.096086011|-0.1816819589999999|-0.270248221|2|0.836466114|0.101406325|0.74357498|0.795437721|0|0.875723465|-0.1117462069999999|0.7100707390000001|0.026214985|-72.24770503|80.34898605|10.95802135|63.14412039|0.605927517|-28.45664402|60.96303497|0.437969049|566.1848585|2855.495631|-13.01770443|0.394072483|7284.337537|254.7811976|-794.0799704|33.22939752|0.0280791829999999|851.7423982|18.15414234|1.0|1.0|1.0|1.0|1.0|4.18|0.19|24.0|-10.02|5.46|6.32|2.2|3.0|0.0|132.94|0.0|0.0|8.0|-6.55|6.0|-5.38|1.0|0.0|4.68|2.830000000000001e-07|0.0|4.68|697.35|385.18|0.2464|598.34|0.64662|0.70553|-1509.785098|-0.1365|1.2218|-0.17792|0.01894559|-1509.851127|2.3261|44.0|7.3565
3a_a12|0.0|1|1|1.28383802|0.0|0.13714555|-0.007671441|-0.042445446|-0.1231529169999999|0.0|-0.0025830939999999|10.95455336|0|-0.001011111|-0.205054123|-0.072889493|-0.1213636769999999|1|0.943290857|-0.021522321|0.759068438|0.8847197109999999|0|0.871985494|-0.090803706|0.241900756|0.009433302|-44.430225|62.63745781|2.258466332|0.0|0.781050096|-17.05063286|39.46272532|0.462077145|426.6622302|1050.730179|-8.361421244|0.2189499039999999|4230.717811|107.1321197|-326.0954285|21.87893986|0.015909241|381.0058252|7.784386645|1.0|1.0|0.0|1.0|1.0|2.74|0.05|18.0|-7.5|3.43|2.49|3.09|0.0|0.0|97.52|0.0|1.0|3.0|-3.6|3.0|-5.88|0.0|1.0|2.98|0.00025|0.0|3.33|528.84|332.36|0.3201|383.08|-0.34688|0.66895|-951.217594|-0.15328|1.3824|-0.22157|0.023184956|-951.264072|1.9332|194.0|6.7122
9_a4|7.535296702|1|1|1.300485838|2.130445484|-0.211556011|-0.00136737|0.016639331|-0.019160308|2.137757657|0.010709527|10.92992723|1|0.009731833|-0.030976753|-0.0475186259999999|-0.076824065|2|0.625717993|-0.151437311|0.861113198|0.58669472|1|0.937102792|-0.069566741|0.472497372|0.009037784|-37.85762102|34.22811902|2.676487872|45.21212204|0.792890434|-15.58475436|33.55665428|0.43745176|509.9632679|2012.840082|-7.665782805|0.207109566|5387.230364999999|112.7072422|-329.6286606|17.76608225|0.010768243|489.7528555|5.859985199|1.0|1.0|1.0|1.0|0.0|3.37|0.19|21.0|-8.16|5.14|5.07|3.15|2.0|0.0|105.09|0.0|1.0|2.0|-4.76|3.0|-5.56|0.0|1.0|4.17|1.73e-05|0.0|3.87|586.24|308.91|0.1217|430.12|0.5182100000000001|0.6464|-1489.36688|-0.16948|4.4343|-0.22204|0.02116575|-1489.41872|5.4739|48.0|7.3188
13_a12|0.0|0|0|1.508548782|0.0|0.202052156|-0.0069874069999999|-0.0619247109999999|-0.21832579|0.0|0.000830398|10.96083169|0|0.002279068|-0.362308767|-0.169387652|-0.281096572|2|0.845823047|-0.226526433|0.7300173240000001|0.804066411|0|0.90006391|-0.092483398|0.122164874|0.008188151|-45.33566159|48.98899535|1.96760628|66.2289548|0.8829921740000001|-13.97756285|32.52766981|0.466560112|441.2142447|664.9830294|-8.408963103|0.117007826|3647.657976|57.35761558|-311.13163480000003|19.42716439|0.0074597119999999|327.9594923|3.656774794|1.0|0.0|0.0|1.0|1.0|2.64|0.12|18.0|-7.14|3.63|3.9|2.42|1.0|0.0|84.74|0.0|1.0|3.0|-4.26|3.0|-5.49|0.0|1.0|3.22|5.520000000000001e-05|0.0|3.83|532.86|315.25|0.6528|437.91|0.6622399999999999|0.64974|-876.209109|-0.16458|1.3023|-0.20903|0.0290811829999999|-876.258343|1.5686|93.0|7.0315
12a_a36|7.412764017000001|2|2|1.297044783|0.0|-0.0632801509999999|-0.007471648|-0.0427777779999999|0.078063311|0.0|0.002039107|10.96083376|1|0.003199301|0.134423193|-0.1063550619999999|-0.183140926|1|0.907322874|-0.012112722|0.846614758|0.855821486|0|0.820684627|-0.104828755|0.436020272|0.019595485|-64.36949846|110.1075804|7.388485123|5.277117996|0.755315434|-28.71401279|58.79461567|0.470444928|503.9367075|2258.5909920000004|-14.22926022|0.244684566|5710.355735|150.24716030000002|-711.4630111|30.67992313|0.019102103|598.1535763999999|11.72953701|1.0|0.0|1.0|0.0|2.0|0.0|0.14|17.0|-6.59|2.72|1.88|2.02|1.0|0.0|123.75|0.0|1.0|5.0|-3.79|4.0|-6.72|0.0|1.0|1.86|0.000164|0.0|3.16|653.94|338.0|0.4435|481.98|0.67869|0.6997|-1232.707754|-0.1519299999999999|6.3637|-0.20139|0.03544528|-1232.764108|8.5603|13.0|7.8861
8f_a8|7.05012252|0|0|1.394802091|1.241306689|0.024051247|-0.01032134|-0.249095464|0.0587545909999999|0.0|-0.007796225|10.94343488|1|-0.007036544|0.152294451|0.09830823|0.254819201|0|0.578166105|-0.016217844|0.751162751|0.56916135|0|0.5968139689999999|-0.1064257719999999|0.308621017|0.013566221|-62.06002501|235.1097364|4.613060521|67.99102163|0.90577048|-41.53091131|79.13157981|0.456995667|348.0199311|1892.066521|-16.44956443|0.09422952|5948.547713|54.94802877|-723.7808349999999|31.14376424|0.009226445|485.8626377000001|5.380213594|0.0|0.0|0.0|0.0|2.0|2.85|0.0|23.0|-7.95|4.69|4.72|4.11|2.0|0.0|105.27|0.0|1.0|4.0|-5.21|4.0|-5.98|0.0|0.0|4.04|6.11e-06|0.0|7.71|602.63|355.5|0.3188|477.92|0.55661|0.69925|-1361.455053|-0.14532|5.8283|-0.21285|0.03173623|-1361.510739|7.8014|22.76|4.6428
8_a1 (SB-202620)|6.86171134|0|0|1.4323973840000002|0.0|0.106916453|-0.013785521|-0.226277123|-0.0443137679999999|0.0|-0.012672753|10.94957568|1|-0.0106277489999999|-0.095271547|-0.019835038|-0.042643966|1|0.674381582|-0.042789124|0.805476065|0.658433571|0|0.648967503|-0.105271458|0.174628594|0.015526845|-59.72618401|199.1596945|4.997944864|64.70432539|0.7742395870000001|-37.88089785|75.57687443|0.4564697679999999|368.1943149|1736.664204|-13.22376193|0.225760413|5170.286136|128.0860757|-542.1742393|30.104091200000003|0.019645498|433.2550452|11.1459518|1.0|0.0|1.0|0.0|2.0|2.21|0.0|23.0|-8.02|4.86|5.06|2.78|2.0|0.0|99.61|0.0|1.0|4.0|-4.94|5.0|-5.94|0.0|0.0|3.7|1.14e-05|0.0|5.32|586.27|364.11|0.5339|460.4|0.7026600000000001|0.7026600000000001|-1222.9606720000002|-0.13683|3.4563|-0.2105199999999999|0.16177304|-1223.014114|5.5005|0.4|6.3979
12p_a30|7.412764017000001|2|2|0.604984421|0.0|0.038440292|-0.0063403159999999|-0.031328052|-0.062956958|0.0|0.005613018|10.31162861|1|0.005965451|-0.109773594|-0.053644471|-0.09353607|1|0.8414737059999999|-0.051402518|0.8371763179999999|0.7991060659999999|0|0.843381594|-0.094870978|0.371591982|0.015107947|-60.65858419|100.1386407|6.176226649|0.0|0.8199554720000001|-30.39737673|57.20168999|0.469983155|539.2411292|2326.5244390000003|-14.91687369|0.180044528|6166.812731|115.116829|-775.6774321|28.4530386|0.0130197619999999|686.039456|8.3245726|1.0|1.0|1.0|0.0|1.0|0.0|0.17|17.0|-7.01|4.35|2.93|3.04|2.0|0.0|132.24|0.0|1.0|5.0|-5.66|4.0|-5.81|0.0|0.0|2.91|2.21e-06|0.0|4.14|685.08|354.69|0.1768|526.91|0.33929|0.68561|-1614.830085|-0.14823|4.0456|-0.19992|0.03198743|-1614.890598|4.6103|17.0|7.7721
15_a10|7.535296702|1|1|1.277647202|2.124460476|-0.166303336|-0.0027892409999999|0.035396617|-0.0729795729999999|1.981569297|0.009882584|10.92966702|1|0.009514122|-0.1157120169999999|-0.085979341|-0.136323668|2|0.682616223|-0.079744227|0.863438637|0.635064845|1|0.915526801|-0.074144604|0.710970489|0.018614889|-44.18725043|50.34268476|6.61142847|108.7226878|0.646412648|-21.03820054|46.39507481|0.434181679|545.6177511|2288.954984|-8.964715924|0.353587352|5769.347123|210.7240726|-421.3416484|23.27068984|0.020932674|563.875765|12.47504566|1.0|1.0|1.0|1.0|0.0|3.31|0.23|21.0|-8.3|4.91|4.72|2.53|2.0|1.0|111.21|0.0|1.0|5.0|-4.48|4.0|-6.07|0.0|1.0|3.83|3.32e-05|0.0|3.12|641.98|326.3|0.4553|484.05|0.41458|0.68543|-1603.851644|-0.1574|4.5192|-0.20983|0.03039798|-1603.907391|6.1563|33.0|7.4815
6g_a40|8.421342866|1|2|0.604893315|1.628664494|0.102683335|-0.022381557|-0.261952754|-0.120745388|0.607999575|-0.019683422|10.30179936|2|-0.018182514|-0.221674172|0.0312035079999999|0.05728593|0|0.8316888240000001|0.075283207|0.8917390820000001|0.808096413|1|0.605346707|-0.156296046|0.400587529|0.017750905|-101.5916383|256.5226419|7.499640603|47.36081569|0.824204189|-69.68682788|118.7493383|0.425569146|393.4722933000001|3198.69909|-24.9461968|0.175795811|7822.892656|114.2663866|-1122.578856|46.56499428|0.020240097|590.1686672000001|13.1559604|0.0|1.0|0.0|1.0|3.0|2.28|0.21|14.0|-2.87|3.43|2.48|0.59|1.0|2.0|124.18|1.0|3.0|5.0|-7.22|7.0|-7.02|1.0|0.0|2.37|6.049999999999999e-08|0.0|7.38|669.8|440.68|0.4971|514.77|0.58454|0.5794199999999999|-2521.8114530000003|-0.11857|6.7231|-0.20479|0.03363483|-2521.87499|8.9454|47.0|7.3279
14ad_a23|7.423568444|0|0|1.197962774|3.3437482860000003|-0.1101542319999999|-0.00790478|-0.028065075|0.118047355|0.735584095|0.008996289|10.31321689|2|0.009675528|0.2086248289999999|-0.143336826|-0.253318853|2|0.7763406840000001|0.165157698|0.8356326820000001|0.7317531540000001|1|0.887131635|-0.085840335|0.224009311|0.033831691|-61.35364811|80.67170209999999|17.28310144|114.237062|0.575880959|-30.226481300000003|66.47100256|0.46995189|634.0697778|2339.533586|-15.14887177|0.424119041|7308.229822|303.1354708|-833.1879476|36.80430179|0.033365494|770.8206617000001|23.84770234|0.0|1.0|1.0|1.0|1.0|3.49|0.12|26.0|-7.6|3.48|4.03|2.42|2.0|1.0|133.27|0.0|1.0|7.0|-5.8|6.0|-6.68|0.0|0.0|3.39|1.6e-06|0.0|2.99|747.83|366.09|0.4106|618.01|0.6956600000000001|0.6956600000000001|-1858.668058|-0.13734|5.2331|-0.20659|0.01481488|-1858.733603|6.7584|4.0|8.3595
14b_a50|7.934155233999999|2|2|1.267593742|4.240438135|-0.092558007|-0.003935732|0.0228205129999999|-0.068176984|2.115127752|0.010215823|10.94501788|2|0.011249462|-0.106938404|-0.1786649189999999|-0.280243276|1|0.74726683|0.030057537|0.831689551|0.71456262|1|0.904076348|-0.076674952|0.7031402240000001|0.022423099|-50.27694576|62.89861413|9.64109526|192.8987555|0.637281054|-21.65397937|47.72661339|0.445384689|592.81677|2984.248708|-10.98912227|0.362718946|6737.145102|237.8403928|-659.347336|26.29763086|0.021820402|825.4425942|14.30797341|1.0|1.0|1.0|1.0|0.0|3.64|0.35|20.0|-6.86|3.72|4.81|2.32|2.0|0.0|128.39|0.0|1.0|7.0|-4.6|5.0|-6.5|0.0|1.0|3.6|2.51e-05|0.0|3.05|718.64|304.07|0.1637|533.25|0.55594|0.64303|-1430.72987|-0.16874|5.3711|-0.1936|0.03081037|-1430.7933859999998|6.7927|6.58|5.1818
14g_a23|7.423568444|0|0|1.197957711|3.0793867980000003|0.180361525|-0.014609495|-0.301504331|0.058422864|0.653317181|-0.002390707|10.3132174|2|-0.0004039459999999|0.179219801|-0.0962526|-0.2952674819999999|2|0.598213287|0.010202051|0.854683662|0.575188253|1|0.907334473|-0.096288005|0.297855753|0.018341721|-68.52397802|65.94601775|9.289253982|1.5679977319999998|0.780315815|-36.87984398|64.87554405|0.461846955|645.7104105000001|2531.8503170000004|-21.03611074|0.219684185|8005.353973|156.3396622|-1072.841648|37.88128151|0.020564836|676.4530574|14.63509796|0.0|1.0|0.0|1.0|1.0|3.79|0.09|26.0|-7.95|3.97|6.18|3.04|2.0|1.0|126.97|0.0|1.0|7.0|-6.89|8.0|-5.94|1.0|0.0|4.35|1.29e-07|0.0|5.17|730.13|334.71|0.3478|583.38|0.56658|0.56658|-2041.934312|-0.1519|7.2913|-0.23201|0.0221162|-2042.000034|10245.0|0.01|8.0
6_a47|0.0|0|0|1.304328257|0.0|0.011739916|-0.008723045|-0.1738997619999999|-0.14404966|1.291219116|-0.010708889|10.93671042|0|-0.0094242819999999|-0.302730533|-0.020576777|-0.04324355|2|0.701994505|-0.149904224|0.84654143|0.672308592|1|0.8419184120000001|-0.096689626|0.446564415|0.009820713|-52.41283988|85.6917678|2.885749555|0.0|0.7943908059999999|-23.54237714|48.75381069|0.4059072379999999|456.3812788|1577.98246|-10.82346202|0.205609194|5766.962611999999|111.4552019|-454.5854048000001|25.13472712|0.0154005|469.7495559|8.348196185|1.0|0.0|1.0|1.0|2.0|2.91|0.05|22.0|-9.06|5.24|6.27|3.48|2.0|0.0|106.47|0.0|1.0|3.0|-6.02|4.0|-5.02|1.0|0.0|4.59|9.53e-07|0.0|4.69|576.56|333.32|0.2536|422.9|0.30468|0.69305|-1608.50108|-0.1544|3.2606|-0.20794|0.03288085|-1608.554019|4.2153|13.0|7.9
47j_a18|7.03438793|1|1|1.251176464|0.0|0.070097424|-0.007807275|-0.068902246|-0.048528478|0.0|0.00031105|10.94702285|0|0.002317206|-0.073551529|-0.218974385|-0.331885553|0|0.783538352|-0.002262399|0.77844379|0.757001264|0|0.80651845|-0.094744194|0.476575952|0.015967126|-73.69868165|150.5035248|9.661420661|99.50526447|0.764425062|-44.19607713|69.23713027|0.481373558|627.366638|2064.803327|-20.47428768|0.235574938|7316.123159000001|183.246715|-1433.2001369999998|34.43235841|0.016220875|1081.726154|12.6177344|1.0|0.0|1.0|1.0|3.0|0.0|0.28|18.0|-8.79|2.43|2.82|2.63|3.0|2.0|149.96|1.0|1.0|11.0|-5.83|4.0|-6.46|0.0|0.0|2.39|1.49e-06|0.0|8.09|839.37|399.25|0.5439|776.31|0.6983600000000001|0.6983600000000001|-1624.9784550000002|-0.1285|4.1619|-0.17273|0.03246539|1625.053346|5.2118|35.0|7.4559
8_a4|7.535296702|1|1|1.304250488|2.126514848|-0.208165266|-0.001277205|0.03148225|-0.072752231|1.987684188|0.010647563|10.9295757|1|0.009595591|-0.1193184819999999|-0.048133994|-0.078942941|2|0.619844116|-0.07377839|0.879500982|0.576540652|1|0.925132446|-0.065595042|0.546157592|0.0103751219999999|-33.90618946|38.69916707|2.772101712|37.17889653|0.7261541020000001|-14.42275611|33.26523662|0.428884426|478.2025467|1737.932042|-6.572312789|0.273845898|5162.482272|141.55141369999998|-262.8925116|17.50981094|0.0148422489999999|434.9654405|7.671983829|1.0|1.0|1.0|1.0|0.0|3.19|0.15|21.0|-7.78|4.63|4.76|2.93|1.0|0.0|100.13|0.0|1.0|2.0|-4.35|3.0|-5.76|0.0|1.0|3.85|4.49e-05|0.0|3.29|561.6|311.03|0.1687|391.01|0.30471|0.57675|-1450.071352|-0.16821|4.5781|-0.22685|0.0252645|-1450.121028|5.7488|54.0|7.2676
5a_a49|7.853604813|2|2|1.343848751|2.111324504|0.079751437|-0.009147269|0.007039248|-0.072902329|1.878067786|0.007647515|10.92976459|1|0.008623164|-0.1205081119999999|-0.158356406|-0.26176436|2|0.66494289|0.001251171|0.855876084|0.632463498|1|0.800090055|-0.0787216|0.6254267029999999|0.028578361|-46.04810561|116.9370825|9.77851757|54.35929907|0.6069287529999999|-24.67330519|58.89715956|0.490453006|468.0117167|1887.422375|-9.345067946|0.393071247|6294.404170000001|229.9265537|-457.9083293000001|26.32248561|0.0270848489999999|592.5885712|15.84324998|0.0|1.0|1.0|1.0|0.0|2.93|0.22|21.0|-6.92|3.3|3.68|2.07|1.0|0.0|116.62|0.0|1.0|3.0|-3.84|5.0|-6.84|0.0|1.0|2.93|0.000146|0.0|4.14|625.06|316.13|795.0|443.78|0.31953|0.66225|-1311.743648|-0.16176|5.6104|-0.21238|0.03478454|-1311.799168|7.0102|43.0|7.3665
22_a20|6.842683282|0|0|1.4170330269999998|1.915285809|-0.238401323|-0.00147607|0.023539095|0.09301076|2.041494094|0.009265667|10.93106272|1|0.008780074|0.155407313|-0.036258691|-0.060582944|2|0.616352201|-0.044184455|0.809440795|0.607038752|1|0.946515026|-0.067797027|0.425968568|0.0122876139999999|-44.14650378|34.8271111|5.21001405|54.71081293|0.77063827|-25.39523478|47.00134116|0.477376285|616.3298149|2396.806062|-11.49852068|0.22936173|5924.626340999999|149.350479|-574.9260339|22.91425458|0.01345209|664.4562602999999|8.759421782|1.0|1.0|1.0|1.0|0.0|3.41|0.08|27.0|-9.69|5.33|5.39|2.61|2.0|0.0|121.62|0.0|1.0|4.0|-5.6|4.0|-5.58|0.0|0.0|4.24|2.48e-06|0.0|4.07|694.15|312.05|0.2636|563.43|0.38233|0.66063|-1275.598059|-0.16176|4.8308|-0.21856|0.03226475|-1275.657902|6141.0|231.0|6.6364
13h_a6|6.842683282|0|0|1.424099498|0.0|-0.094781725|-0.006619944|0.004767264|0.060987639|1.656132209|-0.002407131|10.95053423|1|-0.000644109|0.105918119|-0.12414699|-0.215607882|2|0.836982172|-0.0256002129999999|0.8391892870000001|0.789769968|1|0.867910741|-0.091977068|0.300800177|0.017441348|-64.32173453|92.37313621|8.529752344|0.0|0.736918588|-36.26429338|64.05338768|0.461667017|606.9504647000001|2829.19698|-15.82689691|0.263081412|6302.785260000001|183.9790404|-854.6524332|30.71129129|0.017825256|744.1359788|12.4656221|1.0|1.0|1.0|1.0|2.0|3.03|0.12|27.0|-10.57|5.41|4.79|1.13|2.0|0.0|128.63|0.0|0.0|6.0|-5.56|5.0|-6.31|0.0|0.0|3.61|2.77e-06|0.0|3.83|738.61|365.52|1.0978|591.53|0.50716|0.69001|-1386.302668|-0.14097|7.2872|-0.2153199999999999|0.04469058|-1386.3651|10.0322|47.0|7.3279
14u_a23|7.423568444|0|0|1.197962732|3.357982471|-0.066969083|-0.007017844|-0.025360103|0.050530143|0.743634137|0.010561248|10.31321759|2|0.010508236|0.091604179|-0.110069159|-0.199540201|2|0.756252127|-0.001778422|0.845160857|0.71381683|1|0.909754912|-0.086465795|0.445665682|0.0254134689999999|-57.75236052|60.27663131|11.3374334|50.47632596|0.702868983|-24.65250654|53.88349042|0.47648509|607.6448353|2430.634114|-15.12707504|0.297131017|6913.009783|198.4601847|-771.4808267999999|32.2221994|0.023582305|683.7405759|15.75112771|0.0|1.0|1.0|1.0|1.0|3.68|0.09|26.0|-7.51|3.42|4.03|2.72|2.0|1.0|126.78|0.0|1.0|6.0|-5.63|5.0|-6.47|0.0|0.0|3.48|2.32e-06|0.0|3.23|712.54|389.66|0.2253|549.0|0.4523|0.6703100000000001|-1744.1781010000002|-0.1543|5.9743|-0.21613|0.0237199999999999|-1744.2405670000005|8.1549|6.0|8.2449
41_a47|6.842683282|0|0|1.420292383|1.840145925|-0.225923786|-0.004083905|-0.072088843|-0.080388467|1.601942802|0.003530307|10.98214139|1|0.0047106|-0.178132441|-0.1430639269999999|-0.317014709|3|0.62974551|0.08640454|0.900915114|0.609110565|1|0.823168463|-0.0899793719999999|0.245948366|0.018348892|-50.81597048|99.86584673|5.852270304|0.0|0.653147815|-19.48810377|44.86996758|0.447046066|464.8854878|1073.170368|-9.34366093|0.346852185|5042.636398|195.8852341|-401.77742|25.33076615|0.023067788|439.9906467|13.02756406|1.0|1.0|1.0|1.0|1.0|3.18|0.16|21.0|-7.47|3.34|4.52|1.75|0.0|0.0|99.09|0.0|1.0|4.0|-3.57|5.0|-6.66|0.0|1.0|3.06|0.000267|0.0|2.41|603.1|333.8|0.2849|471.9|0.6779|0.68638|-1162.288187|-0.15208|4.9162|-0.2026099999999999|0.02982752|-1162.342476|6.8546|0.01|8.0
