molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|BCUTi-1|AATSC8d|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|RASA|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|pIC50
47l_a18|0.0|0|0|0|7.03438793|1|1|1.251176792|0.0|0.0340353029999999|-0.006400878|4.844187086|0|0.035308642|-0.0057783619999999|0.0|-0.00046896|10.94702063|-0.056270425|0.000787517|-0.103458566|-0.156998637|-0.4925232479999999|0|0.7452092359999999|0.7435044540000001|0.00676294|0.803473313|-0.083884237|0.2820044969999999|0.009199889|-57.15119372|-59.6654726|6.543729374|11.54768766|0.196526687|51.44279524|0.796109347|-40.65070014|68.83398609|-22.37455223|2852.093627|571.4972966|-1431.971342|-15.91464944|0.203890653|0.959883341|6572.90106|145.02405359999997|-1018.537564|28.10487315|0.012890098|-421.235376|1798.711882|931.8364349|9.168513486|1.0|0.0|0.25|18.0|-9.37|3.69|3.19|3.0|1.0|139.63|1.0|-5.26|34.0|3.0|-6.39|454.56|0.0|5.44e-06|0.00247|0.0|0.0|1.93e-07|-0.0520399999999999|7.71|3.2026|-1455.5758039999998|764.74|1334.6|387.13|0.5019|667.5|0.69291|0.5019|-0.18344|-1455.233431|3.3864|7.4949
3b_a32|0.0|1|1|1|7.758333467000001|0|0|0.609420808|0.0|0.046791596|-0.007388108|5.733341277|0|0.042528736|-0.0411430079999999|2.21541916|-0.001282231|10.31100281|0.10614163|0.00020567|-0.0791178979999999|-0.151445075|-0.536470812|0|0.833920105|0.800396027|0.094335058|0.8407393809999999|-0.100355499|0.2719741|0.014636992|-35.8437493|-49.22963237|7.180211702|74.63320519|0.159260619|0.0|0.764128338|-17.58323784|56.82775081|-16.40987746|2092.213643|412.4267349|-541.5259561|-8.049905042|0.2358716619999999|0.854431185|4448.251276|115.707414|-265.6468664|21.47528975|0.0154889019999999|-259.1375886|708.6845618|323.0421997|7.59811844|1.0|2.57|0.13|19.0|-6.5|6.25|4.43|1.0|0.0|88.24|1.0|-5.73|21.0|3.0|-5.57|312.41|1.0|1.86e-06|0.0005809999999999|0.0|0.0|9.97e-05|-0.05396|2.45|3.5545|-1594.121087|524.46|857.0|348.81|0.2905|396.83|0.70257|0.2905|-0.20137|-1594.049677|5.7777|8.2366
3a_a49|0.0|0|0|0|7.535296702|1|1|1.343850114|2.09865947|-0.05210989|-0.006374689|5.4161004020000005|2|0.0355787039999999|-0.044367345|1.819785|-0.000349523|10.92976559|0.00497674|0.000521532|0.002357097|0.003978478|-0.421478185|2|0.775818577|0.8145214209999999|0.012813604|0.72890527|-0.088484274|0.526915193|0.016205613|-55.30832478|-51.82200998|9.491036042|107.4001347|0.27109473|59.40691577|0.689774813|-32.39206742|64.2037853|-17.97906469|2599.121578|426.893216|-880.9741697000001|-10.52968207|0.310225187|0.903506738|5792.106924000001|181.6875706|-515.9544212000001|26.06512204|0.021141449|-222.2883651|1277.19098|578.2841135|12.38177532|1.0|2.11|0.18|21.0|-7.19|2.77|2.81|1.0|0.0|112.14|1.0|-3.06|29.0|5.0|-7.67|384.43|1.0|0.000878|0.3379999999999999|0.0|0.0|2.51e-05|-0.05732|3.16|3874.0|-1254.012043|635.89|1082.21|320.04|0.3467|449.68|0.53794|0.0793|-0.2171|-1253.8126619999998|4.2593|7.1938
6_a1|0.0|0|0|0|7.535296702|1|1|1.3488280769999998|2.325221088|-0.092471477|-0.005477033|5.4161004020000005|1|0.039635417|-0.114683042|0.0|0.005054086|10.95180041|-0.0538497079999999|0.006851583|-0.230322048|-0.3632559589999999|-0.353456514|1|0.781885145|0.798346291|0.13761072|0.8782596159999999|-0.077422386|0.212044989|0.021009352|-27.63847818|-37.41011914|10.15161645|64.63457366|0.121740384|95.13138767|0.576759436|-13.35477777|49.61122373|-11.51080589|1956.144556|424.3707604|-448.9214297|-5.56196523|0.423240564|0.7295841470000001|4061.042516|204.5077752|-216.916644|19.95772445|0.025250885|-74.17956941|778.3512535|359.9965854|12.20110458|1.0|2.54|0.22|17.0|-6.02|3.61|3.57|0.0|0.0|86.31|1.0|-3.12|22.0|3.0|-6.21|291.35|1.0|0.0007599999999999|221.0|0.0|0.0|0.000277|-0.02214|2.81|4.0635|-935.5024827|527.41|875.29|305.12|0.3399|405.23|0.69818|0.3399|-0.1899799999999999|-935.378591|8.0033|5.2924
4_a4|0.0|0|0|0|7.535296702|1|1|1.343865392|2.156628874|-0.183963421|-0.001234337|5.4161004020000005|2|0.036775068|-0.0214610589999999|2.183056868|0.011760626|10.92992837|-0.037623601|0.0112367389999999|-0.048056862|-0.078747188|-0.157959343|2|0.646069495|0.77276149|-0.168712277|0.933276024|-0.06873731|0.456474074|0.008570112|-25.64211031|-35.41518716|4.4155367960000005|13.70182982|0.0667239759999999|42.42341622|0.793717973|-13.21145879|40.86951119|-13.17774406|2221.6122010000004|480.8472306|-566.6429946000001|-6.78950447|0.2062820269999999|0.66251148|4878.070704|106.2816773|-291.9486922|16.60255217|0.010586293|-302.661743|713.9097433|462.1867149|5.454324025|1.0|3.09|0.19|21.0|-7.57|4.52|4.41|1.0|0.0|100.08|1.0|-4.12|25.0|3.0|-5.79|326.39|1.0|7.59e-05|0.0248|0.0|0.0|8.85e-06|-0.04865|3.24|4.0261|-1029.960398|566.84|960.45|307.95|0.1106|394.06|0.55032|67.0|-0.21831|-1029.813844|3.1195|7.1079
7_a47|0.0|0|0|0|0.0|0|0|1.304326965|0.0|0.00763426|-0.008206422|0.0|2|0.04030303|-0.128433676|1.303301032|-0.0091074509999999|10.93671034|-0.0781924059999999|-0.00794321|-0.021071408|-0.04311702|-0.46105149|2|0.6995252890000001|0.817389583|-0.04402021|0.8473227320000001|-0.095957591|0.427432212|0.008915606|-45.82735481|-54.113260200000006|5.027768049|103.5602725|0.152677268|0.0|0.816979353|-25.84337052|61.47335819|-20.44278719|2491.885862|477.8297898|-919.9254234|-11.52827882|0.1830206469999999|0.681423344|5958.904826|103.2106353|-518.7725468|25.02240371|0.0130514639999999|-357.5076454|1126.008167|526.6144628999999|7.36009799|1.0|3.14|0.09|22.0|-9.45|5.63|6.52|2.0|0.0|111.28|1.0|-6.47|28.0|4.0|-4.8|393.84|1.0|3.41e-07|0.000134|0.0|0.0|1.3900000000000001e-07|-0.05297|5.08|3.7203|-1647.996662|604.84|1043.33|333.26|0.2144|455.81|0.69314|0.2144|-0.2073699999999999|-1647.841533|4.4255|7.6
16_a15|-3.726252327|0|0|0|0.0|0|0|0.300207157|0.0|0.072882981|-0.008593957|0.0|2|0.035555556|-0.003882928|0.0|-0.009769916|10.31928197|-0.011969556|-0.00379317|-0.046871961|-0.0764246109999999|-0.528097878|2|0.787100127|0.729432583|0.080837546|0.723597405|-0.101500719|0.7427725270000001|0.0070920509999999|-60.63825695|-69.38556779999999|4.848103252|53.93878231|0.276402595|17.68542055|0.868460507|-41.45211893|76.07332645|-26.98327637|3173.773379|494.6488764|-1457.096924|-18.44568161|0.131539493|0.7238723509999999|6931.531554000001|89.91997762|-996.0668068|31.07023998|0.009783192|-503.7568532|1677.792959|728.353441|6.687758643|1.0|2.93|0.08|24.0|-9.21|3.37|6.02|2.0|0.0|124.45|1.0|-6.0|32.0|6.0|-6.27|446.52|1.0|9.89e-07|0.000442|0.0|0.0|2.72e-07|-0.04082|8.26|4.1295|-1770.509465|716.79|1229.58|300.24|0.3809|600.98|0.6541100000000001|0.1409|-0.20953|-1770.281427|11.7447|7.6778
12a_a36|0.0|1|0|0|7.412764017000001|2|2|1.297044783|0.0|-0.0632801509999999|-0.007471648|5.351858133|2|0.040166667|0.078063311|0.0|0.002039107|10.96083376|-0.065913514|0.003199301|-0.1063550619999999|-0.183140926|-0.432975237|1|0.907322874|0.7934042040000001|-0.012112722|0.820684627|-0.104828755|0.436020272|0.019595485|-46.76212019|-64.36949846|12.03249549|109.9069212|0.179315373|5.277117996|0.755315434|-28.71401279|76.09903547|-23.17301945|2647.835699|503.9367075|-1158.650972|-14.22926022|0.244684566|0.888377722|5710.355735|150.24716030000002|-711.4630111|30.67992313|0.019102103|-313.5499672|1533.996157|598.1535763999999|11.72953701|0.0|0.0|0.14|17.0|-6.59|2.72|1.88|1.0|0.0|123.75|1.0|-3.79|29.0|4.0|-6.72|381.43|0.0|0.000164|0.0625|0.0|0.0|9.78e-05|-0.04946|3.16|3.6682|-1232.951968|653.94|1096.31|338.0|0.4435|481.98|0.67869|0.0012|-0.20139|-1232.764108|8.5603|7.8861
17e_a50|0.0|0|1|1|7.934155233999999|2|2|1.320916122|4.3906140030000005|-0.153175103|-0.0020746479999999|5.82008293|2|0.031870748|-0.011278897|2.2384546640000003|0.012036705|10.94500663|-0.114420412|0.012372059|-0.1949741189999999|-0.310566368|-0.229030473|1|0.7596299459999999|0.7409645029999999|-0.1710526319999999|0.930108205|-0.073011385|0.4239465089999999|0.012865274|-32.24487658|-50.7956915|8.950665784|10.68364489|0.069891795|86.98647608|0.803671114|-22.43349867|57.93079973|-18.5444588|2883.936138|647.0975667|-1168.300905|-12.90180444|0.196328886|0.960006062|6301.28046|136.5904997|-812.8136797000001|23.07468625|0.010255676|-422.5418889|1453.705234|904.3172644|7.135108233|1.0|4.23|0.37|20.0|-7.33|4.23|4.68|2.0|0.0|138.0|1.0|-4.87|33.0|4.0|-6.08|438.57|0.0|1.34e-05|0.00589|0.0|0.0|2.03e-05|-0.03156|3.8|4.0298|-1375.295877|757.34|1312.91|307.67|0.1809|602.89|0.6322800000000001|0.1785|-0.19805|-1374.992422|8.8326|6.8097
12t_a36|0.0|1|0|0|7.412764017000001|2|2|1.297042607|0.0|-0.058770337|-0.00673635|5.351858133|2|0.041767677|0.035510516|0.0|0.003676818|10.95395385|-0.0288761339999999|0.0045625|-0.101854847|-0.169994208|-0.436022708|1|0.902377067|0.829598864|-0.009662203|0.8337556420000001|-0.100615514|0.318666358|0.017627553|-48.97252784|-67.01551397|11.7409283|86.12920631|0.166244358|0.417511887|0.78316808|-32.61842026|77.32343502|-23.93411213|2771.211293|555.3275093999999|-1340.3102789999998|-15.94144641|0.21683192|0.930112292|5936.009091|144.422087|-892.7209991000001|30.56063281|0.01547607|-377.2113003|1711.395437|729.1873176|10.30792105|0.0|0.0|0.21|17.0|-7.36|3.62|2.45|1.0|0.0|133.52|1.0|-4.61|31.0|4.0|-6.33|409.49|0.0|2.48e-05|0.0102|0.0|0.0|1.7899999999999998e-05|-0.05302|3.87|3.6694|-1311.585049|713.6|1208.04|337.89|0.4297|562.72|0.69297|0.0155|-0.2039|-1311.349439|7.9104|8.0969
14f_a23|0.0|0|1|1|7.423568444|0|0|1.197963246|3.366063739|-0.002304087|-0.006791105|5.351858133|2|0.04255787|0.056215377|0.745818086|0.010561248|10.3132176|-0.041351617|0.010508236|-0.110069159|-0.199540201|-0.399688849|2|0.756252127|0.796412133|0.070514687|0.894162392|-0.084419703|0.2096108239999999|0.027134452|-40.51498423|-57.07376861|18.34483401|96.47955427|0.105837608|96.60179161|0.665778294|-27.39103254|74.08536976|-21.26277654|3014.916135|604.5178506|-1084.401604|-14.37516058|0.334221706|0.918402793|6768.918745|225.9578225|-733.1331894|31.93672236|0.025162423|-224.1560124|1628.77284|683.7405759|17.01160115|1.0|3.61|0.09|26.0|-7.51|3.42|4.03|2.0|1.0|126.78|1.0|-5.63|32.0|5.0|-6.47|441.51|0.0|2.32e-06|0.0010199999999999|0.0|0.0|1.3699999999999998e-05|-0.07163|3.23|3.5753|-1744.452086|711.98|1210.19|346.78|0.2462|572.35|0.60917|0.1699|-0.21743|-1744.2443850000002|9.1089|8.6459
12ar_a36|0.0|1|0|0|7.412764017000001|2|2|1.297042582|0.0|-0.064363806|-0.007046017|5.351858133|2|0.040839506|0.083451772|0.0|0.000939229|10.95407427|-0.036002609|0.002112069|-0.096853381|-0.169341326|-0.4194638229999999|1|0.86559137|0.8371588959999999|-0.017348015|0.8365428659999999|-0.098732471|0.317338373|0.022389124|-54.80317647|-66.9989409|15.19305207|86.85924228|0.163457134|0.0|0.705591187|-37.18892821|82.17472548|-23.57370143|2902.67985|567.6702443|-1272.979877|-15.99689556|0.294408813|0.902250063|6155.432771|199.7830951|-863.83236|33.4098581|0.0223636779999999|-279.0245523|1804.132337|708.5476357999999|15.17578458|0.0|0.0|0.17|17.0|-7.05|3.14|1.95|1.0|0.0|133.27|1.0|-3.92|32.0|5.0|-7.21|420.47|0.0|0.0001199999999999|0.0503|0.0|0.0|3.76e-05|-0.0566|3.23|3.8489|-1364.511244|717.19|1211.1|322.13|0.5586|580.53|0.41433|0.2372|-0.21291|-1364.2977050000002|8.7322|7.6021
35_a18|0.0|0|0|0|7.03438793|2|2|1.251175948|0.0|0.068150325|-0.00622005|4.844187086|1|0.03531746|-0.069149293|0.0|-7.44e-05|10.94702087|-0.0098863069999999|0.00113101|-0.078001173|-0.117857059|-0.5009599889999999|0|0.737701788|0.737094825|-0.032017257|0.800765945|-0.084219749|0.3888901179999999|0.008853796|-60.302584200000005|-62.06945887|6.525195505|118.7214377|0.199234055|74.92670772|0.874573807|-44.44264921|67.9315105|-24.64522632|3038.429834|590.1597827|-1675.875389|-18.16338657|0.125426193|0.87101708|6995.248058|92.43836482|-1235.110287|28.17969862|0.007954001|-552.1173777|1916.219506|1056.535856|5.862051629|1.0|0.0|0.3|18.0|-9.55|4.13|3.35|3.0|1.0|151.05|1.0|-6.06|36.0|3.0|-6.0|480.6|1.0|8.629999999999999e-07|0.000415|0.0|0.0|1.35e-07|-0.04879|8.09|3.2146|-1533.002975|796.47|1400.62|385.69|0.4981|657.07|0.69279|0.4981|-0.18079|-1532.627182|2.7788|7.6198
9_a4|0.0|0|0|0|7.535296702|1|1|1.300485838|2.130445484|-0.211556011|-0.00136737|5.4161004020000005|2|0.040449735|-0.019160308|2.137757657|0.010709527|10.92992723|-0.0454860859999999|0.009731833|-0.0475186259999999|-0.076824065|-0.172904817|2|0.625717993|0.801082857|-0.151437311|0.937102792|-0.069566741|0.472497372|0.009037784|-28.63837014|-37.85762102|4.918284148|13.6577411|0.062897208|45.21212204|0.792890434|-15.58475436|43.71760622|-14.08655666|2359.945586|509.9632679|-605.7219363|-7.665782805|0.207109566|0.777625327|5387.230364999999|112.7072422|-329.6286606|17.76608225|0.010768243|-318.7769026|763.9415367|489.7528555|5.859985199|1.0|3.37|0.19|21.0|-8.16|5.14|5.07|2.0|0.0|105.09|1.0|-4.76|26.0|3.0|-5.56|360.84|1.0|1.73e-05|0.0062299999999999|0.0|0.0|2.49e-06|-0.05256|3.87|4.0137|-1489.554198|586.24|999.93|308.91|0.1217|430.12|0.5182100000000001|0.0584|-0.22204|-1489.41872|5.4739|7.3188
4S4l_a46|0.0|0|0|0|7.825245291|1|1|1.134637095|2.155247543|-0.058870177|-0.004736212|5.587248657999999|1|0.049498645|-0.067419714|0.0|0.0066560469999999|10.94631401|-0.161358058|0.006162668|0.0071939419999999|0.010799648|-0.3888343979999999|1|0.7940662409999999|0.726535412|-0.001318857|0.894782107|-0.084663086|0.213675946|0.007140583|-49.45536962|-46.10883478|3.888872426|178.19783940000002|0.105217893|0.0|0.877939134|-26.93416438|49.6055056|-16.27370639|2166.052483|487.3122681|-829.959026|-8.862913904|0.1220608659999999|0.884798257|4920.211524|66.47624804|-452.0086091|18.5362581|0.006420439|-411.6630752|945.3491632|579.2365607|3.496670823|1.0|3.19|0.36|17.0|-7.0|4.64|5.02|1.0|0.0|105.77|1.0|-5.28|26.0|3.0|-5.23|347.45|1.0|5.25e-06|0.00182|0.0|0.0|3.47e-05|-0.02015|4.99|4.1414|-1092.753999|583.76|1040.96|299.38|0.2586|500.66|0.57885|0.0614|-0.19647|-1092.543641|2.8473|6.5834
4g_a49|0.0|0|0|0|8.228176896|2|2|1.343847279|4.107873566|-0.087219006|-0.003686314|6.107022888|4|0.036761229|-0.085731041|3.4246879480000003|0.007953069|10.92777048|0.08591712|0.007845545|-0.038698906|-0.066023903|-0.311927917|4|0.651833607|0.7559263270000001|-0.027032199|0.8601878270000001|-0.0666753309999999|0.736530693|0.018944337|-61.24875669|-66.44036383|18.87757641|151.0705543|0.139812173|74.95505057|0.6273572239999999|-61.03291321|90.11923831|-24.91513644|4706.348867000001|857.1564845|-1993.210915|-24.82733433|0.372642776|0.958286615|11516.07629|371.3295653|-1986.186746|39.71443299|0.023762615|-253.8168226|3177.154639|1714.878736|23.67887448|0.0|4.36|0.1|42.0|-13.67|6.09|7.56|2.0|0.0|198.32|0.0|-7.47|51.0|7.0|-6.6|663.73|0.0|3.3700000000000004e-08|2.24e-05|0.0|1.0|1.4199999999999998e-11|-0.06458|6.35|3.6269|-2147.721319|985.89|1766.47|341.84|0.1389|662.84|0.33449|0.0265|-0.21545|-2147.295787|4.5147|6.9747
11_a33|0.0|1|1|1|7.686621335|0|0|0.609352951|0.0|-0.151505631|-0.008708023|5.6869753560000005|0|0.034984568|0.055664124|1.979284901|-0.003303432|10.31100126|-0.008908194|-0.00103193|-0.122478641|-0.232296883|-0.393892466|0|0.8389087140000001|0.85401347|0.003391835|0.857287241|-0.104881435|0.229250542|0.033701864|-34.4118011|-50.94714637|16.37099833|45.43139569|0.142712759|0.0|0.552878386|-16.71585694|68.11455221|-14.98445481|2220.315582|416.4353629|-509.4714637|-7.278840251|0.447121614|0.8772525659999999|4880.001461|217.193541|-247.4805685|27.10262364|0.035341374|-51.37234937|921.4892038|335.4799765|17.16740584|1.0|2.31|0.13|19.0|-6.23|5.77|4.13|0.0|0.0|89.77|1.0|-5.48|22.0|4.0|-5.97|328.41|1.0|3.32e-06|0.00109|0.0|0.0|0.000194|-0.05806|1.93|3.5049|-1669.324638|506.55|858.89|353.74|0.5408|378.1|0.70381|0.5408|-0.19938|-1669.251123|4.5998|8.3188
1e_a5|0.0|1|0|0|6.605297921|0|0|1.427503886|0.0|-0.260066152|-0.001975193|4.59511985|2|0.027873016|-0.080321049|0.0|0.008031558|10.94440038|-0.040441176|0.007357977|0.034752304|0.0578378779999999|-0.201027861|2|0.71274658|0.771487328|0.045376705|0.8805795|-0.069725333|0.373935381|0.008587563|-35.30075748|-36.22202792|4.461204261000001|159.537038|0.1194205|0.0|0.7473936259999999|-18.33860051|44.38364879|-14.48881117|2107.092939|457.4574833|-579.5524467|-7.526878708|0.2526063739999999|0.932665879|4342.827698|131.2279879|-301.0751483|19.38578369|0.0157106539999999|-257.0399733|775.4313476|409.0289917|8.161620868|1.0|2.17|0.05|23.0|-8.41|4.99|4.51|0.0|0.0|95.45|1.0|-4.25|24.0|3.0|-5.77|312.37|1.0|5.5700000000000005e-05|0.0174|0.0|0.0|1.21e-06|-0.04186|3.17|4.4292|-990.6320386|560.58|935.47|279.92|0.5156|427.87|0.56258|0.1355|-0.22291|-990.522307|3.0386|6719.0
SB431542_a8|0.0|1|0|0|7.535296702|1|1|1.401734117|1.4114120369999998|-0.007805495|-0.014434378|5.4161004020000005|1|0.041909722|0.096884952|0.0|-0.0075336219999999|10.94951956|-0.0453332859999999|-0.005306541|0.055198015|0.089375589|-0.494976661|1|0.76592324|0.762577159|0.229470029|0.5653298489999999|-0.124595991|0.274152231|0.034730361|-76.82006387|-74.57768059|20.78806656|170.1252996|0.434670151|89.26670319|0.7608280590000001|-45.98111161|89.64885355|-29.18257067|2801.428659|338.38158389999995|-1342.398251|-17.46740332|0.239171941|0.908729075|6203.505123|143.157805|-803.5005528|38.35632812|0.025179219|-312.2404091|1764.391093|529.053307|15.07117296|0.0|2.75|0.05|23.0|-6.76|3.13|2.72|1.0|0.0|109.21|1.0|-4.4|30.0|5.0|-7.04|400.39|0.0|3.99e-05|16.0|0.0|0.0|6.96e-05|||||||||||||||4.1019
7h_a8|0.0|1|0|0|7.05012252|0|0|1.391840221|1.2793830309999998|-0.118981425|-0.00534208|4.844187086|0|0.04737037|-0.016074683|0.0|0.00112124|10.94341365|0.0260356679999999|0.00084936|0.052081992|0.141285105|-0.382578949|0|0.515235986|0.7051689170000001|0.095758228|0.771011027|-0.0934764819999999|0.314190914|0.011647275|-53.71230941|-53.88211443|6.71377223|70.28953528|0.228988973|47.81104825|0.892830345|-30.96107949|58.94376531|-23.65556243|2534.324886|444.4294792|-969.8780597|-13.63564064|0.107169655|0.768693264|5657.402114|61.77519141|-559.0612661|26.49502512|0.00878112|-452.8739011|1086.29603|446.5544107|5.061650885|0.0|3.2|0.0|23.0|-8.46|5.52|5.49|2.0|0.0|101.89|1.0|-5.68|28.0|4.0|-5.27|373.35|1.0|2.09e-06|0.00078|0.0|1.0|1.31e-06|-0.06799|6.81|3.9282|-1285.182226|593.53|999.62|315.62|0.3885|500.94|0.6963199999999999|0.3885|-0.22875|-1285.0707960000002|9.1188|4.9788
13a_a6|0.0|1|0|0|7.412764017000001|1|1|1.430639975|0.0|-0.042110772|-0.01115741|5.351858133|1|0.041767677|0.031837397|0.0|-0.00460563|10.95129557|-0.0525259259999999|-0.00194781|-0.10896749|-0.180339002|-0.488098052|1|0.850080948|0.7722228729999999|0.090839165|0.77450544|-0.113446379|0.22670695|0.031866842|-61.52313164|-74.18628740000001|20.83876732|154.9639272|0.22549456|554.4922449|0.759912392|-40.23198232|87.37044493|-26.70706346|2820.31296|506.474367|-1335.353173|-17.46461983|0.240087608|0.8764206290000001|6019.922535|157.0011174|-873.2309916000002|35.14492428|0.02016134|-339.9303794|1757.246214|627.4287311|13.18415753|1.0|3.2|0.12|23.0|-9.01|4.98|4.32|2.0|0.0|116.79|1.0|-5.51|31.0|5.0|-6.1|409.44|1.0|3.11e-06|0.0012699999999999|0.0|0.0|4e-07|-0.05018|4.04|3651.0|-1350.085889|695.29|1166.79|339.59|0.5352|571.9|0.4816|0.2697|-0.19987|-1349.895534|9.2157|7.3372
1f_a5|0.0|1|0|0|6.605297921|0|0|1.218960329|0.0|-0.139907335|-0.00645569|4.59511985|2|0.029105691|-0.118028278|0.0|-0.0012491689999999|10.94527671|-0.000625|-0.000700145|0.001493879|0.004923698|-0.401165734|2|0.525406088|0.771487328|-0.060528915|0.888073448|-0.083857856|0.45528118|0.008403353|-50.98614411|-46.77243802|4.687041957|201.7057715|0.111926552|0.21377016|0.757522389|-28.43795894|57.83835135|-19.87828616|2482.949545|495.3305784|-795.1314464|-11.0872845|0.242477611|0.8764524309999999|5474.331675|135.2439659|-443.4913802|26.24118632|0.01983997|-287.2706403|1049.647453|403.396385|11.06591332|1.0|2.61|0.05|23.0|-8.88|5.48|6.37|2.0|0.0|95.49|1.0|-4.79|27.0|6.0|-5.73|366.34|1.0|1.6100000000000002e-05|0.00589|0.0|0.0|4.86e-07|-0.05346|3.58|4.5758|-1288.353339|577.11|958.06|270.96|0.6959|442.04|0.47267|0.0228|-0.2357|-1288.263745|4.9879|6.6198
17_a4|0.0|0|0|0|7.535296702|1|1|1.219995452|1.690442177|-0.188642713|-0.006491052|5.4161004020000005|1|0.043084795|-0.01849014|0.0|0.001892883|10.94611837|-0.094767116|0.002155864|-0.0179434139999999|-0.07155304|-0.392770755|1|0.49887819|0.772721853|0.0147116789999999|0.888791225|-0.08932566|0.332034943|0.01061251|-45.75108579|-46.06264282|5.472562628|17.08736223|0.111208775|0.0|0.861696586|-23.59250328|52.67753395|-21.75180355|2351.601697|458.3237652|-783.0649279|-11.21677197|0.138303414|0.798764653|5322.773303|71.31904507|-403.8037909|25.24299609|0.012827738|-373.0328031|908.7478594|319.5521911|6.61489113|0.0|2.94|0.11|17.0|-6.56|4.59|6.26|1.0|0.0|85.09|1.0|-4.36|25.0|6.0|-5.56|345.29|1.0|4.39e-05|0.0152|0.0|0.0|9.44e-05|-0.04186|4.44|4.3363|-1255.994721|527.39|873.5|285.92|0.2045|413.28|0.47353|0.2045|-0.21745|-1255.932407|6.3221|6057.0
17a_a50|0.0|0|1|1|7.934155233999999|1|1|1.349854788|4.319202937|-0.186084687|-0.002225436|5.82008293|1|0.034142512|-0.109740063|2.189373662|0.012510153|10.94500663|-0.131632653|0.012893333|-0.239713023|-0.3891730779999999|-0.220088198|1|0.762224122|0.784570118|-0.204032723|0.92300665|-0.078525868|0.4062532579999999|0.013784807|-29.57096251|-51.14229199|8.977762705|10.03717565|0.07699335|84.34722313|0.7899109000000001|-19.25896309|58.69900789|-18.26510428|2644.4486420000003|601.1353533|-1022.84584|-11.89568886|0.2100891|0.948768582|5718.782531|136.82673369999998|-666.1585759999999|23.12299308|0.011602876|-377.6260803|1294.887612|719.3470265|7.556715901|1.0|3.29|0.29|20.0|-6.76|3.39|4.14|1.0|0.0|121.78|1.0|-3.99|30.0|4.0|-6.44|398.5|0.0|0.000102|0.0408|0.0|0.0|6.97e-05|-0.03196|3.08|4.0477|-1258.566007|705.96|1204.79|306.31|0.1817|616.93|0.6244|0.1754|-0.1992|-1258.322582|8.2991|7.0706
12aj_a36|0.0|1|0|0|7.412764017000001|2|2|1.29704406|0.0|-0.056210607|-0.00706023|5.351858133|2|0.043848238|0.064171987|0.0|0.002951176|10.95354213|-0.042227364|0.003962098|-0.104118159|-0.1763783589999999|-0.43462267|1|0.90414347|0.812278823|0.091113865|0.8269863129999999|-0.10279655|0.251263868|0.018305468|-46.79363201|-65.89100364|11.73352271|82.34300699|0.173013687|0.0|0.77492734|-29.99399664|76.5855549|-23.62130319|2710.647462|530.0854761|-1251.929069|-15.14089115|0.22507266|0.905958957|5763.333098|144.26810480000003|-802.4672307|30.48195872|0.016684569|-352.4483722|1615.543812|662.0530478999999|10.69455126|0.0|0.0|0.17|17.0|-6.97|3.24|2.19|1.0|0.0|128.72|1.0|-4.16|30.0|4.0|-6.55|395.46|0.0|6.929999999999999e-05|0.0274|0.0|0.0|4.270000000000001e-05|-0.05275|3.48|3.6017|-1272.27339|682.84|1157.64|344.24|0.5616|539.55|0.4112|0.0082|-0.20093|-1272.060325|7.8393|7.7696
