molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|BCUTs-1|SaasN|MATS2c|AATSC1s|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|n6aHRing|MATS8s|MATS8d|nFaHRing|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RNCS|FNSA4|WNSA5|WPSA3|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|WNSA4|FPSA1|GeomRadius|GRAV|DPSA4|FPSA5|DPSA1|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Molecular Mass|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
13_a47|0.0|1|1|1|2.920663104|0.0|0|1.417757826|0.0|-0.174238791|-0.0777650159999999|2|-0.047120094|1.5940801480000002|-0.20197533|-0.00105415|0.003874205|10.9452934|0.038682232|1|1|-0.000211465|-0.0101047869999999|-0.0233277889999999|2|0.030290722|0.065869272|1|-0.088128939|0.244975411|0.017736598|-41.79730418|9.13564442|63.12660940000001|-0.032468557|-23.38063458|4.705524762|-21.52866736|-16.72368034|50.9329486|0.472007922|2190.316257|402.6200617|-8.613918003|0.311738758|7.038683428|4542.479565|24.29844849|0.023284817|-193.936606|11.99338291|1.0|1.0|0.0|1.0|1.0|2.0|2.9|1.75|21.0|-7.9|4.06|2.34|0.0|91.59|0.0|1.0|319.34|1.0|3.19|5.79e-05|0.0185|0.0173|3.17|4.04e-06|-0.05465|2.7|4.0302|-1067.820961|307.63|307.63|0.67466|-1067.665127|-166.0|-0.22065|0.03639189|-1067.71601|4.8308|16.0|7.8
4q_a46|0.0|0|0|0|0.0|0.09591943|1|1.131262631|2.151582577|-0.2520920439999999|0.004704245|2|-0.012611536|0.0|-0.066250447|0.012173202|-0.155661124|10.96363644|-0.081623022|1|1|0.012222698|-0.1214838219999999|-0.187559576|2|-0.15266708|-0.121752717|0|-0.070035423|0.258420996|0.014510206|-29.12008262|8.099124333999999|38.31894407|-0.021010627|-21.81959712|4.520667361|-16.25388148|-11.72744747|37.21920695|0.487775649|2234.596293|509.9138517|-6.545879136|0.38044274|6.038093227999999|4992.497361|18.92875482|0.018430997|-133.46593529999998|10.28758193|1.0|1.0|1.0|1.0|1.0|0.0|3.95|3.16|17.0|-6.94|4.09|1.75|0.0|102.63|0.0|1.0|348.44|1.0|3.15|0.000389|135.0|0.0449|2.65|3.97e-05|-0.03042|2.57|4.5296|-1108.751283|273.72|273.72|0.69002|-1108.511662|-0.1903|-0.2207199999999999|0.02185677|-1108.566571|3.2968|743.0|6129.0
5e_a40|0.0|0|0|0|0.0|0.0|1|0.604912776|1.661964758|-0.091305805|0.0601021459999999|0|-0.106497535|0.7768055559999999|-0.162528785|0.009890343|0.158430496|10.31198323|0.029272031|2|2|0.008306061|0.005996234|0.010397494|0|-0.402340487|0.0451110059999999|1|-0.089724264|0.0499188609999999|0.019851304|-36.56222854|9.440323938|170.7311133|-0.035889706|-20.29110082|4.489363277|-17.38723451|-17.06741495|46.00255248|0.47779156|1986.384601|411.0778166|-8.116440327000001|0.177640532|6.533857846|4158.984115|20.75420252|0.012921086|-306.597267|6.144645946|1.0|0.0|1.0|0.0|0.0|0.0|3.03|2.73|14.0|-4.65|4.3|2.37|1.0|79.16|0.0|2.0|303.77|1.0|3.33|1.66e-05|0.00505|0.0169|3.51|0.00678|-0.07231|4.99|3.7138|-1637.197299|333.85|333.85|0.69675|-1637.115238|-0.14786|-0.2201699999999999|0.01659566|-1637.162552|10282.0|25.0|7.6021
9i_a24|0.0|1|0|0|2.9199957480000003|0.0|1|1.4281889280000002|1.865102513|-0.113620183|2.01e-05|2|-0.076024544|0.0|-0.190487553|0.004814196|-0.087363979|10.96661275|-0.00532872|2|2|0.005891639|-0.1818753839999999|-0.336939175|2|0.139004845|-0.0106944439999999|0|-0.069812876|0.379687415|0.025118046|-30.56504777|11.87389334|10.13249376|-0.024639839|-15.60091656|5.613069697999999|-14.44881966|-11.64783344|42.43894111|0.468272544|2061.729154|390.5119445|-5.506205845|0.500761711|5.946747117|4155.922671|23.33121014|0.038195951|0.720157264|18.05612763|1.0|1.0|0.0|1.0|1.0|1.0|2.76|1.36|22.0|-6.05|2.42|0.67|0.0|82.17|0.0|1.0|288.31|1.0|1.73|0.00248|716.0|228.0|1.48|0.000258|-0.0473899999999999|1.13|4.1459|-945.286637|299.06|268.3|0.58977|-945.174716|-0.17204|-0.21943|0.0239838|-945.222448|9.2818|88.0|7.0555
1a_a18 (SB-431542)|0.0|1|0|0|3.3674017380000003|0.0|0|1.430935835|0.0|0.043282217|-0.175408303|1|0.1008839219999999|0.0|-0.766207981|-0.011639964|-0.029658865|10.94959842|-0.0492229479999999|1|1|-0.008385698|-0.020716495|-0.033765606|1|-0.08530265|-0.083341531|0|-0.122555709|0.210046675|0.033020439|-74.98172333|19.58668728|160.410387|-0.0462988229999999|-43.12110169|11.61820782|-44.47680367|-27.46300805|94.56841061|0.472443977|2678.82389|352.3666367|-16.29019397|0.2468003389999999|7.52384981|5748.422847|36.46179023|0.02438148|-300.3801761|14.4623285|1.0|1.0|1.0|1.0|1.0|2.0|3.25|2.35|23.0|-7.69|4.04|1.54|0.0|106.85|0.0|1.0|384.39|0.0|2.85|3.03e-05|0.0116|0.0218|2.7|7.81e-06|-0.05971|4.57|3295.0|-1292.588031|376.27|324.5|0.55409|-1292.358966|-0.13329|-193.0|0.03494548|-1292.414518|8.8609|125.0|6.9031
38_a18|0.0|0|0|0|0.0|0.0|0|1.251175383|0.0|0.059724697|-0.009006798|1|-0.066676644|0.0|-0.448742607|0.000520558|-0.020056674|10.94702086|-0.003893067|0|0|0.001602741|-0.074661643|-0.11123356|0|-0.03302891|-0.007310849|0|-0.082256123|0.423402315|0.00838904|-61.25359673|6.675707878|100.7046282|-0.0322355079999999|-52.08807522|5.3122971560000005|-48.74349112|-25.65190078|67.92930461|0.4666657999999999|3162.36475|661.3370874|-20.41289434|0.119072105|10.98254153|7261.130718|29.11918324|0.007165119|-606.2584549|5.701753365|1.0|1.0|0.0|1.0|1.0|3.0|4.53|0.0|18.0|-10.33|4.94|3.7|1.0|160.66|0.0|0.0|508.65|0.0|3.64|1.05e-07|5.36e-05|0.000399|5.43|2.38e-08|-0.0483699999999999|8.95|3.2241|-1611.630281|384.55|384.55|0.69235|-1611.133158|-0.13229|-0.18066|0.02653109|-1611.206669|2.7244|91.0|7041.0
A7701_a51|0.0|1|0|0|2.9690728930000003|0.0|0|1.390164251|0.0|-0.221071791|-0.0162614089999999|2|0.070581466|2.087643036|-0.0927335619999999|0.008062393|0.058290286|10.93031118|-0.0299823629999999|1|1|0.00740235|0.036217274|0.061434294|2|0.00552665|-0.0533751959999999|1|-0.078131694|0.514530959|0.007404204|-32.97926236|3.420720075|146.2104641|-0.030384547|-16.67652408|1.580362387|-15.23632002|-14.03756956|36.39998243|0.420350923|1959.582581|399.6804233|-6.485314917999999|0.200953608|5.137516673|4153.310077|17.56790307|0.012504214|-276.3170672|5.776909381|1.0|1.0|0.0|1.0|1.0|1.0|2.66|2.05|21.0|-7.58|4.46|1.98|0.0|87.52|0.0|1.0|286.33|1.0|3.12|0.000111|0.0319|0.0195|3.14|7.5e-06||||||||||||||25.0|7.6021
40_a47|0.0|0|1|1|0.0|0.0|1|1.420389717|1.715145925|-0.246203395|-0.0934645509999999|3|-0.056839794|1.566109469|-0.179798097|0.002212256|-0.038143308|10.98214138|0.056362705|1|1|0.003634698|-0.147591116|-0.338113214|3|0.018609507|0.090270598|1|-0.083237511|0.237173658|0.02047837|-32.5926343|11.04737121|54.11003524|-0.027052191|-24.22401965|5.959674083|-17.58259718|-14.59371996|43.64000551|0.4574577489999999|2313.85811|438.171933|-7.872806386000001|0.426343267|7.042383142|4862.524893|25.43981292|0.029785575|-79.47051169|16.06828586|0.0|1.0|1.0|1.0|1.0|1.0|3.07|2.91|21.0|-7.08|2.96|1.52|0.0|94.28|0.0|1.0|334.35|1.0|2.72|0.000546|183.0|0.0643|2.19|2.79e-05|-0.05086|2.06|3.7236|-1123.174467|332.97|308.6|0.67615|-1122.9968210000002|-0.15231|-0.20317|0.02983032|-1123.049869|6.5995|4.0|8.4
2_a4|0.0|0|0|0|0.0|0.0|0|1.189716144|0.0|-0.072708147|-0.103346554|1|0.08246129|0.0|-0.269140683|-0.001386521|0.090707854|10.95268469|0.076479666|0|0|-0.0016168089999999|0.147657684|0.228655117|1|0.11821091|0.1355918559999999|0|-0.105102755|0.442778552|0.006330673|-49.45826819|2.667094277|166.102249|-0.0379537729999999|-18.65482233|1.123639184|-20.83662681|-15.98981578|52.12536246|0.3961813179999999|1623.668791|312.82106489999995|-6.736463618999999|0.156892292|4.710383035|3396.86527|18.96532986|0.011054731|-289.1005902|4.657326379|0.0|1.0|0.0|1.0|0.0|2.0|3.33|0.0|12.0|-4.83|2.12|1.63|0.0|79.59|0.0|2.0|253.3|1.0|1.24|0.0066|1.67|434.0|1.62|0.00374|-0.01612|2.46|3.2230000000000003|-819.9326497000001|384.69|210.28|0.4682|-819.771754|-0.14614|-0.16226|0.033037353|-819.8174190000001|3.0946|31.0|7.5086
24_a47|0.0|0|1|1|0.0|0.0|1|1.304328602|1.225600378|0.0453435129999999|-0.1160443999999999|2|0.0251322929999999|1.081401467|-0.484848181|-0.0060410169999999|-0.063708635|10.95005721|0.071506228|1|1|-0.004514441|-0.111494046|-0.2494728939999999|2|-0.005097239|0.113432542|1|-0.090995097|0.214985826|0.021522987|-42.71324947|12.11301576|41.72753688|-0.032498249|-28.82156035|6.81713713|-24.03877652|-18.28983173|54.82626523|0.479188295|2642.775318|441.2021442|-10.29341441|0.388396422|7.024694045|6022.202634|29.90471672|0.032103375|-125.6197312|18.06759887|0.0|1.0|1.0|0.0|1.0|2.0|3.14|3.12|21.0|-7.63|2.78|2.86|0.0|104.73|0.0|1.0|396.81|0.0|3.31|2.46e-05|0.00975|0.0121|3.16|9.22e-06|-0.06517|4.46|3.9675|-1696.105723|312.5|312.5|0.6835|-1695.93106|-0.16333|-0.2285|0.03414611|-1695.98597|3.6008|3.0|8.5
3_a20 (SB-525334)|0.0|1|0|0|3.502142227|-0.08980269|0|1.183765089|0.0|-0.048050965|-0.053897691|2|0.001821898|1.728260385|-0.274640708|0.001924142|-0.175513234|10.95053359|-0.119584218|1|1|0.0033523629999999|-0.169090412|-0.277724429|2|0.087932573|-0.17447922|1|-0.0917096759999999|0.246005838|0.0123308269999999|-34.52869143|6.965173618|43.70154849|-0.029269046|-29.26136697|3.934338039|-19.50382741|-16.53287135|41.49386505|0.457398769|2243.481559|494.6267525|-9.33873414|0.215089498|5.943823875|4905.195832|21.06338405|0.0117802769999999|-321.8682802|6.654190521|1.0|1.0|1.0|1.0|1.0|1.0|3.37|2.82|21.0|-8.39|5.2|1.69|0.0|104.59|0.0|1.0|343.42|1.0|3.63|1.42e-05|0.00489|0.00647|3.74|1.4e-06|-0.0671399999999999|3.9|3.1728|-1086.585811|390.77|248.86|0.49443|-1086.329436|-0.13417|-0.20131|0.02096048|-1086.383308|4.8164|162.0|6.7905
12f_a30|0.0|0|0|0|0.0|-4.734662095|0|0.60498366|0.0|0.156569208|-0.274237737|2|0.1468972409999999|0.0|-0.874676289|-0.00695299|-0.008663584|10.31162828|-0.046588557|1|1|-0.004395528|-0.077457998|-0.226973911|1|-0.043091382|-0.071123509|0|-0.108935062|0.56363596|0.01570263|-63.81176255|11.07796031|101.2862703|-0.0452183279999999|-54.21787616|7.815328055|-45.01820228|-31.90082427|74.88972286|0.472521727|3305.792133|589.6060704|-22.5055335|0.184824668|8.366190175|7634.176316|39.1336968|0.01752821|-444.7025522|12.36587885|1.0|0.0|1.0|1.0|0.0|1.0|4.73|0.0|17.0|-7.18|4.43|2.82|0.0|133.96|0.0|1.0|482.48|0.0|3.42|1.99e-07|9.63e-05|0.000579|5.05|3.19e-05|-0.05464|5.52|3.5298|-1988.032639|351.25|245.09|0.32483|-1987.782125|-0.14958|-0.20422|0.03400408|-1987.848015|4.6865|19.0|7.7144
12bc_a36|0.0|1|0|0|3.43846811|0.0|0|1.284647662|0.0|-0.058020733|-0.042515909|2|0.068351685|0.0|-0.413738077|-0.001012333|-0.079009683|10.95883416|-0.027636036|1|1|-0.00097037|-0.101451485|-0.1716508239999999|1|0.006621918|-0.045186455|0|-0.107107992|0.326764696|0.01824287|-51.87437401|12.2593899|83.35308244|-0.038558877|-48.36968394|8.238431664|-34.8600941|-25.91194805|64.13376391|0.467645467|2927.476132|560.6615736|-17.41308622|0.22853193|8.273766079|6587.689277|33.5878425|0.017847333|-364.8584744|11.99358509|1.0|0.0|1.0|1.0|0.0|2.0|4.73|0.0|17.0|-7.76|3.99|2.99|0.0|133.77|0.0|1.0|450.32|1.0|2.82|8.27e-06|0.00372|0.00295|3.93|7.83e-06|-0.05828|4.42|3.8696|-2152.134749|320.4|237.57|0.35775|-2151.9100780000003|-0.15671|-0.21499|0.03419831|-2151.971485|9.2445|8.0|8.0969
30_a47|0.0|0|1|1|0.0|0.0|1|1.304327883|1.435022468|-0.069449687|-0.184735553|2|0.013114301|1.192095911|-0.415191425|-0.0098410169999999|-0.008774855|10.95005723|0.0467853809999999|1|1|-0.008325552|-0.035472095|-0.079370393|2|-0.1340278869999999|0.074217097|1|-0.107296835|0.384732322|0.022747897|-64.94243028|13.64937081|350.5257774|-0.0383202979999999|-38.63044093|8.190002019|-38.96726396|-22.9932445|78.59180109|0.4680850139999999|2626.927627|407.3992771|-13.79658605|0.320552431|6.886726437999999|5852.817155|33.84108731|0.028122734|-215.3470619|16.87442216|1.0|1.0|1.0|1.0|1.0|2.0|3.03|2.12|21.0|-7.24|2.71|1.78|0.0|104.25|0.0|1.0|396.81|0.0|2.61|6.05e-05|24.0|0.0315|2.5|2.28e-05|-0.0564299999999999|3.89|3.7159|-1696.12008|333.66|333.66|0.6944899999999999|-1695.931037|-0.1517|-0.20813|0.0420327|-1695.9887|3.6487|13.0|7.9
22_a47|0.0|0|1|1|0.0|0.0|1|1.408617385|1.202720059|0.048272293|-0.150248628|2|-0.029311184|1.016903613|-0.507802654|-0.006808306|-0.075111395|10.95023117|0.002716049|1|1|-0.004332497|-0.1049885469999999|-0.277479519|2|-0.077787113|0.004104478|1|-0.089280419|0.573087958|0.022154032|-47.64347429|13.07198749|12.19999546|-0.031744149|-31.08378631|7.713126784|-28.11203407|-18.73063655|60.71546178|0.4614909829999999|2692.510471|412.2379505|-11.05201291|0.390313552|6.9553262170000005|6107.923371|30.72175314|0.031534452|-129.440987|18.60690504|0.0|1.0|1.0|1.0|1.0|2.0|3.31|3.16|21.0|-7.69|3.07|2.97|0.0|104.64|0.0|1.0|394.38|0.0|3.41|3.6e-05|0.0142|0.0164|3.0|8.11e-06|-0.0612399999999999|4.4|4017.0|-1375.05033|308.65|258.55|0.50316|-1374.857521|-0.16704|-0.22828|0.02840507|-1374.914437|5.7009|1.0|9.0
15_a15|0.0|0|0|0|0.0|0.0|0|1.435688991|0.0|-0.132759299|-0.031457366|3|-0.063032481|0.0|-0.395472407|0.001806571|0.000676845|10.95980315|0.0020555079999999|0|0|0.003766915|-0.173728081|-0.272482143|2|0.007958332|0.003774415|0|-0.091075463|0.7028760070000001|0.020649569|-41.11675625|13.71976186|142.8140301|-0.031405332|-40.20430373|9.115534766|-27.31834743|-20.86598874|54.83651811|0.435723718|3027.719888|596.1118717|-13.86355301|0.297455822|6.673906339|7039.747576999999|29.700607300000005|0.0202953539999999|-269.1443943|13.48441779|1.0|1.0|1.0|0.0|0.0|1.0|4.04|4.34|24.0|-8.9|4.33|2.52|0.0|138.24|0.0|1.0|448.52|0.0|4.64|4.77e-07|0.000214|0.000357|5.32|5.7e-07|-0.03786|5.04|2582.0|-1450.7538470000002|480.19|335.38|0.67524|-1450.398033|-0.10964|-0.1475|0.02849263|-1450.462493|2.9566|109.0|6.9626
12_a15|0.0|0|0|0|0.0|0.0|0|1.435689014|0.0|-0.071096525|-0.0455566929999999|2|-0.035728911|0.0|-0.370766171|0.001740635|-0.106061273|10.95973444|-0.01062828|0|0|0.0034254209999999|-0.120626133|-0.184255041|2|0.049877871|-0.019064393|0|-0.094209248|0.738437971|0.015018226|-39.00359933|9.58943236|72.18361893|-0.031995594|-38.40979933|6.123040777999999|-24.90456371|-20.42981445|48.59303169|0.476419838|2613.57759|572.3516967|-13.04483751|0.253510603|5.448223888999999|5897.820841|27.36785616|0.016453962|-314.7766363|10.50617745|1.0|1.0|0.0|1.0|1.0|1.0|3.56|3.73|24.0|-9.82|5.32|2.87|0.0|119.95|0.0|1.0|397.47|0.0|4.7|5.99e-07|0.0002379999999999|0.000584|5.29|5.99e-08|-0.03196|5.16|3.8538|-1281.087109|321.72|276.63|0.50595|-1280.810963|-0.15858|-0.19054|0.02694613|-1280.871722|6.0547|4.0|8.3979
12_a4|-3.2834578760000004|0|0|0|0.0|0.0|1|0.295190368|2.070952433|-0.1494133309999999|-0.271149771|2|-0.0334644329999999|1.587386096|-0.113938738|0.005795666|-0.093414896|10.31168324|0.028152112|1|1|0.009024784|-0.051501982|-0.085553511|2|-0.036425699|0.04172421|1|-0.074699711|0.636722126|0.01168879|-41.69390404|6.936764267999999|15.80191019|-0.025916226|-26.30835499|4.116653575|-24.74343259|-15.38009964|48.6306683|0.470780296|2927.48584|477.8721263000001|-9.127388465|0.282227427|6.223583758999999|6390.233612|21.42753878|0.015603795|-258.476202|9.260141177|1.0|0.0|1.0|1.0|1.0|0.0|3.41|2.94|21.0|-7.84|3.69|2.17|0.0|113.02|0.0|1.0|404.48|0.0|3.3|6.57e-05|0.0266|0.0188|2.72|5.85e-06|-0.06898|6.12|3.8083|-1617.861623|325.57|255.16|0.63967|-1617.57796|-0.16224|-0.2312199999999999|0.03555871|-1617.634733|10.1971|9.29|5032.0
16g_a32|0.0|1|1|1|3.363965155|0.0|0|0.609420729|0.0|0.1739995319999999|-0.0429252429999999|0|-0.049658216|2.084553994|-0.771439265|-0.002456725|-0.029193403|10.31100263|0.004735761|3|3|-0.00030659|-0.117577419|-0.202656848|0|-0.026098259|0.008494733|1|-0.105500574|0.542303725|0.023959586|-57.77542509|17.659402|90.88837862|-0.033839807|-57.31234426|13.01585399|-42.58335004|-24.94161377|75.43482709|0.3972359179999999|2833.521937|604.8539801|-18.38320476|0.313667656|9.3963701|6372.261243999999|36.34043182|0.02276861|-274.67233460000006|16.78159325|1.0|1.0|1.0|1.0|1.0|2.0|3.87|3.42|19.0|-8.16|6.81|1.57|0.0|121.56|1.0|1.0|441.57|0.0|4.37|3.08e-08|1.36e-05|0.00213|4.65|3.04e-06|-0.05|5.38|3.6161|-2034.621991|342.86|342.86|0.70222|-2034.342619|-0.14968|-0.19968|0.02895494|-2034.408165|4.3204|11.0|7.9586
8a_a50|0.0|1|1|1|3.139870661|0.0|1|1.39826105|2.03117465|-0.0737162059999999|-0.021959577|1|-0.0224366579999999|1.99158738|-0.188998337|0.007671336|-0.150515325|10.94501357|-0.058014797|2|2|0.007801731|-0.065546446|-0.11385159|1|-0.188882361|-0.095292123|1|-0.08230347|0.278028663|0.018809422|-34.88425666|9.480859015|133.8183888|-0.031655181|-20.91041439|4.778811898|-17.58335405|-15.95574341|44.36511568|0.46183401|2206.356773|433.9235497|-8.042467074|0.248584287|5.754657432|4638.284496|21.23424244|0.017017336|-253.4513797|8.577560914|1.0|1.0|0.0|1.0|1.0|1.0|3.34|2.01|20.0|-6.32|3.63|2.02|0.0|94.75|0.0|1.0|313.36|1.0|2.87|0.000138|0.0433|0.0234|2.95|0.000151|-0.0280699999999999|2.69|4.1738|-1006.671867|297.06|220.53|0.3462199999999999|-1006.508913|-0.17244|-0.20051|0.03479985|-1006.557694|5.5319|47.0|7.3279
4d_a49|0.0|0|0|0|0.0|0.0|1|1.343847746|2.097463308|-0.06085453|-0.058204482|2|-0.090862681|1.76904838|-0.343596561|0.000607064|-0.053327669|10.92777282|0.013451218|1|1|0.001356445|0.000511959|0.000850823|2|-0.008564167|0.023137464|1|-0.085966608|0.410804214|0.013625199|-55.40321178|8.392883773|85.21839288|-0.0281044679999999|-32.61868996|5.16986937|-34.12740785|-17.31186002|63.79609555|0.470013152|2658.242991|463.6097566000001|-10.66380249|0.3452719489999999|7.998287218|5915.214567|26.44129877|0.022019681|-190.6195379|13.56373757|0.0|1.0|1.0|1.0|1.0|2.0|3.38|2.68|21.0|-7.58|3.16|1.25|0.0|115.63|0.0|1.0|398.46|0.0|2.27|0.000743|296.0|0.18|1.45|1.05e-05|-0.06309|2.99|3.8047|-1293.333712|325.87|215.82|0.40593|-1293.049085|-0.15888|-0.2219699999999999|0.0395418|-1293.107454|5.5765|18.0|7.7447
1h_a5|0.0|1|0|0|2.9516097130000003|0.0|0|1.427564094|0.0|-0.259241577|-0.009075016|2|-0.02598568|0.0|-0.085074391|0.008031558|-0.1197834419999999|10.94466758|-0.044117647|1|1|0.007357977|0.034752304|0.0578378779999999|2|0.070628165|-0.082079343|0|-0.069496749|0.39793593|0.008798715|-35.25675213|4.588992214|160.0744187|-0.027798699|-18.90429957|2.393400474|-18.38824808|-14.49848188|39.84574434|0.489507204|2107.271793|459.3001331|-7.561719827|0.2549450239999999|6.711386288|4334.547353|19.45961351|0.01585373|-255.618083|8.268552715|1.0|1.0|0.0|1.0|1.0|1.0|2.8|2.07|23.0|-8.41|4.99|2.13|0.0|95.45|0.0|1.0|312.37|1.0|3.43|5.5700000000000005e-05|0.0174|0.0111|3.43|1.21e-06|-0.04124|3.17|4.3651|-990.6346565|284.03|266.52|0.4112699999999999|-990.472129|-0.17797|-0.21921|0.031392033|-990.523098|3.3752|28.0|7.5528
11a_a31|0.0|1|0|0|2.856083711|0.0|0|0.610138462|0.0|-0.045290366|-0.259732443|0|-0.087576474|0.0|-0.8792402579999999|-0.022093578|-0.1217573119999999|10.31170041|-0.019865299|2|2|-0.017433557|-0.1068420919999999|-0.1829166189999999|0|0.022073976|-0.030335912|0|-0.161027639|0.271818874|0.041435152|-76.64827023|20.91187076|258.8577775|-0.056833284|-41.01552988|10.55399384|-38.68354874|-28.68314085|97.560141|0.451795285|2288.9694010000003|245.6599349|-14.47606937|0.264745055|5.791411901|4940.657452|39.01114987|0.031626337|-237.4612264|15.96146849|0.0|0.0|1.0|0.0|1.0|2.0|3.26|2.16|16.0|-4.65|3.93|0.57|0.0|83.12|0.0|2.0|329.33|0.0|2.42|1.5399999999999998e-05|0.00506|0.0531|2.53|0.00731|-0.05074|3.97|3.8042|-1441.452616|325.92|325.92|0.69222|-1441.327731|-0.15515|-0.20589|0.04099365|-1441.37897|8.9667|0.19|6.7212
4e_a49|0.0|0|0|0|0.0|0.0|1|1.343847746|2.085628989|-0.076526919|-0.074495823|2|-0.080255074|1.713107022|-0.3631108529999999|-1.8100000000000003e-05|-0.053787795|10.92777282|0.018857363|1|1|0.000660956|-0.037142108|-0.060391347|2|0.0063958109999999|0.032396301|1|-0.087866673|0.433385455|0.017142176|-57.79309816|10.51443916|313.22432680000003|-0.029288891|-33.05708028|6.449206277999999|-35.44835874|-17.96482878|68.30753733|0.471635821|2675.626006|464.3567821|-11.01902676|0.349671525|7.934910277|5950.361470000001|27.6242383|0.023622273|-184.4129453|14.48911428|0.0|1.0|1.0|1.0|1.0|2.0|3.35|2.89|21.0|-7.36|3.4|1.25|0.0|114.08|0.0|1.0|399.45|0.0|2.42|0.000528|211.0|122.0|1.71|1.74e-05|-0.06461|3.34|3.7876|-1313.199448|327.34|216.37|0.4078199999999999|-1312.924353|-0.1585099999999999|-0.2231199999999999|0.04133034|-1312.98289|4.8707|34.0|7.4685
12m_a36|0.0|1|0|0|3.40403699|0.0|0|1.297043522|0.0|0.013543656|-0.133854569|2|0.14264424|0.0|-0.667165917|-0.006653538|-0.025127218|10.95440733|-0.038386106|1|1|-0.004569485|-0.052743904|-0.090926893|1|-0.075712087|-0.064035403|0|-0.121074678|0.4493096629999999|0.022725561|-67.27772044|15.24099981|42.78660249|-0.04260035|-54.45666327|10.22144534|-45.120107|-28.57011677|82.51872026|0.465323422|2925.315028|477.48014630000006|-19.16067782|0.252881876|7.312794835|6434.374756|38.24042793|0.0222467879999999|-331.4617713|14.91990864|0.0|0.0|0.0|1.0|0.0|3.0|4.83|0.0|17.0|-6.14|1.92|1.28|0.0|131.85|0.0|1.0|424.46|0.0|1.26|7.96e-05|0.0338|0.0676|2.11|0.000305|-0.05114|3.88|3.8658|-1401.654499|320.72|320.72|0.69382|-1401.385923|-0.15879|-0.20993|0.03861003|-1401.446557|9.1003|0.03|7.5229
13_a4|0.0|0|0|0|0.0|0.0|1|1.399843898|2.050136054|-0.210975191|-0.019846488|1|-0.059300584|0.0|-0.04158572|0.012994083|-0.14818661|10.94205723|-0.0963182119999999|1|1|0.012019888|-0.0161529719999999|-0.025714912|1|-0.215746851|-0.157188841|0|-0.068249548|0.229685203|0.008746805|-24.48959182|4.282589756|11.85953992|-0.0279998139999999|-16.36114989|2.096831328|-11.99053523|-13.70920202|28.77218157|0.4289448289999999|1910.137758|474.9422962|-6.7122666220000005|0.137460473|5.663493161|3983.972795|15.89399858|0.007566425|-355.01146810000006|3.704655033|1.0|0.0|0.0|1.0|0.0|0.0|3.39|2.87|17.0|-6.2|4.18|2.9|0.0|90.06|0.0|1.0|287.36|1.0|3.57|8.18e-05|0.0235|0.0108|3.75|0.00018|-0.03168|3.87|4.1733|-898.3562912999998|297.09|276.68|0.53815|-898.2009630000001|-0.17204|-0.20372|0.018124154|-898.2503529999999|3.7228|4.0|5.3979
14b_a3|0.0|0|0|0|0.0|0.0|0|0.605016869|0.0|0.143500839|-0.1160619169999999|3|-0.1551678719999999|1.7086790859999998|-0.356087317|-0.00603969|-0.008040839|10.31162234|-0.102362298|1|1|-0.004161699|-0.050943323|-0.094863591|3|-0.133815639|-0.170297225|1|-0.100993354|0.379746504|0.012828558|-44.49789848|6.273415527999999|252.49572540000003|-0.036469822|-24.15156108|3.067822725|-21.76034149|-17.83445545|50.77131401|0.487615651|2160.565755|384.6023764|-8.721397057|0.233084567|4.989782639|4803.535505|23.25478753|0.017348996|-261.0537205|8.483998032|0.0|1.0|1.0|1.0|1.0|1.0|3.18|2.5|21.0|-6.89|4.28|1.04|0.0|93.25|0.0|1.0|319.38|0.0|2.82|3.54e-05|0.0113|0.0327|2.58|4.08e-05|-0.06676|2.22|3.0724|-1327.514377|403.54|403.54|0.70123|-1327.349444|-0.12942|-0.19618|0.02844675|-1327.398177|3.8724|0.38|6.4202
