molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|JGI4|ATSC1c|MATS8i|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|BIC2|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PNSA3|PNSA5|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GRAVp|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|PPSA1|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50
11_a1|1|0|0|0.0|7.423568444|1|1.430935838|0.0|0.033732316|-0.018080197|5.351858133|0.035620155|-0.867849442|-0.05257082|1|1|-0.009578125|0.126722854|-0.117419838|1|0.747358374|0.8086124090000001|0.7846345840000001|0.5955245029999999|-0.131972845|-0.126108875|-77.81495049|-74.35738693|0.404475497|238.4902806|-43.84323456|12.15946748|84.40380304|0.751878145|-2.143850877|-45.88191258|-28.7289904|98.43720241|2697.640232|-1264.075578|1885.148133|0.248121855|7.43666407|14.2257294|146.29971719999998|38.20963621|0.02620284|1681.223993|495.0560271000001|15.44994131|1.0|1.0|1.0|3.25|2.31|0.05|23.0|-7.47|4.28|4.23|97.33|1.95|1.0|105.71|0.0|-5.07|6.0|385.37|1.0|3.22|2.17e-05|0.00838|3.35|3.35e-08|1.29e-05|-0.06546|3.7383|5.26|-1312.462371|614.86|1036.18|331.66|0.68162|-1312.241032|0.3201|-0.12916|5.0526|-0.19462|0.03413353|-1312.2963630000002|7.1743|6.7696
13d_a6|1|0|0|0.0|7.412764017000001|1|1.424214188|0.0|-0.045686501|-0.010665225|5.351858133|0.041728395|-0.607917822|-0.042531782|1|1|-0.000899678|0.126028544|-0.174259072|1|0.786837131|0.841971795|0.7995080809999999|0.78862121|-0.092581323|-0.110731261|-63.04181168|-75.40072983|0.21137879|143.9350986|-51.34295409|14.27820079|564.780402|0.769432845|-2.103893962|-42.92734103|-27.03045032|84.01035117|2882.382522|-1432.613867|3075.022992|0.230567155|9.086171078|15.47559904|157.0011174|35.13035671|0.018542644|1861.908905|692.8471883999999|12.62632467|1.0|1.0|1.0|3.64|3.03|0.16|23.0|-9.4|5.38|4.57|95.85|1.5|2.0|121.6|0.0|-5.95|5.0|423.47|1.0|3.74|5.42e-06|0.00229|4.23|3.96e-10|1.68e-07|-0.05252|4.85|4.5|-1389.403308|723.61|1219.11|255.64|0.58381|-1389.125098|0.2513|-0.14894|11.0994|-0.20146|0.02846332|-1389.188211|14.0012|6.4437
3i_a32|1|1|1|-4.547725143|7.78113851|0|0.6094207970000001|0.0|-0.157360524|-0.012358668|5.733341277|0.05052381|-0.4449120629999999|-0.26785886|3|3|-0.0106761939999999|-0.8373173840000001|-0.212967423|0|0.833699527|0.902293804|0.54844677|0.893827987|-0.093279684|-0.1132851459999999|-49.17963359|-59.72706743|0.106172013|55.97682661|-31.48976464|4.252042736|0.201037767|0.77072347|-1.472706897|-25.92886531|-23.52884474|57.24454122|2471.4299920000003|-776.4518766|2141.3084710000003|0.22927653|5.826629089|10.09193014|120.8809386|30.52825775|0.021905206|1007.432506|318.0257595|11.54903146|0.0|1.0|1.0|3.1|2.49|0.13|19.0|-6.96|6.76|6.29|110.94|2.09|2.0|88.28|0.0|-6.27|6.0|366.38|1.0|4.37|6.85e-06|0.00251|4.23|1.0900000000000001e-07|4.01e-05|-0.06518|3642.0|3.38|-1891.833327|530.5|876.0|340.43|0.70322|-1891.738614|0.4765|-0.1476|2494.0|-0.21278|0.02199999|-1891.790935|3.8572|8.2366
12w_a36|1|0|0|-4.750262163|7.412764017000001|2|1.24014105|0.0|0.081390556|-0.015825416|5.351858133|0.041555556|-0.917874106|-0.041402825|1|1|-0.007897954|0.115646674|-0.3344729369999999|1|0.828393514|0.8792981679999999|0.624142499|0.828363244|-0.086826396|-0.111267166|-62.34080876|-79.88912835|0.171636756|123.23411609999998|-57.35989379|10.87965823|0.780959767|0.70536279|-2.225343322|-44.76031023|-29.58856606|77.49366829|3230.870697|-1597.782567|2602.5207|0.29463721|8.365472166|15.701847400000002|211.5476713|41.94801097|0.0273396629999999|2265.1925920000003|672.4630346|19.62970663|0.0|1.0|0.0|4.82|0.0|0.17|17.0|-7.14|3.31|4.04|78.43|2.04|2.0|130.43|0.0|-5.2|8.0|465.43|0.0|2.65|8.6e-06|4.0|3.86|7.24e-08|3.37e-05|-0.05326|3.8881|4.86|-1645.202839|712.88|1198.72|318.88|0.69466|-1644.953222|0.4508|-0.15708|5043.0|-0.21034|0.0328886|-1645.017691|7.0746|7.6383
3_a4|0|0|0|0.0|7.535296702|1|1.343866299|2.147369615|-0.241609351|-0.001141383|5.4161004020000005|0.033760684|-0.0502208409999999|-0.010537082|1|1|0.011276682|-0.129930078|-0.08121207|2|0.773786787|0.8367373309999999|0.623172012|0.919804716|-0.052578183|-0.06572153|-25.5405205|-31.92506825|0.080195284|38.95587796|-15.5080075|2.493716402|40.30885999|0.7196876640000001|-0.985822953|-12.40663231|-11.97190059|30.67413075|2159.04913|-478.8760237|1602.411021|0.280312336|4.832514477|8.486341272999999|136.1652785|16.63485592|0.015358792|665.3942366|409.0289917|7.460728516|1.0|1.0|1.0|2.99|2.86|0.15|21.0|-7.19|4.02|4.11|43.6|2.44|0.0|95.12|0.0|-3.7|3.0|312.37|1.0|3.31|5.520000000000001e-05|0.0173|3.12|6.49e-08|2.03e-05|-0.04964|4.9088|2.66|-990.6395508|535.44|905.23|252.57|0.58445|-990.467184|0.0871|-0.17005|2681.0|-0.21969|0.024645265|-990.514888|3205.0|6983.0
12y_a30|0|0|0|0.0|7.412764017000001|2|0.604984019|0.0|0.048343649|-0.005996863|5.351858133|0.044197531|-0.353814891|0.061944378|1|1|0.006346396|-0.153680104|-0.0922059569999999|1|0.768409873|0.8146529229999999|0.803183654|0.8489185109999999|-0.070903795|-0.091248521|-47.598277|-61.25585229|0.151081489|101.4221952|-41.1215369|6.751850651|0.0|0.820108145|-1.91621895|-31.95309886|-23.38859815|57.65603256|2847.362782|-1286.372898|2411.415644|0.179891855|8.067590558|14.55517927|120.7628216|28.51891948|0.012362508|1568.540572|754.3941655|8.299049218|0.0|1.0|0.0|4.86|0.0|0.21|17.0|-7.38|4.87|3.23|81.65|3.25|2.0|137.21|0.0|-6.04|4.0|426.54|0.0|3.19|3.48e-06|0.00148|4.6|4.12e-08|1.76e-05|-0.05065|5.1973|4.45|-1654.41361|728.75|1227.82|238.56|0.30617|-1654.125015|0.1489|-0.1475|4.7043|-0.19815|0.0311422|-1654.190369|5.1209|7.6576
11d_a31|1|0|0|0.0|7.765993078999999|1|0.610136352|0.0|0.064475882|-0.017317263|5.733341277|0.0388738739999999|-0.848545873|-0.092360393|2|2|-0.006496772|0.026806221|-0.153894316|0|0.822077662|0.868115289|0.78396996|0.585212816|-0.134031221|-0.134048091|-82.05480081|-82.06512842|0.414787184|253.9354598|-50.24081482|12.89967697|91.25756269|0.6817705409999999|-1.87667327|-50.23449218|-24.97634343|103.1255906|2532.447962|-1148.911798|2039.207676|0.318229459|7.885647873|15.21323794|194.8221811|36.63453013|0.027374162|1685.188386|505.4234462|16.75864338|1.0|1.0|1.0|3.6|2.83|0.32|16.0|-6.23|5.43|4.03|125.57|1.26|1.0|102.13|0.0|-5.48|6.0|385.44|1.0|3.34|6.26e-05|0.0241|3.17|5.83e-07|0.000225|-0.03404|3.8009|4.87|-1598.7152199999998|650.64|1077.69|326.2|703.0|-1598.4848980000002|0.2642|-0.15822|3.1919|-0.19226|0.04390452|-1598.546288|4.6622|7.5229
15_a4|0|0|0|0.0|7.535296702|1|1.399867493|1.956386054|-0.159419214|-0.001986535|5.4161004020000005|0.044357639|-0.077474847|-0.1979518539999999|1|1|0.00918585|0.097046535|-0.038707204|1|0.772721853|0.8347553529999999|0.509447294|0.867716376|-0.062151785|-0.073738544|-29.80513879|-35.36161572|0.132283624|63.43714456|-16.95780525|2.505098786|86.01453643|0.8438913020000001|-1.106078158|-14.29317436|-14.73400655|35.02894809|1973.978183|-530.4242358|1495.715718|0.156108698|5.459799482|9.709704127|74.8625551|17.45960235|0.009743323|628.5456843999999|324.5687005|4.672449937|0.0|1.0|0.0|3.28|3.01|0.11|17.0|-6.09|4.09|4.4|30.71|3.05|0.0|85.06|0.0|-3.82|3.0|291.32|1.0|3.61|5.19e-05|0.0151|3.49|8.070000000000001e-07|0.000235|-0.03539|4.5048|3.8|-958.270023|512.65|848.47|275.22|0.4778699999999999|-958.147682|0.0969999999999999|-0.17373|2.1603|-0.2091199999999999|0.018092091|-958.195344|3.0091|6757.0
33_a20|0|0|0|0.0|6.842683282|0|1.4175014119999998|1.915285809|-0.188733405|-0.00145476|4.727387819|0.0388043479999999|-0.078557022|-0.061975089|1|1|0.008780074|0.248715569|-0.060582944|2|0.74131936|0.802353442|0.607038752|0.9493896|-0.058927252|-0.069838312|-38.58254635|-45.72654913|0.0506104|33.13709773|-29.9394021|5.46110745|64.93395624|0.759356182|-1.326927921|-25.26187502|-17.37608867|46.92331405|2737.8873550000003|-868.8044333999999|2274.654579|0.240643818|8.062843544|15.094865900000002|157.56124519999997|22.88265911|0.013564844|1144.132956|664.4562602999999|8.881565237|0.0|1.0|1.0|3.39|3.59|0.08|27.0|-9.69|5.33|5.39|67.39|2.61|2.0|121.62|0.0|-5.6|4.0|401.46|1.0|4.28|2.98e-06|0.0012|4.47|2.04e-10|8.199999999999999e-08|-0.0582899999999999|5443.0|4.07|-1275.852801|689.51|1174.95|227.79|0.27375|-1275.602977|0.0463|-0.15959|3.5714|-0.21788|0.02957286|-1275.662457|5.0369|7.4685
5_a18 (BIBF0775)|0|0|0|0.0|7.03438793|2|1.251175715|0.0|0.0160123|-0.005220163|4.844187086|0.035478927|-0.391512249|0.0002403959999999|0|0|0.0036739159999999|-0.054916741|-0.216531385|0|0.7395978390000001|0.774859029|0.7061155790000001|0.8432358679999999|-0.068989967|-0.078246932|-52.09190866|-59.08151918|0.156764132|118.3671077|-44.61038661|4.846666751|50.25564119|0.8159410579999999|-2.112667176|-39.33277643|-22.46761997|58.5107823|3115.979466|-1595.201018|1645.395714|0.184058942|9.798677372|18.98829281|138.97646310000002|27.535837|0.010831199|1955.044427|1140.896548|8.178259299999999|1.0|1.0|1.0|4.42|0.0|0.32|18.0|-9.21|4.09|3.69|76.5|3.52|3.0|155.95|0.0|-6.07|3.0|494.63|0.0|3.2|1.91e-06|0.000946|4.73|6.18e-10|3.06e-07|-0.04938|3.2027|8.45|-1572.313227|817.02|1446.02|378.13|0.69298|-1571.843719|0.4825|-0.13154|2.3389|-0.18092|0.02305362|-1571.914419|2.8009|7.4685
18c_a30|0|0|0|0.0|7.412764017000001|2|0.604986846|0.0|0.12157783|-0.0109670669999999|5.351858133|0.042560386|-0.625122815|0.0119521719999999|1|1|-0.002215642|0.0211588229999999|0.006103754|1|0.8303425640000001|0.885516463|0.802578397|0.717052026|-0.105618255|-0.1115683|-71.31647561|-75.33411705|0.282947974|191.0545887|-50.86775696|8.826997739|103.215593|0.7859920029999999|-2.2313660090000003|-48.15493021|-28.4279687|84.38908035|3002.59061|-1506.682341|3094.729399|0.214007997|7.646050338999999|13.8741593|144.5043388|36.16826708|0.018410634|1916.918155|713.7769663|12.43138832|0.0|1.0|0.0|4.85|0.0|0.13|17.0|-6.19|3.04|1.72|124.74|2.06|1.0|135.37|0.0|-5.01|5.0|441.51|0.0|1.91|5e-05|0.0221|2.74|6.520000000000001e-07|0.000288|-0.05575|3.4848|4.54|-1744.500825|711.56|1209.11|355.78|0.69123|-1744.2261030000002|0.3879|-0.14225|6.6462|-198.0|0.04503016|-1744.28923|8.64|7.9208
12g_a31|1|0|0|0.0|7.765993078999999|1|0.6101363000000001|0.0|0.0716209459999999|-0.01500347|5.733341277|0.0388738739999999|-0.7501734859999999|-0.0733026079999999|2|2|-0.0054114869999999|0.074878295|-0.081426376|0|0.819234772|0.8639814490000001|0.7983388929999999|0.58271093|-0.1284353869999999|-0.131126805|-78.87508829|-80.52794936|0.41728907|256.26669530000004|-49.45404266|11.67699967|548.1594997999999|0.6886488690000001|-1.835775276|-48.43898314|-23.98704875|97.88920296|2514.363249|-1127.391291|1859.940155|0.311351131|8.098256552|15.28679013|191.2078009|34.8320455|0.02515117|1637.106139|524.0230338|15.44590447|1.0|1.0|1.0|3.61|2.51|0.32|16.0|-6.45|5.19|3.44|131.36|0.86|1.0|103.26|0.0|-4.92|5.0|384.45|1.0|2.9|0.0001629999999999|0.0627|2.52|3.55e-07|0.000136|-0.03324|3.8349|4.17|-1578.846191|664.44|1090.41|323.3|0.70068|-1578.605452|265.0|-0.15917|1.6279|-0.19241|0.04532186|-1578.66792|2.4038|6.9586
LY364947_a10|1|0|0|0.0|6.605297921|0|1.390175303|0.0|-0.278922508|-0.00235945|4.59511985|0.0273958329999999|-0.084940213|0.010202602|1|1|0.006909045|0.1625645369999999|0.072909639|2|0.711607778|0.7792035190000001|0.681525895|0.8431045490000001|-0.076999385|-0.075303751|-34.01613475|-33.26705198|0.156895451|69.31194102|-14.69643595|1.88879448|0.0|0.7234846559999999|-0.978948758|-15.02735938|-13.10520229|38.29163558|1896.845282|-432.4716757000001|839.5356408|0.276515344|4.702575386|9.161732895|122.1566022|18.1140017|0.018707677|597.7620559999999|287.99188260000005|8.264519015|1.0|1.0|1.0|2.46|1.88|0.0|21.0|-7.2|3.97|3.69|54.46|1.74|0.0|82.56|0.0|-3.54|3.0|272.3|1.0|2.8|0.000137|0.0374|2.74|6.31e-08|1.7199999999999998e-05|||||||||||||||||7.2291
23_a10|0|0|0|0.0|7.535296702|1|1.34383709|2.140123457|-0.12979844|-0.00264793|5.4161004020000005|0.036666667|-0.17741132|-0.000458688|1|1|0.010662507|-0.0502296329999999|-0.207994181|2|0.754150918|0.800727358|0.706648116|0.915208645|-0.049653973|-0.072395864|-35.17017083|-51.27837225|0.084791355|60.05816353|-36.32074126|4.824237957|53.00900704|0.7611996520000001|-1.6651048819999998|-24.91121732|-19.02262196|41.98112956|3103.831885|-1179.402562|1945.384475|0.238800348|8.755988318|17.02048484|169.14354509999998|24.9903188|0.013394095|1549.399766|930.6293092|9.487107794|1.0|1.0|1.0|3.8|4.13|0.21|27.0|-9.84|5.11|5.81|56.07|2.99|2.0|139.11|0.0|-5.38|5.0|461.56|1.0|4.5|2e-06|0.000923|4.48|1.44e-10|6.66e-08|-53.0|3.8034|3.9|-1470.1960279999998|768.3|1336.11|325.98|0.67647|-1469.838069|0.2089|-0.15858|3.8115|-0.21158|0.02986448|-1469.902562|4.8954|6.1249
19f_a38|1|0|0|0.0|7.412764017000001|2|1.297044434|0.0|-0.036714749|-0.007831113|5.351858133|0.041808786|-0.4228801179999999|0.035480177|1|1|-0.000673716|-0.017421394|-0.217394466|1|0.819222745|0.8741648479999999|0.698414933|0.750875987|-0.085318318|-0.111307609|-54.50401599|-71.10679028|0.249124013|159.14822980000002|-45.42524686|8.601162122|12.14075726|0.734437553|-1.892229356|-34.81887413|-24.1763087|67.96791709|2776.145209|-1208.815435|2846.860803|0.265562447|6.164440995|11.28936331|169.6496169|32.91812709|0.020733452|1645.906354|595.8790650000001|13.24517938|1.0|1.0|1.0|4.82|2.48|0.14|17.0|-6.86|3.13|2.55|81.23|2.4|1.0|125.69|0.0|-4.14|4.0|401.44|1.0|2.67|6.77e-05|0.0272|2.78|1.4e-07|5.610000000000001e-05|-0.05735|5.3197|3.41|-1332.190216|653.22|1105.62|233.07|0.38086|-1331.945195|0.0019|-0.14369|5.3152|-0.20104|0.02936908|-1332.004601|7.1655|7.1397
12b_a32|1|1|1|0.0|7.765993078999999|0|0.609420757|0.0|0.115940697|-0.009432679|5.733341277|0.0388738739999999|-0.462201267|-0.031446256|3|3|-0.001662219|-0.079768013|-0.1534110109999999|0|0.838021287|0.8887585240000001|0.7507116140000001|0.782593|-0.081450418|-0.097525366|-50.88975159|-60.93328667|0.217407|135.83463989999998|-38.07076621|6.356098747000001|65.29222164|0.60420609|-1.267829764|-31.79562339|-17.22027667|61.06285882|2573.006963|-792.1327267000001|3148.185476|0.39579391|7.076348793999999|12.42841652|247.2897528|28.50066715|0.025166975|1311.0306890000002|557.1050635|15.72418067|1.0|1.0|1.0|3.47|2.9|0.26|19.0|-7.65|6.49|4.19|140.04|1.1|1.0|110.47|1.0|-5.9|4.0|397.52|1.0|3.59|3.72e-05|0.0148|3.28|2.23e-08|8.86e-06|-0.05173|3.5703|4.12|-1880.770588|663.89|1109.93|347.27|0.70258|-1880.537231|0.2865|-0.14803|3208.0|-0.19976|0.0385132|-1880.599158|4.1080000000000005|7585.0
12e_a40|0|0|0|0.0|7.515889085|0|0.604990524|1.6315143930000002|0.061944605|-0.015461694|5.4161004020000005|0.04020202|-0.556620974|0.130516751|2|2|-0.014780739|0.292184471|0.172778196|0|0.788800541|0.858770467|0.8096582170000001|0.7798787840000001|-0.132226452|-0.122830115|-71.78145688|-66.68049019|0.220121216|119.4966772|-36.19867792|4.4490161310000005|0.0|0.790818822|-1.596791495|-38.96782748|-26.26807189|79.97685498|2391.0322170000004|-866.8463724999999|694.2415706|0.209181178|8.014314957|15.75963228|113.5576846|33.21629575|0.021118537|1096.13776|348.3847394|11.46456937|0.0|0.0|0.0|3.27|3.05|0.0|20.0|-6.04|4.34|4.84|98.89|2.93|2.0|95.8|0.0|-6.53|4.0|378.23|1.0|3.98|2.27e-06|0.00086|4.72|9.14e-07|0.000346|-0.07296|4.3236|4.66|-2248.276958|552.91|918.38|286.76|0.6826|-2248.154966|284.0|-0.12616|2.5946|-0.19912|0.03272669|-2248.206714|3.7268|5.9318
14y_a23|0|1|1|0.0|7.423568444|0|1.197960595|3.3149940630000003|0.0600764409999999|-0.005875443|5.351858133|0.046678487|-0.2996475999999999|-0.051539811|2|2|0.007229683|0.07646106|-0.125978901|2|0.802520527|0.8668730109999999|0.64069202|0.925252932|-0.057809342|-0.080613242|-39.9727336|-55.74067298|0.074747068|51.68445972|-38.54233552|8.990852582999999|82.29531392|0.78322549|-1.612264842|-27.63946733|-23.71943531|52.97547894|3096.562257|-1114.8134599999998|2336.815247|0.21677451|8.213390641|16.00209862|149.890474|30.28429949|0.016527|1423.362076|665.6233736|11.42772654|0.0|0.0|1.0|3.41|3.49|0.05|26.0|-8.57|4.64|5.32|105.02|3.99|2.0|130.3|0.0|-6.77|4.0|480.37|0.0|4.45|7.37e-07|0.000354|4.83|2.6899999999999996e-09|1.29e-06|-0.08374|3.6413|4.73|-2549.104894|713.1|1217.48|340.49|0.61338|-2548.8917260000003|444.0|-0.14942|4.8799|-0.2331599999999999|0.01307741|-2548.953933|6.5205|8.4225
12c_a31|1|0|0|0.0|7.765993078999999|1|0.6101358029999999|0.0|0.046986783|-0.013026643|5.733341277|0.040982906|-0.690412101|-0.094991098|2|2|-0.000813398|-0.048694677|-0.223856622|0|0.842823186|0.8856644770000001|0.770283733|0.665463503|-0.104643824|-0.129736755|-66.41224264|-82.33748068|0.334536497|212.313715|-52.25551342|12.30215386|553.8695417|0.6817087|-1.816314565|-42.14855504|-23.05449459|85.79638585|2592.4503010000003|-1152.7247289999998|1894.297124|0.3182913|8.091269314|14.67172662|202.0036947|33.81868912|0.023556702|1690.934456|583.9691392000001|14.95027019|1.0|1.0|1.0|3.69|3.1|0.35|16.0|-7.24|5.64|3.7|117.37|1.08|2.0|108.16|0.0|-5.23|5.0|398.48|1.0|3.32|6.94e-05|0.0277|3.1|5.79e-08|2.31e-05|-0.0338399999999999|3.8328|4.6|-1618.1530810000002|679.71|1138.89|323.48|0.7007399999999999|-1617.888981|0.2625|-0.15904|1.6786|-0.19288|0.04023903|-1617.951882|2.2908|6.4202
18_a4|0|0|0|0.0|7.535296702|1|1.3998285519999998|1.904090136|-0.181683336|-0.004533883|5.4161004020000005|0.042924837|-0.181355303|-0.200683549|1|1|0.00042|0.108754635|0.015390457|1|0.793041267|0.8547339420000001|0.615655659|0.7755960390000001|-0.094231531|-0.085817825|-46.48874223|-42.33787448|0.224403961|110.7087804|-20.88721799|4.306590617|0.0|0.769438308|-1.287267373|-22.93503169|-17.16400317|55.21809494|2069.649003|-635.0681172000001|1573.744396|0.2305616919999999|6.133421395|10.31843368|113.7466718|22.30718562|0.0175331289999999|825.3658678999999|337.0066459|8.649897756|1.0|1.0|0.0|3.32|2.56|0.11|17.0|-5.53|3.46|3.43|50.94|2.2|0.0|86.22|0.0|-2.95|4.0|307.32|1.0|2.78|0.000312|0.0959|2.24|2.96e-06|0.0009109999999999|-0.03538|4.5152|3.02|-1033.480025|523.81|870.74|274.59|0.52475|-1033.349218|0.1|-0.17345|2.7878|-0.20883|0.02525528|-1033.398285|3498.0|5.5817
12bd_a36|1|0|0|0.0|7.412764017000001|2|1.297043358|0.0|-0.051990612|-0.006695407|5.351858133|0.04625323|-0.4017244129999999|-0.030990165|1|1|0.0045625|0.042808724|-0.169994208|1|0.78699829|0.833398429|0.857993338|0.832478093|-0.071083327|-0.099460046|-46.92083391|-65.65179884|0.167521907|110.578217|-43.33557909|7.733288012999999|0.0|0.78244124|-1.989200921|-30.9716039|-23.44707102|58.63647911|2772.776922|-1313.035977|2403.371086|0.21755876|8.050812711|15.34283166|143.6066496|29.96655829|0.015363883|1678.127264|729.1873176|10.14142465|0.0|1.0|0.0|4.95|0.0|0.21|17.0|-7.34|3.76|2.5|69.2|2.45|1.0|133.68|0.0|-4.54|4.0|409.49|1.0|2.42|2.5e-05|0.0102|3.41|4.55e-08|1.86e-05|-0.05236|3.8786|3.79|-1311.591775|706.26|1200.23|319.66|0.69411|-1311.291779|0.0058|-0.1459|5.7533|-0.19826|0.03110617|-1311.352257|7.6908|7.7696
1a_a5|0|0|0|0.0|6.605297921|1|1.189701889|0.0|-0.271170445|-0.001785522|4.59511985|0.021346801|-0.078562954|-0.132197351|0|0|0.00549829|-0.123867037|0.114184614|2|0.7427901179999999|0.794139321|0.808272639|0.833638233|-0.071887159|-0.075618812|-36.19957997|-38.07869556|0.166361767|83.77332129999999|-19.17495143|2.037971304|0.0|0.7256546770000001|-1.134282187|-18.22870183|-13.93123008|40.24669785|1940.139869|-571.1804334|902.6910106|0.274345323|6.199179484|11.38004491|138.1496441|19.19815378|0.016493595|787.1243051|403.543273|8.305533524|1.0|1.0|1.0|3.54|0.0|0.16|18.0|-7.15|3.08|1.42|37.81|2.09|0.0|93.49|0.0|-2.6|4.0|298.34|0.0|1.75|0.000365|109.0|2.17|7.13e-08|2.13e-05|-0.1040099999999999|4.6707|2.85|-951.1394906|531.02|882.1|265.45|0.44868|-951.178584|0.0126|-0.12226|4.4956|-0.2262699999999999|0.028664612|-951.226623|6.7017|6.9706
4a_a49|0|0|0|0.0|7.535296702|1|1.343847746|2.085628989|-0.076526919|-0.006602016|5.4161004020000005|0.036555556|-0.3631108529999999|-0.053787795|1|1|0.000660956|-0.130491035|-0.060391347|2|0.803344301|0.856023531|0.731643066|0.7570436159999999|-0.094228246|-0.087863033|-57.79201133|-53.88810275|0.242956384|149.0098632|-33.05061877|6.448709504|60.11195021|0.650301539|-1.4936715669999998|-35.44496163|-17.96270092|68.30645049|2675.628678|-916.0977468|1647.61849|0.349698461|7.934892916|15.01791558|214.47685|27.62211044|0.023624093|1408.727632|620.5697596|14.48911428|1.0|1.0|1.0|3.35|2.89|0.22|21.0|-7.36|3.4|2.83|92.93|1.25|1.0|114.08|0.0|-3.28|5.0|399.45|1.0|2.42|0.000305|122.0|1.71|4.35e-08|1.74e-05|-0.06461|4.7259|3.34|-1313.19945|660.19|1128.22|262.35|0.35731|-1312.924353|0.0789|-0.1585099999999999|3.9716|-0.2231199999999999|0.04133192|-1312.98289|4.8706|7.4949
8h_a8|1|0|0|0.0|7.05012252|0|1.3918396709999998|1.241306689|0.038482973|-0.010324979|4.844187086|0.046205674|-0.485274006|-0.085125857|1|1|-0.007036544|0.021094825|0.254819201|0|0.6971223040000001|0.751162751|0.56916135|0.602405134|-0.122706004|-0.11302328|-72.14530885|-66.4523265|0.397594866|233.7669182|-39.07081527|3.871662077|53.78973456|0.918315905|-2.147442322|-42.41801879|-28.69532281|78.73029948|2623.688756|-1262.594204|2019.780061|0.081684095|7.453557203|13.58738632|48.02637252|31.2477685|0.00764059|1374.901814|485.8626377000001|4.492304417|0.0|0.0|0.0|3.11|2.73|0.0|23.0|-7.95|4.69|4.72|80.88|4.11|2.0|105.27|0.0|-5.21|4.0|391.37|0.0|4.01|1.01e-05|0.00395|3.82|1.13e-08|4.43e-06|-0.06344|4801.0|7.71|-1361.651799|608.39|1029.51|258.25|0.56196|-1361.455676|272.0|-0.15475|3.4779|-0.21819|0.03330037|-1361.5113789999998|4.4356|4.9359
3p_a32|1|1|1|0.0|8.02059915|1|0.609420752|0.0|0.007752757|-0.008735261|6.008813185|0.036666667|-0.419292538|-0.111150118|3|3|0.000920756|-0.092884784|-0.26891009|0|0.8599558070000001|0.918782026|0.6956696440000001|0.8195708759999999|-0.070907174|-0.098773656|-41.73212799|-58.13283248|0.180429124|106.1908248|-34.21384146|7.365688817|57.82331968|0.6199678829999999|-1.28405753|-24.56127372|-17.1756096|54.24719019|2650.4178850000003|-755.7268222|3037.061498|0.380032117|6.243062200000001|10.69458635|223.6663527|27.70403125|0.025390655|1218.977375|530.5658569|14.94356622|0.0|1.0|1.0|3.38|2.6|0.26|19.0|-6.79|6.06|3.71|131.25|1.1|1.0|112.37|0.0|-5.11|4.0|395.5|1.0|3.23|5.629999999999999e-05|0.0222|2.7|1.62e-07|6.4e-05|-0.04963|3.6436|4.26|-1879.554272|626.32|1057.58|340.28|0.7017100000000001|-1879.350471|0.3083|-0.15055|4.3094|-0.20018|0.02642856|-1879.406962|5.4496|7585.0
