molecula|SddssS|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|AATSC1s|JGI4|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|CYP2D6 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Leadlikeness|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
12z_a36|0.0|0|3.435113772|0.0|0|7.412764017000001|2|1.297044126|-0.010732275|0.041767677|-0.421948174|-0.000143196|-0.010881947|10.95429182|1|1|0.001194592|0.066366917|-0.433580807|0.8707354620000001|0.826316772|0.103551178|-0.0533649729999999|0|-0.081592361|-0.102674964|0.492335362|0.023371488|-54.11489962|-68.09761735|15.50078625|114.3931487|109.572766|-0.036238222|-45.16471514|10.28066212|-1.848149347|-35.89088901|83.07227002|-24.03445318|69.61568586|0.4577848329999999|-1225.757112|0.287317638|14.78435842|0.844286292|6146.834385|33.72393432|0.0225782039999999|-282.1167226|642.3830552000001|0.0|1.0|2.0|0.13|17.0|-6.66|92.99|1.38|1.0|1.0|-3.99|31.0|0.0|0.0|0.0|1.66|0.000113|0.0|0.0|2.21e-07|8.97e-05|-0.05642|3.8969|2.98|-1325.195958|686.33|318.16|0.69397|0.69397|-1324.951498|0.4423|-0.1575|4814.0|0.03845474|-1325.010808|6.5892|5.0|8301.0
16_a20|0.0|0|3.485659565|0.0|0|6.842683282|0|1.401259527|0.00695144|0.0388043479999999|-0.254072625|8.23e-05|-0.061975089|10.93301779|1|1|0.001157852|0.211127741|-0.458484451|0.7582110409999999|0.7478675859999999|-0.085041518|-0.10978034|1|-0.066137353|-0.077793092|0.382481746|0.011604018|-43.51359744|-51.18223058|7.634605066000001|69.28224942|55.92018945|-0.029561375|-33.67420774|5.023018225|-1.47806874|-28.6288015|60.02453683|-19.44924762|51.14820251|0.464473378|-972.4623811|0.219891897|15.24926152|0.8673208|5896.394536|24.9314775|0.013439632|-368.5817657|664.4562602999999|1.0|1.0|1.0|0.08|27.0|-10.52|78.25|2.2|2.0|0.0|-6.06|31.0|0.0|0.0|1.0|4.37|2.17e-06|0.0|0.0|3.0500000000000005e-11|1.22e-08|-0.05909|5.9837|4.45|-1275.900951|686.59|207.2|0.32553|0.69524|-1275.636924|0.1958|-0.1481299999999999|4.7315|0.03385502|-1275.6960869999998|6.5609|26.0|7585.0
15a_a22|0.0|0|0.0|0.0|1|6.842683282|0|1.4229176680000002|-0.052476637|0.038167849|-0.280236463|0.005288335|-0.057308195|10.9464374|1|1|0.005757758|0.036467904|-0.360663314|0.6819423609999999|0.7392451729999999|-0.09744639|-0.027029438|1|-0.061755825|-0.081705465|0.410151945|0.02126757|-41.92018177|-55.4621036|14.43653926|96.58317516|90.52525878|-0.031425179|-37.6479704|9.799599501|-1.634109304|-28.45564196|70.12529157|-21.33157831|56.35672103|0.444668211|-1109.242072|0.297264929|14.6895113|0.800725296|6322.278103000001|30.3550786|0.0216014629999999|-275.2352849|684.5377542|1.0|1.0|1.0|0.08|27.0|-9.21|85.59|1.73|1.0|1.0|-4.65|32.0|0.0|0.0|1.0|3.19|2.1e-05|0.0|0.0|6.1e-10|2.56e-07|-0.0600399999999999|5.0577|4.98|-1368.35331|696.57|245.14|0.41078|0.69076|-1368.0755869999998|0.0955|-0.15281|5.2588|0.03153544|-1368.1368730000002|6.8666|143.0|6.8447
12l_a30|0.0|0|0.0|-4.712037416|0|7.412764017000001|2|0.60498366|-0.274237737|0.044036281|-0.876151158|-0.00695299|0.154540315|10.31162828|1|1|-0.004395528|-0.300262845|-0.640870513|0.613786308|0.830875659|-0.045411075|-0.0395239879999999|0|-0.0905026719999999|-0.109810463|0.37422435|0.0154211289999999|-63.31694493|-76.82494797|10.78883933|103.5499036|115.9404641|-0.045581702|-53.74781658|7.548024079|-2.415830189|-44.29742723|88.64610824|-31.88960104|74.10578426|0.462727396|-1690.148855|0.178184921|17.23248653|0.861252543|7576.362669|38.8038646|0.016896687|-450.2927313999999|696.6414817000001|0.0|1.0|1.0|0.17|17.0|-7.18|90.88|2.82|2.0|1.0|-6.7|34.0|0.0|0.0|0.0|3.42|1.2e-06|0.0|0.0|6.61e-08|3.19e-05|-0.0545299999999999|5.0454|5.52|-1988.033039|729.17|245.74|0.39486|0.68488|-1987.782294|0.1574|-0.14944|2.5031|0.03406276|-1987.848331|2.9851|61.0|7.2154
21_a34|0.0|0|0.0|0.0|1|8.002694162000001|2|1.425532331|-0.091664226|0.036880342|-0.7020096440000001|-0.001643445|-0.004734657|10.94874873|1|1|0.00130996|-0.201539853|-0.514364527|0.702772307|0.740092842|0.116926272|-0.015568862|0|-0.09533089|-0.117789944|0.527371706|0.034163186|-63.96857813|-79.03896823|22.9240533|168.9671187|217.1470086|-0.041572921|-53.03643341|15.38241267|-2.120218984|-42.9239565|95.12565978|-27.89610644|86.89263143|0.4688149339999999|-1422.701428|0.271739906|13.65523159|0.882583047|7048.305909000001|38.30514214|0.023973624|-306.332473|659.7484451|0.0|1.0|0.0|0.12|23.0|-7.68|86.55|1.72|1.0|1.0|-4.5|33.0|0.0|0.0|0.0|3.03|1.94e-05|0.0|0.0|2.07e-08|9.06e-06|-0.07534|4.3011|7.78|-1483.3359380000002|698.17|288.26|0.6893199999999999|0.69292|-1483.057743|0.0002|-0.13338|5.3432|0.03023936|-1483.12009|7.9399|3.36|5.4737
2_a4|0.0|0|0.0|0.0|0|6.605297921|1|1.189716144|-0.103346554|0.037777778|-0.269140683|-0.001386521|0.090707854|10.95268469|0|0|-0.0016168089999999|0.127695325|-0.3881618|0.930871261|0.802438682|0.11821091|0.1355918559999999|0|-0.117395215|-0.105102755|0.442778552|0.006330673|-49.45826819|-44.27948986|2.667094277|166.102249|108.4760726|-0.0379537729999999|-18.65482233|1.123639184|-1.366335816|-20.83662681|48.93681624|-15.98981578|52.12536246|0.3961813179999999|-575.6333682|0.156892292|7.800989232999999|0.656126301|3396.86527|18.96532986|0.011054731|-289.1005902|284.26458360000004|1.0|1.0|2.0|0.27|12.0|-4.83|45.15|1.63|0.0|2.0|-2.18|19.0|0.0|1.0|0.0|1.24|0.00171|0.0|0.0|1.4800000000000002e-05|0.00374|-0.01612|5.8961|2.46|-819.9326497000001|458.73|210.28|0.4682|0.6885600000000001|-819.771754|0.0008|-0.14614|1.7717|0.033037353|-819.8174190000001|3.0946|31.0|7.5086
11g_a5|0.0|0|2.9590700880000003|0.0|1|7.139660336|0|1.388236041|0.009272269|0.020943152|-0.252634073|0.00599982|-0.137618073|10.94877951|2|2|0.006964153|-0.14133011|-0.267507083|0.777565622|0.814159231|-0.075382189|-0.01453517|0|-0.067247149|-0.076326887|0.396049407|0.023215707|-44.19305139|-50.16001519|15.25675|68.77977167|106.4990972|-0.025442296|-32.96383785|10.02633335|-1.297557078|-29.04250676|71.21847290000001|-16.72000506|59.4498014|0.485790997|-852.7202582999998|0.456418686|18.16867625|0.944734523|5817.569415|30.75897687|0.03204398|-57.28097817|648.1198739|1.0|1.0|1.0|0.08|28.0|-9.04|81.51|1.06|1.0|1.0|-4.12|31.0|0.0|0.0|0.0|2.96|4.88e-05|0.0|0.0|9.229999999999999e-10|3.770000000000001e-07|-0.04322|4.5106|2.3|-1330.189793|693.48|274.87|0.56924|0.63081|-1329.927772|0.2403|-0.1714|3.2282|0.04557484|-1329.988893|4314.0|0.03|7.5229
18c_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|0.604986846|-0.118776867|0.042560386|-0.625122815|-0.003436924|0.0119521719999999|10.31163825|1|1|-0.002215642|0.0211588229999999|-0.562807327|0.841060094|0.8303425640000001|0.034468997|-0.058608635|0|-0.105618255|-0.1115683|0.42531141|0.019360263|-71.31647561|-75.33411705|13.07260474|384.391404|191.0545887|-0.042101245|-50.86775696|8.826997739|-2.2313660090000003|-48.15493021|87.76550537|-28.4279687|84.38908035|0.448899917|-1506.682341|0.214007997|13.8741593|0.81455244|6685.737642|36.16826708|0.018410634|-386.2200097|713.7769663|0.0|1.0|2.0|0.13|17.0|-6.19|124.74|2.06|1.0|1.0|-5.01|32.0|0.0|0.0|0.0|1.91|5e-05|0.0|0.0|6.520000000000001e-07|0.000288|-0.05575|3.4848|4.54|-1744.500825|711.56|355.78|0.69123|0.69123|-1744.2261030000002|0.3879|-0.14225|6.6462|0.04503016|-1744.28923|8.64|12.0|7.9208
14k_a23|0.0|1|0.0|0.0|2|7.423568444|0|1.1979621459999998|-0.024758731|0.046283951|-0.299174093|0.010682694|-0.055500851|10.31321813|2|2|0.009263715|0.082632648|-0.463402169|0.722187957|0.800643488|0.140087361|-0.091426449|1|-0.0562483359999999|-0.079899943|0.226547411|0.018829201|-37.43135588|-53.17069631|12.53019305|38.76597615|51.64167457|-0.033999976|-35.38329134|8.338417622|-1.597998852|-24.9092952|64.04991522|-22.62582822|49.96154892|0.486654314|-1063.413926|0.216437606|15.99703938|0.948005074|6715.186162999999|28.87559227|0.016348271|-377.4022725|633.3278634|0.0|0.0|1.0|0.05|26.0|-7.99|105.02|3.51|2.0|1.0|-6.13|31.0|0.0|0.0|0.0|3.99|2.83e-06|0.0|0.0|1.02e-08|4.55e-06|-0.07933|3.6421|4.1|-2089.524497|691.9|340.42|0.63765|0.63765|-2089.293765|0.4694|-0.14784|5.8718|0.02271117|-2089.354026|8.3627|4.0|8.4123
12o_a36|0.0|0|3.444418304|0.0|0|7.412764017000001|2|1.297042837|-0.079716275|0.040770975|-0.613501857|-0.00233752|-0.059733192|10.96036596|1|1|-0.000472698|0.065221584|-0.5110239679999999|0.859938421|0.799869816|0.141570244|-0.01854899|0|-0.082048664|-0.10624773|0.514457955|0.023402195|-59.0895896|-76.51720886|16.85373064|55.47133795|173.4105814|-0.03541591|-55.10596064|12.13767506|-2.018706878|-42.554984000000005|95.66406176|-25.50573629|75.94332024|0.469699889|-1453.826968|0.333537155|13.80895167|0.885724665|6622.134304|38.27030489|0.026586303|-239.7655413|757.7532208|0.0|1.0|3.0|0.17|17.0|-6.93|98.3|1.49|1.0|1.0|-3.54|33.0|0.0|0.0|0.0|1.47|0.000227|0.0|0.0|1.1800000000000001e-07|5.18e-05|-0.05456|5.1927|4.5|-1440.969954|728.07|238.77|0.36719|0.67273|-1440.671057|0.2888|-0.15695|4.9237|0.04371335|-1440.734965|6.6471|0.04|7.3979
4S4k_a46|0.0|0|0.0|0.173180233|1|7.825245291|1|1.134637098|-0.088084767|0.0510113959999999|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|1|1|0.006050983|-0.158788415|-0.3860697829999999|0.78837943|0.7477594870000001|-0.003017362|-0.141706595|0|-0.089589915|-0.0860536609999999|0.199356973|0.007749296|-47.49082053|-45.61628327|4.1078333030000005|172.7607401|57.39060501|-0.030477338|-24.18078772|2.177526049|-1.46291223|-25.17446332|49.42345536|-16.15576699|51.59865384|0.461984953|-775.4768155|0.132090036|10.26616763|0.858684076|4719.2906570000005|18.61456563|0.007182108|-390.0516264|519.5743695|1.0|1.0|1.0|0.33|17.0|-6.61|50.94|2.84|1.0|1.0|-4.82|25.0|0.0|1.0|1.0|3.79|1.4800000000000002e-05|0.0|0.0|2.48e-07|8.28e-05|-0.02074|5.2854|4.52|-1053.441953|566.82|234.58|0.5716|0.67893|-1053.202208|0.0654|-0.17396|2.2655|0.02628818|-1053.255345|2.5693|197.0|6.7055
5a_a40|0.0|0|0.0|0.0|1|8.149890544|1|0.604913477|0.059258947|0.0388888889999999|-0.152120625|0.011345707|0.180125135|10.31198338|2|2|0.010425818|-0.191663433|-0.363338726|0.538671739|0.756882266|-0.442215721|-0.0395444479999999|1|-0.078132307|-0.090991462|0.04987082|0.020641204|-34.5789643|-40.27003217|9.135164355|174.99981530000002|64.97877226|-0.036396585|-17.82228195|4.042943749|-1.091897544|-15.30358975|46.06507254|-16.10801287|43.71412865|0.4889874279999999|-483.24038600000006|0.177534728|10.7779923|0.956899016|3736.248815|19.58503709|0.0130940839999999|-285.426492|244.8873477|0.0|0.0|0.0|0.21|14.0|-4.05|75.5|1.85|0.0|2.0|-4.13|19.0|0.0|1.0|1.0|2.8|0.000213|0.0|0.0|8.950000000000001e-05|0.0241|-0.0657799999999999|3.7921|4.36|-1177.598691|466.79|326.96|0.69499|0.69499|-1177.51016|0.4461|-0.15066|5.7163|0.01514427|-1177.555706|7.6003|81.0|7.0915
12p_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|0.604984421|-0.031328052|0.040899471|-0.3550576729999999|0.005613018|0.000321545|10.31162861|1|1|0.005965451|-0.109773594|-0.456474815|0.8414737059999999|0.7867133140000001|-0.051402518|-0.2210072669999999|0|-0.074356395|-0.094870978|0.371591982|0.015107947|-47.54197452|-60.65858419|9.659715461|75.21136863|100.1386407|-0.0364888379999999|-38.78387161|6.176226649|-1.897419563|-30.39737673|68.98315679|-23.33022469|57.20168999|0.469983155|-1213.171684|0.180044528|13.94763694|0.886732486|6166.812731|28.4530386|0.0130197619999999|-409.146112|686.039456|0.0|1.0|1.0|0.17|17.0|-7.01|81.65|3.04|2.0|1.0|-5.66|30.0|0.0|0.0|1.0|2.91|7.05e-06|0.0|0.0|9.75e-08|4.02e-05|-0.05169|5.1922|4.14|-1615.094336|685.08|238.79|0.33929|0.68561|-1614.830085|0.1527|-0.14823|4.0456|0.03198743|-1614.890598|4.6103|17.0|7.7721
LY364947_a10|0.0|0|2.949609552|0.0|0|6.605297921|0|1.390175303|-0.00390904|0.0273958329999999|-0.084940213|0.007575|0.010202602|10.9303125|1|1|0.006909045|0.1625645369999999|-0.204644982|0.706034038|0.711607778|-0.072740964|-0.012096774|1|-0.076999385|-0.075303751|0.449473391|0.009678082|-34.01613475|-33.26705198|4.275500834|144.7228349|69.31194102|-0.029665114|-14.69643595|1.88879448|-0.978948758|-15.02735938|41.53157099|-13.10520229|38.29163558|0.486715511|-432.4716757000001|0.276515344|9.161732895|0.948237326|3903.496845|18.1140017|0.018707677|-197.4583104|287.99188260000005|1.0|1.0|1.0|0.0|21.0|-7.2|54.46|1.74|0.0|1.0|-3.54|21.0|0.0|1.0|1.0|2.8|0.000137|0.0|0.0|6.31e-08|1.7199999999999998e-05||||||||||||||||59.0|7.2291
19l_a38|0.0|0|3.280796643|0.0|0|7.412764017000001|2|1.297043246|-0.10490608|0.04391253|-0.426895387|-0.001197042|-0.02967593|10.94917392|1|1|0.000347207|0.217841852|-0.4224000739999999|0.723755855|0.839953955|-0.032569307|-0.053823023|0|-0.079681862|-0.100870929|0.51306986|0.0219046379999999|-51.6277901|-65.35669452|14.19254029|133.9992534|129.8367176|-0.037359603|-42.34617024|9.195687319|-2.017418574|-33.45088372|79.04689476|-24.20618316|65.82033039|0.430111845|-1307.13389|0.262589769|11.52660233|0.754730276|6705.993411|32.82593886|0.021129331|-307.64756780000005|696.3887025|0.0|1.0|3.0|0.12|17.0|-7.28|81.23|2.75|2.0|1.0|-4.94|32.0|0.0|0.0|1.0|3.22|1.89e-05|0.0|0.0|5.27e-08|2.25e-05|-0.0603299999999999|3.6709|4.08|-1409.5865199999998|660.04|337.75|0.69413|0.7044|-1409.309206|0.0233|-0.13977|6.5627|0.02856649|-1409.37001|9026.0|14.0|7.8633
3_a4|0.0|0|0.0|0.0|1|7.535296702|1|1.343866299|0.03287721|0.033760684|-0.0502208409999999|0.011825591|-0.010537082|10.92992985|1|1|0.011276682|-0.129930078|-0.133874898|0.637819558|0.773786787|-0.0862461019999999|0.0904255319999999|1|-0.052578183|-0.06572153|0.462670692|0.010568144|-25.5405205|-31.92506825|5.133610255|12.23442244|38.95587796|-0.024645574|-15.5080075|2.493716402|-0.985822953|-12.40663231|39.38579676|-11.97190059|30.67413075|0.430553837|-478.8760237|0.280312336|8.486341272999999|0.7560922609999999|4677.30755|16.63485592|0.015358792|-213.4321476|409.0289917|1.0|1.0|0.0|0.15|21.0|-7.19|43.6|2.44|0.0|1.0|-3.7|24.0|0.0|1.0|1.0|3.31|5.520000000000001e-05|0.0|0.0|6.49e-08|2.03e-05|-0.04964|4.9088|2.66|-990.6395508|535.44|252.57|0.58445|0.58615|-990.467184|0.0871|-0.17005|2681.0|0.024645265|-990.514888|3205.0|104.0|6983.0
12be_a36|0.0|0|3.466734143|0.0|0|7.412764017000001|2|1.297042758|-0.0419484829999999|0.043854875|-0.580823835|0.000482522|-0.08981965|10.95957887|1|1|0.002872872|0.19405344|-0.3825349939999999|0.884226781|0.812921349|0.132962547|0.00734728|0|-0.0780531429999999|-0.108962668|0.330453338|0.033763464|-54.15309606|-75.59805505|23.42501577|63.31681179|140.1361326|-0.031937334|-52.44976141|16.25222352|-1.852365352|-37.57129686|99.62604537|-22.15805062|77.57811183|0.4564615729999999|-1285.166936|0.433925602|16.14074295|0.839796323|6592.168374|39.14335412|0.034632557|-91.68453892|766.4854363|0.0|1.0|2.0|0.21|17.0|-6.79|87.66|1.42|1.0|1.0|-4.11|33.0|0.0|0.0|0.0|1.75|7.13e-05|1.0|0.0|1.6100000000000005e-07|7.11e-05|-0.0518799999999999|5.2184|2.68|-1462.0007349999998|739.48|237.59|0.40844|0.70465|-1461.68274|0.0018|-0.13781|7.7861|0.03245204|-1461.747501|10.3044|44.0|7.3565
10_a47|0.0|0|0.0|0.0|0|0.0|0|1.381868067|-0.166367455|0.042276423|-0.384667159|-0.008120645|0.0814897|10.93671036|0|0|-0.0065562469999999|-0.349569106|-0.45272733|0.7027461220000001|0.754096463|-0.138304661|0.011239977|1|-0.076311525|-0.0936757959999999|0.417511484|0.00951788|-40.80144983|-50.08559665|5.088920549|103.41137940000002|84.97451737|-0.035388634|-26.77924406|2.720890925|-1.592488524|-21.81529334|57.59863288|-18.9212254|45.89037038|0.411647394|-851.455143|0.198117368|10.66897998|0.699661037|5482.319019|23.5960035|0.014051737|-322.8149102|498.0016816|1.0|1.0|2.0|0.09|22.0|-8.85|58.04|3.21|2.0|1.0|-5.75|27.0|1.0|0.0|1.0|4.41|3.18e-06|0.0|0.0|1.4199999999999999e-09|5.110000000000001e-07|-0.0486399999999999|5.7693|4.37|-1188.405988|579.86|214.9|0.53909|0.69212|-1188.1907199999998|0.2175|-0.15445|1.9281|0.03158831|-1188.244739|2.8795|13.0|7.9
1c_a5|0.0|0|2.955525321|0.0|0|6.605297921|0|1.424607938|-0.006491037|0.0248765429999999|-0.085301064|0.008031558|-0.228971551|10.9433337|1|1|0.007357977|-0.133677441|-0.20172074|0.71274658|0.7595197290000001|0.128385959|-0.109439124|0|-0.068062282|-0.070346332|0.436308619|0.008349498|-34.82350689|-35.99212225|4.27195187|160.5407184|58.16640976|-0.0281385329999999|-18.41507338|2.185709046|-1.12554131|-17.81716094|43.86175561|-14.3968489|39.09545876|0.476413155|-575.8739559999999|0.246972732|11.580409800000002|0.909902834|4387.398857|19.11862892|0.0153811389999999|-258.918642|409.0289917|1.0|1.0|1.0|0.05|23.0|-8.41|54.46|2.13|0.0|1.0|-4.25|24.0|0.0|1.0|1.0|3.43|3.5600000000000005e-05|0.0|0.0|3.87e-09|1.21e-06|-0.03965|4.8783|3.17|-990.6223073|556.84|254.15|0.4444899999999999|0.53838|-990.467026|0.1076|-0.18719|1.7105|0.029157178|-990.516371|2.6801|3981.0|5.4
14o_a23|0.0|1|0.0|-4.758526534|2|7.423568444|0|1.197958066|-0.301504331|0.046090147|-0.807407518|-0.002390707|-0.029012777|10.3132174|2|2|-0.0004039459999999|0.416392114|-0.653629157|0.598213287|0.802854174|0.000891427|-0.072078004|1|-0.072435569|-0.094138958|0.328340215|0.018054548|-51.49843925|-66.92857564|12.835973699999998|110.3941788|68.19627862|-0.042454824|-47.58321438|9.125801389|-2.165196042|-36.61307972|80.64694246|-30.18347529|64.33441296|0.48945652|-1539.35724|0.199698446|17.66041891|0.958697036|7967.617129|37.71512766|0.019295686|-427.001863|676.4530574|0.0|0.0|1.0|0.09|26.0|-7.95|114.25|3.04|2.0|1.0|-6.89|35.0|1.0|0.0|0.0|4.31|1e-06|0.0|0.0|1.12e-08|5.57e-06|-0.08059|3.6989|5.17|-2042.184285|729.11|335.19|0.58581|0.58581|-2041.934645|385.0|-0.1517|5.9294|0.02299729|-2042.000938|8.3591|3.0|8.4815
4d_a46|0.0|0|0.0|0.173086735|1|7.825245291|1|1.134637067|-0.017469934|0.047736111|-0.085744171|0.0116902869999999|-0.111025108|10.96333164|1|1|0.010756749|-0.206000242|-0.240143042|0.6535171|0.764741337|-0.213089038|-0.103199079|0|-0.056384895|-0.070772596|0.290035518|0.008652238|-30.95621863|-38.85529917|4.750218646|8.241078584|35.10521457|-0.024616555|-21.33218735|2.607946825|-1.132361533|-16.99546444|43.60839351|-13.51488667|35.70643728|0.441136013|-621.6847867|0.186572035|10.30138878|0.7893441379999999|4993.774007|16.6147308|0.0086574759999999|-344.15403910000003|509.0572545|0.0|1.0|0.0|0.35|17.0|-7.41|43.6|2.84|2.0|1.0|-4.93|25.0|0.0|1.0|1.0|4.11|7.8e-06|0.0|0.0|3.88e-08|1.3699999999999998e-05|-0.0396399999999999|4.4265|4.18|-1453.840712|588.18|280.09|0.69884|0.69884|-1453.635434|0.1313|-0.18639|3.5318|0.02292966|-1453.688943|3.7104|517.0|6.2865
1h_a5|0.0|0|2.9516097130000003|0.0|0|6.605297921|0|1.427564094|-0.009075016|0.026339869|-0.085074391|0.008031558|-0.1197834419999999|10.94466758|1|1|0.007357977|-0.043247682|-0.20140246|0.71274658|0.780175595|0.070628165|-0.082079343|0|-0.067599619|-0.069496749|0.39793593|0.008798715|-35.25675213|-36.2462047|4.588992214|160.0744187|62.25239147|-0.027798699|-18.90429957|2.393400474|-1.111947978|-18.38824808|44.51475742|-14.49848188|39.84574434|0.489507204|-579.9392753|0.2549450239999999|13.14687756|0.958891501|4334.547353|19.45961351|0.01585373|-255.618083|409.0289917|1.0|1.0|1.0|0.05|23.0|-8.41|54.46|2.13|0.0|1.0|-4.25|24.0|0.0|1.0|1.0|3.43|3.5600000000000005e-05|0.0|0.0|3.87e-09|1.21e-06|-0.04124|4652.0|3.17|-990.6346565|556.57|266.52|0.4112699999999999|0.57155|-990.472129|0.1754|-0.17797|2.2396|0.031392033|-990.523098|3.3752|28.0|7.5528
21c _a23|0.0|1|0.0|0.0|2|7.525639975|0|1.197962776|-0.135572353|0.043130342|-0.576752175|0.003456487|-0.092608459|10.3132171|2|2|0.0035741379999999|0.118226959|-0.596546056|0.7641222459999999|0.782543953|0.149511954|-0.060079444|1|-0.08365474|-0.098699133|0.2571258939999999|0.014036138|-59.46209153|-70.15570019|9.976937758|323.3651097|148.8448086|-0.040210758|-49.86692499|7.09164338|-2.171380929|-42.26586935|79.71722579|-28.58195193|69.43902929|0.468609427|-1543.4254039999998|0.165442725|16.83467928|0.881854988|7227.157398|34.24804117|0.013451712|-475.6090385|762.0576580000001|0.0|1.0|2.0|0.08|26.0|-7.33|148.11|2.49|1.0|1.0|-5.63|34.0|1.0|0.0|0.0|3.0|1.92e-05|0.0|0.0|4.69e-08|2.2e-05|-0.07892|3.6649|4.47|-1837.964768|747.88|338.3|0.5885699999999999|0.5885699999999999|-1837.67081|0.3329999999999999|-0.15089|6.0226|0.03257532|-1837.736174|8.3979|67.0|7.1752
18_a47|0.0|1|2.969619451|0.0|0|6.605297921|0|1.414391819|-0.06345679|0.037919622|-0.2342475789999999|0.0008454789999999|0.018164141|10.93838451|1|1|0.0015586929999999|-0.056674151|-0.322800033|0.646771311|0.792196273|-0.059779939|-0.027351545|1|-0.078937385|-0.084415066|0.454324931|0.014741763|-49.44908758|-52.88049505|9.234746417|70.55642796|139.1786571|-0.0303894239999999|-33.12615721|5.784962137000001|-1.5194711930000002|-30.97660579|63.72933669|-19.03697822|58.68383399|0.432077184|-951.8489108|0.267251553|12.35791568|0.7608026529999999|6261.441874|25.98023687|0.017318402|-291.6032324|628.5247532999999|1.0|1.0|2.0|0.08|27.0|-10.36|79.38|2.63|2.0|0.0|-5.5|31.0|1.0|0.0|1.0|4.16|4.29e-06|0.0|0.0|4.34e-11|1.78e-08|-0.04964|4.2668|3.32|-1354.221126|652.12|290.58|0.4659|0.63359|-1353.979194|0.0516|-0.17349|3.4464|0.04031146|-1354.037606|5.3433|3.0|8.6
12h_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|0.604984682|-0.06631353|0.043848238|-0.391119352|0.001139238|0.001698966|10.31162898|1|1|0.002064369|-0.166613751|-0.4708582289999999|0.669561738|0.831176513|0.008644634|-0.1240820219999999|0|-0.083127678|-0.09907575|0.353607682|0.017389133|-52.88851758|-63.03519645|11.06352871|89.66095835|150.42542849999998|-0.038417127|-40.10503079|7.038974807000001|-1.882439244|-33.64938551|73.14241438|-24.44221903|63.95204629|0.468446216|-1197.668733|0.202025127|15.1759206|0.881277172|6252.192213|30.63031164|0.015886049|-379.1625034|618.6004214|0.0|1.0|1.0|0.14|17.0|-6.9|81.65|3.2|2.0|1.0|-5.39|30.0|0.0|0.0|0.0|2.92|9.71e-06|0.0|0.0|1.26e-07|5.260000000000001e-05|-0.05347|5.0289|4.07|-1675.011389|672.54|246.54|-0.26697|0.68543|-1674.777786|155.0|-0.14889|2.9684|0.03372393|-1674.838376|3.4138|9.0|8065.0
24_a47|0.0|1|0.0|0.0|1|6.86171134|0|1.304328602|-0.1160443999999999|0.039520202|-0.484848181|-0.0060410169999999|-0.063708635|10.95005721|1|1|-0.004514441|0.056234624|-0.540463145|0.662080166|0.812650394|-0.005097239|0.113432542|1|-0.075894947|-0.090995097|0.214985826|0.021522987|-42.71324947|-51.21152885|12.11301576|41.72753688|121.5922303|-0.032498249|-28.82156035|6.81713713|-1.364926459|-24.03877652|69.27912772|-18.28983173|54.82626523|0.479188295|-768.1729327|0.388396422|13.48797266|0.920079732|6022.202634|29.90471672|0.032103375|-125.6197312|457.1122177|1.0|0.0|2.0|0.05|21.0|-7.63|84.73|2.86|1.0|1.0|-4.61|28.0|0.0|0.0|1.0|3.31|3.05e-05|0.0|0.0|2.32e-08|9.22e-06|-0.06517|3.9675|4.46|-1696.105723|578.94|312.5|0.6835|0.6835|-1695.93106|0.2618|-0.16333|2.6517|0.03414611|-1695.98597|3.6008|3.0|8.5
