molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|SRW09|SaasN|MATS2c|AATSC1s|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|MATS1i|AATSC1i|GATS1are|BIC2|MATS8s|GATS1pe|nFaHRing|RASA|FNSA3|FPSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|FPSA1|GRAV|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Contribuition (max. transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|pIC50
13_a47|0.0|1|1|2.920663104|0.0|6.605297921|0.0|-0.174238791|-0.0777650159999999|-0.047120094|1.5940801480000002|-0.00105415|0.003874205|10.9452934|0.038682232|1|-0.0101047869999999|-0.0233277889999999|0.6427334020000001|0.794037882|0.030290722|0.626280497|1|0.781675563|-0.081148294|0.017736598|-45.39284663|9.13564442|63.12660940000001|0.2183244369999999|112.453046|-0.032468557|0.688261242|-1.23380515|-21.52866736|57.38622954|50.9329486|0.472007922|2190.316257|402.6200617|669.2729199|0.311738758|4542.479565|0.023284817|-193.936606|359.12161539999994|11.99338291|1.0|1.0|0.0|1.0|2.0|2.9|1.75|0.06|21.0|-7.9|4.63|0.0|0.0|91.59|1.0|3.0|-4.24|24.0|4.0|-6.0|319.34|0.0|1.0|1.0|5.79e-05|0.0185|5.41e-05|0.0|0.0|4.04e-06|-0.05465|2.7|542.62|895.21|307.63|0.67466|-1067.665127|-0.22065|-1067.71601|4.8308|7.8
47f_a18|0.0|0|0|0.0|0.0|7.03438793|0.0|-0.005500039|-0.034211867|-0.048472184|0.0|0.0036509859999999|0.033759227|10.94702253|-0.008224928|0|-0.264839041|-0.3927204379999999|0.765824398|0.750610215|-0.009917608|0.745431271|0|0.838156881|-0.063824969|0.0138461289999999|-72.03501774|11.75478965|111.1889928|0.161843119|137.3980967|-0.0289997239999999|0.726550657|-2.290978185|-46.00060733|86.11217859|65.93954138|0.483843526|3367.7324700000004|711.5604361000001|2343.062749|0.273449343|7870.103594|0.016581683|-384.6642262|1347.416568|14.07716085|1.0|1.0|0.0|1.0|2.0|4.87|0.0|0.34|18.0|-9.22|3.6|3.0|2.0|164.47|1.0|13.0|-6.11|40.0|4.0|-6.4|541.68|0.0|0.0|0.0|7.76e-07|0.000421|3.01e-06|1.0|1.0|3.27e-07|-0.04439|8.13|908.66|1602.99|400.42|0.6984600000000001|-1741.724929|-0.1724099999999999|-1741.802171|4.4861|8.0458
8e_a12|0.0|0|1|0.0|0.0|6.803505258|1.873617728|0.050021617|-0.049397555|0.0661362779999999|2.197856963|0.005196034|-0.087658302|10.94458094|-0.0309579439999999|1|-0.079913108|-0.136145064|0.83954453|0.761892879|-0.036433876|0.797199175|1|0.939627917|-0.05202522|0.0155147339999999|-50.273571200000006|8.884082475|51.38557748|0.060372083|34.57040021|-0.031094185|0.7112578709999999|-1.492520871|-17.05887601|61.4656313|38.67488258|0.45384745|2548.979738|538.051884|2112.908299|0.2887421289999999|5490.975165|0.019545275|-241.94192880000003|561.9859171|11.19206011|1.0|1.0|1.0|1.0|1.0|4.11|3.01|0.14|21.0|-7.93|2.68|2.0|0.0|117.04|1.0|3.0|-4.37|28.0|4.0|-6.03|366.42|0.0|1.0|1.0|4.25e-05|0.0156|2.03e-05|0.0|0.0|4.34e-06|-0.05739|3.45|612.59|1048.44|375.21|0.38889|-1177.380602|-0.19338|-1177.436953|1.9327|6.2306
7g_a8|0.0|1|0|3.095238804|0.0|7.535296702|1.336155045|-0.092384028|-0.067360394|-0.030968098|0.0|-0.00087806|-0.027838247|10.9431888|-0.027717137|1|0.021974492|0.046246982|0.627990269|0.7363841520000001|0.098510683|0.606087461|0|0.699376143|-0.107714754|0.031841955|-67.26263865|19.08352484|144.290464|0.300623857|180.1699331|-0.045912914|0.806738465|-2.020168201|-38.68948451|78.41805331|83.63914665|0.470618047|2802.2242920000003|419.1502102|2079.55195|0.193261535|6293.364606|0.018613449|-367.6690814|509.2753308|11.15541466|1.0|0.0|1.0|0.0|1.0|3.29|3.32|0.04|23.0|-7.91|4.66|2.0|0.0|108.0|1.0|3.0|-5.78|30.0|5.0|-5.63|399.37|0.0|0.0|1.0|1.67e-06|0.000667|3.59e-06|0.0|0.0|4.92e-06|-0.06621|6.26|620.67|1053.9|327.36|0.62073|-1374.291597|-0.22129|-1374.3479960000002|12.9547|4.6772
17_a12|0.0|0|0|0.0|0.0|6.823286122000001|0.0|0.132275232|-0.058347964|-0.210594127|0.0|-0.002523977|-0.072956553|10.31157659|-0.070249784|1|-0.113649923|-0.202276514|0.918713011|0.8198617429999999|-0.043392747|0.859088647|0|0.858119365|-0.069570363|0.011226177|-50.13411606|5.849860887999999|69.36398419|0.141880635|73.93273708|-0.035198739|0.786701219|-1.443148294|-18.89085387|57.97616997|42.10235809|0.466056241|2246.161353|447.1583691000001|1470.257187|0.213298781|4866.339908|0.015049295|-298.7949107|431.5987143|7.842053909|1.0|1.0|1.0|1.0|1.0|4.13|2.97|0.17|17.0|-7.16|2.56|0.0|0.0|103.12|1.0|3.0|-4.51|24.0|4.0|-6.07|333.41|0.0|1.0|1.0|3.1e-05|0.0103|5.7100000000000006e-05|0.0|0.0|2.32e-05|-0.06322|2.87|560.09|933.62|328.67|0.39539|-1366.638303|-0.21781|-1366.689546|2.9806|7.7959
15b_a50|0.0|0|1|0.0|0.0|7.934155233999999|4.112770601|-0.144363623|-0.05484142|-0.103807905|2.018777006|0.004641091|-0.06083723|10.94501702|-0.124047802|2|-0.131737048|-0.2185722769999999|0.79846758|0.8259784720000001|0.000882622|0.764606364|1|0.8209134840000001|-0.082576068|0.020083792|-46.13641893|11.48191704|274.85729960000003|0.179086516|102.3838797|-0.028069672|0.639017342|-1.291204916|-26.98929785|60.03646705|58.69070955|0.478989976|2441.264256|469.3167805|1692.3273379999998|0.3609826579999999|5205.2135960000005|0.024313507|-158.95261259999998|510.3677388|13.90004811|1.0|1.0|1.0|1.0|1.0|3.56|2.11|0.19|20.0|-5.72|3.26|1.0|0.0|105.46|2.0|5.0|-3.18|27.0|4.0|-6.98|357.41|0.0|1.0|1.0|0.000654|0.2339999999999999|0.000249|0.0|0.0|0.000687|-0.0333399999999999|2.08|613.37|1035.3|305.67|0.65917|-1160.275856|-0.20071|-1160.330621|9.3788|7.1024
11b_a50|0.0|0|1|0.0|0.0|7.927685046000001|4.071188272|-0.154649459|-0.014702942|-0.007722567|2.114272566|0.011959339|-0.218953127|10.94500697|-0.133073229|2|-0.162848233|-0.277408878|0.701976536|0.800774662|-0.146696566|0.667956827|1|0.931316325|-0.0445367309999999|0.019455771|-36.43643854|10.1501574|7.949039772000001|0.068683675|35.832562100000004|-0.02494328|0.642051995|-1.047617742|-12.12179711|47.72173991|33.38515735|0.42907551|2286.724895|485.8716402|1650.235214|0.357948005|4884.730303|0.021631609|-148.2182458|439.9973344|11.28530137|0.0|0.0|1.0|1.0|0.0|3.44|2.84|0.15|20.0|-5.87|3.73|0.0|0.0|99.65|2.0|2.0|-3.58|25.0|3.0|-6.24|327.38|0.0|1.0|1.0|0.000263|0.0862|6.97e-05|0.0|0.0|0.000441|-0.02817|3.05|560.06|955.4|311.03|0.53885|-1045.798634|-0.19501|-1045.849774|3.7922|5.7696
19b_a38|0.0|1|0|3.26554965|0.0|7.412764017000001|0.0|-0.122009545|-0.115864198|0.013765516|0.0|-0.006877664|-0.1381849369999999|10.96052467|-0.0697981979999999|1|-0.098027247|-0.250781298|0.653741315|0.8295290000000001|0.019437461|0.632625562|0|0.7293105670000001|-0.086013549|0.0224393089999999|-71.73053105|13.92699891|120.3048789|0.270689433|168.00390359999997|-0.041606241|0.7596369590000001|-2.0803120280000003|-33.13317155|84.49751102|67.31146923|0.478948837|2897.652112|452.6479704|2436.66785|0.240363041|6518.872269|0.020570275|-322.28833010000005|593.6088758|12.76697997|1.0|0.0|1.0|0.0|3.0|4.82|2.37|0.14|17.0|-7.12|3.11|1.0|0.0|125.65|1.0|5.0|-4.25|31.0|5.0|-6.81|419.43|0.0|0.0|1.0|5.68e-05|0.0238|4.67e-05|0.0|0.0|3.19e-05|-0.05031|3.66|646.81|1111.29|330.55|0.38952|-1431.18309|-0.20445|-1431.2418630000002|6.3396|7.9172
14k_a23|0.0|0|1|0.0|0.0|7.423568444|3.358995671|0.070940371|-0.024758731|0.04479394|0.74561778|0.010682694|-0.055500851|10.31321813|-0.055708465|2|-0.071484865|-0.13187015|0.722187957|0.800643488|0.140087361|0.659570836|1|0.922397728|-0.0562483359999999|0.018829201|-53.17069631|12.53019305|38.76597615|0.077602272|51.64167457|-0.033999976|0.783562394|-1.597998852|-24.9092952|64.04991522|49.96154892|0.486654314|2955.4566170000003|613.8243395|2174.886074|0.216437606|6715.186162999999|0.016348271|-377.4022725|633.3278634|10.87921891|0.0|0.0|1.0|1.0|1.0|3.39|3.56|0.05|26.0|-7.99|4.67|2.0|1.0|125.29|1.0|5.0|-6.13|31.0|4.0|-6.03|445.93|0.0|0.0|0.0|7.49e-07|0.000334|2.83e-06|0.0|0.0|4.55e-06|-0.07933|4.1|691.9|1179.17|340.42|0.63765|-2089.293765|-0.2271699999999999|-2089.354026|8.3627|8.4123
13f_a6|0.0|1|0|3.440154557|0.0|6.842683282|0.0|-0.088329567|-0.008507023|0.04505613|1.651047524|-0.003356527|-0.071478789|10.95053349|-0.049928822|1|-0.126749697|-0.223618825|0.841211811|0.77199166|-0.028317736|0.790249345|1|0.863222493|-0.073352505|0.018554018|-62.41821579999999|12.46087045|62.42897239999999|0.136777507|91.85971442|-0.032802223|0.720711855|-1.672913351|-33.08535238|75.61173794|61.72438096|0.401838426|2869.925064|579.7398537|3253.287533|0.279288145|6128.208571|0.0196449239999999|-296.4599736|676.2770877|13.19352214|1.0|1.0|1.0|1.0|2.0|3.56|2.21|0.08|27.0|-10.18|4.53|1.0|0.0|123.82|0.0|5.0|-5.11|32.0|5.0|-6.52|417.47|0.0|0.0|1.0|7.74e-06|0.00323|1.65e-05|0.0|0.0|2.75e-08|-0.07786|3.36|711.29|1202.78|394.98|0.49643|-1347.018087|-0.2059099999999999|-1347.0794119999998|13.9612|7.3768
4r_a46|0.0|0|0|0.0|-0.03033057|7.832410927000001|2.051582577|-0.173617329|-0.074041799|-0.15196733|0.0|0.006236535|-0.1129698999999999|10.96363493|-0.048758575|1|-0.055572881|-0.086905208|0.7794598220000001|0.810646641|-0.077483502|0.76719475|0|0.8478197820000001|-0.079297367|0.011446215|-43.14814202|6.071841742999999|176.18445569999997|0.152180218|80.72661483|-0.0259595379999999|0.7146312779999999|-1.220098292|-22.31391864|51.22472631|48.13649426|0.456487948|2137.47734|449.7405899|1451.6122289999998|0.285368722|4775.760774|0.015225417|-227.7097083|496.0386301|8.076584289|0.0|1.0|0.0|1.0|1.0|3.82|2.89|0.35|17.0|-6.25|3.43|0.0|0.0|97.9|1.0|3.0|-3.09|25.0|4.0|-6.83|334.41|0.0|1.0|0.0|0.00081|271.0|0.000279|0.0|0.0|0.000188|-0.03073|2.3|571.75|986.04|274.25|0.69085|-1069.231407|-0.2207199999999999|-1069.284137|3.5979|5.8499
16a_a10|0.0|0|0|0.0|0.0|7.535296702|2.041062372|-0.187414728|0.023926176|-0.085711535|2.009832665|0.011207938|0.014886502|10.92947902|-0.0048530629999999|1|-0.162508526|-0.254024476|0.748039584|0.772481675|-0.068377262|0.72613292|1|0.916148686|-0.052574986|0.013872737|-53.28817038|9.606840334|77.68598956|0.083851314|58.06685151|-0.026063936|0.7270593190000001|-1.615964058|-25.21250404|63.53441386|46.01490333|0.4629532229999999|2862.681038|634.4309626|1823.310808|0.272940681|6366.0631060000005|0.014796066|-314.4761648|879.8636987|10.24624348|1.0|1.0|1.0|1.0|0.0|4.11|4.46|0.3|21.0|-8.5|5.19|3.0|0.0|133.66|1.0|9.0|-5.22|33.0|5.0|-5.91|439.55|0.0|1.0|1.0|6e-06|0.00264|6.76e-06|0.0|0.0|1.4e-06|-0.04647|3.46|760.0|1310.44|320.22|332.0|-1394.797092|-0.20697|-1394.861824|4.6574|7.3279
15d_a10|0.0|0|0|0.0|0.0|7.535296702|2.147544195|-0.233802395|0.0370874879999999|-0.059217023|2.04092658|0.010215823|-0.140487312|10.92970801|0.007032164|1|-0.1786649189999999|-0.280243276|0.74726683|0.745184875|0.02497303|0.71456262|1|0.87609771|-0.057588609|0.02281891|-47.58559595|15.37766538|67.59624856|0.12390229|83.49776405|-0.018829931|0.471900166|-1.129795872|-26.15336742|66.95020436|54.18663419|0.473858537|2967.522813|590.402322|2036.192049|0.5280998339999999|6511.656447|0.028735133|37.87296065|825.4425942|19.36460841|0.0|1.0|1.0|1.0|0.0|3.71|4.01|0.35|21.0|-7.82|3.44|1.0|0.0|131.43|1.0|6.0|-3.78|33.0|6.0|-7.04|441.52|0.0|1.0|0.0|0.000167|0.0739|4.1200000000000005e-05|0.0|0.0|6.62e-06|-0.05002|2.05|737.09|1266.87|321.28|0.3685|-1430.733658|-0.20918|-1430.795367|3.8163|7.1612
7_a47|0.0|0|0|0.0|0.0|0.0|0.0|0.00763426|-0.143650735|-0.128433676|1.303301032|-0.0091074509999999|-0.085507035|10.93671034|-0.0781924059999999|0|-0.021071408|-0.04311702|0.6995252890000001|0.817389583|-0.04402021|0.671549194|1|0.8473227320000001|-0.081264417|0.008915606|-54.113260200000006|5.027768049|103.5602725|0.152677268|86.09912617|-0.036250645|0.816979353|-1.631279045|-25.84337052|61.47335819|50.85512286|0.405265781|2491.885862|477.8297898|1968.695833|0.1830206469999999|5958.904826|0.0130514639999999|-357.5076454|526.6144628999999|7.36009799|1.0|1.0|0.0|1.0|2.0|2.96|3.14|0.09|22.0|-9.45|6.52|2.0|0.0|111.28|1.0|4.0|-6.47|28.0|4.0|-4.8|393.84|1.0|0.0|1.0|3.41e-07|0.000134|8.75e-07|0.0|0.0|1.3900000000000001e-07|-0.05297|5.08|604.84|1043.33|333.26|0.69314|-1647.7863539999998|-0.2073699999999999|-1647.841533|4.4255|7.6
8b_a12|0.0|0|0|0.0|0.0|0.0|0.0|0.190292199|-0.1676879319999999|0.028584223|0.0|-0.010117477|-0.036536396|10.95438057|-0.1090955359999999|0|0.003898807|0.006468729|0.89481633|0.7407532059999999|-0.010950243|0.856390139|0|0.740926309|-0.1053827859999999|0.011257065|-67.44287685|6.513753986|319.0086845|0.259073691|149.9096134|-0.045608374|0.888936354|-2.097985204|-35.28434152|72.85978933|67.49212879999999|0.480938153|2388.888334|428.7273481000001|1437.536303|0.111063646|5217.318476|0.009361504|-450.1059006|510.3677388|5.416912474|0.0|1.0|1.0|1.0|2.0|4.11|2.57|0.1|18.0|-7.45|1.9|1.0|0.0|110.58|1.0|4.0|-4.1|27.0|4.0|-6.51|355.39|0.0|0.0|0.0|7.890000000000001e-05|28.0|9.74e-05|0.0|0.0|1.26e-05|-0.0589|5.11|611.93|1020.47|331.1|0.53425|-1159.188228|-0.21184|-1159.2425119999998|6.1286|6.58
12o_a36|0.0|1|0|3.444418304|0.0|7.412764017000001|0.0|0.01340619|-0.079716275|0.03842353|0.0|-0.00233752|-0.059733192|10.96036596|-0.010904454|1|-0.126068378|-0.213993335|0.859938421|0.799869816|0.141570244|0.817582774|0|0.7592112809999999|-0.082048664|0.023402195|-76.51720886|16.85373064|55.47133795|0.2407887189999999|173.4105814|-0.03541591|0.666462845|-2.018706878|-42.554984000000005|95.66406176|75.94332024|0.469699889|3009.981519|546.7667677000001|2778.220342|0.333537155|6622.134304|0.026586303|-239.7655413|757.7532208|19.1468529|0.0|0.0|0.0|0.0|3.0|4.97|0.0|0.17|17.0|-6.93|1.65|1.0|0.0|138.06|1.0|7.0|-3.54|33.0|5.0|-7.66|438.48|0.0|0.0|0.0|0.000292|128.0|0.000227|0.0|0.0|5.18e-05|-0.05456|4.5|728.07|1240.51|320.16|0.36719|-1440.671057|-0.21151|-1440.734965|6.6471|7.3979
12o_a30|0.0|0|0|0.0|0.0|7.412764017000001|0.0|0.036331447|-0.028326022|-0.089996613|0.0|0.00372838|0.019094532|10.31162888|-0.087019298|1|-0.051371057|-0.090173435|0.8264832879999999|0.815003426|-0.054392357|0.7463962120000001|0|0.844344883|-0.076908942|0.015460222|-62.74209511|9.948252054|75.15128057|0.1556551169999999|100.1600333|-0.037808155|0.8131344979999999|-1.852599578|-31.84483128|71.87393121|59.43716284|0.46964626|2860.371518|543.3140456|2476.50603|0.186865502|6542.77337|0.0141914589999999|-402.9878652|652.8825454|9.131836103|1.0|0.0|1.0|0.0|1.0|4.63|0.0|0.14|17.0|-7.22|3.27|2.0|0.0|132.29|1.0|5.0|-5.93|30.0|4.0|-5.75|432.93|0.0|0.0|1.0|1.19e-06|0.0005139999999999|3.61e-06|0.0|0.0|2.61e-05|-0.05085|4.45|687.92|1162.63|356.1|0.3493699999999999|-2035.139147|-0.19873|-2035.199757|6.8632|7.8097
38_a18|0.0|0|0|0.0|0.0|7.03438793|0.0|0.059724697|-0.009006798|-0.066676644|0.0|0.000520558|-0.020056674|10.94702086|-0.003893067|0|-0.074661643|-0.11123356|0.745084567|0.719168079|-0.03302891|0.7400818459999999|0|0.8310704529999999|-0.076974444|0.00838904|-65.45657441|6.675707878|100.7046282|0.1689295469999999|134.4282836|-0.0322355079999999|0.880927895|-2.385427574|-48.74349112|71.15832778|67.92930461|0.4666657999999999|3162.36475|661.3370874|1855.157022|0.119072105|7261.130718|0.007165119|-606.2584549|1228.492038|5.701753365|1.0|1.0|0.0|1.0|3.0|4.53|0.0|0.34|18.0|-10.33|4.13|3.0|1.0|160.66|0.0|10.0|-6.98|38.0|3.0|-5.55|508.65|0.0|0.0|1.0|1.05e-07|5.36e-05|7.85e-07|0.0|1.0|2.38e-08|-0.0483699999999999|8.95|861.93|1515.64|384.55|0.69235|-1611.133158|-0.18066|-1611.206669|2.7244|7041.0
19l_a38|0.0|1|0|3.280796643|0.0|7.412764017000001|0.0|-0.086107169|-0.10490608|0.103904811|0.0|-0.001197042|-0.02967593|10.94917392|-0.032264281|1|-0.091460175|-0.191751024|0.723755855|0.839953955|-0.032569307|0.700181525|0|0.799611189|-0.079681862|0.0219046379999999|-65.35669452|14.19254029|133.9992534|0.200388811|129.8367176|-0.037359603|0.7374102309999999|-2.017418574|-33.45088372|79.04689476|65.82033039|0.430111845|2921.048554|518.0872716|2934.313773|0.262589769|6705.993411|0.021129331|-307.64756780000005|696.3887025|13.69020024|1.0|0.0|1.0|1.0|3.0|4.94|2.7|0.12|17.0|-7.28|3.09|2.0|0.0|135.78|1.0|6.0|-4.94|32.0|4.0|-6.39|427.48|0.0|0.0|1.0|1.15e-05|0.0049|1.89e-05|0.0|0.0|2.25e-05|-0.0603299999999999|4.08|660.04|1164.34|369.66|0.69413|-1409.309206|-0.2001|-1409.37001|9026.0|7.8633
8d_a12|0.0|1|1|2.976279182|0.0|6.580639137|0.0|0.057525383|-0.048642535|0.0276482139999999|2.075171777|0.000925796|-0.065870394|10.94458983|-0.046326855|1|0.00930483|0.016135176|0.8857286320000001|0.751098108|-0.091036025|0.8405406040000001|1|0.858710112|-0.077834742|0.011348654|-57.57034769|6.309558958999999|90.34024296|0.141289888|78.55353315|-0.039118358|0.8338637040000001|-1.760326118|-24.05928792|64.53435462|49.58366734|0.465113852|2466.513191|477.4206699|1288.818257|0.166136296|5255.11762|0.012525773|-371.2392138|503.2240425|6.964006932|1.0|1.0|1.0|1.0|2.0|4.06|2.23|0.1|21.0|-8.37|2.67|2.0|0.0|112.14|1.0|3.0|-4.58|27.0|4.0|-5.96|352.39|0.0|1.0|1.0|2.64e-05|0.0093|2.43e-05|0.0|0.0|1.49e-06|-0.05488|3.53|600.2|1007.85|331.53|0.6661|-1138.086709|-0.20794|-1138.139635|3.0277|7.6021
19_a4|-3.21497177|0|0|0.0|0.0|7.535296702|1.943606348|-0.121320311|-0.3929802189999999|-0.052325802|0.0|0.006243904|-0.211341677|10.30966825|-0.136621315|1|-0.0255403279999999|-0.042058265|0.55269662|0.774746438|0.152550043|0.514505012|0|0.820765063|-0.070677568|0.013022539|-41.82665583|7.168604362000001|15.411502800000004|0.1792349369999999|98.66465411|-0.028945757|0.764880253|-1.215721775|-21.41704046|49.73882261|46.07495776|0.460486754|2558.336814|451.8120313999999|1697.595595|0.235119747|5232.561157|0.0143733|-291.6208078|450.6848883|7.912166787999999|1.0|0.0|1.0|1.0|0.0|3.46|2.52|0.16|17.0|-6.09|4.32|1.0|0.0|98.19|1.0|3.0|-3.81|25.0|4.0|-6.58|351.42|0.0|1.0|1.0|0.000156|0.0547|0.000106|0.0|0.0|0.0002839999999999|-0.05294|6.67|583.39|983.4|296.2|0.67535|-1446.760398|-0.22298|-1446.813896|7.1079|4.71
3e_a32|0.0|1|1|3.501917045|0.0|7.773594467000001|0.0|0.015619823|-0.058503168|-0.057366352|2.220794149|0.000655875|-0.114649277|10.31100276|-0.080731823|3|-0.076494363|-0.1395294259999999|0.8315372|0.8046468659999999|-0.061561535|0.77923808|1|0.8681696109999999|-0.073411249|0.0124235339999999|-53.92151824|6.69516884|47.09895162|0.131830389|71.04473954|-0.030786645|0.7752553659999999|-1.200679139|-21.32040233|60.86894767|46.25723848|0.4513338939999999|2212.661182|467.865447|1732.3689949999998|0.224744634|4827.877259000001|0.012891628|-296.6758413|421.3548777|6.94742943|1.0|1.0|1.0|1.0|1.0|3.33|3.04|0.24|19.0|-6.92|5.24|1.0|0.0|97.86|1.0|3.0|-6.52|23.0|3.0|-5.2|340.47|0.0|0.0|1.0|3.02e-07|0.000103|6.6e-06|0.0|0.0|4.13e-05|-0.0534399999999999|3.52|578.77|956.67|348.38|0.7025399999999999|-1672.576776|-0.20098|-1672.62984|5.6928|8.0862
12p_a36|0.0|1|0|3.392386149|0.0|7.412764017000001|0.0|-0.0494658159999999|-0.084341564|0.114716581|0.0|-0.002526241|-0.084846674|10.96052769|-0.0433009009999999|1|-0.101303149|-0.217394466|0.724208473|0.828371596|-0.035871448|0.698414933|0|0.748438833|-0.082569108|0.020202133|-68.22905781|12.71795723|83.24921731|0.251561167|158.3666517|-0.039016808|0.759126153|-1.950840419|-32.72335782|80.40682298|64.698131|0.475504684|2774.926334|471.1687161|2308.958924|0.240873847|5922.775161|0.019344052|-326.2581567|595.8790650000001|12.17776516|1.0|0.0|0.0|0.0|2.0|4.72|0.0|0.14|17.0|-6.86|2.44|1.0|0.0|123.71|1.0|5.0|-3.89|30.0|5.0|-6.76|399.42|0.0|1.0|0.0|0.000129|0.0515|6.96e-05|0.0|0.0|5.58e-05|-0.0552299999999999|3.41|660.71|1113.05|323.11|0.30159|-1331.947748|-0.21131|-1332.006106|6.7199|8.0458
13b_a30|0.0|0|0|0.0|0.0|7.412764017000001|0.0|0.112353041|-0.118776867|-0.035340334|0.0|-0.003436924|0.042845487|10.31162842|-0.0463169629999999|1|0.003429114|0.006103754|0.841060094|0.836520136|-0.045844862|0.802578397|0|0.694101802|-0.109962789|0.018555474|-76.67161447|12.52854078|385.2420923|0.305898198|206.54056530000005|-0.042850934|0.800290866|-2.271099499|-50.13056864|88.26741491|86.77473353|0.454574838|3002.926824|468.6532296|2319.48655|0.1997091339999999|6627.406474|0.017174033|-405.5090587|713.7769663|11.59580043|1.0|0.0|0.0|0.0|2.0|4.76|0.0|0.13|17.0|-6.19|1.72|1.0|0.0|135.37|1.0|6.0|-5.01|32.0|5.0|-7.05|441.51|0.0|0.0|0.0|9.68e-06|0.00427|5e-05|0.0|0.0|0.000288|-0.05434|4.54|721.48|1210.94|353.68|0.32563|-1744.2179010000002|-0.20313|-1744.281763|5.3762|7.5901
6_a15|0.0|0|0|0.0|0.0|0.0|0.0|-0.199979249|-0.048804012|0.106485923|0.0|0.001080419|0.011857945|10.95880677|-0.009025163|0|-0.195267558|-0.281352401|0.8511056929999999|0.691316481|0.0371776429999999|0.810779115|0|0.859308431|-0.07051817|0.02948637|-71.76572566|17.20414198|105.4415725|0.140691569|82.0880213|-0.0307500179999999|0.581974721|-1.599000943|-24.00625743|88.94853813|58.34873264|0.3902945579999999|2454.904173|501.3728188|1971.005637|0.4180252789999999|5589.043165|0.029449813|-95.65807914|592.4420375|17.18281248|1.0|1.0|1.0|1.0|1.0|3.29|4.03|0.23|18.0|-7.95|5.26|2.0|0.0|109.7|1.0|7.0|-5.66|28.0|5.0|-5.33|380.44|0.0|1.0|1.0|2.16e-06|0.000823|7.32e-06|0.0|0.0|4.3e-06|-0.02419|3.94|612.22|1092.02|328.9|0.65191|-1262.75978|-0.18133|-1262.820532|1.9421|7.4559
8c_a32|0.0|1|1|3.46252244|0.0|7.765993078999999|0.0|0.080016722|-0.04699673|-0.026467635|2.143746338|-0.003484915|-0.026048985|10.31100269|-0.0682721729999999|3|-0.0852122769999999|-0.1534110109999999|0.788133615|0.845443342|-0.024032462|0.7507116140000001|1|0.801747512|-0.076876481|0.016240436|-58.93213925|9.818219446|126.6561213|0.198252488|119.85432240000002|-0.027548799|0.600684883|-1.267244762|-28.09723623|74.36515033|56.29419869|0.447542891|2571.62241|484.6996147|3038.837633|0.399315117|5773.240734|0.025527931|-121.7388847|557.1050635|15.43301109|1.0|1.0|1.0|1.0|2.0|3.46|2.82|0.26|19.0|-7.65|4.19|1.0|0.0|110.47|1.0|7.0|-5.82|27.0|4.0|-6.45|397.52|1.0|0.0|1.0|1.5e-06|0.000597|4.11e-05|0.0|0.0|8.86e-06|-0.04161|4.28|646.97|1090.0|347.56|0.70135|-1880.537558|-0.18873|-1880.597039|10.2656|7.4318
40_a47|0.0|0|1|0.0|0.0|6.823286122000001|1.715145925|-0.246203395|-0.0934645509999999|-0.056839794|1.566109469|0.002212256|-0.038143308|10.98214138|0.056362705|1|-0.147591116|-0.338113214|0.63155995|0.836942961|0.018609507|0.607650682|1|0.812233678|-0.060416547|0.02047837|-44.90375373|11.04737121|54.11003524|0.1877663219999999|101.2934265|-0.027052191|0.573656733|-1.082087641|-17.58259718|60.97203959|43.64000551|0.4574577489999999|2313.85811|438.171933|868.5333132000001|0.426343267|4862.524893|0.029785575|-79.47051169|388.178924|16.06828586|0.0|1.0|1.0|1.0|1.0|3.07|2.91|0.11|21.0|-7.08|4.04|0.0|0.0|94.28|1.0|3.0|-3.26|25.0|5.0|-6.78|334.35|0.0|1.0|1.0|0.000546|183.0|0.000192|0.0|0.0|2.79e-05|-0.05086|2.06|571.5|947.27|332.97|0.67615|-1122.9968210000002|-0.20317|-1123.049869|6.5995|8.4
