molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|SaasN|AATSC1c|SRW07|n6HRing|JGI4|SaaaC|AATSC1are|BCUTi-1|AATSC8d|AATSC1pe|AATSC7i|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|SIC2|RASA|FNSA5|PNSA3|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|FPSA1|GeomRadius|GeomShapeIndex|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50
13c_a5|1|0|0|2.944180713|0.0|0|6.605297921|1|0.0|-0.005082338|4.59511985|3|0.024822695|0.0|0.005288472|10.94530327|-0.018055556|0.006110714|-0.017427549|-0.092592608|-0.324868153|2|0.705487111|0.770478689|0.822789227|0.80019672|-0.076591149|-50.97293525|158.67712230000004|131.7396496|-0.025039414|10.06137448|51.93687546|0.551328235|-1.302049531|-33.60884086|70.46156718|66.23254483|0.46617977|2793.480751|527.6071331999999|-858.5021696|0.448671765|8.492261628|0.873289814|29.94524142|0.0302745689999999|1557.152554|656.208474|19.96143955|0.0|1.0|1.0|1.0|2.58|0.17|23.0|-8.09|4.23|0.0|120.88|0.0|5.0|5.0|0.0|1.0|0.0002839999999999|0.1169999999999999|0.000109|2.15|0.0|0.0|8.170000000000001e-09|3.36e-06|3.99|-1351.2369640000002|676.53|1153.36|294.18|509.0|263.46|0.41594|-1351.008469|-0.17324|2.3276|-0.22939|0.03747691|-1351.067237|2.9732|6.9101
10_a15|0|0|0|0.0|0.0|0|0.0|0|0.0|-0.006872984|0.0|2|0.037209302|0.0|0.001740635|10.95972828|0.010152859|0.0034254209999999|-0.132759909|-0.120626133|-0.391156537|2|0.8310685940000001|0.713794823|0.7585998270000001|0.933136945|-0.101494566|-30.73805622|6.497096666|38.90530741|-0.036384844|3.550143186|0.0|0.8301726490000001|-1.928396745|-17.88541558|65.80736417|36.83936823|0.449323734|2605.82709|542.9602292000001|-1122.067607|0.169827351|5.555044294|0.815948972|25.50202895|0.0116026369999999|1351.607534|673.7288405|6.751174337|1.0|1.0|1.0|1.0|3.64|0.12|24.0|-9.82|5.32|0.0|119.95|0.0|6.0|4.0|0.0|1.0|5.99e-07|0.0002379999999999|1.47e-06|5.29|0.0|0.0|1.51e-10|5.99e-08|5.16|-1281.061184|631.2|1136.48|340.17|0.1412|277.48|0.66799|-1280.804272|-0.15377|1.6654|-0.18958|0.02738146|-1280.862627|3.1460000000000004|8.1549
47o_a18|0|0|0|0.0|0.0|0|7.03438793|1|0.0|-0.006476544|4.844187086|0|0.037484277|0.0|-0.00046896|10.94702017|-0.038296569|0.000787517|-0.009467295|-0.103458566|-0.490807196|0|0.7452092359999999|0.7435044540000001|0.781148177|0.806872998|-0.088436375|-56.13142962|77.37089184|140.2610102|-0.034545459|4.585021184|82.54478365|0.872753077|-2.210909375|-40.76618466|70.23090572|62.44459815|0.493146875|2857.120021|586.0020642999999|-1605.70184|0.127246923|9.808930716|0.972958142|28.74706708|0.008265369|1839.812293|931.8364349|6.002832126|1.0|1.0|1.0|3.0|0.0|0.25|18.0|-9.37|3.69|1.0|139.63|0.0|9.0|3.0|0.0|1.0|2.19e-06|0.000996|8.38e-06|4.16|0.0|0.0|4.26e-10|1.93e-07|7.62|-1455.547304|783.22|1352.29|385.04|0.5065|385.04|0.69248|-1455.162559|-0.13203|2.2316|-0.18223|0.02736851|-1455.231246|2.8284|7.3279
12b_a30|0|0|0|0.0|0.0|0|7.412764017000001|2|0.0|-0.007353271|5.351858133|2|0.042804233|0.0|0.001139238|10.31162898|-0.072247675|0.002064369|-0.165287712|-0.0541804029999999|-0.468842459|1|0.669561738|0.824373792|0.880943609|0.764737577|-0.09915679|-53.05077947|86.84905288|149.39744040000002|-0.038448551|6.99318589|0.0|0.798520682|-1.883979001|-33.68855323|73.02913136|64.06324295|0.4676268939999999|2849.095245|485.6272203|-1196.373126|0.201479318|7.393647884|0.878381889|30.57626261|0.01584525|1498.236868|618.6004214|10.06212472|1.0|0.0|0.0|1.0|0.0|0.14|17.0|-6.9|4.25|0.0|127.24|0.0|5.0|5.0|0.0|0.0|4.12e-06|0.00171|9.71e-06|3.97|0.0|0.0|1.26e-07|5.260000000000001e-05|4.07|-1674.977262|673.18|1130.68|352.16|0.2079|245.19|0.3159099999999999|-1674.7778119999998|-0.1493799999999999|3.7327|-0.20289|0.03351603|-1674.838225|4.5545|8.1543
14e_a23|0|1|1|0.0|-4.45581912|2|7.423568444|0|3.052208981|-0.008865361|5.351858133|2|0.044241453|0.650989437|0.001027627|10.3132176|-0.009871698|0.001951778|0.072830644|-0.07256543|-0.5232404310000001|2|0.560094237|0.791790895|0.8510270329999999|0.925392058|-0.089453046|-51.07141556|48.244071000000005|51.92870134|-0.03935934|8.73073591|0.5612316039999999|0.796525872|-1.96796702|-35.54678231|74.75779594|63.61519626|0.49543439|3255.313968|644.0923882999999|-1369.74655|0.203474128|8.020794334|0.981902808|34.39302091|0.017954325|1719.6510460000002|658.8108151|12.49658915|0.0|0.0|1.0|1.0|3.62|0.09|26.0|-8.23|4.42|1.0|125.29|0.0|6.0|7.0|0.0|0.0|4.1200000000000004e-07|0.000198|1.61e-06|4.46|0.0|0.0|5.94e-09|2.85e-06|4.2|-1966.943431|706.39|1209.58|334.8|0.3178|334.8|0.63922|-1966.720803|-153.0|3.7696|-0.2342199999999999|0.02250947|-1966.785007|5.5469|8.5214
16a_a10|0|0|0|0.0|0.0|1|7.535296702|1|2.041062372|-0.00230615|5.4161004020000005|2|0.0334858389999999|2.009832665|0.011207938|10.92947902|-0.0048530629999999|0.011558506|-0.133979603|-0.162508526|-0.1948324069999999|2|0.748039584|0.772481675|0.813036304|0.916148686|-0.076950669|-36.408063|77.68598956|58.06685151|-0.026063936|6.652715932|99.81657855|0.7270593190000001|-1.615964058|-25.21250404|63.53441386|46.01490333|0.4629532229999999|2862.681038|634.4309626|-1119.0515779999998|0.272940681|8.531706024|0.862035195|24.82496066|0.014796066|1539.147561|879.8636987|10.24624348|1.0|1.0|1.0|0.0|4.46|0.3|21.0|-8.5|4.73|0.0|133.66|0.0|9.0|5.0|1.0|1.0|6e-06|0.00264|6.76e-06|4.33|0.0|0.0|3.18e-09|1.4e-06|3.46|-1395.13019|760.0|1310.44|320.22|0.3843|221.33|332.0|-1394.797092|-0.1605|3.8323|-0.20697|0.02819643|-1394.861824|4.6574|7.3279
12y_a36|1|0|0|3.479963309|0.0|0|7.412764017000001|2|0.0|-0.00707164|5.351858133|2|0.041767677|0.0|0.002782748|10.94917392|-0.028440975|0.003724542|0.06152178|-0.095253274|-0.434990282|1|0.90500247|0.820226782|0.873588247|0.83704133|-0.098532865|-51.48548385|114.430624|109.55137340000002|-0.036493654|8.769742642|14.40618351|0.755735734|-1.970657299|-34.61187706|78.8341402|64.53055627|0.487285656|2793.629988|562.7133986|-1324.80348|0.244264266|7.589386902|0.950403792|32.46293206|0.01873364|1752.9983309999998|698.847203|12.59396622|1.0|0.0|0.0|2.0|0.0|0.12|17.0|-7.01|3.62|0.0|133.84|0.0|6.0|4.0|1.0|0.0|2.6e-05|0.0106|2.82e-05|3.45|0.0|0.0|9.66e-08|3.94e-05|3.83|-1310.315063|702.38|1183.75|319.6|0.4358|319.6|0.66796|-1310.077567|-0.15671|6.1376|-0.20673|0.03583863|-1310.137888|8249.0|7.9208
28_a20|0|0|0|0.0|0.0|1|6.842683282|0|1.837209467|-0.006492092|4.727387819|3|0.0396875|1.650185059|0.002234763|10.94963925|-0.039965901|0.002695258|0.155263557|-0.016955137|-0.447096101|3|0.715067047|0.755701837|0.812553182|0.7817507370000001|-0.091179288|-57.59898971|318.7453661|145.66665480000003|-0.035068957|6.540604536|88.39175809|0.773641727|-1.823585765|-38.44343857|71.98460956|67.39863895|0.468838001|2865.917291|521.7658603|-1217.120433|0.226358273|7.587188177000001|0.8826648009999999|30.25452396|0.016673728|1573.2352460000002|684.5377542|11.12858789|0.0|1.0|1.0|1.0|2.86|0.08|27.0|-8.8|3.93|0.0|122.8|0.0|5.0|5.0|0.0|1.0|3.77e-05|0.0159|3.72e-05|2.68|0.0|0.0|1.57e-09|6.590000000000001e-07|4.64|-1368.32781|704.42|1198.32|346.35|0.2354|258.81|0.50352|-1368.085242|-0.15572|3.5284|-0.21814|0.03534166|-1368.146882|4.7428|6.5935
13_a10|0|0|0|0.0|0.0|1|7.535296702|1|2.091672336|-0.0057715859999999|5.4161004020000005|2|0.038726287|1.794073077|0.00384732|10.9296146|-0.001592366|0.003791547|-0.154121136|-0.017015286|-0.345108701|2|0.761923976|0.78472614|0.84680169|0.818027691|-0.082327045|-47.88975806|174.7319717|91.99711608|-0.030119651|3.118282386|0.0|0.7144943490000001|-1.234905671|-24.21093442|51.21590298|54.05778885|0.449563457|2261.82488|413.5584641|-624.3134531000001|0.285505651|5.069505473|0.816739845|21.31179541|0.018979132|873.7836118999999|422.96706330000006|9.595006108|1.0|1.0|1.0|1.0|2.58|0.15|21.0|-6.6|3.52|0.0|97.14|0.0|2.0|4.0|1.0|1.0|0.000176|0.0576|7.87e-05|2.76|0.0|0.0|2.49e-07|8.170000000000001e-05|2.48|-1065.839441|550.83|926.41|322.72|0.3905|212.63|0.34881|-1065.68351|-0.15937|3.6904|-0.20959|0.0346535|-1065.732389|5.3726|6.7959
8e_a12|0|1|1|0.0|0.0|1|6.803505258|1|1.873617728|-0.006350143|4.727387819|2|0.037430556|2.197856963|0.005196034|10.94458094|-0.0309579439999999|0.005744805|0.112673977|-0.079913108|-0.448676455|1|0.83954453|0.761892879|0.815412281|0.939627917|-0.087795345|-29.79080011|51.38557748|34.57040021|-0.031094185|5.0872236|0.0|0.7112578709999999|-1.492520871|-17.05887601|61.4656313|38.67488258|0.45384745|2548.979738|538.051884|-854.6507103|0.2887421289999999|6.446557205|0.830990262|25.03342862|0.019545275|1201.604574|561.9859171|11.19206011|1.0|1.0|1.0|1.0|3.01|0.14|21.0|-7.93|3.34|0.0|117.04|0.0|3.0|4.0|1.0|1.0|4.25e-05|0.0156|2.03e-05|3.53|0.0|0.0|1.19e-08|4.34e-06|3.45|-1177.593205|612.59|1048.44|375.21|0.2341|236.25|0.38889|-1177.380602|-0.13599|1.0295|-0.19338|0.02580783|-1177.436953|1.9327|6.2306
13_a1|1|0|0|3.409865599|0.0|0|7.423568444|1|0.0|-0.012199718|5.351858133|1|0.036382114|0.0|-0.008672236|10.94989555|-0.084271845|-0.005924486|0.1769162319999999|-0.07665159|-0.485427571|1|0.87703849|0.76714213|0.825117597|0.6794604670000001|-0.10668313|-64.94184903|148.7311076|186.4137189|-0.040302516|11.41059871|528.3795274|0.7082629840000001|-1.813613202|-37.76773325|77.55889436|84.56244352|0.477212829|2555.623166|395.1486144|-1054.729126|0.291737016|7.493979856|0.912824292|33.09282789|0.026679865|1489.177255|505.2124255|15.51600461|1.0|1.0|1.0|2.0|2.83|0.09|23.0|-7.94|4.75|0.0|104.88|0.0|4.0|5.0|0.0|1.0|5.16e-05|0.0192|4.58e-05|2.94|0.0|0.0|1.14e-08|4.24e-06|3.17|-1238.367298|613.52|1035.04|359.55|0.5339|304.01|0.65363|-1238.174491|-0.13921|2.7595|-0.18883|0.0284695999999999|-1238.22919|3.9446|6585.0
9_a10|0|0|0|0.0|0.0|1|7.535296702|1|1.998759814|-0.004530817|5.4161004020000005|2|0.03590535|1.754798254|0.007316125|10.92721632|-0.1048161059999999|0.007847998|-0.079150788|-0.1475423119999999|-0.362724972|2|0.7141481129999999|0.791322552|0.837889476|0.8694452140000001|-0.084348428|-40.90513782|86.66800495|92.56988349|-0.028592687|6.959437141|59.95939417|0.73129178|-1.686968561|-29.00379197|71.07688871|50.72029356|0.45291714|2904.874289|616.4802143999999|-1196.145223|0.26870822|8.765421221|0.827876677|27.72306267|0.015893979|1635.660698|816.3832816|11.26962754|1.0|1.0|1.0|1.0|3.2|0.23|21.0|-7.93|3.69|0.0|130.71|0.0|7.0|5.0|1.0|0.0|5.920000000000001e-05|0.0259|3.64e-05|2.97|0.0|0.0|1.17e-08|5.14e-06|4.51|-1410.005954|740.24|1278.57|332.32|0.4138|222.72|0.2242|-1409.69933|-0.15045|2.9927|-0.21163|0.03583924|-1409.764013|4942.0|6.7144
5_a4|0|0|0|0.0|0.0|1|7.535296702|1|2.166832955|-0.001215982|5.4161004020000005|2|0.035994832|2.189593648|0.011630756|10.92992834|-0.134215501|0.0111310589999999|0.0202481919999999|-0.0471580309999999|-0.164263889|2|0.655087104|0.767615203|0.820886786|0.943148502|-0.0681917309999999|-27.26045038|13.96974087|30.54859623|-0.025201292|2.323516519|46.53110402|0.807351587|-1.159259431|-14.64813624|41.76764149|31.58455727|0.413773331|2282.291204|506.7916175|-622.9167106000001|0.192648413|5.758733969|0.7058248159999999|16.77294978|0.009538616|771.5556899000001|518.5792364|5.125482045|1.0|1.0|1.0|0.0|3.08|0.23|21.0|-7.96|4.89|0.0|104.89|0.0|3.0|3.0|1.0|1.0|2.72e-05|0.00925|1.4499999999999998e-05|3.95|0.0|0.0|1.09e-08|3.71e-06|3.71|-1069.251223|595.55|1013.0|308.12|0.1106|255.2|0.60407|-1069.051141|-0.16965|2.7859|-0.21857|0.02251645|-1069.102899|3.1619|7.1487
12ac_a36|1|0|0|3.4419617660000004|0.0|0|7.412764017000001|2|0.0|-0.007639626|5.351858133|2|0.042560386|0.0|0.000584134|10.95345846|-0.0121300989999999|0.0018565629999999|0.060445359|-0.098698552|-0.433636165|1|0.8058720979999999|0.811459853|0.863165958|0.779673368|-0.104391657|-55.68500110000001|118.0445703|152.9742102|-0.036062573|10.36858115|20.70356046|0.7316461470000001|-1.98344149|-38.66245764|86.51036063|70.61872461|0.44477577|2902.588755|541.3322795|-1377.116299|0.268353853|8.126831024|0.801074136|34.22211444|0.020208014|1882.216294|716.9974499|14.03055543|1.0|0.0|0.0|2.0|0.0|0.17|17.0|-6.89|3.16|0.0|133.95|0.0|6.0|5.0|0.0|0.0|0.000154|0.0653|0.000112|2.36|0.0|0.0|1.29e-07|5.4600000000000006e-05|4.84|-1385.566143|711.77|1200.61|321.25|0.3302|319.2|0.56186|-1385.3211789999998|-0.15675|4.0208|-0.20949|0.03998989|-1385.382927|5.4387|7.8861
1g_a5|1|0|0|2.942391606|0.0|0|6.605297921|0|0.0|-0.003919036|4.59511985|2|0.027447447|0.0|0.00683534|10.94875199|-0.0353243789999999|0.006957291|-0.019057802|-0.010807075|-0.242737126|2|0.74740095|0.7778380309999999|0.8393686990000001|0.8659209659999999|-0.074361785|-37.59983870000001|74.51397212|71.90752413|-0.027205531|5.8729303|0.589719781|0.61393343|-1.11542677|-20.16505667|54.34919851|48.55052611|0.4713154089999999|2243.103668|464.3994751|-598.211184|0.38606657|7.312498266|0.891486942|23.76563316|0.02697793|974.3909596|422.96706330000006|14.46845291|1.0|1.0|1.0|1.0|2.12|0.05|23.0|-8.14|4.5|0.0|96.98|0.0|4.0|4.0|1.0|1.0|9.27e-05|0.0304|6.29e-05|3.03|0.0|0.0|7.190000000000001e-09|2.36e-06|2.61|-1065.818889|572.15|961.17|297.09|0.1769|259.26|0.4386899999999999|-1065.675316|-0.17042|3.4883|-0.20972|0.02730461|-1065.727193|5.2707|6.9393
13c_a6|1|0|0|3.441255118|0.0|0|7.412764017000001|1|0.0|-0.010619065|5.351858133|1|0.040821256|0.0|-0.003346018|10.95129637|-0.0942387559999999|-0.000899678|0.081059709|-0.106686991|-0.490486317|1|0.845481322|0.780680481|0.8353837409999999|0.786809832|-0.111231609|-63.73961873|157.60887419999997|145.12291069999998|-0.039875482|14.15496611|567.1031411|0.772032541|-2.11340057|-43.38886312|88.21184769|84.53371376|0.466844407|2880.850692|535.5975578|-1438.635026|0.2279674589999999|8.038175951|0.875625075|35.15921372|0.018354398|1863.438327|692.8471883999999|12.49421473|1.0|1.0|1.0|2.0|2.53|0.16|23.0|-9.4|5.38|0.0|121.6|0.0|6.0|5.0|0.0|1.0|1.11e-06|0.000471|5.42e-06|4.23|0.0|0.0|3.96e-10|1.68e-07|4.5|-1389.371325|719.8|1217.77|339.5|0.5471|206.92|0.48478|-1389.122252|-0.14975|7.7129|-0.1999|0.0276450999999999|-1389.184603|9.2467|7.1367
13_a47|1|1|1|2.920663104|0.0|0|6.605297921|0|0.0|-0.0049262279999999|4.59511985|2|0.036632997|1.5940801480000002|-0.00105415|10.9452934|0.038682232|-0.000211465|-0.108780879|-0.0101047869999999|-0.316563793|2|0.6427334020000001|0.794037882|0.8582665429999999|0.781675563|-0.088128939|-41.79730418|63.12660940000001|112.453046|-0.032468557|4.705524762|0.0|0.688261242|-1.23380515|-21.52866736|57.38622954|50.9329486|0.472007922|2190.316257|402.6200617|-635.4998528|0.311738758|7.038683428|0.8939678120000001|24.29844849|0.023284817|923.3410426|359.12161539999994|11.99338291|1.0|1.0|1.0|2.0|1.75|0.06|21.0|-7.9|4.06|0.0|91.59|0.0|3.0|4.0|1.0|1.0|5.79e-05|0.0185|5.41e-05|3.17|0.0|0.0|1.26e-08|4.04e-06|2.7|-1067.78457|542.62|895.21|307.63|0.3382|307.63|0.67466|-1067.665127|-166.0|3.5455|-0.22065|0.03639189|-1067.71601|4.8308|7.8
27b_a34|0|0|0|0.0|0.0|1|7.412764017000001|1|2.013418486|-0.010183855|5.351858133|1|0.042739018|0.0|-0.001438963|10.95430634|-0.027175221|0.001228116|-0.175834895|-0.194619338|-0.463926296|1|0.820914556|0.7722228729999999|0.8299950709999999|0.783431788|-0.109683855|-57.66200309|150.83624440000003|142.58786569999998|-0.037292511|13.44721755|540.9533124|0.712312759|-1.864625537|-37.9644911|87.24055613|78.08618045|0.4072752529999999|2835.31543|515.8091561000001|-1227.6639|0.287687241|9.124440695|0.687123753|34.46979951|0.022820627|1723.489976|627.4287311|15.02503259|1.0|1.0|1.0|1.0|3.66|0.12|23.0|-8.19|3.94|0.0|116.33|0.0|5.0|5.0|0.0|1.0|5.92e-06|0.00243|1.1e-05|3.75|0.0|0.0|6.53e-09|2.67e-06|4.33|-1350.018975|691.97|1174.68|302.88|0.3621|257.4|0.47412|-1349.811401|-0.1652799999999999|11.8546|-0.20649|0.03640275|-1349.873325|15.2147|6.1871
12ab_a36|1|0|0|3.458948649|0.0|0|7.412764017000001|2|0.0|-0.007034881|5.351858133|2|0.039951691|0.0|0.000939229|10.9540584|-0.029080933|0.002112069|0.0618552579999999|-0.096853381|-0.4186639029999999|1|0.86559137|0.831136366|0.888163057|0.8410557559999999|-0.095025338|-54.63243106|116.6804416|109.6369437|-0.033434841|11.46782191|15.55386871|0.679025324|-1.805481415|-37.68448987|82.3666474|71.2577056|0.484987413|2902.39241|580.1454645|-1245.389318|0.320974676|7.821826146|0.941700118|33.96451406|0.024384271|1834.083759|708.5476357999999|16.81984117|1.0|0.0|0.0|2.0|0.0|0.17|17.0|-7.05|3.14|0.0|133.27|0.0|6.0|5.0|0.0|0.0|0.0001199999999999|0.0503|0.000122|2.33|0.0|0.0|8.95e-08|3.76e-05|3.23|-1364.468283|712.73|1201.64|319.17|0.4451|319.17|0.69294|-1364.236757|-0.15699|3.6976|-0.2093699999999999|0.04167456|-1364.300531|5.3228|7.9586
12c_a30|0|0|0|0.0|0.0|0|7.412764017000001|2|0.0|-0.006900253|5.351858133|2|0.042804233|0.0|0.00372838|10.31162888|-0.072247675|0.003603419|-0.172653074|-0.051371057|-0.468696709|1|0.8264832879999999|0.824373792|0.880943609|0.8439327120000001|-0.096482247|-50.12643041|82.07537640000001|101.8928318|-0.037411484|6.768942632999999|0.0|0.8061287690000001|-1.833162702|-32.72642202|72.5855533|60.4942895|0.452966315|2860.640481|550.9847369|-1196.830808|0.193871231|7.652098812999999|0.828040991|30.29927658|0.014695647|1484.664552|652.8825454|9.594458155|1.0|0.0|0.0|1.0|0.0|0.14|17.0|-7.22|4.47|0.0|132.29|0.0|5.0|4.0|0.0|1.0|1.19e-06|0.0005139999999999|3.61e-06|4.49|0.0|0.0|6.03e-08|2.61e-05|4.45|-2035.339256|695.96|1168.62|351.37|0.2155|245.12|0.32037|-2035.141497|-0.1496299999999999|3.7377|-0.2038599999999999|0.03433522|-2035.202565|4.7893|7.9914
14b_a25|0|0|0|0.0|0.0|1|6.842683282|0|1.616664856|-0.004720915|4.727387819|2|0.038137255|1.929508048|0.004725325|10.93106299|0.0009956189999999|0.004892038|0.0028569959999999|-0.043923908|-0.3691494039999999|2|0.6524261960000001|0.7723870909999999|0.8333962429999999|0.859628015|-0.084160084|-52.75064158|112.49583529999998|97.23019209|-0.032728922|7.678174472999999|57.85340824|0.772789587|-1.767361771|-36.53830946|69.2012501|63.83568179|0.490638154|3038.600508|595.4307570000001|-1224.182482|0.227210413|8.690235527|0.963240883|29.33534086|0.015746299|1584.108407|760.3735147000001|10.90684621|1.0|1.0|1.0|1.0|3.21|0.07|27.0|-9.65|4.48|0.0|130.97|0.0|6.0|5.0|0.0|1.0|2.49e-06|0.0011099999999999|5.86e-06|3.88|0.0|0.0|2.23e-10|9.93e-08|5.61|-1444.505985|716.14|1257.11|304.7|0.3614|228.59|0.34735|-1444.266358|-0.16309|2.7037|-0.22149|0.03876374|-1444.330251|3.2784|7.6576
12av_a36|1|0|0|3.4520047430000003|0.0|0|7.412764017000001|2|0.0|-0.009925128|5.351858133|2|0.04250591|0.0|-0.00233752|10.96037173|-0.039627578|-0.000472698|0.1168328169999999|-0.126068378|-0.507136551|1|0.859938421|0.8076780109999999|0.8571025990000001|0.752447733|-0.105593135|-57.31621925|99.2415672|172.4374372|-0.035197712|10.51297704|124.9387725|0.671916917|-2.006269572|-39.92474833|91.5101903|72.40871507|0.491188387|3011.024457|524.1323793|-1397.506828|0.328083083|8.975655204|0.965363947|36.48912989|0.025779468|2079.880404|757.7532208|17.95719936|0.0|0.0|0.0|3.0|0.0|0.17|17.0|-6.93|2.38|0.0|138.06|0.0|7.0|5.0|0.0|0.0|0.000292|128.0|0.000227|1.85|0.0|0.0|1.1800000000000001e-07|5.18e-05|4.5|-1440.945099|733.21|1247.28|360.39|0.6698|256.12|0.43212|-1440.67411|-0.14122|4.7666|-0.19429|0.04308001|-1440.738332|6.1075|7.4089
14b_a3|0|0|0|0.0|0.0|0|6.823286122000001|0|0.0|-0.009130444|4.727387819|3|0.039799383|1.7086790859999998|-0.00603969|10.31162234|-0.102362298|-0.004161699|-0.288944272|-0.050943323|-0.575695827|3|0.882394075|0.7809478329999999|0.848135222|0.786476513|-0.100993354|-44.49789848|252.49572540000003|104.4171556|-0.036469822|3.067822725|82.79166784|0.766915433|-1.312913604|-21.76034149|57.87172082|50.77131401|0.487615651|2160.565755|384.6023764|-642.0403962|0.233084567|4.989782639|0.951659927|23.25478753|0.017348996|837.1723509999999|358.3503513|8.483998032|0.0|1.0|1.0|1.0|2.5|0.06|21.0|-6.89|4.28|0.0|93.25|0.0|2.0|4.0|0.0|1.0|3.54e-05|0.0113|0.000103|2.58|0.0|0.0|1.28e-07|4.08e-05|2.22|-1327.4859310000002|524.27|879.19|403.54|0.2276|403.54|0.70123|-1327.349444|-0.12942|2.8743|-0.19618|0.02844675|-1327.398177|3.8724|6.4202
11e_a5|1|0|0|2.971327032|0.0|0|7.139660336|1|0.0|-0.003208975|5.209486153|2|0.020943152|0.0|0.008268901|10.9487795|-0.010236262|0.008721244|-0.127225457|-0.0924814769999999|-0.234433859|2|0.77509232|0.775794895|0.8215345|0.876758791|-0.0790189759999999|-41.64560703|62.84782002|81.64179149|-0.0282210629999999|5.290414418|0.0|0.72163516|-1.580379517|-27.58835281|63.5644542|49.63167715|0.483563144|2721.416353|580.8135016|-1046.930776|0.27836484|9.387474824|0.936345148|25.90670947|0.016933845|1450.77573|735.3048881|11.21791539|0.0|1.0|1.0|1.0|3.43|0.24|23.0|-8.95|5.03|0.0|125.71|0.0|7.0|5.0|1.0|0.0|2.23e-05|0.00919|1.9e-05|3.56|0.0|0.0|1.13e-09|4.64e-07|2.91|-1316.512503|717.76|1220.1|302.14|0.5347|280.64|0.66478|-1316.239803|-0.16751|2.3124|-0.20559|0.03460011|-1316.301553|2.8694|7.3979
12h_a30|0|0|0|0.0|0.0|0|7.412764017000001|2|0.0|-0.00737961|5.351858133|2|0.043848238|0.0|0.001139238|10.31162898|-0.072247675|0.002064369|-0.166613751|-0.0541804029999999|-0.4708582289999999|1|0.669561738|0.831176513|0.888213143|0.763568404|-0.09907575|-52.88851758|89.66095835|150.42542849999998|-0.038417127|7.038974807000001|0.0|0.7979748729999999|-1.882439244|-33.64938551|73.14241438|63.95204629|0.468446216|2848.98238|485.8069155|-1197.668733|0.202025127|8.066818026|0.881277172|30.63031164|0.015886049|1500.88527|618.6004214|10.10721793|1.0|0.0|0.0|1.0|0.0|0.14|17.0|-6.9|4.25|0.0|127.24|0.0|5.0|5.0|0.0|0.0|4.12e-06|0.00171|9.71e-06|3.97|0.0|0.0|1.26e-07|5.260000000000001e-05|4.07|-1674.977665|672.54|1132.06|353.22|0.1878|246.54|-0.26697|-1674.777786|-0.14889|2.9684|-0.2023599999999999|0.03372393|-1674.838376|3.4138|8065.0
12i _a30|0|0|0|0.0|0.0|0|7.412764017000001|2|0.0|-0.00691453|5.351858133|2|0.043848238|0.0|0.00372838|10.31162888|-0.072247675|0.003603419|-0.172434349|-0.051371057|-0.469854551|1|0.8264832879999999|0.831176513|0.888213143|0.8434291340000001|-0.096489393|-50.00086637|84.78576301|102.235113|-0.037414255|6.740110893|0.0|0.806299097|-1.833298476|-32.64875738|72.59006433|60.32320054|0.479900127|2860.704198|550.7287204|-1197.077601|0.193700903|8.097008872|0.92270764|30.29912252|0.014680721|1484.657003|652.8825454|9.585980094|1.0|0.0|0.0|1.0|0.0|0.14|17.0|-7.22|4.47|0.0|132.29|0.0|5.0|4.0|0.0|1.0|1.19e-06|0.0005139999999999|3.61e-06|4.49|0.0|0.0|6.03e-08|2.61e-05|4.45|-2035.339603|691.59|1167.27|351.81|0.2384|246.2|0.43157|-2035.141693|-0.14945|2.5397|-0.2041|0.03436093|-2035.203042|3.0033|7.8013
