molecula|NaaNH|n9FaHRing|SssssC|SRW09|nAHRing|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|MATS8i|BCUTi-1|n5aHRing|AATSC7i|MATS1i|BIC2|MATS8d|nFaHRing|RASA|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA2|WNSA3|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50
6a_a40|0|0|0.0|8.421342866|1|-0.077397672|0|0.035707071|-0.146542353|0.775942224|0.104332675|10.30179985|2|-0.272320301|-0.021759541|0.801647855|-0.340539542|1|0.733750993|-0.109047987|-0.117413572|0.360858579|-68.11170799|10.24294396|185.06174|0.266249007|166.2999483|-45.80643937|6.397774285|36.84483305|-2.113444291|-42.542782200000005|78.35465194|0.41480944|2936.1501780000003|-1320.063801|2536.88262|-19.17478857|6.945713476|11.8691482|7059.617542|82.54016015|-824.5159087000001|0.012872604|-459.522754|557.4018948|1.0|0.0|0.0|1.0|1.0|3.99|3.01|0.21|14.0|4.38|3.07|173.43|1.62|2.0|2.0|120.14|5.0|-7.11|29.0|5.0|-6.32|442.53|1.0|0.0|3.17|-4.99|3.47e-05|1.03e-05|8.950000000000001e-05|-0.0926|2.9836|7.73|-2371.579899|-2371.560378|497.78|0.6782699999999999|0.6782699999999999|0.4015|-0.11995|-0.21255|0.01952089|0.04|7.3979
12g_a30|0|0|0.0|7.412764017000001|2|0.024086432|2|0.039951691|-0.037395048|0.0|0.007330206|10.31162838|1|-0.067792064|-0.084317059|0.826316772|-0.0885760969999999|0|0.783662781|-0.086195758|-0.10344931|0.487608738|-58.41940906|18.59520651|133.2169768|0.216337219|146.623137|-47.51931027|12.60295167|237.7754135|-2.068986201|-39.593913|77.01461557|0.459011202|3058.2873170000003|-1402.261011|2482.668258|-18.63502363|8.694447089|16.07139949|6688.137428|152.961516|-950.3862054|0.019453222|-371.8296813|683.7405759|1.0|0.0|1.0|0.0|1.0|4.67|0.0|0.13|17.0|3.4|2.48|114.67|2.06|2.0|1.0|133.52|6.0|-6.0|32.0|6.0|-6.22|439.49|0.0|0.0|2.36|-5.01|0.000444|9.71e-06|3.7600000000000003e-07|-0.0576|5.0703|3.88|-1743.214798|-1743.174676|577.31|0.26238|0.68366|0.1613|-0.15077|-0.2083699999999999|0.04012224|9.0|8.0334
20_a4|0|0|0.0|7.535296702|1|-0.00123671|1|0.039635417|-0.061689675|0.0|-0.1473674569999999|10.9459449|1|-0.098992154|-0.064248765|0.7797803109999999|-0.105783279|0|0.918147288|-0.060595472|-0.072188305|0.210083785|-29.16642156|11.03865532|63.27373076|0.081852712|39.3981702|-16.72448692|5.313236547|68.49419443|-1.010636274|-14.03867522|40.20507689|0.421704107|1982.961908|-486.4496111|1379.418733|-6.32818424|5.543543957000001|9.58599918|4085.683488|171.5531319|-234.1428169|0.024334176|-138.2237887|338.71903330000004|1.0|1.0|1.0|1.0|0.0|3.23|3.06|0.11|17.0|3.2|3.54|39.94|2.09|0.0|0.0|86.62|3.0|-3.46|22.0|3.0|-5.96|289.33|0.0|1.0|2.97|-3.87|0.1|0.000134|2.79e-06|-0.03048|5.1778|2.73|-934.2489802|-934.2266312|402.27|0.5152|0.66028|0.1415|-0.16699|-0.19747|0.022349042|646.0|6.1898
19e_a38|1|0|0.0|7.412764017000001|2|-0.10490608|2|0.04508642|0.021678225|0.0|-0.104569193|10.94917392|1|0.045449529|-0.091460175|0.839953955|-0.064035403|0|0.776562593|-0.083623427|-0.10214405|0.552393659|-56.34606212|14.27562164|118.734325|0.223437407|150.553721|-46.37503972|9.619015829|16.39385667|-2.042881001|-37.96637911|70.62168376|0.4655978389999999|2920.436229|-1376.50781|3426.997928|-17.17594064|6.596408983|12.34352977|6531.762734|168.99691289999998|-927.5007945|0.020114756|-335.8133169|696.3887025|1.0|0.0|1.0|1.0|3.0|4.96|3.08|0.12|17.0|4.03|3.09|81.23|2.75|2.0|0.0|135.78|6.0|-4.94|32.0|4.0|-6.39|427.48|0.0|0.0|3.3|-4.72|0.0049|1.89e-05|5.27e-08|-0.05139|5.2322|4.08|-1409.582478|-1409.547647|532.67|0.41961|0.58509|0.3738|-0.15584|-0.20723|0.03483011|0.01|8.0083
15a_a10|0|0|0.0|7.535296702|1|0.022297552|2|0.033912037|-0.125297206|2.038992189|-0.060539141|10.92966696|1|-0.19937094|-0.179723568|0.77630271|-0.1074837719999999|1|0.915137224|-0.0458501609999999|-0.076864276|0.754451037|-29.50952422|10.10411407|42.41151044|0.084862776|54.61835033|-31.83957238|6.503087289|122.7715002|-1.3835569680000002|-18.99256188|39.61363829|0.407638879|2656.305166|-890.4681466|2413.560937|-10.42022369|6.71451044|11.33516398|5929.563906|208.2243923|-573.1123029|0.017883602|-227.1590805|697.5493042|0.0|1.0|1.0|1.0|0.0|3.5|3.58|0.29|21.0|3.95|4.05|56.07|1.93|1.0|0.0|118.92|6.0|-3.97|30.0|5.0|-6.52|399.49|0.0|1.0|3.33|-4.4|0.0432|3.94e-05|1.63e-08|-0.04742|5.7646|2.4|-1278.452284|-1278.4225210000002|563.27|0.47484|0.68863|0.1583|-0.1559299999999999|-0.20335|0.02976259|24.0|7.6198
14_a1|1|0|0.0|7.423568444|1|-0.175408303|1|0.035620155|0.1008839219999999|0.0|-0.029658865|10.94959842|1|0.164429684|-0.020716495|0.7462411859999999|-0.083341531|0|0.593170871|-0.12658238|-0.122581374|0.206941175|-74.96297518|19.5711254|161.1772893|0.406829129|240.9270705|-42.99041175|11.59015807|104.2594419|-2.083883365|-44.39360096|94.53410059|0.47517581|2678.985809|-1234.09038|1876.042189|-16.24082222|7.46120838|14.21658628|5748.712211|146.0634832|-730.8369997000001|0.0243658979999999|-300.0800645|513.4628663999999|1.0|1.0|1.0|1.0|2.0|3.25|2.35|0.05|23.0|4.04|3.63|103.12|1.54|1.0|0.0|106.85|4.0|-4.52|29.0|5.0|-6.73|384.39|0.0|0.0|2.85|-4.25|0.0116|5.660000000000001e-05|2.03e-08|-0.05962|3.8344|4.57|-1292.588129|-1292.55322|464.08|0.6572600000000001|0.69894|0.3497|-0.1336|-0.19322|0.03490867|94.0|7.0269
6_a1|0|0|0.0|7.535296702|1|0.021203156|1|0.039635417|-0.114683042|0.0|-0.00983397|10.95180041|1|-0.180874123|-0.230322048|0.798346291|-0.095907969|0|0.8782596159999999|-0.057199415|-0.077422386|0.212044989|-27.63847818|10.15161645|64.63457366|0.121740384|58.82435931|-18.076387|4.905211525|95.13138767|-0.929068634|-13.35477777|37.79009463|0.4218263379999999|1956.144556|-448.9214297|1383.161829|-5.56196523|5.555887839|9.609375529|4061.042516|204.5077752|-216.916644|0.025250885|-74.17956941|359.9965854|1.0|1.0|1.0|1.0|0.0|2.94|2.54|0.22|17.0|3.61|3.57|39.94|1.75|0.0|0.0|86.31|3.0|-3.12|22.0|3.0|-6.21|291.35|0.0|1.0|2.82|-3.68|221.0|0.00021|9.51e-07|-0.02214|4.0635|2.81|-935.5024827|-935.4750982|405.23|0.69818|0.69818|0.3399|-0.16784|-0.1899799999999999|0.027384499|5.1|5.2924
3m_a32|1|1|0.0|7.773594467000001|0|-0.017268778|0|0.03962963|-0.0370712179999999|2.175099216|-0.084132138|10.31100268|3|-0.065422345|-0.04918838|0.817967125|-0.126422018|1|0.798023273|-0.084626325|-0.09390309|0.317009723|-50.60363458|8.029854976000001|92.61088121|0.201976727|120.7751424|-33.57626169|4.801577352|0.0|-1.220740175|-30.25923462|58.63348955|0.4687361229999999|2588.590536|-729.9606772999999|2363.601309|-9.699808932|7.0752395770000005|13.31775015|5724.714257|194.65681730000003|-436.4914018999999|0.018412178|-208.6520032|554.9424306|1.0|0.0|1.0|1.0|1.0|3.51|2.93|0.3|19.0|7.02|5.35|128.01|1.74|2.0|0.0|110.36|3.0|-5.94|27.0|4.0|-6.17|394.51|0.0|0.0|4.12|-4.86|0.000449|1.39e-05|4.190000000000001e-08|-0.05731|3.5749|5.1|-1863.502681|-1863.46877|484.34|0.7026600000000001|0.7026600000000001|0.2952|-0.14835|-0.2056599999999999|0.0339106999999999|23.0|7.6383
12a_a32|1|1|0.0|7.765993078999999|0|-0.057200812|0|0.036711712|-0.0134169989999999|2.136609567|-0.031249617|10.31100269|3|-0.024155151|-0.0852122769999999|0.845443342|-0.125149165|1|0.788702323|-0.085324121|-0.109151429|0.288267255|-53.20970382|10.31184223|111.9735444|0.211297677|131.7691491|-42.44899997|6.430656017|62.28768050000001|-1.4189685719999998|-33.18255791|63.52154605|0.456641145|2572.916338|-884.8951120999999|3030.946307|-11.99645651|7.083688576|13.03685125|5656.0082|207.2244662|-551.8369996|0.021399091|-209.1696096|557.1050635|1.0|1.0|1.0|1.0|2.0|3.45|2.85|0.26|19.0|6.49|4.19|140.04|1.1|1.0|0.0|110.47|7.0|-6.01|27.0|4.0|-6.32|397.52|1.0|0.0|3.6|-4.5|0.000389|3.17e-05|2.23e-08|-0.05222|3576.0|4.63|-1880.771042|-1880.734215|548.66|0.7025600000000001|0.7025600000000001|0.2908|-0.14827|-0.20049|0.03682626|25.0|7.6021
9g_a24|1|0|0.0|7.273092596000001|0|0.001126633|2|0.0279797979999999|-0.162313932|0.0|0.070915465|10.96318169|2|-0.292600863|-0.0273623029999999|0.7931626959999999|-0.045107345|0|0.8671367529999999|-0.064835725|-0.065668047|0.383340003|-32.080056199999994|9.283063574|174.88817269999998|0.132863247|65.73938109|-16.07665151|4.593165278|0.0|-0.788016565|-15.87288497|41.36311977|0.427531635|2123.257348|-389.9025677|1196.910121|-5.214049137|6.124370267000001|10.69818114|4355.725609|256.3375151|-192.9198181|0.033884884|17.88521849|341.3207334|0.0|1.0|1.0|1.0|1.0|2.8|1.78|0.06|22.0|2.91|2.93|72.28|0.64|0.0|0.0|87.53|3.0|-2.49|23.0|4.0|-7.17|302.33|0.0|1.0|1.93|-3.09|977.0|0.0008179999999999|3.720000000000001e-07|-0.03585|5.2521|0.75|-984.5891383|-984.5565078|400.47|0.4227399999999999|0.64993|0.1023|-0.17806|-0.21391|0.032630457|68.0|7.1675
7s_a46|0|0|0.218897825|7.727094485|1|-0.076841616|1|0.044509804|-0.210750635|0.0|-0.005405515|10.94651358|1|-0.327656845|0.012197837|0.770312275|-0.030371026|0|0.858788462|-0.096723151|-0.083011849|0.249893305|-48.61321955|4.458665639|166.3052939|0.141211538|70.97315818|-20.9694955|2.240932895|0.0|-1.3281895890000002|-24.43308641|53.07188519|0.433822088|1982.695462|-667.5503351|1619.4591|-7.988379237|5.565371272|9.829721631|4245.390306|90.5248694|-335.5119279|0.01122216|-321.55195330000004|409.9543818|0.0|1.0|1.0|1.0|1.0|3.08|2.33|0.26|17.0|3.65|3.9|50.94|2.39|0.0|0.0|91.19|2.0|-4.07|23.0|3.0|-5.81|305.37|0.0|1.0|3.12|-4.24|0.0262|5.76e-05|8.39e-07|-0.02024|5.2972|3.54|-974.8067569|-974.7707066|446.63|0.44692|0.69976|0.1186|-0.17923|-0.19947|0.036050328|1985.0|5.7022
3c_a12|0|0|0.0|6.555356892000001|1|-0.058516436|2|0.039605735|-0.14679559|0.0|-0.008931246|10.3117069|1|-0.267255164|-0.116098308|0.826033688|-0.10295082|0|0.843855494|-0.071719601|-0.099327724|0.242114395|-36.28720467|6.688634392000001|73.9854678|0.156144506|79.00277721|-25.42738988|3.384177297|0.0|-1.291260406|-18.35985151|42.97583906|0.427357986|2186.344105|-653.3253118|1139.340748|-8.698843907999999|6.231995392999999|10.88288188|4629.005722|148.9927848|-330.5560685|0.02155815|-207.9738085|380.2468615|1.0|1.0|0.0|1.0|1.0|3.94|2.78|0.12|17.0|4.01|2.25|78.41|1.82|0.0|0.0|98.16|3.0|-4.22|23.0|4.0|-6.18|319.38|0.0|0.0|2.76|-4.0|0.0194|9.940000000000002e-05|1.67e-07|-0.07463|3.9848|2.56|-1327.498519|-1327.471862|399.38|0.43415|0.68067|0.1193|-0.14572|-0.22035|0.02665687|0.02|7699.0
13c_a6|1|0|0.0|7.412764017000001|1|-0.0122495089999999|1|0.040821256|0.049627353|0.0|0.054910284|10.95129637|1|0.081059709|-0.106686991|0.780680481|-0.167542194|0|0.786809832|-0.093635525|-0.111231609|0.22875443|-63.73961873|20.79409503|157.60887419999997|0.213190168|145.12291069999998|-51.54254258|14.15496611|567.1031411|-2.11340057|-43.38886312|84.53371376|0.466844407|2880.850692|-1438.635026|3135.546462|-18.47751526|8.038175951|15.07660437|6204.855629|155.1821156|-979.308309|0.018354398|-370.3562372|692.8471883999999|1.0|1.0|1.0|1.0|2.0|3.61|2.53|0.16|23.0|5.38|4.57|95.85|1.5|2.0|0.0|121.6|6.0|-5.95|32.0|5.0|-5.88|423.47|0.0|0.0|3.64|-5.27|0.000471|5.42e-06|3.96e-10|-0.05015|5.992000000000001|4.5|-1389.39897|-1389.371325|596.15|0.48478|0.7008800000000001|0.28|-0.14975|-0.1999|0.0276450999999999|73.0|7.1367
18c_a30|0|0|0.0|7.412764017000001|2|-0.118776867|2|0.042560386|0.011887112|0.0|0.0119521719999999|10.31163825|1|0.0211588229999999|0.003429114|0.8303425640000001|-0.058608635|0|0.717052026|-0.105618255|-0.1115683|0.42531141|-71.31647561|13.07260474|384.391404|0.282947974|191.0545887|-50.86775696|8.826997739|103.215593|-2.2313660090000003|-48.15493021|84.38908035|0.448899917|3002.59061|-1506.682341|3094.729399|-19.19537998|7.646050338999999|13.8741593|6685.737642|144.5043388|-1017.355139|0.018410634|-386.2200097|713.7769663|1.0|0.0|1.0|0.0|2.0|4.85|0.0|0.13|17.0|3.04|1.72|124.74|2.06|1.0|0.0|135.37|6.0|-5.01|32.0|5.0|-7.05|441.51|0.0|0.0|1.91|-4.3|0.00427|5e-05|6.520000000000001e-07|-0.05575|3.4848|4.54|-1744.500825|-1744.455795|543.46|0.69123|0.69123|0.3879|-0.14225|-198.0|0.04503016|12.0|7.9208
47c_a18|0|0|0.0|7.03438793|1|-0.048726885|0|0.032688172|0.047739847|0.0|-0.058748345|10.94702285|0|0.071793992|-0.212991596|0.758269842|0.050944273|0|0.8128616409999999|-0.0715759629999999|-0.094000037|0.246894346|-57.54296759|12.75381432|67.68084951|0.1871383589999999|150.4485025|-60.75445536|10.25333491|103.416376|-2.350000928|-46.26124419|70.29678191|0.489290189|3228.879782|-1889.265906|2027.892739|-20.80632033|9.566965871|18.73268473|7527.530240999999|201.7910841|-1518.861384|0.016406766|-400.3604527|1167.054827|1.0|1.0|1.0|1.0|3.0|4.61|0.0|0.3|18.0|2.84|2.87|97.76|2.41|3.0|2.0|154.77|12.0|-5.73|38.0|4.0|-6.61|513.63|0.0|0.0|2.42|-5.09|0.000947|8.12e-06|6.67e-10|-0.0449|3.1096|7.72|-1664.753129|-1664.721977|790.07|0.6983199999999999|0.6983199999999999|0.5869|-0.12841|-0.17331|0.03115159|3.0|8.5229
28_a47|0|1|0.0|6.842683282|0|-0.23494583|2|0.038387534|0.023813594|1.121067445|-0.00496711|10.95058275|1|0.06536499|-0.046265509|0.832144916|0.074217097|1|0.605349345|-0.1132830309999999|-0.106779291|0.310094808|-67.33744077|15.50250691|365.2310214|0.394650655|234.5873429|-37.72858603|9.214964819|83.61576722|-1.601689367|-40.02656804|82.83994768|0.472690874|2616.1598940000003|-952.0725426|1337.037733|-13.47449501|7.864990866|14.91533234|5633.990508|206.7032519|-565.9287905|0.031626405|-181.0112167|428.5826478|0.0|1.0|1.0|1.0|2.0|3.08|2.03|0.05|21.0|2.49|3.84|98.72|1.67|1.0|0.0|99.2|5.0|-3.67|28.0|6.0|-7.22|380.35|0.0|0.0|2.4|-3.66|0.0816|0.000217|1.2099999999999998e-07|-0.05471|3675.0|3.51|-1335.759232|-1335.722248|461.73|0.69002|0.69002|0.2996|-0.15049|-0.2052|0.03698465|25.0|7.6
18c_a22|0|0|0.0|6.842683282|0|0.013131848|2|0.038137255|-0.044828537|1.642882533|0.009519672|10.31286086|1|-0.081550274|-0.078828791|0.7669483559999999|0.010828071|1|0.931073539|-0.057956428|-0.076388478|0.5003904610000001|-40.094865000000006|13.72808419|30.63947336|0.068926461|47.68404831|-36.55965924|9.49723261|15.22791009|-1.52776956|-27.73804808|53.82294919|0.4777430589999999|3090.601885|-1056.927003|2574.178324|-13.79609783|7.332936064|14.04085897|7101.057047|219.5183688|-731.1931848999999|0.0215181079999999|-252.7737494|779.8043336000001|1.0|1.0|1.0|1.0|1.0|3.56|3.3|0.08|27.0|5.36|4.98|124.4|1.47|1.0|1.0|136.36|6.0|-5.8|34.0|5.0|-6.63|461.54|0.0|0.0|3.72|-5.1|0.000739|7.98e-06|3.4299999999999995e-10|-0.07207|5655.0|3.5|-1783.562578|-1783.5397829999995|583.88|0.4609|0.60449|0.0817|-0.15158|-0.22365|0.02279458|26.0|7585.0
3b_a32|1|1|0.0|7.758333467000001|0|-0.064476472|0|0.042528736|-0.0411430079999999|2.21541916|-0.1113575119999999|10.31100281|3|-0.078754696|-0.0791178979999999|0.800396027|0.167519182|1|0.8407393809999999|-0.073068133|-0.100355499|0.2719741|-35.8437493|7.180211702|74.63320519|0.159260619|78.12568166|-24.14971513|3.522270202|0.0|-1.103910485|-17.58323784|43.023961|0.460751087|2092.213643|-541.5259561|1084.520517|-8.049905042|5.765940603|10.69254007|4448.251276|115.707414|-265.6468664|0.0154889019999999|-259.1375886|323.0421997|1.0|1.0|1.0|1.0|1.0|3.11|2.57|0.13|19.0|6.25|4.43|110.94|1.45|1.0|0.0|88.24|2.0|-5.73|21.0|3.0|-5.57|312.41|0.0|0.0|3.68|-4.65|0.0005809999999999|2.23e-05|3.19e-07|-0.05396|3.5545|2.45|-1594.121087|-1594.095192|396.83|0.70257|0.70257|0.2905|-0.1474099999999999|-0.20137|0.02589511|6.0|8.2366
4_a18 (SD-208)|0|0|0.0|0.0|2|-0.113324634|3|0.040864198|-0.020226647|0.0|-0.009648044|10.95382003|0|-0.047745689|-0.15379315|0.83508768|-0.098971722|0|0.77909674|-0.077885485|-0.099573708|0.115284206|-40.10670787|10.90456851|103.6318511|0.22090326|113.7529353|-26.40375252|5.615248385|0.0|-1.2944582059999998|-20.652731600000003|51.01127638|0.454067432|2395.526727|-666.5742296|1822.914738|-9.276994128|6.239898178|11.42979655|5348.394288|204.9329964|-343.2487827|0.035654206|-105.0785813|363.2306414|0.0|1.0|1.0|1.0|1.0|2.77|2.54|0.0|22.0|3.54|4.44|76.48|2.02|1.0|0.0|92.87|3.0|-4.29|25.0|6.0|-6.31|352.75|0.0|0.0|3.11|-4.38|18.0|4.14e-05|7.06e-09|-0.09992|5.1755|2.58|-1542.296276|-1542.276332|396.17|0.4646|0.69028|0.2316|-0.13588|-0.2358|0.0199445|0.08|7.0969
12f_a36|1|0|0.0|7.412764017000001|2|-0.032343041|2|0.039061728|0.10938259|0.0|0.012286423|10.95389399|1|0.182557897|-0.101854847|0.821599443|-0.1188384119999999|0|0.8435569079999999|-0.071035495|-0.100276611|0.3416917479999999|-46.86832019|11.77610852|43.53853176|0.156443092|103.2191714|-43.65234724|7.769727312|0.835268043|-2.00553221|-30.92312428|58.64442871|0.464240353|2770.818472|-1323.224761|2380.393255|-15.59012402|7.416874811|13.84366076|6000.985822|144.9540437|-873.0469447999999|0.015685228|-369.879252|729.1873176|1.0|0.0|1.0|0.0|2.0|4.94|0.0|0.21|17.0|3.62|2.45|69.2|2.45|1.0|0.0|133.52|6.0|-4.61|31.0|4.0|-6.33|409.49|0.0|1.0|2.4|-4.57|0.0102|2.6600000000000003e-05|4.38e-08|-0.05035|5.2106|3.87|-1311.57896|-1311.550167|545.55|0.37095|0.70126|0.0231|-0.15011|-0.20046|0.02879265|11.0|7.9586
3o_a32|1|1|0.0|7.773594467000001|1|-0.014299905|1|0.035643275|-0.064818511|2.240993002|-0.117781901|10.3110027|3|-0.117744493|-0.061774721|0.8214857240000001|-0.154436834|1|0.8377808240000001|-0.073742105|-0.095457829|0.252703854|-42.51640563|7.218280399|62.67187821|0.162219176|93.52833522|-31.73171751|4.161738248|0.0|-1.4318674340000002|-24.51306152|49.73468603|0.455089918|2488.133192|-825.5508427999999|2469.87467|-10.57723917|6.392329273|11.73098001|5488.777096|123.9047338|-475.9757626|0.0130649069999999|-328.7458915|541.0877621000001|1.0|1.0|1.0|1.0|2.0|3.47|3.06|0.32|19.0|6.39|4.2|122.97|1.58|1.0|0.0|112.07|3.0|-5.72|26.0|4.0|-6.17|381.52|0.0|0.0|3.74|-4.73|0.00072|1.87e-05|5.35e-08|-0.05413|3.5333|2.35|-1805.504508|-1805.473626|464.85|0.70216|0.70216|0.2851|-0.14652|-0.20065|0.03088166|0.24|6.6198
3_a3|0|0|0.0|7.285506549|0|-0.114647585|1|0.034259259|-0.015653979|2.063441043|0.0483259979999999|10.31154314|2|-0.030486489|0.041786524|0.8083172479999999|0.123113049|1|0.7538064790000001|-0.107269779|-0.098797066|0.583866845|-48.91675544|5.753894372|228.5396864|0.246193521|112.2682304|-20.54492513|2.623868963|75.88125246|-1.086767728|-22.30683222|54.67064981|0.415122657|2092.406045|-495.58367360000005|1349.6286710000002|-7.290134722999999|5.025797436|8.592908408|4677.617255|136.8031103|-225.9941764|0.023287455|-182.4099648|302.8386149|1.0|1.0|1.0|1.0|1.0|3.11|2.39|0.0|20.0|5.0|4.07|121.17|1.41|0.0|0.0|88.36|2.0|-5.48|21.0|3.0|-5.88|310.4|0.0|0.0|3.23|-4.39|0.00103|4.06e-05|7.009999999999999e-07|-0.0637|5.8458|1.92|-1592.904586|-1592.873593|316.65|0.29441|0.69206|0.0851|-0.14599|-0.20969|0.03099295|1175.0|5.93
12e_a31|1|0|0.0|7.765993078999999|1|-0.044316064|0|0.037098765|0.0113193469999999|0.0|-0.107630327|10.3116965|2|0.01824365|-0.08867626|0.7761616020000001|-0.028502695|0|0.721526766|-0.0939597569999999|-0.1099563869999999|0.2642991189999999|-68.32948993|19.38343763|166.1479229|0.2784732339999999|202.5115275|-58.15044546|14.09603901|595.9853231000001|-2.089171358|-49.6906263|87.71292755|0.474858042|3040.353774|-1519.288866|1899.851187|-19.38348182|10.24381236|19.50674899|6557.418968999999|199.8981394|-1104.858464|0.020841203|-327.4245209|798.7285626|1.0|1.0|1.0|1.0|2.0|3.87|3.72|0.24|22.0|6.69|5.4|117.37|2.21|3.0|0.0|129.38|9.0|-6.66|33.0|5.0|-5.93|460.55|0.0|0.0|4.5|-5.42|9.96e-05|3.83e-06|4.93e-10|-0.03445|5.3264|6.33|-1809.899887|-1809.85374|640.03|0.55114|0.7006600000000001|0.2627|-0.15934|-0.19379|0.04614662|0.17|6.7696
3a_a12|0|0|0.0|0.0|1|-0.042445446|2|0.032544803|-0.1231529169999999|0.0|-0.062973953|10.95455336|0|-0.205054123|-0.072889493|0.7038021990000001|-0.032466697|0|0.871985494|-0.07121814|-0.090803706|0.241900756|-34.84701355|4.615711776|71.11710277|0.128014506|62.63745781|-21.73969523|2.258466332|0.0|-1.362055589|-17.05063286|39.46272532|0.462077145|2045.857684|-666.453375|1050.730179|-8.361421244|5.924949067000001|11.01449587|4230.717811|107.1321197|-326.0954285|0.015909241|-275.0354486|381.0058252|1.0|1.0|0.0|1.0|1.0|3.84|2.74|0.05|18.0|3.43|2.49|37.28|3.09|0.0|0.0|97.52|3.0|-3.6|23.0|3.0|-5.88|298.34|0.0|1.0|2.98|-4.06|0.0745|8.8e-05|3.13e-08|-0.06829|4.2336|3.33|-951.3711872|-951.3480023|383.08|-0.34688|0.66895|128.0|-0.15328|-0.22157|0.023184956|194.0|6.7122
20b_a10|0|0|0.0|7.535296702|1|-0.073703704|2|0.035818182|-0.030238422|1.854149459|-0.042013549|10.92966143|1|-0.049452599|0.019531637|0.761071345|-0.022843761|1|0.75259177|-0.094975935|-0.088479815|0.6741049840000001|-60.68950774|8.331370518|81.39248686|0.24740823|158.09355980000004|-36.12803002|5.323735696|91.02309592|-1.85807612|-38.78052212|69.02087825|0.454087415|3085.433676|-1187.308396|2257.777328|-13.79433873|7.554743755|13.838742600000002|7173.225184999999|152.3236842|-758.6886304|0.0171045989999999|-334.3514234|769.1246171|1.0|1.0|1.0|1.0|1.0|3.54|3.15|0.11|27.0|4.23|5.0|95.92|2.41|2.0|0.0|129.73|5.0|-5.22|34.0|5.0|-6.53|447.49|0.0|0.0|3.66|-5.09|0.00271|8.13e-06|1.1699999999999999e-09|-0.0578399999999999|5.9354|4.88|-1465.62724|-1465.587932|482.93|0.3246|669.0|0.1382|-0.16388|-0.2217199999999999|0.03930765|1.1|5.9586
16_a4|0|0|0.0|7.535296702|1|-0.095499301|1|0.04501634|0.007101649|0.0|-0.148022089|10.94592242|1|0.020218035|-0.018051608|0.774455255|0.0293772029999999|0|0.7898461090000001|-0.073335635|-0.080093659|0.292255386|-36.11951685|6.761192037000001|13.51923899|0.210153891|103.5057102|-19.42906425|3.330045338|74.430775|-1.201404885|-17.789707500000002|42.88070889|0.455802506|2101.6948030000003|-591.7200271|1522.164774|-8.095443438|5.548106463|10.19502391|4520.2597670000005|82.51653675|-291.4359638|0.0115138339999999|-327.4903335|322.8922084|1.0|0.0|1.0|0.0|0.0|3.26|3.08|0.11|17.0|4.49|4.96|30.71|3.44|1.0|0.0|85.02|2.0|-3.92|23.0|4.0|-5.64|309.31|0.0|1.0|3.91|-4.43|0.0371|3.68e-05|4.33e-07|-0.03965|4511.0|4.05|-1057.494456|-1057.478071|407.99|0.51149|0.54061|0.1006|-0.17375|-0.2134|0.01638524|343.0|6.4647
12a_a30|0|0|0.0|7.412764017000001|2|-0.02919335|2|0.040166667|-0.096804291|0.0|0.009586623|10.31162903|1|-0.171649606|-0.053309522|0.7885597609999999|-0.171895425|0|0.836214716|-0.07699057|-0.097138462|0.337975309|-47.73588073|10.10177981|85.47365107|0.163785284|101.5505506|-37.34272719|6.263330101|0.0|-1.845630786|-29.59731695|57.83766054|0.469799116|2722.217443|-1144.332492|2256.680391|-14.47983299|7.362386058999999|13.88603128|5936.682602000001|120.786445|-709.5118166|0.014884556|-378.4495438|620.9195447000001|1.0|0.0|1.0|0.0|1.0|4.65|0.0|0.14|17.0|3.84|2.62|81.65|2.82|2.0|0.0|127.28|5.0|-5.28|29.0|4.0|-5.98|398.48|0.0|0.0|2.63|-4.85|0.00208|1.4e-05|2.3100000000000002e-07|-0.05184|5045.0|3.82|-1575.7783980000002|-1575.745502|507.17|0.35338|0.68599|0.1511|-0.1481|-0.19994|0.03289568|11.0|7.9469
