molecula|NaaNH|SaaNH|SssssC|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|ATSC1c|MATS8i|BCUTi-1|n5aRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|FPSA1|GeomRadius|PPSA1|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|E solv. Water  (Hartree)|pIC50
12ao_a36|1|3.477902101|0.0|7.412764017000001|2|1.297043885|0.0|-0.058597382|-0.007081548|5.351858133|-0.065314765|-0.410729809|-0.113963585|10.94919858|1|0.003724542|-0.095253274|-0.1619981409999999|-0.435820128|0.90500247|0.82626942|0.040831815|-0.05785124|0.8800240009999999|0.856135378|0|0.832582759|-0.077866573|-0.1019516769999999|0.264688501|0.017784426|-51.52001456|-67.45579866|85.17634667|0.167417241|110.7707502|-0.03775988|-44.63177966|0.0|-2.039033535|-34.08795068|-24.98362913|63.28698809|0.462968912|-1349.115973|0.217901822|8.769931502999999|144.1736112|0.016708791|-373.2975961|1724.9956719999998|698.847203|11.05528527|0.0|2.0|4.87|17.0|-7.01|69.2|2.38|1.0|0.0|0.0|1.0|6.0|-4.58|407.47|0.0|1.0|0.0|2.37|-4.55|2.6e-05|0.0106|2.82e-05|3.45|0.0|0.0|9.66e-08|3.94e-05|-0.05455|4.6597|3.4743|-1310.328652|701.9|1190.17|356.86|0.6249|266.08|0.7045|0.03244719|7.5229
12d_a31|1|3.441384322|0.0|7.765993078999999|1|0.61013528|0.0|0.039097757|-0.012448252|5.733341277|-0.043220149|-0.697102094|-0.085780934|10.31169788|2|0.000127275|-0.134504227|-0.214049412|-0.550805937|0.8066174070000001|0.8343242820000001|-0.00658148|-0.057226679|0.873955169|0.771222772|0|0.7054497479999999|-0.0938723509999999|-0.11498416|0.3996192999999999|0.0296918329999999|-66.58534562|-81.56033123|157.30671669999998|0.294550252|208.9297871|-0.032542687|-57.85220856|557.514503|-1.724762406|-47.23018217|-23.08311261|87.64629597|0.389382761|-1223.404968|0.361635149|9.445278138|256.5143096|0.02571268|-196.2893506|1916.466682|647.1500428999999|18.23846616|1.0|2.0|3.76|16.0|-7.63|117.37|1.31|2.0|0.0|0.0|1.0|9.0|-5.61|412.51|0.0|0.0|1.0|3.76|-4.39|2.48e-06|0.0010199999999999|4.06e-05|3.46|0.0|0.0|2.3500000000000002e-08|9.69e-06|-0.03128|3.8477|3.8477|-1657.428467|730.86|1201.63|322.23|0.2566|322.23|0.7006600000000001|0.04338158|6.2924
4d_a46|0|0.0|0.173086735|7.825245291|1|1.134637067|2.146507937|-0.1397563859999999|-0.001749881|5.587248657999999|-0.017469934|-0.085744171|-0.111025108|10.96333164|1|0.010756749|-0.0814707009999999|-0.1271933999999999|-0.240143042|0.6535171|0.764741337|-0.213089038|-0.103199079|0.8075680409999999|0.623144956|0|0.936057958|-0.056384895|-0.070772596|0.290035518|0.008652238|-30.95621863|-38.85529917|8.241078584|0.063942042|35.10521457|-0.024616555|-21.33218735|74.62074724|-1.132361533|-16.99546444|-13.51488667|35.70643728|0.441136013|-621.6847867|0.186572035|5.757075209|102.4310631|0.0086574759999999|-344.15403910000003|764.2776167999999|509.0572545|4.753094337|1.0|0.0|3.78|17.0|-7.41|43.6|2.84|2.0|1.0|0.0|1.0|2.0|-4.93|352.86|0.0|1.0|1.0|4.11|-5.11|1.18e-05|0.00416|7.8e-06|4.3|0.0|0.0|3.88e-08|1.3699999999999998e-05|-0.0396399999999999|4.4265|4.4265|-1453.817782|588.18|1009.78|280.09|0.1313|280.09|0.69884|0.02292966|6.2865
12bb_a36|1|3.3296932480000003|0.0|7.412764017000001|2|1.29704416|0.0|-0.07834963|-0.008239316|5.351858133|-0.117921811|-0.444923056|-0.018516159|10.96022185|1|-0.004358975|-0.098027247|-0.250781298|-0.421445726|0.653741315|0.836170906|0.0534307559999999|-0.045186455|0.892249657|0.632625562|0|0.6888482109999999|-0.090660196|-0.114330726|0.314702945|0.022069757|-58.19935506|-73.39466247|88.91215764|0.311151789|199.7440352|-0.038872447|-47.11573753|0.0|-1.943622342|-37.36110291|-24.95418524|72.36704599|0.4808928389999999|-1247.709262|0.280705922|7.854524291000001|180.1992964|0.022984922|-281.5518699|1734.6302440000002|593.6088758|14.75518126|0.0|2.0|4.72|17.0|-7.12|69.2|2.78|1.0|0.0|0.0|1.0|5.0|-3.99|417.41|0.0|1.0|0.0|2.44|-4.32|0.000102|0.0424|4.81e-05|2.88|0.0|0.0|7.599999999999999e-08|3.17e-05|-0.0566799999999999|5.2382|3.8001|-1431.374881|667.88|1120.72|326.27|0.4172|236.69|688.0|0.03421884|8.0
12d_a30|0|0.0|0.0|7.412764017000001|2|0.604984421|0.0|0.041181359|-0.006335328|5.351858133|-0.033312179|-0.354778373|0.036688757|10.31162861|1|0.005965451|-0.053644471|-0.09353607|-0.4562256979999999|0.8414737059999999|0.8017873000000001|-0.0430927579999999|-0.130412856|0.8532172109999999|0.7991060659999999|0|0.843009925|-0.073829724|-0.094239701|0.366319099|0.015567102|-47.69710881|-60.88281322|85.1932288|0.156990075|101.4221952|-0.036246039|-39.33285959|0.0|-1.884794029|-30.81433963|-23.41646662|57.75411196|0.4572733479999999|-1217.656264|0.185610786|7.557073995|119.91237920000002|0.013424098|-406.2173266|1495.177298|686.039456|8.672532296|0.0|1.0|4.75|17.0|-7.01|81.65|3.04|2.0|0.0|0.0|1.0|5.0|-5.66|412.51|0.0|0.0|1.0|2.91|-5.15|2.21e-06|0.0009119999999999|7.05e-06|4.23|0.0|0.0|9.75e-08|4.02e-05|-0.05119|3.4821|3.4821|-1615.063947|695.57|1176.22|356.06|149.0|356.06|0.68608|0.03187624|7.9508
4c_a49|0|0.0|0.0|7.535296702|1|1.343847672|2.102052126|-0.048954892|-0.0057600559999999|5.4161004020000005|-0.044371138|-0.339843311|-0.102999091|10.92777281|1|0.00202792|-0.001005604|-0.001647802|-0.412652341|0.7745214140000001|0.7796063109999999|-0.052237757|0.010868461|0.826523164|0.752601535|1|0.76159824|-0.087753156|-0.086290519|0.407675441|0.012079228|-56.5385923|-55.59622798|82.02101639|0.23840176|153.60017230000005|-0.029809452|-35.82016427|59.70585149|-1.639519861|-36.42732137|-19.20596967|64.32113331|0.473304159|-1056.328332|0.275946172|8.474369008|177.78970959999998|0.0173567219999999|-288.71184960000005|1458.908567|707.2397315000001|11.182784300000002|1.0|2.0|3.49|21.0|-7.97|98.72|1.47|1.0|0.0|0.0|1.0|7.0|-3.5|412.49|0.0|0.0|1.0|2.6|-3.58|0.000314|0.13|0.000265|1.81|0.0|0.0|1.07e-08|4.4e-06|-0.0623299999999999|5.74|3.8067|-1332.607539|705.55|1199.04|325.7|0.2411|216.0|0.67789|0.03969431|6.5935
3d_a32|1|3.503398526|0.0|7.765993078999999|0|0.609420786|0.0|0.0181036519999999|-0.006420365|5.733341277|-0.034290847|-0.269655316|-0.113314811|10.31100276|3|0.002004382|-0.076494363|-0.1395294259999999|-0.539652902|0.8315372|0.8444218509999999|-0.069007775|-0.100251236|0.90169022|0.77923808|1|0.892845502|-0.06869526|-0.093187219|0.2214902789999999|0.014419776|-37.19367587|-50.45435743|62.43434632|0.107154498|58.01666174|-0.02867299|-27.31750365|0.0|-1.118246623|-20.13777259|-15.52441767|45.000975700000005|0.427813496|-605.4522892000001|0.2794597139999999|6.15119195|151.30787800000002|0.0160633|-238.8142619|840.275417|421.3548777|8.697152881000001|1.0|1.0|3.34|19.0|-7.29|110.94|1.94|1.0|0.0|0.0|1.0|4.0|-6.55|340.47|0.0|0.0|1.0|4.32|-5.13|2.81e-07|9.58e-05|7.36e-06|4.5|0.0|0.0|5.13e-08|1.75e-05|-0.05482|3.5105|3.5105|-1672.733979|569.29|959.11|353.18|0.5031|353.18|0.7035100000000001|0.02457348|8.0915
12bf_a36|1|3.31325137|0.0|7.412764017000001|2|1.297043948|0.0|-0.024689509|-0.00832865|5.351858133|-0.119979424|-0.4497470879999999|-0.096665166|10.96022305|1|-0.004358975|-0.098027247|-0.250781298|-0.433281391|0.653741315|0.836170906|-0.0480253509999999|-0.033696875|0.892249657|0.632625562|0|0.6791406640000001|-0.090461753|-0.110255801|0.356652646|0.0217611939999999|-58.26326838|-71.01192632|87.14111344|0.320859336|206.6543367|-0.037486972|-45.73631152|0.0|-1.874348624|-37.52534442|-24.14405495|72.27889645|0.474826911|-1207.2027480000002|0.294529031|7.546900716000001|189.6959033|0.02371294|-264.6734075|1711.2011699999998|593.6088758|15.27267945|0.0|2.0|4.72|17.0|-7.12|69.2|2.78|1.0|0.0|0.0|1.0|5.0|-3.99|417.41|0.0|1.0|0.0|2.44|-4.32|0.000102|0.0424|4.81e-05|2.88|0.0|0.0|7.599999999999999e-08|3.17e-05|-0.0571299999999999|5.2319|3874.0|-1431.380702|670.85|1120.94|320.04|0.4518|236.98|0.69292|0.03299488|8.2218
5b_a40|0|0.0|0.0|8.149890544|0|0.604912077|1.616656116|-0.067567502|-0.0049439079999999|6.167516491000001|0.064329005|-0.163148971|0.179058252|10.31198309|2|0.006372485|0.007986879|0.013573521|-0.389789991|0.537115914|0.817071232|-0.400500595|0.029485257|0.88618123|0.503365018|1|0.881264402|-0.077031845|-0.091267779|0.313503463|0.019116586|-38.64461938|-45.78637031|169.18694230000003|0.118735598|59.56617021|-0.036507111|-22.96968039|49.25022097|-1.095213344|-19.38687321|-18.31454812|48.2348504|0.477304896|-549.4364437|0.1709818139999999|6.521443259|85.77656597|0.012549086|-330.1175669|662.7555978999999|285.9136384|6.2955085660000005|0.0|0.0|3.13|14.0|-5.25|75.5|2.89|1.0|1.0|0.0|2.0|3.0|-5.43|338.21|0.0|0.0|1.0|3.83|-4.84|3.69e-06|0.00125|1.44e-05|4.14|0.0|0.0|5.65e-06|0.00191|-0.07069|3.9759|3.9759|-2096.767375|515.23|847.01|311.84|0.3005|311.84|0.59928|0.01471235|7.1938
19_a4|0|0.0|0.0|7.535296702|1|0.29641517|1.943606348|-0.121320311|-0.0023503029999999|5.4161004020000005|-0.3929802189999999|-0.105763614|-0.211341677|10.30966825|1|0.009687676|-0.0255403279999999|-0.042058265|-0.245630631|0.55269662|0.774746438|0.152550043|-0.190513834|0.834377354|0.514505012|0|0.820765063|-0.070677568|-0.0759826109999999|0.285282038|0.013022539|-38.9063534|-41.82665583|15.411502800000004|0.1792349369999999|98.66465411|-0.028945757|-23.02459887|13.25878373|-1.215721775|-21.41704046|-15.93396412|46.07495776|0.460486754|-669.2264932|0.235119747|5.9448291|129.4279389|0.0143733|-291.6208078|874.9428297000001|450.6848883|7.912166787999999|1.0|0.0|3.46|17.0|-6.09|73.23|2.16|1.0|0.0|0.0|1.0|3.0|-3.81|351.42|0.0|1.0|1.0|2.92|-3.97|0.000156|0.0547|0.000106|2.62|0.0|0.0|8.070000000000001e-07|0.0002839999999999|-0.05294|4.1858|4.1858|-1446.909868|583.39|983.4|296.2|0.3806|296.2|0.67535|0.02985188|4.71
19a_a38|1|3.3685352889999995|0.0|7.412764017000001|2|1.297044508|0.0|-0.084389038|-0.007986407|5.351858133|-0.082283951|-0.431265985|-0.122385526|10.96083376|1|-0.000673716|-0.101303149|-0.217394466|-0.4342819429999999|0.724208473|0.819222745|0.031696119|-0.133130383|0.8741648479999999|0.698414933|0|0.747152898|-0.08593151|-0.108300308|0.298938581|0.022142322|-51.36166266|-64.73159672|137.2318698|0.252847102|151.1278869|-0.038988111|-38.69037594|0.0|-1.949405536|-30.69910427|-23.30337482|64.59623135|0.465829126|-1165.168741|0.255203463|6.923156054|152.5362948|0.020873781|-292.6320538|1564.412135|595.8790650000001|12.47635608|1.0|3.0|4.83|17.0|-6.86|81.23|2.4|1.0|0.0|0.0|1.0|5.0|-4.14|401.44|0.0|0.0|1.0|2.68|-4.17|7.209999999999999e-05|29.0|6.77e-05|2.78|0.0|0.0|1.4e-07|5.610000000000001e-05|-0.05271|3.9212|3.6504|-1332.1529369999998|628.65|1092.25|339.65|0.2668|316.19|0.68835|0.03338983|8.0106
12_a1|1|3.3894574360000003|0.0|7.423568444|1|1.430936075|0.0|-0.0455890429999999|-0.011221829|5.351858133|-0.02164054|-0.516204114|-0.0811332759999999|10.94945122|1|-0.001416381|-0.104622651|-0.173618873|-0.487073772|0.8016064479999999|0.749817035|-0.045776997|-0.093957115|0.817998205|0.7534284040000001|0|0.765121385|-0.0964711209999999|-0.104724018|0.210514881|0.033770552|-55.99493147|-60.78517756|133.6600817|0.234878615|136.3310784|-0.039894864|-35.28166588|477.1158679|-1.675584287|-32.50125347|-23.15625812|75.59644237|0.46449367|-972.562841|0.275333347|7.679719277999999|159.81230209999998|0.024485753|-260.8074567|1342.083063|473.040639|14.21231622|1.0|1.0|3.29|23.0|-8.2|83.82|1.67|2.0|0.0|0.0|1.0|3.0|-4.98|366.37|0.0|0.0|1.0|3.44|-4.75|1.04e-05|0.00379|1.77e-05|3.54|0.0|0.0|6.28e-09|2.3e-06|-0.07042|3734.0|3.1744|-1216.099134|607.42|1018.84|390.57|0.5867|332.04|0.69763|0.0296752|5.5302
4e_a49|0|0.0|0.0|7.535296702|1|1.343847746|2.085628989|-0.076526919|-0.006602016|5.4161004020000005|-0.074495823|-0.3631108529999999|-0.053787795|10.92777282|1|0.000660956|-0.037142108|-0.060391347|-0.403194204|0.7541604690000001|0.803344301|0.0063958109999999|0.032396301|0.856023531|0.731643066|1|0.757062331|-0.09422276|-0.087866673|0.433385455|0.017142176|-57.79309816|-53.89448633|313.22432680000003|0.242937669|149.0098632|-0.029288891|-33.05708028|60.11195021|-1.493733437|-35.44835874|-17.96482878|68.30753733|0.471635821|-916.2062675|0.349671525|7.934910277|214.47685|0.023622273|-184.4129453|1408.836153|620.5697596|14.48911428|1.0|2.0|3.35|21.0|-7.36|92.93|1.25|1.0|0.0|0.0|1.0|6.0|-3.28|399.45|0.0|0.0|1.0|2.42|-3.52|0.000528|211.0|0.000305|1.71|0.0|0.0|4.35e-08|1.74e-05|-0.06461|5.7301|3.7876|-1313.158118|660.22|1128.64|327.34|0.2273|216.37|0.68043|0.04133034|7.4685
galu_a46|0|0.0|0.0|7.535296702|1|1.343828866|2.082220175|0.048375705|-0.00642454|5.4161004020000005|-0.080432741|-0.327651527|-0.094815394|10.92740177|1|0.003107816|0.028964355|0.0481706809999999|-0.4671565689999999|0.702976795|0.81708619|0.044184467|-0.173285585|0.875868891|0.6848692759999999|1|0.7637964079999999|-0.0910072869999999|-0.089050651|0.5235416979999999|0.01235603|-50.93538037|-49.84028137|261.2602893|0.236203592|132.199522|-0.03220981|-27.89483984|68.43088526|-1.513861067|-28.50774993|-18.02733582|57.85086047|0.468241745|-847.2847833999999|0.2167824069999999|6.445819025|121.3297832|0.013967104|-317.0250717|1081.799989|542.7276591|7.817173532999999|1.0|1.0|3.27|21.0|-7.13|86.69|1.84|1.0|0.0|0.0|1.0|3.0|-3.85|369.42|0.0|0.0|1.0|2.84|-3.99|0.0001409999999999|52.0|0.000102|2.39|0.0|0.0|7.45e-08|2.75e-05||||||||||||7.2924
14a_a3|0|0.0|0.0|6.823286122000001|0|0.6050202020000001|0.0|0.111575338|-0.009312773|4.727387819|-0.1160619169999999|-0.363198151|-0.039177314|10.3116301|1|-0.004161699|-0.050943323|-0.094863591|-0.582572884|0.882394075|0.7574238740000001|0.164994144|-0.287221775|0.822587422|0.8255789570000001|1|0.790894937|-0.091731577|-0.094609848|0.21389849|0.0140376889999999|-45.12132248|-46.53709886|256.5548327|0.209105063|102.8554977|-0.036792719|-22.89086827|83.70773843|-1.324537874|-22.1944701|-18.09776067|52.02624107|0.481997259|-651.519384|0.239123122|5.308770254|117.6209094|0.0189212089999999|-256.6424807|856.2743893999999|358.3503513|9.307045698|1.0|1.0|3.27|21.0|-6.89|105.82|1.04|0.0|0.0|0.0|1.0|2.0|-4.45|319.38|0.0|0.0|1.0|2.76|-3.99|3.54e-05|0.0113|0.000103|2.58|0.0|0.0|1.28e-07|4.08e-05|-0.06736|3.2363|3.2363|-1327.485188|528.91|822.33|383.1|0.4524|383.1|0.69708|0.02860456|7.5229
3_a47|0|0.0|0.0|0.0|0|1.304465159|0.0|0.013076203|-0.008740449|0.0|-0.130414103|-0.367098851|0.103847816|10.93671092|0|-0.007967014|-0.015388793|-0.024240921|-0.457330633|0.900251233|0.720319618|0.104873188|0.022804181|0.780628097|0.815682427|1|0.854727481|-0.083129079|-0.0948001|0.4661246329999999|0.008609292|-43.59237092|-49.71258151|98.29790989|0.145272519|76.18000386|-0.036461577|-26.06896797|1.139378223|-1.422001494|-22.85956767|-19.12022366|48.10703|0.403777634|-745.6887227000001|0.2150305089999999|6.46319354|112.7606591|0.016230658|-298.8724505|949.95886|418.022895|8.511255722000001|1.0|2.0|2.59|22.0|-8.42|58.04|2.88|1.0|0.0|0.0|1.0|3.0|-5.54|347.8|0.0|1.0|1.0|4.02|-5.35|2.86e-06|0.000995|4.49e-06|4.6|0.0|0.0|3.829999999999999e-09|1.33e-06|-0.05717|5.6998|3.7284|-1470.101469|556.65|941.44|332.54|0.2342|217.52|0.69138|0.03619487|6.5
38_a18|0|0.0|0.0|7.03438793|2|1.251175383|0.0|0.059724697|-0.00575311|4.844187086|-0.009006798|-0.448742607|-0.020056674|10.94702086|0|0.001602741|-0.074661643|-0.11123356|-0.498932552|0.745084567|0.719168079|-0.03302891|-0.007310849|0.751875124|0.7400818459999999|0|0.8310704529999999|-0.076974444|-0.082256123|0.423402315|0.00838904|-61.25359673|-65.45657441|100.7046282|0.1689295469999999|134.4282836|-0.0322355079999999|-52.08807522|74.46052717|-2.385427574|-48.74349112|-25.65190078|67.92930461|0.4666657999999999|-1898.240658|0.119072105|10.98254153|94.75345803|0.007165119|-606.2584549|2154.819559|1228.492038|5.701753365|1.0|3.0|4.53|18.0|-10.33|85.29|3.7|3.0|1.0|0.0|0.0|10.0|-6.98|508.65|0.0|0.0|1.0|3.64|-6.11|1.05e-07|5.36e-05|7.85e-07|5.43|0.0|1.0|4.68e-11|2.38e-08|-0.0483699999999999|3.2241|3.2241|-1611.60375|861.93|1515.64|384.55|0.5147|384.55|0.69235|0.02653109|7041.0
14v_a23|0|0.0|-4.844615416|7.423568444|0|1.1979575059999998|3.004639728|0.135774541|-0.014768546|5.351858133|-0.299484129|-0.8122700340000001|0.017156562|10.3132174|2|-0.0004039459999999|-0.0962526|-0.2952674819999999|-0.650246427|0.598213287|0.787538583|0.132882353|-0.022236834|0.845160857|0.575188253|1|0.916605275|-0.067342061|-0.09479984|0.31419322|0.019811827|-44.4776373|-62.61276875|78.86310829|0.083394725|55.07999434|-0.042752869|-41.35406587|0.912757854|-2.180396311|-29.37629463|-28.23713101|57.56282152|0.457213347|-1440.093681|0.211671341|7.743452839|139.8032821|0.020908947|-380.8667976|1826.768144|676.4530574|13.80980223|1.0|1.0|3.62|26.0|-7.95|114.25|3.04|2.0|1.0|0.0|1.0|7.0|-6.89|495.48|1.0|0.0|0.0|4.28|-6.0|1.29e-07|6.38e-05|1e-06|4.76|0.0|0.0|1.12e-08|5.57e-06|-0.07843|3694.0|3694.0|-2042.161744|679.5|1206.02|335.64|348.0|335.64|0.6017100000000001|0.02053833|8.4001
12aj_a36|1|3.482902101|0.0|7.412764017000001|2|1.29704406|0.0|-0.056210607|-0.00706023|5.351858133|-0.045035034|-0.402433117|-0.103202936|10.95354213|1|0.003962098|-0.104118159|-0.1763783589999999|-0.43462267|0.90414347|0.812278823|0.091113865|-0.072770961|0.8632656809999999|0.856274847|0|0.8269863129999999|-0.073002742|-0.10279655|0.251263868|0.018305468|-46.79363201|-65.89100364|82.34300699|0.173013687|110.89910559999998|-0.0368515929999999|-42.23511741|0.0|-1.953134451|-29.99399664|-23.62130319|58.52715472|0.47532973|-1251.929069|0.22507266|8.056502837|144.26810480000003|0.016684569|-352.4483722|1615.543812|662.0530478999999|10.69455126|0.0|2.0|4.84|17.0|-6.97|69.2|2.24|1.0|0.0|0.0|1.0|5.0|-4.16|395.46|0.0|1.0|0.0|2.14|-4.3|6.929999999999999e-05|0.0274|5.05e-05|3.04|0.0|0.0|1.08e-07|4.270000000000001e-05|-0.05275|5.2301|3.6017|-1272.241135|682.84|1157.64|344.24|0.5616|237.06|0.70423|0.03225532|7.7696
12ac_a36|1|3.4419617660000004|0.0|7.412764017000001|2|1.297043188|0.0|-0.050997272|-0.007639626|5.351858133|-0.073735973|-0.450737917|-0.046730704|10.95345846|1|0.0018565629999999|-0.098698552|-0.166354116|-0.433636165|0.8058720979999999|0.811459853|0.135371136|-0.020272679|0.863165958|0.770400825|0|0.779673368|-0.080202334|-0.104391657|0.4712820929999999|0.021508835|-55.68500110000001|-72.4798052|118.0445703|0.220326632|152.9742102|-0.036062573|-50.32319912|20.70356046|-1.98344149|-38.66245764|-25.03847816|70.61872461|0.44477577|-1377.116299|0.268353853|8.126831024|186.3198219|0.020208014|-321.66684580000003|1882.216294|716.9974499|14.03055543|0.0|2.0|4.86|17.0|-6.89|86.27|1.59|1.0|0.0|0.0|1.0|6.0|-3.81|423.47|0.0|0.0|0.0|1.84|-3.95|0.000154|0.0653|0.000112|2.36|0.0|0.0|1.29e-07|5.4600000000000006e-05|-0.0527399999999999|3.8843|3.8594|-1385.566143|711.77|1200.61|321.25|0.3302|319.2|0.56357|0.03998989|7.8861
16a_a32|1|3.357452523|0.0|7.765993078999999|0|0.6094207620000001|0.0|0.205693867|-0.014399612|5.733341277|-0.0848387459999999|-0.6911813920000001|-0.062610718|10.31100271|3|-0.005552127|-0.107321286|-0.199563743|-0.707456102|0.859696525|0.8567078770000001|0.039965071|-0.098258706|0.909908319|0.81143469|1|0.756542831|-0.090389538|-0.119471489|0.283324612|0.020664867|-56.2527503|-74.35152328|92.00611646|0.2434571689999999|151.5123947|-0.037168908|-46.27170107|66.13699638|-1.6726008419999998|-35.00816569|-23.13158502|69.11326055|0.450892763|-1040.921326|0.303179963|7.183246604|188.6800971|0.023475264|-244.9767673|1493.816582|532.685565|14.6095244|1.0|3.0|3.53|19.0|-7.3|152.07|0.88|1.0|0.0|1.0|1.0|7.0|-5.49|398.51|1.0|0.0|1.0|3.06|-4.04|3.2e-06|0.00128|9.14e-05|2.65|0.0|0.0|5.04e-08|2.01e-05|-0.0567299999999999|3.6314|3.6314|-1896.770883|664.67|1096.48|341.42|0.2859|341.42|0.70245|0.04088655|7.9586
5_a27|0|0.0|0.0|6.823286122000001|0|1.4026035369999998|3.2927747860000003|0.126882432|-0.0063562359999999|4.727387819|-0.068518519|-0.286030638|-0.125237927|10.93772408|1|0.010329671|-0.2030237389999999|-0.341622797|-0.4982037479999999|0.639413469|0.760083119|0.180356685|-0.020087122|0.8149212259999999|0.614205449|1|0.8531787759999999|-0.055979434|-0.085078576|0.333977277|0.01695771|-29.50048722|-44.83538435|10.48961936|0.146821224|77.37301579999999|-0.030385206|-23.6277072|56.35994804|-1.276178645|-15.54640123|-16.01263727|38.43699603|0.439066197|-672.5307653|0.258518528|6.160679036|136.2361487|0.016479312|-254.5156507|907.0095354|424.8821143|8.684398894|1.0|0.0|3.07|21.0|-6.22|65.6|2.66|0.0|0.0|0.0|1.0|2.0|-3.61|331.37|0.0|1.0|1.0|2.82|-4.01|0.000248|0.0821|9.78e-05|2.58|0.0|0.0|6.04e-07|0.0002|-0.04554|4.0989|4.0989|-1083.124207|566.68|955.22|302.48|0.2448|302.48|0.64548|0.01903872|8.5229
9b_a36|1|3.513187594|0.0|7.412764017000001|2|0.62670079|0.0|-0.053019801|-0.0058276019999999|5.351858133|-0.023369916|-0.308862918|-0.077361324|10.33767255|1|0.005458948|-0.053309522|-0.094526372|-0.4060950789999999|0.8421237309999999|0.7885597609999999|-0.034830997|-0.1177413269999999|0.842671963|0.7961424690000001|0|0.8453794609999999|-0.074181597|-0.098301686|0.2602997|0.017007854|-46.58565720000001|-61.73294817|67.12293326|0.154620539|97.10089515|-0.036110824|-38.76797062|0.0|-1.769430355|-29.25555061|-22.67740953|57.26650122|0.453252346|-1111.193067|0.21757783|7.549264797|136.63774650000002|0.015872498|-354.7193098|1420.196295|620.9195447000001|9.967846072|0.0|1.0|4.73|17.0|-6.64|82.47|2.82|1.0|0.0|0.0|1.0|5.0|-4.6|398.48|0.0|0.0|0.0|2.48|-4.43|2.49e-05|0.00992|3.71e-05|3.2|0.0|0.0|2.3100000000000002e-07|9.21e-05|-0.05146|3.8535|3.8535|-1575.751975|666.01|1127.85|321.74|0.5392|321.74|0.69763|0.02803905|7.6778
12as_a36|1|3.447017327|0.0|7.412764017000001|2|1.297043209|0.0|-0.051208473|-0.007672841|5.351858133|-0.073735973|-0.452697599|-0.114290948|10.95347588|1|0.0018565629999999|-0.098698552|-0.166354116|-0.4358775279999999|0.8058720979999999|0.817372883|-0.0389138329999999|-0.04244711|0.869455765|0.770400825|0|0.77043791|-0.082748367|-0.109492809|0.291030086|0.019229943|-55.75872553|-73.78005999|88.17694537|0.22956209|154.6869148|-0.037824788|-49.71556877|0.0|-2.080363362|-37.57216725|-25.48765709|68.71652969|0.454761514|-1401.82114|0.231874606|8.768282531|156.2451686|0.017444469|-361.3444194|1824.98997|716.9974499|11.75468972|0.0|2.0|4.86|17.0|-6.89|86.27|1.59|1.0|0.0|0.0|1.0|6.0|-3.81|423.47|0.0|0.0|0.0|1.84|-3.95|0.000154|0.0653|0.000112|2.36|0.0|0.0|1.29e-07|5.4600000000000006e-05|-0.05789|4.5202|3851.0|-1385.5651710000002|712.04|1207.35|321.96|0.5902|274.29|0.68211|0.03674596|7.2291
