molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|nAHRing|nARing|MATS2c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|MATS8i|AATSC8d|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8d|SIC2|GATS1pe|RASA|FNSA5|FPSA3|PNSA3|PPSA3|RNCS|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|PPSA1|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Veber filter|Hydrogen bond acceptors count (using Lipinski’s definition)|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|pIC50
9_a3|0.0|0|0|0.0|0.0|0|0|0.187952252|4.727387819|1|0.034166667|-0.126542538|2.4071976040000003|-0.298197887|0.065373003|0.023606557|1|-0.216450234|0.083014843|0.141996379|-0.614170287|1|0.923357627|0.042154567|0.7327715159999999|0.865283439|0.84649775|-0.083555008|0.007377805|-44.74600478|3.469130065|223.4501605|-0.038196575|1.6312253680000002|72.50764604|0.886859678|-21.04009269|43.50933802|48.21513485|0.413418346|2017.0704920000005|398.0331029|-628.6166118|-8.445224386|0.1131403219999999|5.004834198999999|53.19989715|20.25176593|0.008976383|708.8118076000001|349.6957191|4.220799781|1.0|1.0|1.0|1.0|3.1|2.44|21.0|-7.26|4.9|4.62|80.04|2.42|1.0|0.0|2.0|1.0|3.7|-4.9|0.000899|1.25e-05|4.14|0.0|0.0|5.5e-08|1.67e-05|-0.03999|3.28|-1256.087705|-1256.0634710000002|512.44|857.36|331.9|0.2069|213.09|350.27|0.3639699999999999|0.1127|-0.15834|2.0863|-0.19833|-1256.002529|4.96
12bb_a36|0.0|1|0|3.3296932480000003|0.0|2|2|-0.07834963|5.351858133|2|0.04625323|0.096309833|0.0|-0.444923056|-0.018516159|-0.027636036|1|0.2463876689999999|-0.098027247|-0.250781298|-0.421445726|1|0.653741315|-0.045186455|0.892249657|0.632625562|0.6888482109999999|-0.114330726|0.022069757|-58.19935506|14.16769093|88.91215764|-0.038872447|9.094955748|0.0|0.719294078|-37.36110291|88.14984373|72.36704599|0.4808928389999999|2902.055617|442.2064275|-1247.709262|-16.01935076|0.280705922|7.854524291000001|180.1992964|34.69260487|0.022984922|1734.6302440000002|593.6088758|14.75518126|0.0|0.0|0.0|2.0|4.72|0.0|17.0|-7.12|3.55|3.0|69.2|2.78|1.0|0.0|6.0|0.0|2.44|-4.32|0.0424|4.81e-05|2.88|0.0|0.0|7.599999999999999e-08|3.17e-05|-0.0566799999999999|3.66|-1431.4091|-1431.374881|667.88|1120.72|326.27|0.4172|236.69|515.92|0.38838|0.0736|-0.15507|6251.0|-0.21175|-1431.238418|8.0
12k_a36|0.0|1|0|3.483171769|0.0|2|2|-0.076124222|5.351858133|2|0.039061728|0.096315593|0.0|-0.413145744|0.003690005|-0.058284869|1|0.163804836|-0.095253274|-0.1619981409999999|-0.4373676689999999|1|0.90500247|-0.102077284|0.8647233590000001|0.856135378|0.8427704640000001|-0.101946803|0.018067063|-49.87227128|11.90012613|46.79001927|-0.037758075|7.838185977999999|0.0|0.7806817009999999|-32.84907515|78.24529096|61.7723974|0.478908312|2792.202559|555.1026569|-1342.974009|-16.38090333|0.219318299|7.241602627000001|144.457092|31.85663123|0.016847116|1720.258086|698.847203|11.0965905|0.0|0.0|0.0|2.0|4.89|0.0|17.0|-7.01|3.62|2.42|69.2|2.38|1.0|0.0|4.0|0.0|2.37|-4.55|0.0106|2.82e-05|3.45|0.0|0.0|9.66e-08|3.94e-05|-0.0497|3.83|-1310.3453949999998|-1310.312649|697.92|1186.08|338.46|0.3116|245.37|530.51|0.5249199999999999|0.0908|-0.15053|5.7818|-0.20023|-1310.134752|7.8539
19j_a38|0.0|1|0|3.235947106|0.0|2|2|-0.089207643|5.351858133|2|0.04391253|0.105682345|0.0|-0.438688445|0.003554228|-0.036248822|1|0.23209815|-0.09493054|-0.20848518|-0.42133715|1|0.7163622890000001|-0.060360554|0.908721232|0.6885713729999999|0.8071763829999999|-0.108006563|0.0250587|-57.80349365|17.15233756|131.29876370000002|-0.038119963|11.74054073|29.18585028|0.714369845|-39.565701700000005|90.05233553|74.95583121|0.408533267|2969.234865|552.5012068|-1330.722303|-17.86002424|0.285630155|7.506210369|195.5099392|36.5253298|0.023555355|1862.79182|640.025745|16.123318700000002|0.0|1.0|1.0|3.0|4.81|2.34|17.0|-6.92|3.17|2.42|105.02|1.76|1.0|0.0|5.0|0.0|2.44|-4.12|19.0|7.55e-05|2.5|0.0|0.0|1.2099999999999998e-07|5.14e-05|-0.06447|3.23|-1424.426858|-1424.390074|686.26|1163.3|336.13|354.0|205.41|533.97|0.30419|0.2625|-0.15182|10.8124|-0.21629|-1424.24494|8.1146
14ad_a23|0.0|0|1|0.0|0.0|0|0|-0.1101542319999999|5.351858133|2|0.0444129979999999|0.118047355|0.735584095|-0.4663820279999999|-0.05348283|-0.031279567|2|0.2086248289999999|-0.143336826|-0.253318853|-0.376350719|2|0.7763406840000001|-0.050707765|0.8356326820000001|0.7317531540000001|0.887131635|-0.085840335|0.033831691|-42.29008971|24.18091285|52.63180108|-0.029653934|17.28310144|114.237062|0.575880959|-30.226481300000003|85.20135045|66.47100256|0.46995189|3209.330728|634.0697778|-1165.7193140000002|-15.14887177|0.424119041|8.661363236|303.1354708|36.80430179|0.033365494|2024.236598|770.8206617000001|23.84770234|0.0|1.0|1.0|1.0|3.73|3.49|26.0|-7.6|3.48|4.03|123.48|2.42|2.0|0.0|6.0|0.0|3.39|-5.08|0.000753|8.22e-06|3.52|0.0|0.0|2.49e-08|1.17e-05|-0.06925|2.99|-1858.957788|-1858.942973|747.83|1287.26|366.09|0.4106|366.09|618.01|0.6956600000000001|0.4106|-0.13734|5.2331|-0.20659|-1858.733603|8.3595
3b_a49|0.0|0|0|0.0|0.0|1|1|-0.003115526|5.4161004020000005|2|0.034155556|-0.090939066|1.844602991|-0.322592863|-0.010613212|0.00361222|1|-0.151131362|0.000511959|0.000850823|-0.405529602|2|0.7745859279999999|0.006213385|0.845992028|0.749565191|0.749104358|-0.0846496|0.013576151|-54.04959517|8.304484449|325.6896751|-0.0276739079999999|5.07982433|81.60358988|0.656865946|-33.06194987|64.91785551|62.35407961|0.477583842|2660.339607|458.224537|-880.2577376|-10.35481932|0.3431340539999999|7.236413572000001|209.89391040000004|25.77091035|0.021477952|1340.087338|641.1445234|13.13798859|1.0|1.0|1.0|2.0|3.37|2.43|21.0|-7.58|3.16|3.2|98.72|1.25|1.0|0.0|5.0|1.0|2.38|-3.59|0.1169999999999999|0.000256|1.84|0.0|0.0|2.64e-08|1.05e-05|-0.06115|3.4|-1293.3286859999998|-1293.291817|664.15|1132.92|322.72|0.1978|265.67|480.08|0.5798|0.0759|-0.1587|3.0055|-0.21985|-1293.106236|7.6021
13c_a5|0.0|1|0|2.944180713|0.0|1|1|-0.2071929139999999|4.59511985|3|0.024822695|-0.010689086|0.0|-0.284610951|-0.098760742|-0.018055556|1|-0.017427549|-0.092592608|-0.150963534|-0.324868153|2|0.705487111|-0.033833834|0.822789227|0.6775573359999999|0.80019672|-0.076591149|0.023143526|-50.97293525|15.25960958|158.67712230000004|-0.025039414|10.06137448|51.93687546|0.551328235|-33.60884086|70.46156718|66.23254483|0.46617977|2793.480751|527.6071331999999|-858.5021696|-10.8855893|0.448671765|8.492261628|295.8302846|29.94524142|0.0302745689999999|1557.152554|656.208474|19.96143955|1.0|1.0|1.0|1.0|3.13|2.58|23.0|-8.09|4.23|3.29|84.0|1.16|1.0|0.0|5.0|1.0|2.68|-3.96|0.1169999999999999|0.000109|2.15|0.0|0.0|8.170000000000001e-09|3.36e-06|-0.05615|3.99|-1351.274441|-1351.2369640000002|676.53|1153.36|294.18|509.0|263.46|513.33|0.41594|0.1666|-0.17324|2.3276|-0.22939|-1351.067237|6.9101
3q_a32|0.0|1|1|3.4364803|0.0|0|0|-0.017280695|5.733341277|0|0.03898374|0.02785755|2.120544848|-0.419780649|-0.022925245|-0.098400506|3|0.0492355779999999|-0.167040501|-0.295228244|-0.5448044360000001|0|0.751733573|-0.1585635|0.901790225|0.716172604|0.84993799|-0.097961799|0.018527744|-41.72706804|11.43581616|41.73511731|-0.027989085|7.058489861|53.27315741|0.6349739010000001|-25.7550561|74.3682963|53.16288420000001|0.46136998|2649.276311|524.6043311000001|-846.5047848999999|-10.6629646|0.365026099|6.428518903|225.3038157|27.20679986|0.022526037|1333.133193|618.9134881|13.90366881|0.0|1.0|1.0|1.0|3.57|3.34|19.0|-7.31|6.43|4.72|131.25|1.33|1.0|0.0|4.0|1.0|3.86|-4.62|0.000508|2.4100000000000003e-05|3.47|0.0|0.0|4.88e-08|2.01e-05|-0.04968|5.15|-1920.066488|-1920.042674|666.16|1136.46|342.16|0.2897|342.16|549.78|0.70216|0.2897|-0.15001|4.1362|-0.19969|-1919.883144|7.5528
1_a1 (SKF-104365)|0.0|0|0|0.0|0.0|1|1|0.011230812|5.4161004020000005|1|0.0409444439999999|-0.091086986|0.0|-0.218014497|-0.10236005|0.11172918|1|-0.221214316|-0.123703409|-0.300426726|-0.505981356|1|0.57031697|0.194988905|0.857919181|0.551667506|0.8131557509999999|-0.081192283|0.0133681239999999|-31.45099608|6.18316314|6.658828587|-0.029524467|2.859900586|63.42504103|0.709744919|-14.547040099999998|46.32985169|37.63415922|0.416807085|1997.193006|376.1092109|-450.6467387|-6.316296726|0.290255081|5.2735884010000005|134.2517831|19.24066156|0.018973797|634.9418316000001|297.2783688|8.775956802|1.0|1.0|1.0|0.0|2.97|2.68|17.0|-6.0|3.93|4.28|56.01|2.52|0.0|0.0|3.0|1.0|3.27|-4.02|0.0472|9.65e-05|2.96|0.0|0.0|9.93e-07|0.000295|-0.03482|3.45|-1279.084677|-1279.060907|491.18|809.96|318.72|0.2178|318.72|358.09|0.70081|0.2178|-0.16142|4.5773|-0.19624|-1279.017667|5.7959
12ab_a36|0.0|1|0|3.458948649|0.0|2|2|-0.064515677|5.351858133|2|0.039951691|0.035377607|0.0|-0.408023082|-0.032623802|-0.029080933|1|0.0618552579999999|-0.096853381|-0.169341326|-0.4186639029999999|1|0.86559137|-0.051707317|0.888163057|0.8196353679999999|0.8410557559999999|-0.095025338|0.024102201|-54.63243106|16.62527454|116.6804416|-0.033434841|11.46782191|15.55386871|0.679025324|-37.68448987|82.3666474|71.2577056|0.484987413|2902.39241|580.1454645|-1245.389318|-15.90828969|0.320974676|7.821826146|221.4026852|33.96451406|0.024384271|1834.083759|708.5476357999999|16.81984117|0.0|0.0|0.0|2.0|4.86|0.0|17.0|-7.05|3.14|1.95|92.99|1.59|1.0|0.0|5.0|0.0|1.8|-3.91|0.0503|0.000122|2.33|0.0|0.0|8.95e-08|3.76e-05|-0.0523799999999999|3.23|-1364.509957|-1364.468283|712.73|1201.64|319.17|0.4451|319.17|564.58|0.69294|0.4451|-0.15699|3.6976|-0.2093699999999999|-1364.300531|7.9586
36_a18|0.0|0|0|0.0|0.0|2|2|0.050448408|4.844187086|1|0.036625514|-0.05224259|0.0|-0.442092758|-0.0077246719999999|0.003321395|0|-0.079553246|-0.079721028|-0.12139648|-0.493920601|0|0.7343989059999999|0.0059061|0.780206307|0.721836103|0.804293867|-0.079805761|0.009440278|-55.38202488|6.722004572|110.8288932|-0.031922305|4.786442152|83.34177364|0.812056067|-39.43509046|65.59412783|62.10402945|0.4751830729999999|2979.013751|572.70209|-1477.479979|-16.1853561|0.187943933|9.560644525|133.8265619|27.99124609|0.0123136069999999|1819.430996|975.4099618|8.767974776|1.0|0.0|1.0|3.0|4.19|0.0|18.0|-9.16|3.73|2.96|85.29|3.13|2.0|0.0|3.0|1.0|2.8|-5.28|0.000975|5.19e-06|4.18|0.0|0.0|6.87e-10|3.210000000000001e-07|-0.04991|7.75|-1493.686737|-1493.661092|769.73|1350.57|388.57|0.4674|388.57|636.33|0.69372|0.4674|-0.13133|1.9944|-0.18124|-1493.333297|7.4949
EW7203_a60|0.0|0|0|0.0|0.0|2|2|0.025672274|5.351858133|2|0.041767677|-0.092774356|0.0|-0.377182982|0.03824498|-0.051413084|1|-0.1696249719999999|-0.049287858|-0.090115975|-0.458129101|1|0.80330079|-0.089945913|0.8839272779999999|0.760234689|0.8860751579999999|-0.096226348|0.020156795|-49.19385637|13.03554647|80.48638339|-0.036566012|8.430183|0.0|0.766837077|-31.81402579|73.82739839|62.22940284|0.497298165|2913.880231|573.0312689|-1182.375337|-15.29301513|0.233162923|8.310125852|150.7881632|30.83771958|0.01793256|1541.885979|666.0036144999999|11.59711747|0.0|1.0|1.0|2.0|4.75|3.21|17.0|-6.7|3.87|2.6|117.47|2.17|2.0|0.0|4.0|0.0|3.09|-4.82|0.000768|1.53e-05|3.59|0.0|0.0|2e-07|8.51e-05|-0.06188|3.64|-1668.025575|-1667.993536|678.83|1166.44|352.3|0.2385|247.15|546.85|0.40883|0.0448|-0.1446599999999999|1.7676|-0.20654|-1667.848192|8.0334
16a_a23|0.0|0|1|0.0|0.0|1|1|-0.0147904689999999|5.351858133|3|0.046283951|0.062601621|0.759926978|-0.302174246|-0.088255625|-0.071458049|2|0.115499047|-0.181609054|-0.335065967|-0.380779155|2|0.765869487|-0.116894582|0.890165467|0.7199622309999999|0.934837094|-0.07288672|0.021379172|-26.53751114|13.80568132|9.922436905|-0.025724725|8.915071155|91.92609822|0.585920722|-17.13669862|65.21027197|40.34319246|0.49525751|2924.629647|603.6746046|-847.2037686000001|-10.72715788|0.414079278|8.024409307|267.3932664|28.35168303|0.02809646|1445.935835|668.3493171|18.14339594|0.0|0.0|0.0|1.0|3.94|0.0|20.0|-5.27|2.03|2.52|108.26|2.04|1.0|0.0|4.0|0.0|1.85|-4.31|0.0111|4.86e-05|2.66|0.0|0.0|5.38e-06|0.0023|-0.0502|2.49|-1685.913359|-1685.8794469999998|670.04|1172.0|763.49|0.2066|763.49|555.21|0.96307|0.2066|-0.07625|11.6254|-0.12645|-1685.6419010000002|7.4037
12z_a30|0.0|0|0|0.0|0.0|2|2|-0.1155022219999999|5.351858133|2|0.040566449|0.034848862|0.0|-0.537984876|0.018796341|-0.045463448|1|0.05890953|-0.12254489|-0.207153446|-0.39205163|1|0.8397577820000001|-0.077335468|0.855880335|0.794193541|0.832920077|-0.107776943|0.030875938|-49.68145417|21.47520633|54.40462246|-0.034034824|14.93669572|0.0|0.630839856|-34.55504699|95.20867045|71.1566605|0.48740649|3112.622632|579.3226647000001|-1349.321859|-16.464854199999998|0.3691601439999999|8.071510779|256.7627363|37.52507564|0.029109145|2138.929312|792.3440337000001|20.24634493|0.0|1.0|1.0|1.0|4.86|0.0|17.0|-6.83|3.94|2.63|100.11|2.2|2.0|0.0|6.0|0.0|2.52|-5.0|0.00113|9.94e-06|3.81|0.0|0.0|1.47e-07|6.720000000000001e-05|-0.04679|3.34|-1804.814868|-1804.785911|739.33|1266.9|360.02|0.1855|257.96|580.6|0.5513100000000001|0.1441|-146.0|7.0446|-0.19279|-1804.581882|7.3615
12ag_a36|0.0|1|0|3.408828027|0.0|2|2|-0.042092217|5.351858133|2|0.043848238|0.063109409|0.0|-0.436614203|0.0070889269999999|-0.050147748|1|0.135431487|-0.101303149|-0.217394466|-0.445549431|1|0.724208473|-0.0861053359999999|0.8910146309999999|0.698414933|0.7468300940000001|-0.1081585809999999|0.020136392|-52.02834065|12.70005599|85.84609192|-0.038937089|8.009946323|0.0|0.758897371|-32.81436052|80.40643223|64.72839664|0.481286668|2773.9654530000003|471.0269757|-1227.884327|-15.48857353|0.2411026289999999|7.849377942|152.06382680000002|32.35969377|0.019328689|1617.984688|595.8790650000001|12.1906363|0.0|0.0|0.0|2.0|4.72|0.0|17.0|-6.86|3.13|2.44|69.2|2.4|1.0|0.0|5.0|0.0|2.15|-4.16|0.0515|6.96e-05|2.78|0.0|0.0|1.4e-07|5.58e-05|-0.05486|3.41|-1332.185403|-1332.151245|658.68|1112.68|334.04|0.4286|318.79|507.72|0.69204|0.0191|-0.15227|5.4459|-0.20713|-1332.003616|7.7696
11d_a31|0.0|1|0|3.39688681|0.0|1|1|0.064475882|5.733341277|0|0.0388738739999999|0.016799834|0.0|-0.848545873|-0.092360393|-0.078235092|2|0.026806221|-0.096447723|-0.153894316|-0.574318121|0|0.819298311|-0.13169885|0.868115289|0.78396996|0.585212816|-0.134048091|0.034417775|-82.05480081|21.07078977|296.2476128|-0.040797245|12.89967697|91.25756269|0.6817705409999999|-50.23449218|98.8237718|103.1255906|0.4816588089999999|2532.447962|358.2711594|-1148.911798|-15.29068277|0.318229459|7.885647873|194.8221811|36.63453013|0.027374162|1685.188386|505.4234462|16.75864338|1.0|1.0|1.0|2.0|3.6|2.83|16.0|-6.23|5.43|4.03|125.57|1.26|1.0|0.0|6.0|1.0|3.34|-4.2|0.00128|6.26e-05|3.17|0.0|0.0|5.83e-07|0.000225|-0.03404|4.87|-1598.7152199999998|-1598.671315|650.64|1077.69|326.2|0.2642|326.2|551.86|703.0|0.2642|-0.15822|3.1919|-0.19226|-1598.546288|7.5229
12k_a30|0.0|0|0|0.0|0.0|2|2|-0.001755273|5.351858133|2|0.042739018|-0.13882907|0.0|-0.44562817|0.067265077|-0.038714845|1|-0.240110949|-0.089279071|-0.154412059|-0.4186541|1|0.838579475|-0.067714819|0.883029843|0.7933543279999999|0.815083558|-0.098188266|0.024177669|-52.35426525|16.01752015|106.8195439|-0.035199567|10.61148425|0.0|0.7081361979999999|-34.68429919|80.03127603|68.37178540000001|0.47195436|2920.279667|539.9866061|-1235.930491|-15.44895229|0.291863802|8.416930701|193.3575303|32.93073182|0.0226150579999999|1745.328787|704.0353382000001|14.9823028|0.0|1.0|1.0|1.0|4.72|0.0|17.0|-6.74|3.89|2.63|90.88|2.51|2.0|0.0|5.0|0.0|2.57|-4.93|0.00154|1.19e-05|3.84|0.0|0.0|1.84e-07|7.87e-05|-0.05055|3.58|-1690.302721|-1690.269144|710.82|1200.31|357.15|0.2257|238.62|564.62|0.39318|0.1512|-0.14743|4.9516|-0.19798|-1690.094082|7.6144
12b_a40|0.0|0|0|0.0|0.0|0|0|0.084915315|5.4161004020000005|0|0.04020202|0.1744506639999999|0.747253086|-0.158107422|0.107454819|-0.1537981269999999|2|0.279216571|0.023952313|0.038336814|-0.513870527|0|0.58925219|-0.227384615|0.7818091140000001|0.522580798|0.955647156|-0.074921647|0.010845303|-37.05091872|6.17734692|80.72126798|-0.0338355829999999|3.518538455|48.17000329|0.856829717|-21.10373336|48.54667776|43.22826564|0.494842289|2462.878448|544.3244990000001|-597.4418808999999|-10.97726831|0.143170283|8.132984007000001|81.54797734|22.49258909|0.010309671|697.2702616|370.3261123|5.872257692000001|0.0|1.0|0.0|0.0|3.26|3.87|20.0|-8.39|6.58|6.74|58.43|5.07|2.0|0.0|2.0|1.0|5.79|-7.11|8.09e-06|7.82e-08|6.68|0.0|1.0|4.08e-09|1.7e-06|-0.08279|6.27|-3016.999329|-3016.9868100000003|576.38|960.94|363.91|306.0|363.91|490.5|0.69476|306.0|-0.14267|4.5528|-0.22546|-3016.980996|7.3979
17_a15|0.0|0|0|0.0|0.0|0|0|-0.046866421|0.0|2|0.036595745|-0.033968088|0.0|-0.442454151|-0.032903349|-0.0141953639999999|0|-0.052628162|-0.170008473|-0.263401148|-0.461493931|2|0.769376831|-0.023779626|0.76362781|0.740986227|0.880459235|-0.079844675|0.012890299|-40.50376584|9.875456386|34.35335309|-0.027065991|7.56573889|58.47512431|0.653207369|-31.03055741|77.82445248|50.37922222|0.474165158|2852.085573|674.5333498|-1223.4046460000002|-15.88591693|0.346792631|7.967418828|265.6831633|31.74439379|0.0217385279999999|1872.919233|822.8625688|16.654220199999997|1.0|1.0|1.0|1.0|3.63|3.99|24.0|-9.72|4.89|6.0|67.35|2.53|2.0|0.0|4.0|1.0|4.44|-5.65|0.00052|2.26e-06|4.78|0.0|0.0|1.9199999999999998e-10|8.43e-08|-0.03936|6.89|-1413.897695|-1413.857182|752.08|1298.37|326.22|0.7247|299.04|663.81|0.68787|0.0377|-0.15573|5.1268|-0.19509|-1413.624817|7.9208
21a_a23|0.0|0|1|0.0|0.0|0|0|0.1049806919999999|5.4161004020000005|2|0.042862319|0.071115216|0.773970837|-0.3082571839999999|-0.133417036|-0.083864151|2|0.130024255|-0.074441567|-0.136106024|-0.484404194|2|0.725800261|-0.137122549|0.79188323|0.6906097959999999|0.926538469|-0.082341001|0.011564247|-34.01266735|7.634348008|39.56172507|-0.03458322|5.039953753|82.08958626|0.842121383|-22.45408125|61.73864319|41.64701536|0.492301762|2880.257677|611.67123|-1141.537112|-15.07212993|0.157878617|7.950891003|104.2264415|27.11098744|0.011178565|1355.5493720000002|666.0036144999999|7.379733085|0.0|1.0|1.0|1.0|3.53|3.48|26.0|-7.78|3.88|4.33|105.02|3.24|2.0|0.0|4.0|0.0|3.78|-5.28|0.000552|5.29e-06|3.98|0.0|0.0|1.65e-08|7.03e-06|-0.07243|3.75|-1669.250866|-1669.23053|701.01|1189.63|335.16|0.3692|335.16|558.61|0.60824|0.3692|-0.15024|5.3733|-0.2226699999999999|-1669.0502720000002|6.9914
9h_a40|0.0|0|0|0.0|0.0|0|0|0.014753178|5.4161004020000005|0|0.039444444|0.157606277|0.814591837|-0.343593366|0.133376308|-185.0|2|0.270048551|0.048470175|0.08305063|-0.503000695|0|0.778613709|-0.299768519|0.8022014000000001|0.7528137909999999|0.864310149|-0.095803029|0.012390387|-46.04148264|6.199629554|132.6583116|-0.041058441|3.102034287|0.0|0.863884935|-23.03722449|53.60044379|52.2411122|0.482124665|2073.354193|432.46450360000006|-719.0371868|-10.27931468|0.136115065|6.922257828999999|68.10626265|23.78085181|0.011321157|832.3298135|336.23227030000004|5.664631335|1.0|1.0|1.0|0.0|3.3|3.55|20.0|-6.51|4.59|4.44|67.66|3.22|1.0|0.0|3.0|1.0|4.06|-5.12|0.000716|7.6e-06|4.51|0.0|0.0|3.09e-07|9.93e-05|-0.05991|3.9|-1293.174246|-1293.151333|526.38|868.84|368.18|0.3851|292.61|410.18|0.64952|0.2721|-0.14047|2.1413|-0.20038|-1293.083512|5.4001
8_a27|0.0|1|0|2.599100867|0.0|0|0|0.188762686|4.59511985|2|0.039673203|-0.14212377|1.21499748|-0.329319041|0.093450172|0.067074515|1|-0.24946295|-0.106814855|-0.187486926|-0.535352745|2|0.6812785379999999|0.11158995|0.8688656459999999|0.64927069|0.776384028|-0.092265073|0.021852066|-37.50265703|10.41179748|122.0597403|-0.035880862|4.960882344|61.18801154|0.751701834|-17.86879446|53.20197882|47.91445451|0.479730655|2132.9321670000004|369.9216992|-615.4582227000001|-8.145716531|0.248298166|5.016799703|118.305988|22.74314225|0.019394143|818.753121|326.3351007|9.240677197|0.0|0.0|0.0|1.0|2.79|2.28|21.0|-6.28|2.98|2.48|76.46|2.19|0.0|0.0|4.0|1.0|2.38|-3.52|178.0|0.000299|2.0|0.0|0.0|5.2e-07|0.000158|-0.05015|3.96|-1004.515654|-1004.489001|507.76|848.58|300.38|0.2336|300.38|374.88|0.64893|0.2336|-0.16958|3.0415|-0.21973|-1004.432889|8.2218
8_a47|0.0|0|0|0.0|0.0|0|1|0.003732288|5.476463552|2|0.0363475179999999|-0.087101663|1.335354131|-0.391797226|-0.153669322|-0.14203855|0|-0.177626636|-0.00158075|-0.003223628|-0.4497577479999999|2|0.686795267|-0.223459904|0.842571655|0.659210804|0.8497568740000001|-0.091482011|0.008687692|-44.09728708|5.043798869|90.32612351|-0.035797309|2.928269795|0.0|0.819702033|-25.60148752|60.62152862|49.14108595|0.414302597|2621.772106|493.3419136|-956.0080185|-12.06582525|0.180297967|6.492934319|104.6752861|25.35407034|0.012935553|1166.287236|559.4973856|7.509972037000001|1.0|0.0|1.0|2.0|3.02|3.21|22.0|-9.25|5.67|6.77|58.04|3.9|2.0|0.0|4.0|1.0|5.03|-6.19|0.000104|6.490000000000001e-07|5.61|0.0|0.0|5.62e-10|2.28e-07|-0.05495|4.91|-1686.068471|-1686.0356350000002|621.06|1071.62|337.87|0.2249|337.87|433.38|0.6877800000000001|0.2249|-0.15357|3585.0|-0.2085199999999999|-1685.908004|7.3
1h_a5|0.0|1|0|2.9516097130000003|0.0|0|0|-0.259241577|4.59511985|2|0.026339869|-0.02598568|0.0|-0.085074391|-0.1197834419999999|-0.044117647|1|-0.043247682|0.034752304|0.0578378779999999|-0.20140246|2|0.71274658|-0.082079343|0.8436458929999999|0.6977404359999999|0.8806402259999999|-0.069496749|0.008798715|-35.25675213|4.588992214|160.0744187|-0.027798699|2.393400474|0.484419999|0.7450549759999999|-18.38824808|44.51475742|39.84574434|0.489507204|2107.271793|459.3001331|-579.9392753|-7.561719827|0.2549450239999999|6.711386288|132.96722079999998|19.45961351|0.01585373|778.3845404|409.0289917|8.268552715|1.0|0.0|1.0|1.0|2.8|2.07|23.0|-8.41|4.99|4.51|54.46|2.13|0.0|0.0|3.0|1.0|3.43|-4.45|0.0174|3.5600000000000005e-05|3.43|0.0|0.0|3.87e-09|1.21e-06|-0.04124|3.17|-990.6346565|-990.6032645|556.57|934.7|284.03|0.3333|266.52|430.83|0.4112699999999999|0.1754|-0.17797|2.2396|-0.21921|-990.523098|7.5528
15_a15|0.0|0|0|0.0|0.0|1|1|-0.132759299|0.0|3|0.029814815|-0.063032481|0.0|-0.395472407|0.000676845|0.0020555079999999|0|-0.098862691|-0.173728081|-0.272482143|-0.3597407929999999|2|0.843715005|0.003774415|0.7725348679999999|0.796300317|0.8972060479999999|-0.091075463|0.020649569|-41.11675625|13.71976186|142.8140301|-0.031405332|9.115534766|4.306196778|0.702544178|-27.31834743|73.99578515|54.83651811|0.435723718|3027.719888|596.1118717|-1210.227347|-13.86355301|0.297455822|6.673906339|197.6323578|29.700607300000005|0.0202953539999999|1722.635223|830.7967967000001|13.48441779|1.0|1.0|0.0|1.0|4.04|4.34|24.0|-8.9|4.33|6.69|59.51|2.52|2.0|0.0|4.0|0.0|4.64|-6.1|0.000214|7.970000000000001e-07|5.32|0.0|0.0|1.27e-09|5.7e-07|-0.03786|5.04|-1450.7538470000002|-1450.725355|700.82|1265.55|480.19|0.4459|335.38|573.46|0.67524|0.0066|-0.10964|1.6365|-0.1475|-1450.462493|6.9626
